,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Mohammad Shahzad,Nazmul Islam,Usman Ghani,0,0,0,0,134,0,1,0,-,1.0,0,0,,,bat,Bangladesh,2,Rajiv Gandhi International Cricket Stadium,2018,06,Bangladesh_Afghanistan_2018-06-05,Afghanistan,Afghanistan,Bangladesh,True,135,Right hand Bat,Right hand Bat,Left arm Orthodox
1,Mohammad Shahzad,Nazmul Islam,Usman Ghani,0,0,0,0,134,0,2,0,-,2.0,0,0,,,bat,Bangladesh,2,Rajiv Gandhi International Cricket Stadium,2018,06,Bangladesh_Afghanistan_2018-06-05,Afghanistan,Afghanistan,Bangladesh,True,135,Right hand Bat,Right hand Bat,Left arm Orthodox
2,Mohammad Shahzad,Nazmul Islam,Usman Ghani,0,0,0,0,134,0,3,0,-,3.0,0,0,,,bat,Bangladesh,2,Rajiv Gandhi International Cricket Stadium,2018,06,Bangladesh_Afghanistan_2018-06-05,Afghanistan,Afghanistan,Bangladesh,True,135,Right hand Bat,Right hand Bat,Left arm Orthodox
3,Mohammad Shahzad,Nazmul Islam,Usman Ghani,0,0,0,0,134,0,4,0,-,4.0,0,0,,,bat,Bangladesh,2,Rajiv Gandhi International Cricket Stadium,2018,06,Bangladesh_Afghanistan_2018-06-05,Afghanistan,Afghanistan,Bangladesh,True,135,Right hand Bat,Right hand Bat,Left arm Orthodox
4,Mohammad Shahzad,Nazmul Islam,Usman Ghani,0,0,0,0,134,0,5,0,-,5.0,0,0,,,bat,Bangladesh,2,Rajiv Gandhi International Cricket Stadium,2018,06,Bangladesh_Afghanistan_2018-06-05,Afghanistan,Afghanistan,Bangladesh,True,135,Right hand Bat,Right hand Bat,Left arm Orthodox
5,Mohammad Shahzad,Nazmul Islam,Usman Ghani,0,0,0,0,134,0,6,0,-,6.0,0,0,,,bat,Bangladesh,2,Rajiv Gandhi International Cricket Stadium,2018,06,Bangladesh_Afghanistan_2018-06-05,Afghanistan,Afghanistan,Bangladesh,True,135,Right hand Bat,Right hand Bat,Left arm Orthodox
6,Usman Ghani,Shakib Al Hasan,Mohammad Shahzad,0,0,0,0,134,0,1,0,-,1.0,1,0,,,bat,Bangladesh,2,Rajiv Gandhi International Cricket Stadium,2018,06,Bangladesh_Afghanistan_2018-06-05,Afghanistan,Afghanistan,Bangladesh,True,135,Right hand Bat,Right hand Bat,Left arm Orthodox
7,Usman Ghani,Shakib Al Hasan,Mohammad Shahzad,4,0,4,4,130,4,2,0,-,2.0,1,0,,,bat,Bangladesh,2,Rajiv Gandhi International Cricket Stadium,2018,06,Bangladesh_Afghanistan_2018-06-05,Afghanistan,Afghanistan,Bangladesh,True,135,Right hand Bat,Right hand Bat,Left arm Orthodox
8,Usman Ghani,Shakib Al Hasan,Mohammad Shahzad,1,0,1,5,129,5,3,0,-,3.0,1,0,,,bat,Bangladesh,2,Rajiv Gandhi International Cricket Stadium,2018,06,Bangladesh_Afghanistan_2018-06-05,Afghanistan,Afghanistan,Bangladesh,True,135,Right hand Bat,Right hand Bat,Left arm Orthodox
9,Mohammad Shahzad,Shakib Al Hasan,Usman Ghani,4,0,4,9,125,4,7,0,-,4.0,1,0,,,bat,Bangladesh,2,Rajiv Gandhi International Cricket Stadium,2018,06,Bangladesh_Afghanistan_2018-06-05,Afghanistan,Afghanistan,Bangladesh,True,135,Right hand Bat,Right hand Bat,Left arm Orthodox
