,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Mohammad Shahzad,TE Kane,Hazratullah,1,0,1,1,,1,1,0,-,1.0,0,0,,,field,Ireland,1,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Afghanistan,Ireland,True,160,Right hand Bat,Left hand Bat,Right arm Medium
1,Hazratullah,TE Kane,Mohammad Shahzad,1,0,1,2,,1,1,0,-,2.0,0,0,,,field,Ireland,1,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Afghanistan,Ireland,True,160,Left hand Bat,Right hand Bat,Right arm Medium
2,Mohammad Shahzad,TE Kane,Hazratullah,1,0,1,3,,2,2,0,-,3.0,0,0,,,field,Ireland,1,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Afghanistan,Ireland,True,160,Right hand Bat,Left hand Bat,Right arm Medium
3,Hazratullah,TE Kane,Mohammad Shahzad,0,0,0,3,,1,2,0,-,4.0,0,0,,,field,Ireland,1,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Afghanistan,Ireland,True,160,Left hand Bat,Right hand Bat,Right arm Medium
4,Hazratullah,TE Kane,Mohammad Shahzad,0,1,1,4,,1,2,0,wides,4.0,0,0,,,field,Ireland,1,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Afghanistan,Ireland,True,160,Left hand Bat,Right hand Bat,Right arm Medium
5,Hazratullah,TE Kane,Mohammad Shahzad,6,0,6,10,,7,3,0,-,5.0,0,0,,,field,Ireland,1,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Afghanistan,Ireland,True,160,Left hand Bat,Right hand Bat,Right arm Medium
6,Hazratullah,TE Kane,Mohammad Shahzad,1,0,1,11,,8,4,0,-,6.0,0,0,,,field,Ireland,1,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Afghanistan,Ireland,True,160,Left hand Bat,Right hand Bat,Right arm Medium
7,Hazratullah,PKD Chase,Mohammad Shahzad,4,0,4,15,,12,5,0,-,1.0,1,0,,,field,Ireland,1,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Afghanistan,Ireland,True,160,Left hand Bat,Right hand Bat,Right arm Medium
8,Hazratullah,PKD Chase,Mohammad Shahzad,0,0,0,15,,12,6,0,-,2.0,1,0,,,field,Ireland,1,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Afghanistan,Ireland,True,160,Left hand Bat,Right hand Bat,Right arm Medium
9,Hazratullah,PKD Chase,Mohammad Shahzad,0,0,0,15,,12,7,0,-,3.0,1,0,,,field,Ireland,1,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Afghanistan,Ireland,True,160,Left hand Bat,Right hand Bat,Right arm Medium
10,Hazratullah,PKD Chase,Mohammad Shahzad,0,0,0,15,,12,8,0,-,4.0,1,0,,,field,Ireland,1,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Afghanistan,Ireland,True,160,Left hand Bat,Right hand Bat,Right arm Medium
11,Hazratullah,PKD Chase,Mohammad Shahzad,0,0,0,15,,12,9,0,-,5.0,1,0,,,field,Ireland,1,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Afghanistan,Ireland,True,160,Left hand Bat,Right hand Bat,Right arm Medium
12,Hazratullah,PKD Chase,Mohammad Shahzad,4,0,4,19,,16,10,0,-,6.0,1,0,,,field,Ireland,1,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Afghanistan,Ireland,True,160,Left hand Bat,Right hand Bat,Right arm Medium
