,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,DR Smith,SCJ Broad,CH Gayle,6,0,6,6,,6,1,0,-,1.0,0,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
1,DR Smith,SCJ Broad,CH Gayle,0,0,0,6,,6,2,0,-,2.0,0,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
2,DR Smith,SCJ Broad,CH Gayle,4,0,4,10,,10,3,0,-,3.0,0,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
3,DR Smith,SCJ Broad,CH Gayle,4,0,4,14,,14,4,0,-,4.0,0,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
4,DR Smith,SCJ Broad,CH Gayle,4,0,4,18,,18,5,0,-,5.0,0,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
5,DR Smith,SCJ Broad,CH Gayle,0,1,1,19,,18,6,0,noballs,5.0,0,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
6,DR Smith,SCJ Broad,CH Gayle,0,0,0,19,,18,7,0,-,6.0,0,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
7,CH Gayle,JW Dernbach,DR Smith,0,0,0,19,,0,1,0,-,1.0,1,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
8,CH Gayle,JW Dernbach,DR Smith,0,0,0,19,,0,2,0,-,2.0,1,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
9,CH Gayle,JW Dernbach,DR Smith,1,0,1,20,,1,3,0,-,3.0,1,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
10,DR Smith,JW Dernbach,CH Gayle,0,0,0,20,,18,8,0,-,4.0,1,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
11,DR Smith,JW Dernbach,CH Gayle,4,0,4,24,,22,9,0,-,5.0,1,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
12,DR Smith,JW Dernbach,CH Gayle,0,0,0,24,,22,10,0,-,6.0,1,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
13,CH Gayle,TT Bresnan,DR Smith,0,0,0,24,,1,4,0,-,1.0,2,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
14,CH Gayle,TT Bresnan,DR Smith,0,0,0,24,,1,5,0,-,2.0,2,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
15,CH Gayle,TT Bresnan,DR Smith,0,0,0,24,,1,6,0,-,3.0,2,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
16,CH Gayle,TT Bresnan,DR Smith,0,0,0,24,,1,7,0,-,4.0,2,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
17,CH Gayle,TT Bresnan,DR Smith,0,0,0,24,,1,8,0,-,5.0,2,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
18,CH Gayle,TT Bresnan,DR Smith,1,0,1,25,,2,9,0,-,6.0,2,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
19,CH Gayle,JW Dernbach,DR Smith,1,0,1,26,,3,10,0,-,1.0,3,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
20,DR Smith,JW Dernbach,CH Gayle,4,0,4,30,,26,11,0,-,2.0,3,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
21,DR Smith,JW Dernbach,CH Gayle,0,0,0,30,,26,12,0,-,3.0,3,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
22,DR Smith,JW Dernbach,CH Gayle,1,0,1,31,,27,13,0,-,4.0,3,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
23,CH Gayle,JW Dernbach,DR Smith,0,1,1,32,,3,11,0,legbyes,5.0,3,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
24,DR Smith,JW Dernbach,CH Gayle,0,0,0,32,,27,14,0,-,6.0,3,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
25,CH Gayle,TT Bresnan,DR Smith,4,0,4,36,,7,12,0,-,1.0,4,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
26,CH Gayle,TT Bresnan,DR Smith,4,0,4,40,,11,13,0,-,2.0,4,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
27,CH Gayle,TT Bresnan,DR Smith,0,0,0,40,,11,14,0,-,3.0,4,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
28,CH Gayle,TT Bresnan,DR Smith,4,0,4,44,,15,15,0,-,4.0,4,0,,,bat,West Indies,1,"Kensington Oval, Bridgetown",2014,03,West Indies_England_2014-03-09,West Indies,West Indies,England,True,170
