,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
20,C Munro,Faheem Ashraf,GD Phillips,4,0,4,17,131,10,11,0,3,4,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
21,C Munro,Faheem Ashraf,GD Phillips,1,0,1,18,130,11,12,0,4,4,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
22,GD Phillips,Faheem Ashraf,C Munro,4,0,4,22,126,11,11,0,5,4,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
23,GD Phillips,Faheem Ashraf,C Munro,0,0,0,22,126,11,12,0,6,4,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
24,C Munro,Imad Wasim,GD Phillips,6,0,6,28,120,17,13,0,1,5,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
25,C Munro,Imad Wasim,GD Phillips,0,0,0,28,120,17,14,0,2,5,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
26,C Munro,Imad Wasim,GD Phillips,0,0,0,28,120,17,15,0,3,5,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
27,C Munro,Imad Wasim,GD Phillips,6,0,6,34,114,23,16,0,4,5,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
28,C Munro,Imad Wasim,GD Phillips,0,0,0,34,114,23,17,0,5,5,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
29,C Munro,Imad Wasim,GD Phillips,4,0,4,38,110,27,18,0,6,5,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
30,GD Phillips,Hasan Ali,C Munro,1,0,1,39,109,12,13,0,1,6,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
31,C Munro,Hasan Ali,GD Phillips,6,0,6,45,103,33,19,0,2,6,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
32,C Munro,Hasan Ali,GD Phillips,4,0,4,49,99,37,20,0,3,6,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
33,C Munro,Hasan Ali,GD Phillips,1,0,1,50,98,38,21,0,4,6,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
34,GD Phillips,Hasan Ali,C Munro,0,0,0,50,98,12,14,0,5,6,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
35,GD Phillips,Hasan Ali,C Munro,0,0,0,50,98,12,15,1,6,6,bowled,GD Phillips,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
36,C Munro,Mohammad Hafeez,KS Williamson,0,0,0,50,98,38,22,1,1,7,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
37,C Munro,Mohammad Hafeez,KS Williamson,0,0,0,50,98,38,23,1,2,7,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
38,C Munro,Mohammad Hafeez,KS Williamson,0,0,0,50,98,38,24,1,3,7,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
39,C Munro,Mohammad Hafeez,KS Williamson,0,0,0,50,98,38,25,1,4,7,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
40,C Munro,Mohammad Hafeez,KS Williamson,0,0,0,50,98,38,26,1,5,7,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
41,C Munro,Mohammad Hafeez,KS Williamson,1,0,1,51,97,39,27,1,6,7,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
42,C Munro,Shadab Khan,KS Williamson,1,0,1,52,96,40,28,1,1,8,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
43,KS Williamson,Shadab Khan,C Munro,0,0,0,52,96,0,1,1,2,8,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
44,KS Williamson,Shadab Khan,C Munro,1,0,1,53,95,1,2,1,3,8,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
45,C Munro,Shadab Khan,KS Williamson,0,0,0,53,95,40,29,1,4,8,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
46,C Munro,Shadab Khan,KS Williamson,0,0,0,53,95,40,30,1,5,8,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
47,C Munro,Shadab Khan,KS Williamson,4,0,4,57,91,44,31,1,6,8,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
48,KS Williamson,Mohammad Hafeez,C Munro,1,0,1,58,90,2,3,1,1,9,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
49,C Munro,Mohammad Hafeez,KS Williamson,1,0,1,59,89,45,32,1,2,9,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
50,KS Williamson,Mohammad Hafeez,C Munro,0,0,0,59,89,2,4,1,3,9,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
51,KS Williamson,Mohammad Hafeez,C Munro,2,0,2,61,87,4,5,1,4,9,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
52,KS Williamson,Mohammad Hafeez,C Munro,0,0,0,61,87,4,6,1,5,9,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
53,KS Williamson,Mohammad Hafeez,C Munro,0,0,0,61,87,4,7,1,6,9,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
54,C Munro,Shadab Khan,KS Williamson,1,0,1,62,86,46,33,1,1,10,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
55,KS Williamson,Shadab Khan,C Munro,0,0,0,62,86,4,8,1,2,10,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
56,KS Williamson,Shadab Khan,C Munro,2,0,2,64,84,6,9,1,3,10,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
57,KS Williamson,Shadab Khan,C Munro,1,0,1,65,83,7,10,1,4,10,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
58,C Munro,Shadab Khan,KS Williamson,0,0,0,65,83,46,34,1,5,10,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
59,C Munro,Shadab Khan,KS Williamson,1,0,1,66,82,47,35,1,6,10,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
60,C Munro,Mohammad Hafeez,KS Williamson,1,0,1,67,81,48,36,1,1,11,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
61,KS Williamson,Mohammad Hafeez,C Munro,1,0,1,68,80,8,11,1,2,11,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
62,C Munro,Mohammad Hafeez,KS Williamson,0,0,0,68,80,48,37,1,3,11,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
63,C Munro,Mohammad Hafeez,KS Williamson,2,0,2,70,78,50,38,1,4,11,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
64,C Munro,Mohammad Hafeez,KS Williamson,0,0,0,70,78,50,39,1,5,11,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
65,C Munro,Mohammad Hafeez,KS Williamson,4,0,4,74,74,54,40,1,6,11,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
66,KS Williamson,Shadab Khan,C Munro,1,0,1,75,73,9,12,1,1,12,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
67,C Munro,Shadab Khan,KS Williamson,4,0,4,79,69,58,41,1,2,12,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
68,C Munro,Shadab Khan,KS Williamson,0,0,0,79,69,58,42,2,3,12,caught,C Munro,Asif Ali,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
69,KS Williamson,Shadab Khan,C de Grandhomme,1,0,1,80,68,10,13,2,4,12,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
70,C de Grandhomme,Shadab Khan,KS Williamson,0,0,0,80,68,0,1,2,5,12,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
71,C de Grandhomme,Shadab Khan,KS Williamson,2,0,2,82,66,2,2,2,6,12,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
72,KS Williamson,Imad Wasim,C de Grandhomme,1,0,1,83,65,11,14,2,1,13,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
73,C de Grandhomme,Imad Wasim,KS Williamson,1,0,1,84,64,3,3,2,2,13,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
74,KS Williamson,Imad Wasim,C de Grandhomme,0,0,0,84,64,11,15,2,3,13,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
75,KS Williamson,Imad Wasim,C de Grandhomme,0,0,0,84,64,11,16,3,4,13,caught and bowled,KS Williamson,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
76,LRPL Taylor,Imad Wasim,C de Grandhomme,1,0,1,85,63,1,1,3,5,13,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
77,C de Grandhomme,Imad Wasim,LRPL Taylor,0,1,1,86,62,3,4,3,6,13,0,,,legbyes,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
78,C de Grandhomme,Shaheen Shah Afridi,LRPL Taylor,2,0,2,88,60,5,5,3,1,14,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
79,C de Grandhomme,Shaheen Shah Afridi,LRPL Taylor,1,0,1,89,59,6,6,3,2,14,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
80,LRPL Taylor,Shaheen Shah Afridi,C de Grandhomme,0,0,0,89,59,1,2,3,3,14,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
81,LRPL Taylor,Shaheen Shah Afridi,C de Grandhomme,0,0,0,89,59,1,3,4,4,14,run out,C de Grandhomme,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
82,CJ Anderson,Shaheen Shah Afridi,LRPL Taylor,1,0,1,90,58,1,1,4,5,14,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
83,LRPL Taylor,Shaheen Shah Afridi,CJ Anderson,1,0,1,91,57,2,4,4,6,14,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
84,LRPL Taylor,Hasan Ali,CJ Anderson,2,0,2,93,55,4,5,4,1,15,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
85,LRPL Taylor,Hasan Ali,CJ Anderson,1,0,1,94,54,5,6,4,2,15,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
86,CJ Anderson,Hasan Ali,LRPL Taylor,0,0,0,94,54,1,2,4,3,15,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
87,CJ Anderson,Hasan Ali,LRPL Taylor,0,0,0,94,54,1,3,4,4,15,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
88,CJ Anderson,Hasan Ali,LRPL Taylor,1,0,1,95,53,2,4,4,5,15,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
89,LRPL Taylor,Hasan Ali,CJ Anderson,1,0,1,96,52,6,7,4,6,15,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
90,LRPL Taylor,Shadab Khan,CJ Anderson,1,0,1,97,51,7,8,4,1,16,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
91,CJ Anderson,Shadab Khan,LRPL Taylor,0,0,0,97,51,2,5,4,2,16,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
92,CJ Anderson,Shadab Khan,LRPL Taylor,2,0,2,99,49,4,6,4,3,16,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
93,CJ Anderson,Shadab Khan,LRPL Taylor,1,0,1,100,48,5,7,4,4,16,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
94,LRPL Taylor,Shadab Khan,CJ Anderson,1,0,1,101,47,8,9,4,5,16,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
95,CJ Anderson,Shadab Khan,LRPL Taylor,2,0,2,103,45,7,8,4,6,16,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
96,LRPL Taylor,Hasan Ali,CJ Anderson,2,0,2,105,43,10,10,4,1,17,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
97,LRPL Taylor,Hasan Ali,CJ Anderson,2,0,2,107,41,12,11,4,2,17,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
98,LRPL Taylor,Hasan Ali,CJ Anderson,2,0,2,109,39,14,12,4,3,17,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
99,LRPL Taylor,Hasan Ali,CJ Anderson,1,0,1,110,38,15,13,4,4,17,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
100,CJ Anderson,Hasan Ali,LRPL Taylor,1,0,1,111,37,8,9,4,5,17,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
101,LRPL Taylor,Hasan Ali,CJ Anderson,1,0,1,112,36,16,14,4,6,17,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
102,LRPL Taylor,Shaheen Shah Afridi,CJ Anderson,0,1,1,113,35,16,15,4,1,18,0,,,wides,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
103,LRPL Taylor,Shaheen Shah Afridi,CJ Anderson,1,0,1,114,34,17,16,4,2,18,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
104,CJ Anderson,Shaheen Shah Afridi,LRPL Taylor,0,1,1,115,33,8,10,4,3,18,0,,,legbyes,"{'by': 'Pakistan', 'batter': 'CJ Anderson', 'decision': 'struck down', 'umpires_call': True}",bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
105,LRPL Taylor,Shaheen Shah Afridi,CJ Anderson,2,0,2,117,31,19,17,4,4,18,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
106,LRPL Taylor,Shaheen Shah Afridi,CJ Anderson,4,0,4,121,27,23,18,4,5,18,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
107,LRPL Taylor,Shaheen Shah Afridi,CJ Anderson,1,0,1,122,26,24,19,4,6,18,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
108,CJ Anderson,Shaheen Shah Afridi,LRPL Taylor,1,0,1,123,25,9,11,4,7,18,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
109,CJ Anderson,Hasan Ali,LRPL Taylor,0,0,0,123,25,9,12,5,1,19,caught,CJ Anderson,Shoaib Malik,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
110,LRPL Taylor,Hasan Ali,TL Seifert,4,0,4,127,21,28,20,5,2,19,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
111,LRPL Taylor,Hasan Ali,TL Seifert,2,0,2,129,19,30,21,5,3,19,0,,,-,,bat,Pakistan,2,Sheikh Zayed Stadium,2018,10,Pakistan_New Zealand_2018-10-31,Pakistan,New Zealand,Pakistan,146
