,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
16,LMP Simmons,YK Pathan,CH Gayle,0,0,0,14,139,3,4,1,4,3,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
17,LMP Simmons,YK Pathan,CH Gayle,4,0,4,18,135,7,5,1,5,3,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
18,LMP Simmons,YK Pathan,CH Gayle,0,0,0,18,135,7,6,1,6,3,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
19,CH Gayle,IK Pathan,LMP Simmons,4,0,4,22,131,14,11,1,1,4,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
20,CH Gayle,IK Pathan,LMP Simmons,0,0,0,22,131,14,12,1,2,4,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
21,CH Gayle,IK Pathan,LMP Simmons,1,0,1,23,130,15,13,1,3,4,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
22,LMP Simmons,IK Pathan,CH Gayle,0,0,0,23,130,7,7,1,4,4,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
23,LMP Simmons,IK Pathan,CH Gayle,0,1,1,24,129,7,8,1,5,4,legbyes,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
24,CH Gayle,IK Pathan,LMP Simmons,0,0,0,24,129,15,14,1,6,4,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
25,LMP Simmons,YK Pathan,CH Gayle,1,0,1,25,128,8,9,1,1,5,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
26,CH Gayle,YK Pathan,LMP Simmons,4,0,4,29,124,19,15,1,2,5,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
27,CH Gayle,YK Pathan,LMP Simmons,0,0,0,29,124,19,16,1,3,5,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
28,CH Gayle,YK Pathan,LMP Simmons,1,0,1,30,123,20,17,1,4,5,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
29,LMP Simmons,YK Pathan,CH Gayle,0,0,0,30,123,8,10,1,5,5,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
30,LMP Simmons,YK Pathan,CH Gayle,2,0,2,32,121,10,11,1,6,5,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
31,CH Gayle,Harbhajan Singh,LMP Simmons,0,0,0,32,121,20,18,1,1,6,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
32,CH Gayle,Harbhajan Singh,LMP Simmons,0,0,0,32,121,20,19,1,2,6,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
33,CH Gayle,Harbhajan Singh,LMP Simmons,0,0,0,32,121,20,20,1,3,6,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
34,CH Gayle,Harbhajan Singh,LMP Simmons,0,0,0,32,121,20,21,1,4,6,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
35,CH Gayle,Harbhajan Singh,LMP Simmons,0,0,0,32,121,20,22,1,5,6,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
36,CH Gayle,Harbhajan Singh,LMP Simmons,0,0,0,32,121,20,23,1,6,6,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
37,LMP Simmons,I Sharma,CH Gayle,4,0,4,36,117,14,12,1,1,7,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
38,LMP Simmons,I Sharma,CH Gayle,1,0,1,37,116,15,13,1,2,7,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
39,CH Gayle,I Sharma,LMP Simmons,0,0,0,37,116,20,24,1,3,7,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
40,CH Gayle,I Sharma,LMP Simmons,0,0,0,37,116,20,25,1,4,7,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
41,CH Gayle,I Sharma,LMP Simmons,1,0,1,38,115,21,26,1,5,7,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
42,LMP Simmons,I Sharma,CH Gayle,1,0,1,39,114,16,14,1,6,7,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
43,LMP Simmons,YK Pathan,CH Gayle,1,0,1,40,113,17,15,1,1,8,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
44,CH Gayle,YK Pathan,LMP Simmons,1,0,1,41,112,22,27,1,2,8,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
45,LMP Simmons,YK Pathan,CH Gayle,1,0,1,42,111,18,16,1,3,8,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
46,CH Gayle,YK Pathan,LMP Simmons,0,0,0,42,111,22,28,2,4,8,-,caught,CH Gayle,Z Khan,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
47,DJ Bravo,YK Pathan,LMP Simmons,1,0,1,43,110,1,1,2,5,8,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
48,LMP Simmons,YK Pathan,DJ Bravo,1,0,1,44,109,19,17,2,6,8,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
49,LMP Simmons,PP Ojha,DJ Bravo,1,0,1,45,108,20,18,2,1,9,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
50,DJ Bravo,PP Ojha,LMP Simmons,0,0,0,45,108,1,2,2,2,9,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
51,DJ Bravo,PP Ojha,LMP Simmons,2,0,2,47,106,3,3,2,3,9,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
52,DJ Bravo,PP Ojha,LMP Simmons,1,0,1,48,105,4,4,2,4,9,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
53,LMP Simmons,PP Ojha,DJ Bravo,1,0,1,49,104,21,19,2,5,9,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
54,DJ Bravo,PP Ojha,LMP Simmons,4,0,4,53,100,8,5,2,6,9,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
55,LMP Simmons,YK Pathan,DJ Bravo,1,0,1,54,99,22,20,2,1,10,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
56,DJ Bravo,YK Pathan,LMP Simmons,4,0,4,58,95,12,6,2,2,10,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
57,DJ Bravo,YK Pathan,LMP Simmons,0,0,0,58,95,12,7,2,3,10,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
58,DJ Bravo,YK Pathan,LMP Simmons,0,0,0,58,95,12,8,2,4,10,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
59,DJ Bravo,YK Pathan,LMP Simmons,2,0,2,60,93,14,9,2,5,10,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
60,DJ Bravo,YK Pathan,LMP Simmons,1,0,1,61,92,15,10,2,6,10,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
61,DJ Bravo,PP Ojha,LMP Simmons,1,0,1,62,91,16,11,2,1,11,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
62,LMP Simmons,PP Ojha,DJ Bravo,1,0,1,63,90,23,21,2,2,11,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
63,DJ Bravo,PP Ojha,LMP Simmons,1,0,1,64,89,17,12,2,3,11,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
64,LMP Simmons,PP Ojha,DJ Bravo,4,0,4,68,85,27,22,2,4,11,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
65,LMP Simmons,PP Ojha,DJ Bravo,1,0,1,69,84,28,23,2,5,11,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
66,DJ Bravo,PP Ojha,LMP Simmons,1,0,1,70,83,18,13,2,6,11,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
67,DJ Bravo,Harbhajan Singh,LMP Simmons,2,0,2,72,81,20,14,2,1,12,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
68,DJ Bravo,Harbhajan Singh,LMP Simmons,4,0,4,76,77,24,15,2,2,12,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
69,DJ Bravo,Harbhajan Singh,LMP Simmons,1,0,1,77,76,25,16,2,3,12,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
70,LMP Simmons,Harbhajan Singh,DJ Bravo,0,0,0,77,76,28,24,2,4,12,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
71,LMP Simmons,Harbhajan Singh,DJ Bravo,1,0,1,78,75,29,25,2,5,12,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
72,DJ Bravo,Harbhajan Singh,LMP Simmons,2,0,2,80,73,27,17,2,6,12,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
73,LMP Simmons,Z Khan,DJ Bravo,0,0,0,80,73,29,26,2,1,13,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
74,LMP Simmons,Z Khan,DJ Bravo,0,0,0,80,73,29,27,2,2,13,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
75,LMP Simmons,Z Khan,DJ Bravo,0,0,0,80,73,29,28,2,3,13,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
76,LMP Simmons,Z Khan,DJ Bravo,0,1,1,81,72,29,29,2,4,13,wides,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
77,LMP Simmons,Z Khan,DJ Bravo,2,0,2,83,70,31,30,2,5,13,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
78,LMP Simmons,Z Khan,DJ Bravo,4,0,4,87,66,35,31,2,6,13,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
79,LMP Simmons,Z Khan,DJ Bravo,1,0,1,88,65,36,32,2,7,13,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
80,LMP Simmons,I Sharma,DJ Bravo,1,0,1,89,64,37,33,2,1,14,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
81,DJ Bravo,I Sharma,LMP Simmons,0,1,1,90,63,27,18,2,2,14,legbyes,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
82,LMP Simmons,I Sharma,DJ Bravo,0,1,1,91,62,37,34,2,3,14,wides,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
83,LMP Simmons,I Sharma,DJ Bravo,1,0,1,92,61,38,35,2,4,14,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
84,DJ Bravo,I Sharma,LMP Simmons,0,1,1,93,60,27,19,2,5,14,legbyes,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
85,LMP Simmons,I Sharma,DJ Bravo,4,0,4,97,56,42,36,2,6,14,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
86,LMP Simmons,I Sharma,DJ Bravo,1,0,1,98,55,43,37,2,7,14,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
87,LMP Simmons,PP Ojha,DJ Bravo,1,0,1,99,54,44,38,2,1,15,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
88,DJ Bravo,PP Ojha,LMP Simmons,1,0,1,100,53,28,20,2,2,15,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
89,LMP Simmons,PP Ojha,DJ Bravo,0,0,0,100,53,44,39,3,3,15,-,caught,LMP Simmons,IK Pathan,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
90,DJ Bravo,PP Ojha,S Chanderpaul,6,0,6,106,47,34,21,3,4,15,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
91,DJ Bravo,PP Ojha,S Chanderpaul,2,0,2,108,45,36,22,3,5,15,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
92,DJ Bravo,PP Ojha,S Chanderpaul,1,0,1,109,44,37,23,3,6,15,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
93,DJ Bravo,Harbhajan Singh,S Chanderpaul,1,0,1,110,43,38,24,3,1,16,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
94,S Chanderpaul,Harbhajan Singh,DJ Bravo,1,0,1,111,42,1,1,3,2,16,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
95,DJ Bravo,Harbhajan Singh,S Chanderpaul,2,0,2,113,40,40,25,3,3,16,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
96,DJ Bravo,Harbhajan Singh,S Chanderpaul,1,0,1,114,39,41,26,3,4,16,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
97,S Chanderpaul,Harbhajan Singh,DJ Bravo,0,0,0,114,39,1,2,3,5,16,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
98,S Chanderpaul,Harbhajan Singh,DJ Bravo,1,0,1,115,38,2,3,3,6,16,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
99,S Chanderpaul,I Sharma,DJ Bravo,1,0,1,116,37,3,4,3,1,17,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
100,DJ Bravo,I Sharma,S Chanderpaul,2,0,2,118,35,43,27,3,2,17,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
101,DJ Bravo,I Sharma,S Chanderpaul,6,0,6,124,29,49,28,3,3,17,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
102,DJ Bravo,I Sharma,S Chanderpaul,2,0,2,126,27,51,29,3,4,17,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
103,DJ Bravo,I Sharma,S Chanderpaul,1,0,1,127,26,52,30,3,5,17,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
104,S Chanderpaul,I Sharma,DJ Bravo,4,0,4,131,22,7,5,3,6,17,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
105,DJ Bravo,Harbhajan Singh,S Chanderpaul,0,0,0,131,22,52,31,3,1,18,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
106,DJ Bravo,Harbhajan Singh,S Chanderpaul,4,0,4,135,18,56,32,3,2,18,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
107,DJ Bravo,Harbhajan Singh,S Chanderpaul,2,0,2,137,16,58,33,3,3,18,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
108,DJ Bravo,Harbhajan Singh,S Chanderpaul,1,0,1,138,15,59,34,3,4,18,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
109,S Chanderpaul,Harbhajan Singh,DJ Bravo,4,0,4,142,11,11,6,3,5,18,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
110,S Chanderpaul,Harbhajan Singh,DJ Bravo,4,0,4,146,7,15,7,3,6,18,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
111,DJ Bravo,Z Khan,S Chanderpaul,1,0,1,147,6,60,35,3,1,19,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
112,S Chanderpaul,Z Khan,DJ Bravo,2,0,2,149,4,17,8,3,2,19,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
113,S Chanderpaul,Z Khan,DJ Bravo,1,0,1,150,3,18,9,3,3,19,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
114,DJ Bravo,Z Khan,S Chanderpaul,6,0,6,156,-3,66,36,3,4,19,-,0,,,bat,India,2,Lord's,2009,06,India_West Indies_2009-06-12,West Indies,West Indies,India,156
