,batter,bowler,non_striker,review,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
25,Rony Talukdar,TG Southee,Nazmul Hossain Shanto,,4,0,4,30,,6,7,1,-,6.0,0,,,3,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Medium
26,Nazmul Hossain Shanto,AF Milne,Rony Talukdar,,0,0,0,30,,17,14,1,-,1.0,0,,,4,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Fast
27,Nazmul Hossain Shanto,AF Milne,Rony Talukdar,,0,1,1,31,,17,14,1,wides,1.0,0,,,4,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Fast
28,Nazmul Hossain Shanto,AF Milne,Rony Talukdar,,0,0,0,31,,17,15,2,-,2.0,caught,Nazmul Hossain Shanto,FH Allen,4,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Fast
29,Towhid Hridoy,AF Milne,Rony Talukdar,,0,0,0,31,,0,1,2,-,3.0,0,,,4,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Right hand Bat,Right arm Fast
30,Towhid Hridoy,AF Milne,Rony Talukdar,,1,0,1,32,,1,2,2,-,4.0,0,,,4,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Right hand Bat,Right arm Fast
31,Rony Talukdar,AF Milne,Towhid Hridoy,,4,0,4,36,,10,8,2,-,5.0,0,,,4,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Right hand Bat,Right arm Fast
32,Rony Talukdar,AF Milne,Towhid Hridoy,,0,0,0,36,,10,9,2,-,6.0,0,,,4,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Right hand Bat,Right arm Fast
33,Towhid Hridoy,BV Sears,Rony Talukdar,,4,0,4,40,,5,3,2,-,1.0,0,,,5,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Right hand Bat,Right arm Medium
34,Towhid Hridoy,BV Sears,Rony Talukdar,,1,0,1,41,,6,4,2,-,2.0,0,,,5,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Right hand Bat,Right arm Medium
35,Rony Talukdar,BV Sears,Towhid Hridoy,,0,0,0,41,,10,10,3,-,3.0,lbw,Rony Talukdar,,5,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Right hand Bat,Right arm Medium
36,Afif Hossain,BV Sears,Towhid Hridoy,,0,0,0,41,,0,1,3,-,4.0,0,,,5,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Medium
37,Afif Hossain,BV Sears,Towhid Hridoy,,0,0,0,41,,0,2,3,-,5.0,0,,,5,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Medium
38,Afif Hossain,BV Sears,Towhid Hridoy,,4,0,4,45,,4,3,3,-,6.0,0,,,5,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Medium
39,Towhid Hridoy,MJ Santner,Afif Hossain,,0,0,0,45,,6,5,3,-,1.0,0,,,6,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Left arm Orthodox
40,Towhid Hridoy,MJ Santner,Afif Hossain,,1,0,1,46,,7,6,3,-,2.0,0,,,6,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Left arm Orthodox
41,Afif Hossain,MJ Santner,Towhid Hridoy,,0,0,0,46,,4,4,3,-,3.0,0,,,6,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Left arm Orthodox
42,Afif Hossain,MJ Santner,Towhid Hridoy,,0,1,1,47,,4,4,3,wides,3.0,0,,,6,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Left arm Orthodox
43,Afif Hossain,MJ Santner,Towhid Hridoy,,0,0,0,47,,4,5,3,-,4.0,0,,,6,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Left arm Orthodox
44,Afif Hossain,MJ Santner,Towhid Hridoy,,2,0,2,49,,6,6,3,-,5.0,0,,,6,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Left arm Orthodox
45,Afif Hossain,MJ Santner,Towhid Hridoy,,0,0,0,49,,6,7,3,-,6.0,0,,,6,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Left arm Orthodox
46,Towhid Hridoy,IS Sodhi,Afif Hossain,,0,0,0,49,,7,7,3,-,1.0,0,,,7,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Legbreak
47,Towhid Hridoy,IS Sodhi,Afif Hossain,,1,0,1,50,,8,8,3,-,2.0,0,,,7,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Legbreak
48,Afif Hossain,IS Sodhi,Towhid Hridoy,,1,0,1,51,,7,8,3,-,3.0,0,,,7,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Legbreak
49,Towhid Hridoy,IS Sodhi,Afif Hossain,,1,0,1,52,,9,9,3,-,4.0,0,,,7,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Legbreak
50,Afif Hossain,IS Sodhi,Towhid Hridoy,,1,0,1,53,,8,9,3,-,5.0,0,,,7,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Legbreak
51,Towhid Hridoy,IS Sodhi,Afif Hossain,,0,0,0,53,,9,10,3,-,6.0,0,,,7,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Legbreak
52,Afif Hossain,MJ Santner,Towhid Hridoy,,2,0,2,55,,10,10,3,-,1.0,0,,,8,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Left arm Orthodox
53,Afif Hossain,MJ Santner,Towhid Hridoy,,0,0,0,55,,10,11,3,-,2.0,0,,,8,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Left arm Orthodox
54,Afif Hossain,MJ Santner,Towhid Hridoy,,4,0,4,59,,14,12,3,-,3.0,0,,,8,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Left arm Orthodox
55,Afif Hossain,MJ Santner,Towhid Hridoy,,0,0,0,59,,14,13,4,-,4.0,caught,Afif Hossain,TL Seifert,8,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Left arm Orthodox
56,Shamim Hossain,MJ Santner,Towhid Hridoy,,0,0,0,59,,0,1,4,-,5.0,0,,,8,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Left arm Orthodox
57,Shamim Hossain,MJ Santner,Towhid Hridoy,,0,0,0,59,,0,2,4,-,6.0,0,,,8,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Left arm Orthodox
58,Towhid Hridoy,IS Sodhi,Shamim Hossain,,0,0,0,59,,9,11,4,-,1.0,0,,,9,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Legbreak
59,Towhid Hridoy,IS Sodhi,Shamim Hossain,,0,0,0,59,,9,12,4,-,2.0,0,,,9,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Legbreak
60,Towhid Hridoy,IS Sodhi,Shamim Hossain,,4,0,4,63,,13,13,4,-,3.0,0,,,9,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Legbreak
61,Towhid Hridoy,IS Sodhi,Shamim Hossain,,1,0,1,64,,14,14,4,-,4.0,0,,,9,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Legbreak
62,Shamim Hossain,IS Sodhi,Towhid Hridoy,,1,0,1,65,,1,3,4,-,5.0,0,,,9,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Legbreak
63,Towhid Hridoy,IS Sodhi,Shamim Hossain,,0,0,0,65,,14,15,4,-,6.0,0,,,9,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Legbreak
64,Shamim Hossain,MJ Santner,Towhid Hridoy,,0,0,0,65,,1,4,4,-,1.0,0,,,10,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Left arm Orthodox
65,Shamim Hossain,MJ Santner,Towhid Hridoy,,0,0,0,65,,1,5,4,-,2.0,0,,,10,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Left arm Orthodox
66,Shamim Hossain,MJ Santner,Towhid Hridoy,,1,0,1,66,,2,6,4,-,3.0,0,,,10,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Left arm Orthodox
67,Towhid Hridoy,MJ Santner,Shamim Hossain,,2,0,2,68,,16,16,4,-,4.0,0,,,10,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Left arm Orthodox
68,Towhid Hridoy,MJ Santner,Shamim Hossain,,0,0,0,68,,16,17,4,-,5.0,0,,,10,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Left arm Orthodox
69,Towhid Hridoy,MJ Santner,Shamim Hossain,"{'by': 'New Zealand', 'umpire': 'WR Knights', 'batter': 'Towhid Hridoy', 'decision': 'upheld', 'type': 'wicket'}",0,0,0,68,,16,18,5,-,6.0,caught,Towhid Hridoy,TL Seifert,10,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Left arm Orthodox
70,Shamim Hossain,IS Sodhi,Mahedi Hasan,,1,0,1,69,,3,7,5,-,1.0,0,,,11,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Legbreak
71,Mahedi Hasan,IS Sodhi,Shamim Hossain,,0,0,0,69,,0,1,5,-,2.0,0,,,11,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Legbreak
72,Mahedi Hasan,IS Sodhi,Shamim Hossain,,0,0,0,69,,0,2,5,-,3.0,0,,,11,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Legbreak
73,Mahedi Hasan,IS Sodhi,Shamim Hossain,,1,0,1,70,,1,3,5,-,4.0,0,,,11,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Legbreak
74,Shamim Hossain,IS Sodhi,Mahedi Hasan,,1,0,1,71,,4,8,5,-,5.0,0,,,11,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Legbreak
75,Mahedi Hasan,IS Sodhi,Shamim Hossain,,1,0,1,72,,2,4,5,-,6.0,0,,,11,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Legbreak
76,Mahedi Hasan,TG Southee,Shamim Hossain,,1,0,1,73,,3,5,5,-,1.0,0,,,12,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Medium
77,Shamim Hossain,TG Southee,Mahedi Hasan,,2,0,2,75,,6,9,5,-,2.0,0,,,12,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Medium
78,Shamim Hossain,TG Southee,Mahedi Hasan,,0,0,0,75,,6,10,5,-,3.0,0,,,12,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Medium
79,Shamim Hossain,TG Southee,Mahedi Hasan,,1,0,1,76,,7,11,5,-,4.0,0,,,12,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Medium
80,Mahedi Hasan,TG Southee,Shamim Hossain,,0,0,0,76,,3,6,5,-,5.0,0,,,12,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Medium
81,Mahedi Hasan,TG Southee,Shamim Hossain,,0,0,0,76,,3,7,5,-,6.0,0,,,12,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Medium
82,Shamim Hossain,IS Sodhi,Mahedi Hasan,,1,0,1,77,,8,12,5,-,1.0,0,,,13,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Legbreak
83,Mahedi Hasan,IS Sodhi,Shamim Hossain,,0,0,0,77,,3,8,5,-,2.0,0,,,13,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Legbreak
84,Mahedi Hasan,IS Sodhi,Shamim Hossain,,0,0,0,77,,3,9,5,-,3.0,0,,,13,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Legbreak
