,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
44,V Kohli,MC Henriques,S Dhawan,0,0,0,63,138,9,7,2,2,-,7,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
45,V Kohli,MC Henriques,S Dhawan,2,0,2,65,136,11,8,2,3,-,7,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
46,V Kohli,MC Henriques,S Dhawan,4,0,4,69,132,15,9,2,4,-,7,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
47,V Kohli,MC Henriques,S Dhawan,1,0,1,70,131,16,10,2,5,-,7,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
48,S Dhawan,MC Henriques,V Kohli,4,0,4,74,127,28,17,2,6,-,7,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
49,V Kohli,XJ Doherty,S Dhawan,0,1,1,75,126,16,11,2,1,wides,8,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
50,V Kohli,XJ Doherty,S Dhawan,1,0,1,76,125,17,12,2,2,-,8,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
51,S Dhawan,XJ Doherty,V Kohli,4,0,4,80,121,32,18,2,3,-,8,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
52,S Dhawan,XJ Doherty,V Kohli,0,0,0,80,121,32,19,3,4,-,8,stumped,S Dhawan,BJ Haddin,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
53,Yuvraj Singh,XJ Doherty,V Kohli,1,0,1,81,120,1,1,3,5,-,8,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
54,V Kohli,XJ Doherty,Yuvraj Singh,1,0,1,82,119,18,13,3,6,-,8,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
55,Yuvraj Singh,XJ Doherty,V Kohli,1,0,1,83,118,2,2,3,7,-,8,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
56,Yuvraj Singh,NM Coulter-Nile,V Kohli,1,0,1,84,117,3,3,3,1,-,9,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
57,V Kohli,NM Coulter-Nile,Yuvraj Singh,1,0,1,85,116,19,14,3,2,-,9,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
58,Yuvraj Singh,NM Coulter-Nile,V Kohli,1,0,1,86,115,4,4,3,3,-,9,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
59,V Kohli,NM Coulter-Nile,Yuvraj Singh,0,0,0,86,115,19,15,3,4,-,9,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
60,V Kohli,NM Coulter-Nile,Yuvraj Singh,1,0,1,87,114,20,16,3,5,-,9,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
61,Yuvraj Singh,NM Coulter-Nile,V Kohli,4,0,4,91,110,8,5,3,6,-,9,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
62,V Kohli,XJ Doherty,Yuvraj Singh,6,0,6,97,104,26,17,3,1,-,10,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
63,V Kohli,XJ Doherty,Yuvraj Singh,2,0,2,99,102,28,18,3,2,-,10,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
64,V Kohli,XJ Doherty,Yuvraj Singh,0,0,0,99,102,28,19,3,3,-,10,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
65,V Kohli,XJ Doherty,Yuvraj Singh,0,0,0,99,102,28,20,3,4,-,10,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
66,V Kohli,XJ Doherty,Yuvraj Singh,0,0,0,99,102,28,21,3,5,-,10,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
67,V Kohli,XJ Doherty,Yuvraj Singh,1,0,1,100,101,29,22,3,6,-,10,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
68,V Kohli,CJ McKay,Yuvraj Singh,0,0,0,100,101,29,23,4,1,-,11,caught,V Kohli,JP Faulkner,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
69,Yuvraj Singh,CJ McKay,MS Dhoni,4,0,4,104,97,12,6,4,2,-,11,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
70,Yuvraj Singh,CJ McKay,MS Dhoni,1,0,1,105,96,13,7,4,3,-,11,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
71,MS Dhoni,CJ McKay,Yuvraj Singh,1,0,1,106,95,1,1,4,4,-,11,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
72,Yuvraj Singh,CJ McKay,MS Dhoni,0,0,0,106,95,13,8,4,5,-,11,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
73,Yuvraj Singh,CJ McKay,MS Dhoni,0,0,0,106,95,13,9,4,6,-,11,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
74,MS Dhoni,SR Watson,Yuvraj Singh,2,0,2,108,93,3,2,4,1,-,12,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
75,MS Dhoni,SR Watson,Yuvraj Singh,4,0,4,112,89,7,3,4,2,-,12,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
76,MS Dhoni,SR Watson,Yuvraj Singh,1,0,1,113,88,8,4,4,3,-,12,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
77,Yuvraj Singh,SR Watson,MS Dhoni,0,0,0,113,88,13,10,4,4,-,12,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
78,Yuvraj Singh,SR Watson,MS Dhoni,1,0,1,114,87,14,11,4,5,-,12,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
79,MS Dhoni,SR Watson,Yuvraj Singh,1,0,1,115,86,9,5,4,6,-,12,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
80,MS Dhoni,CJ McKay,Yuvraj Singh,1,0,1,116,85,10,6,4,1,-,13,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
81,Yuvraj Singh,CJ McKay,MS Dhoni,6,0,6,122,79,20,12,4,2,-,13,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
82,Yuvraj Singh,CJ McKay,MS Dhoni,6,0,6,128,73,26,13,4,3,-,13,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
83,Yuvraj Singh,CJ McKay,MS Dhoni,4,0,4,132,69,30,14,4,4,-,13,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
84,Yuvraj Singh,CJ McKay,MS Dhoni,1,0,1,133,68,31,15,4,5,-,13,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
85,MS Dhoni,CJ McKay,Yuvraj Singh,0,0,0,133,68,10,7,4,6,-,13,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
86,Yuvraj Singh,NM Coulter-Nile,MS Dhoni,0,0,0,133,68,31,16,4,1,-,14,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
87,Yuvraj Singh,NM Coulter-Nile,MS Dhoni,4,0,4,137,64,35,17,4,2,-,14,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
88,Yuvraj Singh,NM Coulter-Nile,MS Dhoni,0,1,1,138,63,35,18,4,3,wides,14,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
89,Yuvraj Singh,NM Coulter-Nile,MS Dhoni,4,0,4,142,59,39,19,4,4,-,14,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
90,Yuvraj Singh,NM Coulter-Nile,MS Dhoni,2,0,2,144,57,41,20,4,5,-,14,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
91,Yuvraj Singh,NM Coulter-Nile,MS Dhoni,1,0,1,145,56,42,21,4,6,-,14,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
92,MS Dhoni,NM Coulter-Nile,Yuvraj Singh,1,0,1,146,55,11,8,4,7,-,14,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
93,MS Dhoni,XJ Doherty,Yuvraj Singh,0,0,0,146,55,11,9,4,1,-,15,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
94,MS Dhoni,XJ Doherty,Yuvraj Singh,1,0,1,147,54,12,10,4,2,-,15,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
95,Yuvraj Singh,XJ Doherty,MS Dhoni,1,0,1,148,53,43,22,4,3,-,15,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
96,MS Dhoni,XJ Doherty,Yuvraj Singh,0,1,1,149,52,12,11,4,4,legbyes,15,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
97,Yuvraj Singh,XJ Doherty,MS Dhoni,4,0,4,153,48,47,23,4,5,-,15,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
98,Yuvraj Singh,XJ Doherty,MS Dhoni,0,0,0,153,48,47,24,4,6,-,15,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
99,MS Dhoni,JP Faulkner,Yuvraj Singh,1,0,1,154,47,13,12,4,1,-,16,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
100,Yuvraj Singh,JP Faulkner,MS Dhoni,0,1,1,155,46,47,25,4,2,legbyes,16,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
101,MS Dhoni,JP Faulkner,Yuvraj Singh,1,0,1,156,45,14,13,4,3,-,16,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
102,Yuvraj Singh,JP Faulkner,MS Dhoni,6,0,6,162,39,53,26,4,4,-,16,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
103,Yuvraj Singh,JP Faulkner,MS Dhoni,6,0,6,168,33,59,27,4,5,-,16,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
104,Yuvraj Singh,JP Faulkner,MS Dhoni,0,5,5,173,28,59,28,4,6,wides,16,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
105,Yuvraj Singh,JP Faulkner,MS Dhoni,0,0,0,173,28,59,29,4,7,-,16,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
106,MS Dhoni,NM Coulter-Nile,Yuvraj Singh,1,0,1,174,27,15,14,4,1,-,17,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
107,Yuvraj Singh,NM Coulter-Nile,MS Dhoni,0,0,0,174,27,59,30,4,2,-,17,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
108,Yuvraj Singh,NM Coulter-Nile,MS Dhoni,0,1,1,175,26,59,31,4,3,wides,17,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
109,Yuvraj Singh,NM Coulter-Nile,MS Dhoni,4,0,4,179,22,63,32,4,4,-,17,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
110,Yuvraj Singh,NM Coulter-Nile,MS Dhoni,1,0,1,180,21,64,33,4,5,-,17,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
111,MS Dhoni,NM Coulter-Nile,Yuvraj Singh,1,0,1,181,20,16,15,4,6,-,17,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
112,Yuvraj Singh,NM Coulter-Nile,MS Dhoni,6,0,6,187,14,70,34,4,7,-,17,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
113,MS Dhoni,JP Faulkner,Yuvraj Singh,1,0,1,188,13,17,16,4,1,-,18,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
114,Yuvraj Singh,JP Faulkner,MS Dhoni,4,0,4,192,9,74,35,4,2,-,18,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
115,Yuvraj Singh,JP Faulkner,MS Dhoni,1,0,1,193,8,75,36,4,3,-,18,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
116,MS Dhoni,JP Faulkner,Yuvraj Singh,1,0,1,194,7,18,17,4,4,-,18,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
117,Yuvraj Singh,JP Faulkner,MS Dhoni,1,0,1,195,6,76,37,4,5,-,18,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
118,MS Dhoni,JP Faulkner,Yuvraj Singh,0,0,0,195,6,18,18,4,6,-,18,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
119,Yuvraj Singh,SR Watson,MS Dhoni,1,0,1,196,5,77,38,4,1,-,19,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
120,MS Dhoni,SR Watson,Yuvraj Singh,0,0,0,196,5,18,19,4,2,-,19,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
121,MS Dhoni,SR Watson,Yuvraj Singh,4,0,4,200,1,22,20,4,3,-,19,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
122,MS Dhoni,SR Watson,Yuvraj Singh,2,0,2,202,-1,24,21,4,4,-,19,0,,,field,India,2,Saurashtra Cricket Association Stadium,2013,10,India_Australia_2013-10-10,India,India,Australia,202
