,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Nazmul Hossain Shanto,K Rabada,Soumya Sarkar,0,0,0,0,205,0,1,0,-,1.0,0,0,,,bat,South Africa,2,Sydney Cricket Ground,2022,10,South Africa_Bangladesh_2022-10-27,South Africa,Bangladesh,South Africa,False,101,Left hand Bat,Left hand Bat,Right arm Fast
1,Nazmul Hossain Shanto,K Rabada,Soumya Sarkar,4,0,4,4,201,4,2,0,-,2.0,0,0,,,bat,South Africa,2,Sydney Cricket Ground,2022,10,South Africa_Bangladesh_2022-10-27,South Africa,Bangladesh,South Africa,False,101,Left hand Bat,Left hand Bat,Right arm Fast
2,Nazmul Hossain Shanto,K Rabada,Soumya Sarkar,0,0,0,4,201,4,3,0,-,3.0,0,0,,,bat,South Africa,2,Sydney Cricket Ground,2022,10,South Africa_Bangladesh_2022-10-27,South Africa,Bangladesh,South Africa,False,101,Left hand Bat,Left hand Bat,Right arm Fast
3,Nazmul Hossain Shanto,K Rabada,Soumya Sarkar,0,1,1,5,200,4,4,0,legbyes,4.0,0,0,,,bat,South Africa,2,Sydney Cricket Ground,2022,10,South Africa_Bangladesh_2022-10-27,South Africa,Bangladesh,South Africa,False,101,Left hand Bat,Left hand Bat,Right arm Fast
4,Soumya Sarkar,K Rabada,Nazmul Hossain Shanto,6,0,6,11,194,6,1,0,-,5.0,0,0,,,bat,South Africa,2,Sydney Cricket Ground,2022,10,South Africa_Bangladesh_2022-10-27,South Africa,Bangladesh,South Africa,False,101,Left hand Bat,Left hand Bat,Right arm Fast
5,Soumya Sarkar,K Rabada,Nazmul Hossain Shanto,6,0,6,17,188,12,2,0,-,6.0,0,0,,,bat,South Africa,2,Sydney Cricket Ground,2022,10,South Africa_Bangladesh_2022-10-27,South Africa,Bangladesh,South Africa,False,101,Left hand Bat,Left hand Bat,Right arm Fast
6,Nazmul Hossain Shanto,WD Parnell,Soumya Sarkar,2,0,2,19,186,6,5,0,-,1.0,1,0,,,bat,South Africa,2,Sydney Cricket Ground,2022,10,South Africa_Bangladesh_2022-10-27,South Africa,Bangladesh,South Africa,False,101,Left hand Bat,Left hand Bat,Left arm Medium
7,Nazmul Hossain Shanto,WD Parnell,Soumya Sarkar,1,0,1,20,185,7,6,0,-,2.0,1,0,,,bat,South Africa,2,Sydney Cricket Ground,2022,10,South Africa_Bangladesh_2022-10-27,South Africa,Bangladesh,South Africa,False,101,Left hand Bat,Left hand Bat,Left arm Medium
8,Soumya Sarkar,WD Parnell,Nazmul Hossain Shanto,2,0,2,22,183,14,3,0,-,3.0,1,0,,,bat,South Africa,2,Sydney Cricket Ground,2022,10,South Africa_Bangladesh_2022-10-27,South Africa,Bangladesh,South Africa,False,101,Left hand Bat,Left hand Bat,Left arm Medium
9,Soumya Sarkar,WD Parnell,Nazmul Hossain Shanto,0,0,0,22,183,14,4,0,-,4.0,1,0,,,bat,South Africa,2,Sydney Cricket Ground,2022,10,South Africa_Bangladesh_2022-10-27,South Africa,Bangladesh,South Africa,False,101,Left hand Bat,Left hand Bat,Left arm Medium
