,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,PR Stirling,SC Williams,KJ O'Brien,0,0,0,0,,0,1,1,-,1.0,bowled,PR Stirling,,0,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Left arm Orthodox
1,GC Wilson,SC Williams,KJ O'Brien,0,0,0,0,,0,1,1,-,2.0,0,,,0,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Left arm Orthodox
2,GC Wilson,SC Williams,KJ O'Brien,0,0,0,0,,0,2,1,-,3.0,0,,,0,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Left arm Orthodox
3,GC Wilson,SC Williams,KJ O'Brien,0,0,0,0,,0,3,1,-,4.0,0,,,0,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Left arm Orthodox
4,GC Wilson,SC Williams,KJ O'Brien,0,0,0,0,,0,4,1,-,5.0,0,,,0,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Left arm Orthodox
5,GC Wilson,SC Williams,KJ O'Brien,4,0,4,4,,4,5,1,-,6.0,0,,,0,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Left arm Orthodox
6,KJ O'Brien,TL Chatara,GC Wilson,4,0,4,8,,4,1,1,-,1.0,0,,,1,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Right arm Fast
7,KJ O'Brien,TL Chatara,GC Wilson,0,0,0,8,,4,2,1,-,2.0,0,,,1,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Right arm Fast
8,KJ O'Brien,TL Chatara,GC Wilson,0,0,0,8,,4,3,1,-,3.0,0,,,1,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Right arm Fast
9,KJ O'Brien,TL Chatara,GC Wilson,0,0,0,8,,4,4,1,-,4.0,0,,,1,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Right arm Fast
10,KJ O'Brien,TL Chatara,GC Wilson,1,0,1,9,,5,5,1,-,5.0,0,,,1,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Right arm Fast
11,GC Wilson,TL Chatara,KJ O'Brien,1,0,1,10,,5,6,1,-,6.0,0,,,1,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Right arm Fast
12,GC Wilson,SC Williams,KJ O'Brien,4,0,4,14,,9,7,1,-,1.0,0,,,2,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Left arm Orthodox
13,GC Wilson,SC Williams,KJ O'Brien,1,0,1,15,,10,8,1,-,2.0,0,,,2,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Left arm Orthodox
14,KJ O'Brien,SC Williams,GC Wilson,1,0,1,16,,6,6,1,-,3.0,0,,,2,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Left arm Orthodox
15,GC Wilson,SC Williams,KJ O'Brien,0,0,0,16,,10,9,1,-,4.0,0,,,2,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Left arm Orthodox
16,GC Wilson,SC Williams,KJ O'Brien,0,0,0,16,,10,10,1,-,5.0,0,,,2,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Left arm Orthodox
17,GC Wilson,SC Williams,KJ O'Brien,1,0,1,17,,11,11,1,-,6.0,0,,,2,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Left arm Orthodox
18,GC Wilson,KM Jarvis,KJ O'Brien,0,1,1,18,,11,12,1,legbyes,1.0,0,,,3,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Right arm Fast
19,KJ O'Brien,KM Jarvis,GC Wilson,1,0,1,19,,7,7,1,-,2.0,0,,,3,field,Zimbabwe,1,Bready,2019,07,Ireland_Zimbabwe_2019-07-14,Zimbabwe,Ireland,Zimbabwe,False,171,Right hand Bat,Right hand Bat,Right arm Fast
