,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,review,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
109,SSB Magala,Hasan Ali,BC Fortuin,0,0,0,141,,7,8,8,-,6.0,17,,caught,SSB Magala,Fakhar Zaman,field,Pakistan,1,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,South Africa,Pakistan,False,144
110,LB Williams,Shaheen Shah Afridi,BC Fortuin,0,0,0,141,,0,1,8,-,1.0,18,,0,,,field,Pakistan,1,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,South Africa,Pakistan,False,144
111,LB Williams,Shaheen Shah Afridi,BC Fortuin,0,1,1,142,,0,2,8,legbyes,2.0,18,,0,,,field,Pakistan,1,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,South Africa,Pakistan,False,144
112,BC Fortuin,Shaheen Shah Afridi,LB Williams,0,0,0,142,,8,6,9,-,3.0,18,,caught,BC Fortuin,Babar Azam,field,Pakistan,1,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,South Africa,Pakistan,False,144
113,LB Williams,Shaheen Shah Afridi,T Shamsi,0,0,0,142,,0,3,9,-,4.0,18,,0,,,field,Pakistan,1,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,South Africa,Pakistan,False,144
114,LB Williams,Shaheen Shah Afridi,T Shamsi,1,0,1,143,,1,4,9,-,5.0,18,,0,,,field,Pakistan,1,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,South Africa,Pakistan,False,144
115,T Shamsi,Shaheen Shah Afridi,LB Williams,0,0,0,143,,0,1,9,-,6.0,18,,0,,,field,Pakistan,1,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,South Africa,Pakistan,False,144
116,LB Williams,Haris Rauf,T Shamsi,1,0,1,144,,2,5,9,-,1.0,19,,0,,,field,Pakistan,1,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,South Africa,Pakistan,False,144
117,T Shamsi,Haris Rauf,LB Williams,0,0,0,144,,0,2,9,-,2.0,19,,0,,,field,Pakistan,1,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,South Africa,Pakistan,False,144
118,T Shamsi,Haris Rauf,LB Williams,0,0,0,144,,0,3,10,-,3.0,19,"{'by': 'Pakistan', 'umpire': 'AT Holdstock', 'batter': 'T Shamsi', 'decision': 'upheld'}",caught,T Shamsi,Mohammad Rizwan,field,Pakistan,1,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,South Africa,Pakistan,False,144
