,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Naeem Islam,Mohammad Hafeez,Imrul Kayes,0,0,0,0,135,0,1,0,-,1.0,0,0,,,bat,Pakistan,2,Shere Bangla National Stadium,2011,11,Bangladesh_Pakistan_2011-11-29,Pakistan,Bangladesh,Pakistan,False,85,Right hand Bat,Left hand Bat,Right arm Offbreak
1,Naeem Islam,Mohammad Hafeez,Imrul Kayes,0,0,0,0,135,0,2,0,-,2.0,0,0,,,bat,Pakistan,2,Shere Bangla National Stadium,2011,11,Bangladesh_Pakistan_2011-11-29,Pakistan,Bangladesh,Pakistan,False,85,Right hand Bat,Left hand Bat,Right arm Offbreak
2,Naeem Islam,Mohammad Hafeez,Imrul Kayes,0,0,0,0,135,0,3,0,-,3.0,0,0,,,bat,Pakistan,2,Shere Bangla National Stadium,2011,11,Bangladesh_Pakistan_2011-11-29,Pakistan,Bangladesh,Pakistan,False,85,Right hand Bat,Left hand Bat,Right arm Offbreak
3,Naeem Islam,Mohammad Hafeez,Imrul Kayes,0,0,0,0,135,0,4,0,-,4.0,0,0,,,bat,Pakistan,2,Shere Bangla National Stadium,2011,11,Bangladesh_Pakistan_2011-11-29,Pakistan,Bangladesh,Pakistan,False,85,Right hand Bat,Left hand Bat,Right arm Offbreak
4,Naeem Islam,Mohammad Hafeez,Imrul Kayes,1,0,1,1,134,1,5,0,-,5.0,0,0,,,bat,Pakistan,2,Shere Bangla National Stadium,2011,11,Bangladesh_Pakistan_2011-11-29,Pakistan,Bangladesh,Pakistan,False,85,Right hand Bat,Left hand Bat,Right arm Offbreak
5,Imrul Kayes,Mohammad Hafeez,Naeem Islam,0,0,0,1,134,0,1,0,-,6.0,0,0,,,bat,Pakistan,2,Shere Bangla National Stadium,2011,11,Bangladesh_Pakistan_2011-11-29,Pakistan,Bangladesh,Pakistan,False,85,Left hand Bat,Right hand Bat,Right arm Offbreak
6,Naeem Islam,Umar Gul,Imrul Kayes,2,0,2,3,132,3,6,0,-,1.0,1,0,,,bat,Pakistan,2,Shere Bangla National Stadium,2011,11,Bangladesh_Pakistan_2011-11-29,Pakistan,Bangladesh,Pakistan,False,85,Right hand Bat,Left hand Bat,Right arm Fast
7,Naeem Islam,Umar Gul,Imrul Kayes,0,0,0,3,132,3,7,0,-,2.0,1,0,,,bat,Pakistan,2,Shere Bangla National Stadium,2011,11,Bangladesh_Pakistan_2011-11-29,Pakistan,Bangladesh,Pakistan,False,85,Right hand Bat,Left hand Bat,Right arm Fast
8,Naeem Islam,Umar Gul,Imrul Kayes,0,0,0,3,132,3,8,0,-,3.0,1,0,,,bat,Pakistan,2,Shere Bangla National Stadium,2011,11,Bangladesh_Pakistan_2011-11-29,Pakistan,Bangladesh,Pakistan,False,85,Right hand Bat,Left hand Bat,Right arm Fast
9,Naeem Islam,Umar Gul,Imrul Kayes,0,0,0,3,132,3,9,1,-,4.0,1,lbw,Naeem Islam,,bat,Pakistan,2,Shere Bangla National Stadium,2011,11,Bangladesh_Pakistan_2011-11-29,Pakistan,Bangladesh,Pakistan,False,85,Right hand Bat,Left hand Bat,Right arm Fast
10,Alok Kapali,Umar Gul,Imrul Kayes,0,0,0,3,132,0,1,1,-,5.0,1,0,,,bat,Pakistan,2,Shere Bangla National Stadium,2011,11,Bangladesh_Pakistan_2011-11-29,Pakistan,Bangladesh,Pakistan,False,85,Right hand Bat,Left hand Bat,Right arm Fast
11,Alok Kapali,Umar Gul,Imrul Kayes,0,0,0,3,132,0,2,1,-,6.0,1,0,,,bat,Pakistan,2,Shere Bangla National Stadium,2011,11,Bangladesh_Pakistan_2011-11-29,Pakistan,Bangladesh,Pakistan,False,85,Right hand Bat,Left hand Bat,Right arm Fast
12,Imrul Kayes,Mohammad Hafeez,Alok Kapali,0,0,0,3,132,0,2,1,-,1.0,2,0,,,bat,Pakistan,2,Shere Bangla National Stadium,2011,11,Bangladesh_Pakistan_2011-11-29,Pakistan,Bangladesh,Pakistan,False,85,Left hand Bat,Right hand Bat,Right arm Offbreak
