,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,JJ Roy,Imad Wasim,JC Buttler,0,0,0,0,,0,1,0,-,1.0,0,,,0,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Right hand Bat,Left arm Orthodox
1,JJ Roy,Imad Wasim,JC Buttler,6,0,6,6,,6,2,0,-,2.0,0,,,0,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Right hand Bat,Left arm Orthodox
2,JJ Roy,Imad Wasim,JC Buttler,4,0,4,10,,10,3,0,-,3.0,0,,,0,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Right hand Bat,Left arm Orthodox
3,JJ Roy,Imad Wasim,JC Buttler,0,1,1,11,,10,3,0,wides,3.0,0,,,0,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Right hand Bat,Left arm Orthodox
4,JJ Roy,Imad Wasim,JC Buttler,0,0,0,11,,10,4,1,-,4.0,caught,JJ Roy,Mohammad Hafeez,0,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Right hand Bat,Left arm Orthodox
5,JC Buttler,Imad Wasim,DJ Malan,0,0,0,11,,0,1,1,-,5.0,0,,,0,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Left hand Bat,Left arm Orthodox
6,JC Buttler,Imad Wasim,DJ Malan,0,0,0,11,,0,2,1,-,6.0,0,,,0,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Left hand Bat,Left arm Orthodox
7,DJ Malan,Shaheen Shah Afridi,JC Buttler,0,0,0,11,,0,1,1,-,1.0,0,,,1,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Left hand Bat,Right hand Bat,Left arm Fast
8,DJ Malan,Shaheen Shah Afridi,JC Buttler,0,0,0,11,,0,2,1,-,2.0,0,,,1,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Left hand Bat,Right hand Bat,Left arm Fast
9,DJ Malan,Shaheen Shah Afridi,JC Buttler,1,0,1,12,,1,3,1,-,3.0,0,,,1,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Left hand Bat,Right hand Bat,Left arm Fast
10,JC Buttler,Shaheen Shah Afridi,DJ Malan,4,0,4,16,,4,3,1,-,4.0,0,,,1,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Left hand Bat,Left arm Fast
11,JC Buttler,Shaheen Shah Afridi,DJ Malan,0,0,0,16,,4,4,1,-,5.0,0,,,1,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Left hand Bat,Left arm Fast
12,JC Buttler,Shaheen Shah Afridi,DJ Malan,1,0,1,17,,5,5,1,-,6.0,0,,,1,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Left hand Bat,Left arm Fast
13,JC Buttler,Imad Wasim,DJ Malan,1,0,1,18,,6,6,1,-,1.0,0,,,2,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Left hand Bat,Left arm Orthodox
14,DJ Malan,Imad Wasim,JC Buttler,0,0,0,18,,1,4,1,-,2.0,0,,,2,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Left hand Bat,Right hand Bat,Left arm Orthodox
15,DJ Malan,Imad Wasim,JC Buttler,0,0,0,18,,1,5,2,-,3.0,caught,DJ Malan,Azam Khan,2,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Left hand Bat,Right hand Bat,Left arm Orthodox
16,MM Ali,Imad Wasim,JC Buttler,1,0,1,19,,1,1,2,-,4.0,0,,,2,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Left hand Bat,Right hand Bat,Left arm Orthodox
17,JC Buttler,Imad Wasim,MM Ali,0,0,0,19,,6,7,2,-,5.0,0,,,2,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Left hand Bat,Left arm Orthodox
18,JC Buttler,Imad Wasim,MM Ali,4,0,4,23,,10,8,2,-,6.0,0,,,2,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Left hand Bat,Left arm Orthodox
19,MM Ali,Shaheen Shah Afridi,JC Buttler,0,0,0,23,,1,2,2,-,1.0,0,,,3,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Left hand Bat,Right hand Bat,Left arm Fast
20,MM Ali,Shaheen Shah Afridi,JC Buttler,1,0,1,24,,2,3,2,-,2.0,0,,,3,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Left hand Bat,Right hand Bat,Left arm Fast
21,JC Buttler,Shaheen Shah Afridi,MM Ali,4,0,4,28,,14,9,2,-,3.0,0,,,3,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Left hand Bat,Left arm Fast
22,JC Buttler,Shaheen Shah Afridi,MM Ali,0,0,0,28,,14,10,2,-,4.0,0,,,3,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Left hand Bat,Left arm Fast
23,JC Buttler,Shaheen Shah Afridi,MM Ali,0,0,0,28,,14,11,2,-,5.0,0,,,3,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Left hand Bat,Left arm Fast
24,JC Buttler,Shaheen Shah Afridi,MM Ali,0,0,0,28,,14,12,2,-,6.0,0,,,3,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Left hand Bat,Left arm Fast
25,MM Ali,Mohammad Hasnain,JC Buttler,0,0,0,28,,2,4,2,-,1.0,0,,,4,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Left hand Bat,Right hand Bat,Right arm Fast
26,MM Ali,Mohammad Hasnain,JC Buttler,4,0,4,32,,6,5,2,-,2.0,0,,,4,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Left hand Bat,Right hand Bat,Right arm Fast
27,MM Ali,Mohammad Hasnain,JC Buttler,1,0,1,33,,7,6,2,-,3.0,0,,,4,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Left hand Bat,Right hand Bat,Right arm Fast
28,JC Buttler,Mohammad Hasnain,MM Ali,6,0,6,39,,20,13,2,-,4.0,0,,,4,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Left hand Bat,Right arm Fast
29,JC Buttler,Mohammad Hasnain,MM Ali,4,0,4,43,,24,14,2,-,5.0,0,,,4,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Left hand Bat,Right arm Fast
30,JC Buttler,Mohammad Hasnain,MM Ali,4,0,4,47,,28,15,2,-,6.0,0,,,4,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Left hand Bat,Right arm Fast
31,MM Ali,Haris Rauf,JC Buttler,4,0,4,51,,11,7,2,-,1.0,0,,,5,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Left hand Bat,Right hand Bat,Right arm Fast
32,MM Ali,Haris Rauf,JC Buttler,4,0,4,55,,15,8,2,-,2.0,0,,,5,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Left hand Bat,Right hand Bat,Right arm Fast
33,MM Ali,Haris Rauf,JC Buttler,1,0,1,56,,16,9,2,-,3.0,0,,,5,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Left hand Bat,Right hand Bat,Right arm Fast
34,JC Buttler,Haris Rauf,MM Ali,1,0,1,57,,29,16,2,-,4.0,0,,,5,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Right hand Bat,Left hand Bat,Right arm Fast
35,MM Ali,Haris Rauf,JC Buttler,0,1,1,58,,16,9,2,wides,4.0,0,,,5,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Left hand Bat,Right hand Bat,Right arm Fast
36,MM Ali,Haris Rauf,JC Buttler,4,0,4,62,,20,10,2,-,5.0,0,,,5,field,Pakistan,1,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,England,Pakistan,True,200,Left hand Bat,Right hand Bat,Right arm Fast
