,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,HH Gibbs,NW Bracken,JH Kallis,0,0,0,0,182,0,1,0,-,1.0,0,,,0,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Right hand Bat,Right hand Bat,Left arm Fast
1,HH Gibbs,NW Bracken,JH Kallis,0,0,0,0,182,0,2,0,-,2.0,0,,,0,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Right hand Bat,Right hand Bat,Left arm Fast
2,HH Gibbs,NW Bracken,JH Kallis,0,1,1,1,181,0,2,0,wides,2.0,0,,,0,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Right hand Bat,Right hand Bat,Left arm Fast
3,HH Gibbs,NW Bracken,JH Kallis,0,0,0,1,181,0,3,1,-,3.0,lbw,HH Gibbs,,0,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Right hand Bat,Right hand Bat,Left arm Fast
4,AB de Villiers,NW Bracken,JH Kallis,0,0,0,1,181,0,1,1,-,4.0,0,,,0,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Right hand Bat,Right hand Bat,Left arm Fast
5,AB de Villiers,NW Bracken,JH Kallis,0,0,0,1,181,0,2,1,-,5.0,0,,,0,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Right hand Bat,Right hand Bat,Left arm Fast
6,AB de Villiers,NW Bracken,JH Kallis,0,0,0,1,181,0,3,1,-,6.0,0,,,0,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Right hand Bat,Right hand Bat,Left arm Fast
7,JH Kallis,SW Tait,AB de Villiers,0,0,0,1,181,0,1,1,-,1.0,0,,,1,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Right hand Bat,Right hand Bat,Right arm Fast
8,JH Kallis,SW Tait,AB de Villiers,0,1,1,2,180,0,2,1,legbyes,2.0,0,,,1,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Right hand Bat,Right hand Bat,Right arm Fast
9,AB de Villiers,SW Tait,JH Kallis,0,0,0,2,180,0,4,2,-,3.0,hit wicket,AB de Villiers,,1,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Right hand Bat,Right hand Bat,Right arm Fast
10,JP Duminy,SW Tait,JH Kallis,0,1,1,3,179,0,1,2,legbyes,4.0,0,,,1,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Left hand Bat,Right hand Bat,Right arm Fast
11,JH Kallis,SW Tait,JP Duminy,4,0,4,7,175,4,3,2,-,5.0,0,,,1,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Right hand Bat,Left hand Bat,Right arm Fast
12,JH Kallis,SW Tait,JP Duminy,0,0,0,7,175,4,4,2,-,6.0,0,,,1,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Right hand Bat,Left hand Bat,Right arm Fast
13,JP Duminy,BW Hilfenhaus,JH Kallis,0,0,0,7,175,0,2,2,-,1.0,0,,,2,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Left hand Bat,Right hand Bat,Right arm Fast
14,JP Duminy,BW Hilfenhaus,JH Kallis,4,0,4,11,171,4,3,2,-,2.0,0,,,2,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Left hand Bat,Right hand Bat,Right arm Fast
15,JP Duminy,BW Hilfenhaus,JH Kallis,1,0,1,12,170,5,4,2,-,3.0,0,,,2,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Left hand Bat,Right hand Bat,Right arm Fast
16,JH Kallis,BW Hilfenhaus,JP Duminy,0,0,0,12,170,4,5,2,-,4.0,0,,,2,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Right hand Bat,Left hand Bat,Right arm Fast
17,JH Kallis,BW Hilfenhaus,JP Duminy,0,0,0,12,170,4,6,3,-,5.0,bowled,JH Kallis,,2,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Right hand Bat,Left hand Bat,Right arm Fast
18,VB van Jaarsveld,BW Hilfenhaus,JP Duminy,0,0,0,12,170,0,1,3,-,6.0,0,,,2,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Left hand Bat,Left hand Bat,Right arm Fast
19,JP Duminy,SW Tait,VB van Jaarsveld,0,0,0,12,170,5,5,3,-,1.0,0,,,3,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Left hand Bat,Left hand Bat,Right arm Fast
20,JP Duminy,SW Tait,VB van Jaarsveld,0,0,0,12,170,5,6,3,-,2.0,0,,,3,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Left hand Bat,Left hand Bat,Right arm Fast
21,JP Duminy,SW Tait,VB van Jaarsveld,4,0,4,16,166,9,7,3,-,3.0,0,,,3,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Left hand Bat,Left hand Bat,Right arm Fast
22,JP Duminy,SW Tait,VB van Jaarsveld,4,0,4,20,162,13,8,3,-,4.0,0,,,3,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Left hand Bat,Left hand Bat,Right arm Fast
23,JP Duminy,SW Tait,VB van Jaarsveld,0,1,1,21,161,13,8,3,wides,4.0,0,,,3,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Left hand Bat,Left hand Bat,Right arm Fast
24,JP Duminy,SW Tait,VB van Jaarsveld,0,1,1,22,160,13,8,3,wides,4.0,0,,,3,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Left hand Bat,Left hand Bat,Right arm Fast
25,JP Duminy,SW Tait,VB van Jaarsveld,4,0,4,26,156,17,9,3,-,5.0,0,,,3,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Left hand Bat,Left hand Bat,Right arm Fast
26,JP Duminy,SW Tait,VB van Jaarsveld,0,0,0,26,156,17,10,3,-,6.0,0,,,3,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Left hand Bat,Left hand Bat,Right arm Fast
27,VB van Jaarsveld,BW Hilfenhaus,JP Duminy,1,0,1,27,155,1,2,3,-,1.0,0,,,4,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Left hand Bat,Left hand Bat,Right arm Fast
28,JP Duminy,BW Hilfenhaus,VB van Jaarsveld,4,0,4,31,151,21,11,3,-,2.0,0,,,4,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Left hand Bat,Left hand Bat,Right arm Fast
29,JP Duminy,BW Hilfenhaus,VB van Jaarsveld,0,0,0,31,151,21,12,3,-,3.0,0,,,4,bat,Australia,2,Melbourne Cricket Ground,2009,01,Australia_South Africa_2009-01-11,Australia,South Africa,Australia,False,130,Left hand Bat,Left hand Bat,Right arm Fast
