,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,J Charles,KD Mills,CH Gayle,0,1,1,1,,0,1,0,noballs,0.0,0,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
1,J Charles,KD Mills,CH Gayle,0,0,0,1,,0,2,0,-,1.0,0,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
2,J Charles,KD Mills,CH Gayle,0,0,0,1,,0,3,0,-,2.0,0,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
3,J Charles,KD Mills,CH Gayle,4,0,4,5,,4,4,0,-,3.0,0,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
4,J Charles,KD Mills,CH Gayle,0,0,0,5,,4,5,0,-,4.0,0,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
5,J Charles,KD Mills,CH Gayle,4,0,4,9,,8,6,0,-,5.0,0,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
6,J Charles,KD Mills,CH Gayle,0,0,0,9,,8,7,0,-,6.0,0,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
7,CH Gayle,DAJ Bracewell,J Charles,0,0,0,9,,0,1,0,-,1.0,1,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
8,CH Gayle,DAJ Bracewell,J Charles,4,0,4,13,,4,2,0,-,2.0,1,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
9,CH Gayle,DAJ Bracewell,J Charles,1,0,1,14,,5,3,0,-,3.0,1,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
10,J Charles,DAJ Bracewell,CH Gayle,0,0,0,14,,8,8,0,-,4.0,1,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
11,J Charles,DAJ Bracewell,CH Gayle,0,0,0,14,,8,9,1,-,5.0,1,caught and bowled,J Charles,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
12,AD Russell,DAJ Bracewell,CH Gayle,0,0,0,14,,0,1,1,-,6.0,1,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
13,CH Gayle,KD Mills,AD Russell,0,0,0,14,,5,4,1,-,1.0,2,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
14,CH Gayle,KD Mills,AD Russell,6,0,6,20,,11,5,1,-,2.0,2,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
15,CH Gayle,KD Mills,AD Russell,2,0,2,22,,13,6,1,-,3.0,2,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
16,CH Gayle,KD Mills,AD Russell,0,0,0,22,,13,7,1,-,4.0,2,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
17,CH Gayle,KD Mills,AD Russell,4,0,4,26,,17,8,1,-,5.0,2,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
18,CH Gayle,KD Mills,AD Russell,4,0,4,30,,21,9,1,-,6.0,2,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
19,AD Russell,DAJ Bracewell,CH Gayle,0,0,0,30,,0,2,1,-,1.0,3,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
20,AD Russell,DAJ Bracewell,CH Gayle,0,0,0,30,,0,3,1,-,2.0,3,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
21,AD Russell,DAJ Bracewell,CH Gayle,0,0,0,30,,0,4,1,-,3.0,3,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
22,AD Russell,DAJ Bracewell,CH Gayle,6,0,6,36,,6,5,1,-,4.0,3,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
23,AD Russell,DAJ Bracewell,CH Gayle,0,0,0,36,,6,6,2,-,5.0,3,caught,AD Russell,JEC Franklin,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
24,MN Samuels,DAJ Bracewell,CH Gayle,1,0,1,37,,1,1,2,-,6.0,3,0,,,field,New Zealand,1,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,West Indies,New Zealand,,139
