,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
34,Mehedi Hasan Miraz,D Madushanka,Shakib Al Hasan,0,0,0,53,74,36,23,1,5,-,5,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
35,Mehedi Hasan Miraz,D Madushanka,Shakib Al Hasan,2,0,2,55,72,38,24,1,6,-,5,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
36,Shakib Al Hasan,PWH de Silva,Mehedi Hasan Miraz,1,0,1,56,71,5,7,1,1,-,6,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
37,Mehedi Hasan Miraz,PWH de Silva,Shakib Al Hasan,0,1,1,57,70,38,25,1,2,legbyes,6,0,,,"{'by': 'Sri Lanka', 'umpire': 'Ahmed Shah Pakteen', 'batter': 'Mehedi Hasan Miraz', 'decision': 'struck down'}",field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
38,Shakib Al Hasan,PWH de Silva,Mehedi Hasan Miraz,0,0,0,57,70,5,8,1,3,-,6,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
39,Shakib Al Hasan,PWH de Silva,Mehedi Hasan Miraz,1,0,1,58,69,6,9,1,4,-,6,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
40,Mehedi Hasan Miraz,PWH de Silva,Shakib Al Hasan,0,0,0,58,69,38,26,2,5,-,6,bowled,Mehedi Hasan Miraz,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
41,Mushfiqur Rahim,PWH de Silva,Shakib Al Hasan,1,0,1,59,68,1,1,2,6,-,6,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
42,Mushfiqur Rahim,C Karunaratne,Shakib Al Hasan,1,0,1,60,67,2,2,2,1,-,7,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
43,Shakib Al Hasan,C Karunaratne,Mushfiqur Rahim,0,0,0,60,67,6,10,2,2,-,7,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
44,Shakib Al Hasan,C Karunaratne,Mushfiqur Rahim,1,0,1,61,66,7,11,2,3,-,7,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
45,Mushfiqur Rahim,C Karunaratne,Shakib Al Hasan,2,0,2,63,64,4,3,2,4,-,7,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
46,Mushfiqur Rahim,C Karunaratne,Shakib Al Hasan,0,0,0,63,64,4,4,2,5,-,7,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
47,Mushfiqur Rahim,C Karunaratne,Shakib Al Hasan,0,0,0,63,64,4,5,3,6,-,7,caught,Mushfiqur Rahim,BKG Mendis,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
48,Shakib Al Hasan,M Theekshana,Afif Hossain,0,0,0,63,64,7,12,3,1,-,8,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
49,Shakib Al Hasan,M Theekshana,Afif Hossain,0,0,0,63,64,7,13,3,2,-,8,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
50,Shakib Al Hasan,M Theekshana,Afif Hossain,1,0,1,64,63,8,14,3,3,-,8,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
51,Afif Hossain,M Theekshana,Shakib Al Hasan,1,0,1,65,62,1,1,3,4,-,8,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
52,Shakib Al Hasan,M Theekshana,Afif Hossain,4,0,4,69,58,12,15,3,5,-,8,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
53,Shakib Al Hasan,M Theekshana,Afif Hossain,1,0,1,70,57,13,16,3,6,-,8,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
54,Shakib Al Hasan,C Karunaratne,Afif Hossain,4,0,4,74,53,17,17,3,1,-,9,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
55,Shakib Al Hasan,C Karunaratne,Afif Hossain,4,0,4,78,49,21,18,3,2,-,9,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
56,Shakib Al Hasan,C Karunaratne,Afif Hossain,1,0,1,79,48,22,19,3,3,-,9,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
57,Afif Hossain,C Karunaratne,Shakib Al Hasan,1,0,1,80,47,2,2,3,4,-,9,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
58,Shakib Al Hasan,C Karunaratne,Afif Hossain,1,0,1,81,46,23,20,3,5,-,9,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
59,Afif Hossain,C Karunaratne,Shakib Al Hasan,4,0,4,85,42,6,3,3,6,-,9,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
60,Shakib Al Hasan,M Theekshana,Afif Hossain,1,0,1,86,41,24,21,3,1,-,10,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
61,Afif Hossain,M Theekshana,Shakib Al Hasan,1,0,1,87,40,7,4,3,2,-,10,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
62,Shakib Al Hasan,M Theekshana,Afif Hossain,0,0,0,87,40,24,22,4,3,-,10,bowled,Shakib Al Hasan,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
63,Mahmudullah,M Theekshana,Afif Hossain,0,0,0,87,40,0,1,4,4,-,10,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
64,Mahmudullah,M Theekshana,Afif Hossain,1,0,1,88,39,1,2,4,5,-,10,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
65,Afif Hossain,M Theekshana,Mahmudullah,0,0,0,88,39,7,5,4,6,-,10,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
66,Mahmudullah,D Madushanka,Afif Hossain,0,0,0,88,39,1,3,4,1,-,11,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
67,Mahmudullah,D Madushanka,Afif Hossain,1,0,1,89,38,2,4,4,2,-,11,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
68,Afif Hossain,D Madushanka,Mahmudullah,0,0,0,89,38,7,6,4,3,-,11,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
69,Afif Hossain,D Madushanka,Mahmudullah,0,0,0,89,38,7,7,4,4,-,11,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
70,Afif Hossain,D Madushanka,Mahmudullah,1,0,1,90,37,8,8,4,5,-,11,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
71,Mahmudullah,D Madushanka,Afif Hossain,1,0,1,91,36,3,5,4,6,-,11,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
72,Mahmudullah,PWH de Silva,Afif Hossain,0,0,0,91,36,3,6,4,1,-,12,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
73,Mahmudullah,PWH de Silva,Afif Hossain,1,0,1,92,35,4,7,4,2,-,12,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
74,Afif Hossain,PWH de Silva,Mahmudullah,4,0,4,96,31,12,9,4,3,-,12,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
75,Afif Hossain,PWH de Silva,Mahmudullah,6,0,6,102,25,18,10,4,4,-,12,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
76,Afif Hossain,PWH de Silva,Mahmudullah,1,0,1,103,24,19,11,4,5,-,12,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
77,Mahmudullah,PWH de Silva,Afif Hossain,0,0,0,103,24,4,8,4,6,-,12,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
78,Afif Hossain,C Karunaratne,Mahmudullah,1,0,1,104,23,20,12,4,1,-,13,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
79,Mahmudullah,C Karunaratne,Afif Hossain,2,0,2,106,21,6,9,4,2,-,13,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
80,Mahmudullah,C Karunaratne,Afif Hossain,1,0,1,107,20,7,10,4,3,-,13,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
81,Afif Hossain,C Karunaratne,Mahmudullah,0,0,0,107,20,20,13,4,4,-,13,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
82,Afif Hossain,C Karunaratne,Mahmudullah,1,0,1,108,19,21,14,4,5,-,13,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
83,Mahmudullah,C Karunaratne,Afif Hossain,1,0,1,109,18,8,11,4,6,-,13,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
84,Mahmudullah,PWH de Silva,Afif Hossain,0,0,0,109,18,8,12,4,1,-,14,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
85,Mahmudullah,PWH de Silva,Afif Hossain,6,0,6,115,12,14,13,4,2,-,14,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
86,Mahmudullah,PWH de Silva,Afif Hossain,4,0,4,119,8,18,14,4,3,-,14,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
87,Mahmudullah,PWH de Silva,Afif Hossain,2,0,2,121,6,20,15,4,4,-,14,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
88,Mahmudullah,PWH de Silva,Afif Hossain,0,0,0,121,6,20,16,4,5,-,14,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
89,Mahmudullah,PWH de Silva,Afif Hossain,2,0,2,123,4,22,17,4,6,-,14,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
90,Afif Hossain,AM Fernando,Mahmudullah,0,0,0,123,4,21,15,4,1,-,15,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
91,Afif Hossain,AM Fernando,Mahmudullah,6,0,6,129,-2,27,16,4,2,-,15,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
92,Afif Hossain,AM Fernando,Mahmudullah,4,0,4,133,-6,31,17,4,3,-,15,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
93,Afif Hossain,AM Fernando,Mahmudullah,2,0,2,135,-8,33,18,4,4,-,15,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
94,Afif Hossain,AM Fernando,Mahmudullah,1,0,1,136,-9,34,19,4,5,-,15,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
95,Mahmudullah,AM Fernando,Afif Hossain,2,0,2,138,-11,24,18,4,6,-,15,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
96,Afif Hossain,D Madushanka,Mahmudullah,4,0,4,142,-15,38,20,4,1,-,16,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
97,Afif Hossain,D Madushanka,Mahmudullah,1,0,1,143,-16,39,21,4,2,-,16,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
98,Mahmudullah,D Madushanka,Afif Hossain,0,1,1,144,-17,24,19,4,3,legbyes,16,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
99,Afif Hossain,D Madushanka,Mahmudullah,0,0,0,144,-17,39,22,5,4,-,16,caught,Afif Hossain,PWH de Silva,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
