,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
13,RR Hendricks,B Kumar,JT Smuts,1,0,1,9,179,8,9,0,2,2,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
14,JT Smuts,B Kumar,RR Hendricks,1,0,1,10,178,2,6,0,3,2,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
15,RR Hendricks,B Kumar,JT Smuts,4,0,4,14,174,12,10,0,4,2,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
16,RR Hendricks,B Kumar,JT Smuts,1,0,1,15,173,13,11,0,5,2,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
17,JT Smuts,B Kumar,RR Hendricks,0,0,0,15,173,2,7,0,6,2,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
18,RR Hendricks,JD Unadkat,JT Smuts,4,0,4,19,169,17,12,0,1,3,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
19,RR Hendricks,JD Unadkat,JT Smuts,4,0,4,23,165,21,13,0,2,3,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
20,RR Hendricks,JD Unadkat,JT Smuts,1,0,1,24,164,22,14,0,3,3,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
21,JT Smuts,JD Unadkat,RR Hendricks,0,0,0,24,164,2,8,0,4,3,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
22,JT Smuts,JD Unadkat,RR Hendricks,0,0,0,24,164,2,9,1,5,3,caught,JT Smuts,SK Raina,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
23,RR Hendricks,JD Unadkat,JP Duminy,0,0,0,24,164,22,15,1,6,3,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
24,JP Duminy,SN Thakur,RR Hendricks,4,0,4,28,160,4,1,1,1,4,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
25,JP Duminy,SN Thakur,RR Hendricks,2,0,2,30,158,6,2,1,2,4,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
26,JP Duminy,SN Thakur,RR Hendricks,2,0,2,32,156,8,3,1,3,4,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
27,JP Duminy,SN Thakur,RR Hendricks,1,0,1,33,155,9,4,1,4,4,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
28,RR Hendricks,SN Thakur,JP Duminy,4,0,4,37,151,26,16,1,5,4,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
29,RR Hendricks,SN Thakur,JP Duminy,0,1,1,38,150,26,17,1,6,4,0,,,wides,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
30,RR Hendricks,SN Thakur,JP Duminy,0,0,0,38,150,26,18,2,7,4,caught,RR Hendricks,HH Pandya,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
31,H Klaasen,JD Unadkat,JP Duminy,0,0,0,38,150,0,1,2,1,5,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
32,H Klaasen,JD Unadkat,JP Duminy,6,0,6,44,144,6,2,2,2,5,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
33,H Klaasen,JD Unadkat,JP Duminy,0,0,0,44,144,6,3,2,3,5,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
34,H Klaasen,JD Unadkat,JP Duminy,0,0,0,44,144,6,4,2,4,5,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
35,H Klaasen,JD Unadkat,JP Duminy,6,0,6,50,138,12,5,2,5,5,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
36,H Klaasen,JD Unadkat,JP Duminy,0,0,0,50,138,12,6,2,6,5,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
37,JP Duminy,HH Pandya,H Klaasen,4,0,4,54,134,13,5,2,1,6,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
38,JP Duminy,HH Pandya,H Klaasen,0,0,0,54,134,13,6,2,2,6,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
39,JP Duminy,HH Pandya,H Klaasen,1,0,1,55,133,14,7,2,3,6,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
40,H Klaasen,HH Pandya,JP Duminy,1,0,1,56,132,13,7,2,4,6,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
41,JP Duminy,HH Pandya,H Klaasen,0,1,1,57,131,14,8,2,5,6,0,,,legbyes,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
42,H Klaasen,HH Pandya,JP Duminy,1,0,1,58,130,14,8,2,6,6,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
43,H Klaasen,YS Chahal,JP Duminy,1,0,1,59,129,15,9,2,1,7,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
44,JP Duminy,YS Chahal,H Klaasen,1,0,1,60,128,15,9,2,2,7,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
45,H Klaasen,YS Chahal,JP Duminy,6,0,6,66,122,21,10,2,3,7,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
46,H Klaasen,YS Chahal,JP Duminy,2,0,2,68,120,23,11,2,4,7,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
47,H Klaasen,YS Chahal,JP Duminy,1,0,1,69,119,24,12,2,5,7,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
48,JP Duminy,YS Chahal,H Klaasen,1,0,1,70,118,16,10,2,6,7,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
49,JP Duminy,HH Pandya,H Klaasen,1,0,1,71,117,17,11,2,1,8,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
50,H Klaasen,HH Pandya,JP Duminy,0,1,1,72,116,24,13,2,2,8,0,,,wides,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
51,H Klaasen,HH Pandya,JP Duminy,1,0,1,73,115,25,14,2,3,8,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
52,JP Duminy,HH Pandya,H Klaasen,0,0,0,73,115,17,12,2,4,8,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
53,JP Duminy,HH Pandya,H Klaasen,1,0,1,74,114,18,13,2,5,8,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
54,H Klaasen,HH Pandya,JP Duminy,2,0,2,76,112,27,15,2,6,8,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
55,H Klaasen,HH Pandya,JP Duminy,4,0,4,80,108,31,16,2,7,8,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
56,JP Duminy,SN Thakur,H Klaasen,0,0,0,80,108,18,14,2,1,9,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
57,JP Duminy,SN Thakur,H Klaasen,0,0,0,80,108,18,15,2,2,9,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
58,JP Duminy,SN Thakur,H Klaasen,1,0,1,81,107,19,16,2,3,9,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
59,H Klaasen,SN Thakur,JP Duminy,1,0,1,82,106,32,17,2,4,9,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
60,JP Duminy,SN Thakur,H Klaasen,1,0,1,83,105,20,17,2,5,9,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
61,H Klaasen,SN Thakur,JP Duminy,1,0,1,84,104,33,18,2,6,9,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
62,H Klaasen,YS Chahal,JP Duminy,6,0,6,90,98,39,19,2,1,10,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
63,H Klaasen,YS Chahal,JP Duminy,1,0,1,91,97,40,20,2,2,10,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
64,JP Duminy,YS Chahal,H Klaasen,1,0,1,92,96,21,18,2,3,10,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
65,H Klaasen,YS Chahal,JP Duminy,6,0,6,98,90,46,21,2,4,10,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
66,H Klaasen,YS Chahal,JP Duminy,1,0,1,99,89,47,22,2,5,10,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
67,JP Duminy,YS Chahal,H Klaasen,1,0,1,100,88,22,19,2,6,10,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
68,JP Duminy,HH Pandya,H Klaasen,1,0,1,101,87,23,20,2,1,11,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
69,H Klaasen,HH Pandya,JP Duminy,4,0,4,105,83,51,23,2,2,11,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
70,H Klaasen,HH Pandya,JP Duminy,0,0,0,105,83,51,24,2,3,11,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
71,H Klaasen,HH Pandya,JP Duminy,0,0,0,105,83,51,25,2,4,11,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
72,H Klaasen,HH Pandya,JP Duminy,1,0,1,106,82,52,26,2,5,11,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
73,JP Duminy,HH Pandya,H Klaasen,2,0,2,108,80,25,21,2,6,11,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
74,H Klaasen,YS Chahal,JP Duminy,6,0,6,114,74,58,27,2,1,12,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
75,H Klaasen,YS Chahal,JP Duminy,6,0,6,120,68,64,28,2,2,12,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
76,H Klaasen,YS Chahal,JP Duminy,4,0,4,124,64,68,29,2,3,12,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
77,H Klaasen,YS Chahal,JP Duminy,1,0,1,125,63,69,30,2,4,12,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
78,JP Duminy,YS Chahal,H Klaasen,0,0,0,125,63,25,22,2,5,12,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
79,JP Duminy,YS Chahal,H Klaasen,6,0,6,131,57,31,23,2,6,12,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
80,H Klaasen,JD Unadkat,JP Duminy,0,0,0,131,57,69,31,3,1,13,caught,H Klaasen,MS Dhoni,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
81,DA Miller,JD Unadkat,JP Duminy,0,0,0,131,57,0,1,3,2,13,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
82,DA Miller,JD Unadkat,JP Duminy,1,0,1,132,56,1,2,3,3,13,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
83,JP Duminy,JD Unadkat,DA Miller,1,0,1,133,55,32,24,3,4,13,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
84,DA Miller,JD Unadkat,JP Duminy,0,1,1,134,54,1,3,3,5,13,0,,,wides,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
85,DA Miller,JD Unadkat,JP Duminy,1,0,1,135,53,2,4,3,6,13,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
86,JP Duminy,JD Unadkat,DA Miller,1,0,1,136,52,33,25,3,7,13,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
87,JP Duminy,HH Pandya,DA Miller,1,0,1,137,51,34,26,3,1,14,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
88,DA Miller,HH Pandya,JP Duminy,1,0,1,138,50,3,5,3,2,14,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
89,JP Duminy,HH Pandya,DA Miller,1,0,1,139,49,35,27,3,3,14,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
90,DA Miller,HH Pandya,JP Duminy,2,0,2,141,47,5,6,3,4,14,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
91,DA Miller,HH Pandya,JP Duminy,0,0,0,141,47,5,7,4,5,14,caught,DA Miller,SN Thakur,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
92,JP Duminy,HH Pandya,F Behardien,1,0,1,142,46,36,28,4,6,14,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
93,JP Duminy,YS Chahal,F Behardien,4,0,4,146,42,40,29,4,1,15,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
94,JP Duminy,YS Chahal,F Behardien,0,1,1,147,41,40,30,4,2,15,0,,,legbyes,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
95,F Behardien,YS Chahal,JP Duminy,0,0,0,147,41,0,1,4,3,15,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
96,F Behardien,YS Chahal,JP Duminy,6,0,6,153,35,6,2,4,4,15,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
97,F Behardien,YS Chahal,JP Duminy,0,0,0,153,35,6,3,4,5,15,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
98,F Behardien,YS Chahal,JP Duminy,0,1,1,154,34,6,4,4,6,15,0,,,wides,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
99,F Behardien,YS Chahal,JP Duminy,2,0,2,156,32,8,5,4,7,15,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
100,JP Duminy,B Kumar,F Behardien,2,0,2,158,30,42,31,4,1,16,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
101,JP Duminy,B Kumar,F Behardien,1,0,1,159,29,43,32,4,2,16,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
102,F Behardien,B Kumar,JP Duminy,1,0,1,160,28,9,6,4,3,16,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
103,JP Duminy,B Kumar,F Behardien,2,0,2,162,26,45,33,4,4,16,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
104,JP Duminy,B Kumar,F Behardien,0,0,0,162,26,45,34,4,5,16,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
105,JP Duminy,B Kumar,F Behardien,1,0,1,163,25,46,35,4,6,16,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
106,JP Duminy,SN Thakur,F Behardien,1,0,1,164,24,47,36,4,1,17,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
107,F Behardien,SN Thakur,JP Duminy,2,0,2,166,22,11,7,4,2,17,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
108,F Behardien,SN Thakur,JP Duminy,1,0,1,167,21,12,8,4,3,17,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
109,JP Duminy,SN Thakur,F Behardien,1,0,1,168,20,48,37,4,4,17,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
110,F Behardien,SN Thakur,JP Duminy,1,0,1,169,19,13,9,4,5,17,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
111,JP Duminy,SN Thakur,F Behardien,4,0,4,173,15,52,38,4,6,17,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
112,F Behardien,JD Unadkat,JP Duminy,2,0,2,175,13,15,10,4,1,18,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
113,F Behardien,JD Unadkat,JP Duminy,0,1,1,176,12,15,11,4,2,18,0,,,wides,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
114,F Behardien,JD Unadkat,JP Duminy,1,0,1,177,11,16,12,4,3,18,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
115,JP Duminy,JD Unadkat,F Behardien,6,0,6,183,5,58,39,4,4,18,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
116,JP Duminy,JD Unadkat,F Behardien,6,0,6,189,-1,64,40,4,5,18,0,,,-,field,South Africa,2,SuperSport Park,2018,02,India_South Africa_2018-02-21,South Africa,South Africa,India,True,189
