,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Mohammad Rizwan,AU Rashid,Babar Azam,0,0,0,0,200,0,1,0,-,1.0,0,0,,,,field,Pakistan,2,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,Pakistan,England,False,155,Right hand Bat,Right hand Bat,Right arm Legbreak
1,Mohammad Rizwan,AU Rashid,Babar Azam,0,0,0,0,200,0,2,0,-,2.0,0,0,,,,field,Pakistan,2,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,Pakistan,England,False,155,Right hand Bat,Right hand Bat,Right arm Legbreak
2,Mohammad Rizwan,AU Rashid,Babar Azam,4,0,4,4,196,4,3,0,-,3.0,0,0,,,,field,Pakistan,2,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,Pakistan,England,False,155,Right hand Bat,Right hand Bat,Right arm Legbreak
3,Mohammad Rizwan,AU Rashid,Babar Azam,1,0,1,5,195,5,4,0,-,4.0,0,0,,,,field,Pakistan,2,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,Pakistan,England,False,155,Right hand Bat,Right hand Bat,Right arm Legbreak
4,Babar Azam,AU Rashid,Mohammad Rizwan,1,0,1,6,194,1,1,0,-,5.0,0,0,,,,field,Pakistan,2,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,Pakistan,England,False,155,Right hand Bat,Right hand Bat,Right arm Legbreak
5,Mohammad Rizwan,AU Rashid,Babar Azam,1,0,1,7,193,6,5,0,-,6.0,0,0,,,,field,Pakistan,2,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,Pakistan,England,False,155,Right hand Bat,Right hand Bat,Right arm Legbreak
6,Mohammad Rizwan,CJ Jordan,Babar Azam,0,0,0,7,193,6,6,0,-,1.0,1,0,,,,field,Pakistan,2,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,Pakistan,England,False,155,Right hand Bat,Right hand Bat,Right arm Fast
7,Mohammad Rizwan,CJ Jordan,Babar Azam,6,0,6,13,187,12,7,0,-,2.0,1,0,,,,field,Pakistan,2,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,Pakistan,England,False,155,Right hand Bat,Right hand Bat,Right arm Fast
8,Mohammad Rizwan,CJ Jordan,Babar Azam,4,0,4,17,183,16,8,0,-,3.0,1,0,,,,field,Pakistan,2,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,Pakistan,England,False,155,Right hand Bat,Right hand Bat,Right arm Fast
9,Mohammad Rizwan,CJ Jordan,Babar Azam,0,0,0,17,183,16,9,0,-,4.0,1,0,,,,field,Pakistan,2,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,Pakistan,England,False,155,Right hand Bat,Right hand Bat,Right arm Fast
10,Mohammad Rizwan,CJ Jordan,Babar Azam,0,0,0,17,183,16,10,0,-,5.0,1,0,,,,field,Pakistan,2,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,Pakistan,England,False,155,Right hand Bat,Right hand Bat,Right arm Fast
11,Mohammad Rizwan,CJ Jordan,Babar Azam,0,1,1,18,182,16,11,0,wides,5.0,1,0,,,,field,Pakistan,2,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,Pakistan,England,False,155,Right hand Bat,Right hand Bat,Right arm Fast
12,Mohammad Rizwan,CJ Jordan,Babar Azam,1,0,1,19,181,17,12,0,-,6.0,1,0,,,,field,Pakistan,2,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,Pakistan,England,False,155,Right hand Bat,Right hand Bat,Right arm Fast
13,Mohammad Rizwan,TK Curran,Babar Azam,1,0,1,20,180,18,13,0,-,1.0,2,0,,,,field,Pakistan,2,"Headingley, Leeds",2021,07,England_Pakistan_2021-07-18,England,Pakistan,England,False,155,Right hand Bat,Right hand Bat,Right arm Fast
