,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
59,DM Bravo,XJ Doherty,NE Bonner,1,0,1,58,77,7,10,2,4,-,10,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
60,NE Bonner,XJ Doherty,DM Bravo,1,0,1,59,76,16,23,2,5,-,10,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
61,DM Bravo,XJ Doherty,NE Bonner,4,0,4,63,72,11,11,2,6,-,10,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
62,NE Bonner,DT Christian,DM Bravo,1,0,1,64,71,17,24,2,1,-,11,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
63,DM Bravo,DT Christian,NE Bonner,1,0,1,65,70,12,12,2,2,-,11,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
64,NE Bonner,DT Christian,DM Bravo,1,0,1,66,69,18,25,2,3,-,11,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
65,DM Bravo,DT Christian,NE Bonner,0,0,0,66,69,12,13,2,4,-,11,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
66,DM Bravo,DT Christian,NE Bonner,0,0,0,66,69,12,14,3,5,-,11,caught,DM Bravo,JL Pattinson,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
67,NE Bonner,DT Christian,KA Pollard,1,0,1,67,68,19,26,3,6,-,11,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
68,NE Bonner,XJ Doherty,KA Pollard,0,0,0,67,68,19,27,3,1,-,12,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
69,NE Bonner,XJ Doherty,KA Pollard,2,0,2,69,66,21,28,3,2,-,12,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
70,NE Bonner,XJ Doherty,KA Pollard,2,0,2,71,64,23,29,3,3,-,12,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
71,NE Bonner,XJ Doherty,KA Pollard,0,0,0,71,64,23,30,3,4,-,12,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
72,NE Bonner,XJ Doherty,KA Pollard,0,0,0,71,64,23,31,3,5,-,12,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
73,NE Bonner,XJ Doherty,KA Pollard,1,0,1,72,63,24,32,3,6,-,12,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
74,NE Bonner,DT Christian,KA Pollard,0,0,0,72,63,24,33,4,1,-,13,bowled,NE Bonner,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
75,DJ Bravo,DT Christian,KA Pollard,1,0,1,73,62,1,1,4,2,-,13,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
76,KA Pollard,DT Christian,DJ Bravo,1,0,1,74,61,1,1,4,3,-,13,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
77,DJ Bravo,DT Christian,KA Pollard,1,0,1,75,60,2,2,4,4,-,13,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
78,KA Pollard,DT Christian,DJ Bravo,0,0,0,75,60,1,2,4,5,-,13,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
79,KA Pollard,DT Christian,DJ Bravo,6,0,6,81,54,7,3,4,6,-,13,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
80,DJ Bravo,JL Pattinson,KA Pollard,1,0,1,82,53,3,3,4,1,-,14,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
81,KA Pollard,JL Pattinson,DJ Bravo,1,0,1,83,52,8,4,4,2,-,14,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
82,DJ Bravo,JL Pattinson,KA Pollard,4,0,4,87,48,7,4,4,3,-,14,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
83,DJ Bravo,JL Pattinson,KA Pollard,1,0,1,88,47,8,5,4,4,-,14,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
84,KA Pollard,JL Pattinson,DJ Bravo,1,0,1,89,46,9,5,4,5,-,14,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
85,DJ Bravo,JL Pattinson,KA Pollard,2,0,2,91,44,10,6,4,6,-,14,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
86,KA Pollard,CJ McKay,DJ Bravo,1,0,1,92,43,10,6,4,1,-,15,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
87,DJ Bravo,CJ McKay,KA Pollard,1,0,1,93,42,11,7,4,2,-,15,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
88,KA Pollard,CJ McKay,DJ Bravo,2,0,2,95,40,12,7,4,3,-,15,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
89,KA Pollard,CJ McKay,DJ Bravo,1,0,1,96,39,13,8,4,4,-,15,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
90,DJ Bravo,CJ McKay,KA Pollard,1,0,1,97,38,12,8,4,5,-,15,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
91,KA Pollard,CJ McKay,DJ Bravo,1,0,1,98,37,14,9,4,6,-,15,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
92,KA Pollard,XJ Doherty,DJ Bravo,4,0,4,102,33,18,10,4,1,-,16,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
93,KA Pollard,XJ Doherty,DJ Bravo,6,0,6,108,27,24,11,4,2,-,16,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
94,KA Pollard,XJ Doherty,DJ Bravo,6,0,6,114,21,30,12,4,3,-,16,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
95,KA Pollard,XJ Doherty,DJ Bravo,1,0,1,115,20,31,13,4,4,-,16,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
96,DJ Bravo,XJ Doherty,KA Pollard,1,0,1,116,19,13,9,4,5,-,16,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
97,KA Pollard,XJ Doherty,DJ Bravo,4,0,4,120,15,35,14,4,6,-,16,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
98,DJ Bravo,DT Christian,KA Pollard,1,0,1,121,14,14,10,4,1,-,17,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
99,KA Pollard,DT Christian,DJ Bravo,6,0,6,127,8,41,15,4,2,-,17,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
100,KA Pollard,DT Christian,DJ Bravo,6,0,6,133,2,47,16,4,3,-,17,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
101,KA Pollard,DT Christian,DJ Bravo,0,0,0,133,2,47,17,4,4,-,17,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
102,KA Pollard,DT Christian,DJ Bravo,1,0,1,134,1,48,18,4,5,-,17,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
103,DJ Bravo,DT Christian,KA Pollard,0,0,0,134,1,14,11,5,6,-,17,caught,DJ Bravo,DJ Hussey,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
104,KA Pollard,SR Watson,DJG Sammy,1,0,1,135,0,49,19,5,1,-,18,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
105,DJG Sammy,SR Watson,KA Pollard,0,0,0,135,0,0,1,5,2,-,18,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
106,DJG Sammy,SR Watson,KA Pollard,1,0,1,136,-1,1,2,5,3,-,18,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
107,KA Pollard,SR Watson,DJG Sammy,1,0,1,137,-2,50,20,5,4,-,18,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
108,DJG Sammy,SR Watson,KA Pollard,0,0,0,137,-2,1,3,5,5,-,18,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
109,DJG Sammy,SR Watson,KA Pollard,1,0,1,138,-3,2,4,5,6,-,18,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
110,DJG Sammy,B Lee,KA Pollard,0,0,0,138,-3,2,5,5,1,-,19,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
111,DJG Sammy,B Lee,KA Pollard,4,0,4,142,-7,6,6,5,2,-,19,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
112,DJG Sammy,B Lee,KA Pollard,1,0,1,143,-8,7,7,5,3,-,19,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
113,KA Pollard,B Lee,DJG Sammy,0,1,1,144,-9,50,21,5,4,legbyes,19,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
114,DJG Sammy,B Lee,KA Pollard,0,0,0,144,-9,7,8,6,5,-,19,caught,DJG Sammy,DJ Hussey,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
115,KA Pollard,B Lee,CS Baugh,1,0,1,145,-10,51,22,6,6,-,19,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
116,KA Pollard,SR Watson,CS Baugh,1,0,1,146,-11,52,23,6,1,-,20,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
117,CS Baugh,SR Watson,KA Pollard,1,0,1,147,-12,1,1,6,2,-,20,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
118,KA Pollard,SR Watson,CS Baugh,0,0,0,147,-12,52,24,6,3,-,20,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
119,KA Pollard,SR Watson,CS Baugh,1,0,1,148,-13,53,25,7,4,-,20,run out,CS Baugh,SR Watson;DT Christian,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
120,KA Pollard,SR Watson,GE Mathurin,1,0,1,149,-14,54,26,7,5,-,20,0,,,bat,West Indies,1,"Beausejour Stadium, Gros Islet",2012,03,West Indies_Australia_2012-03-27,Australia,West Indies,Australia,150
