,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,DA Warner,Abdul Razzaq,SR Watson,0,0,0,0,,0,1,0,-,1.0,0,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2012,09,Australia_Pakistan_2012-09-10,Australia,Australia,Pakistan,True,168,Left hand Bat,Right hand Bat,Right arm Fast
1,DA Warner,Abdul Razzaq,SR Watson,0,0,0,0,,0,2,0,-,2.0,0,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2012,09,Australia_Pakistan_2012-09-10,Australia,Australia,Pakistan,True,168,Left hand Bat,Right hand Bat,Right arm Fast
2,DA Warner,Abdul Razzaq,SR Watson,4,0,4,4,,4,3,0,-,3.0,0,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2012,09,Australia_Pakistan_2012-09-10,Australia,Australia,Pakistan,True,168,Left hand Bat,Right hand Bat,Right arm Fast
3,DA Warner,Abdul Razzaq,SR Watson,0,0,0,4,,4,4,0,-,4.0,0,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2012,09,Australia_Pakistan_2012-09-10,Australia,Australia,Pakistan,True,168,Left hand Bat,Right hand Bat,Right arm Fast
4,DA Warner,Abdul Razzaq,SR Watson,0,0,0,4,,4,5,0,-,5.0,0,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2012,09,Australia_Pakistan_2012-09-10,Australia,Australia,Pakistan,True,168,Left hand Bat,Right hand Bat,Right arm Fast
5,DA Warner,Abdul Razzaq,SR Watson,2,0,2,6,,6,6,0,-,6.0,0,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2012,09,Australia_Pakistan_2012-09-10,Australia,Australia,Pakistan,True,168,Left hand Bat,Right hand Bat,Right arm Fast
6,SR Watson,Umar Gul,DA Warner,0,0,0,6,,0,1,0,-,1.0,1,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2012,09,Australia_Pakistan_2012-09-10,Australia,Australia,Pakistan,True,168,Right hand Bat,Left hand Bat,Right arm Fast
7,SR Watson,Umar Gul,DA Warner,0,0,0,6,,0,2,0,-,2.0,1,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2012,09,Australia_Pakistan_2012-09-10,Australia,Australia,Pakistan,True,168,Right hand Bat,Left hand Bat,Right arm Fast
8,SR Watson,Umar Gul,DA Warner,1,0,1,7,,1,3,0,-,3.0,1,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2012,09,Australia_Pakistan_2012-09-10,Australia,Australia,Pakistan,True,168,Right hand Bat,Left hand Bat,Right arm Fast
9,DA Warner,Umar Gul,SR Watson,1,0,1,8,,7,7,0,-,4.0,1,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2012,09,Australia_Pakistan_2012-09-10,Australia,Australia,Pakistan,True,168,Left hand Bat,Right hand Bat,Right arm Fast
10,SR Watson,Umar Gul,DA Warner,1,0,1,9,,2,4,0,-,5.0,1,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2012,09,Australia_Pakistan_2012-09-10,Australia,Australia,Pakistan,True,168,Right hand Bat,Left hand Bat,Right arm Fast
11,DA Warner,Umar Gul,SR Watson,1,0,1,10,,8,8,0,-,6.0,1,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2012,09,Australia_Pakistan_2012-09-10,Australia,Australia,Pakistan,True,168,Left hand Bat,Right hand Bat,Right arm Fast
12,DA Warner,Abdul Razzaq,SR Watson,1,0,1,11,,9,9,0,-,1.0,2,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2012,09,Australia_Pakistan_2012-09-10,Australia,Australia,Pakistan,True,168,Left hand Bat,Right hand Bat,Right arm Fast
