,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,JC Buttler,J Little,AD Hales,0,0,0,0,157,0,1,0,-,1.0,0,,,0,field,England,2,Melbourne Cricket Ground,2022,10,Ireland_England_2022-10-26,Ireland,England,Ireland,False,105,Right hand Bat,Right hand Bat,Left arm Fast
1,JC Buttler,J Little,AD Hales,0,0,0,0,157,0,2,1,-,2.0,caught,JC Buttler,L Tucker,0,field,England,2,Melbourne Cricket Ground,2022,10,Ireland_England_2022-10-26,Ireland,England,Ireland,False,105,Right hand Bat,Right hand Bat,Left arm Fast
2,DJ Malan,J Little,AD Hales,0,1,1,1,156,0,0,1,wides,2.0,0,,,0,field,England,2,Melbourne Cricket Ground,2022,10,Ireland_England_2022-10-26,Ireland,England,Ireland,False,105,Left hand Bat,Right hand Bat,Left arm Fast
3,DJ Malan,J Little,AD Hales,0,0,0,1,156,0,1,1,-,3.0,0,,,0,field,England,2,Melbourne Cricket Ground,2022,10,Ireland_England_2022-10-26,Ireland,England,Ireland,False,105,Left hand Bat,Right hand Bat,Left arm Fast
4,DJ Malan,J Little,AD Hales,0,0,0,1,156,0,2,1,-,4.0,0,,,0,field,England,2,Melbourne Cricket Ground,2022,10,Ireland_England_2022-10-26,Ireland,England,Ireland,False,105,Left hand Bat,Right hand Bat,Left arm Fast
5,DJ Malan,J Little,AD Hales,0,0,0,1,156,0,3,1,-,5.0,0,,,0,field,England,2,Melbourne Cricket Ground,2022,10,Ireland_England_2022-10-26,Ireland,England,Ireland,False,105,Left hand Bat,Right hand Bat,Left arm Fast
6,DJ Malan,J Little,AD Hales,1,0,1,2,155,1,4,1,-,6.0,0,,,0,field,England,2,Melbourne Cricket Ground,2022,10,Ireland_England_2022-10-26,Ireland,England,Ireland,False,105,Left hand Bat,Right hand Bat,Left arm Fast
7,DJ Malan,MR Adair,AD Hales,3,0,3,5,152,4,5,1,-,1.0,0,,,1,field,England,2,Melbourne Cricket Ground,2022,10,Ireland_England_2022-10-26,Ireland,England,Ireland,False,105,Left hand Bat,Right hand Bat,Right arm Fast
8,AD Hales,MR Adair,DJ Malan,1,0,1,6,151,1,1,1,-,2.0,0,,,1,field,England,2,Melbourne Cricket Ground,2022,10,Ireland_England_2022-10-26,Ireland,England,Ireland,False,105,Right hand Bat,Left hand Bat,Right arm Fast
9,DJ Malan,MR Adair,AD Hales,0,0,0,6,151,4,6,1,-,3.0,0,,,1,field,England,2,Melbourne Cricket Ground,2022,10,Ireland_England_2022-10-26,Ireland,England,Ireland,False,105,Left hand Bat,Right hand Bat,Right arm Fast
