,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,V Sibanda,Sohail Tanvir,H Masakadza,0,0,0,0,179,0,1,0,-,1.0,0,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Left arm Medium
1,V Sibanda,Sohail Tanvir,H Masakadza,2,0,2,2,177,2,2,0,-,2.0,0,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Left arm Medium
2,V Sibanda,Sohail Tanvir,H Masakadza,0,0,0,2,177,2,3,0,-,3.0,0,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Left arm Medium
3,V Sibanda,Sohail Tanvir,H Masakadza,0,4,4,6,173,2,4,0,legbyes,4.0,0,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Left arm Medium
4,V Sibanda,Sohail Tanvir,H Masakadza,1,0,1,7,172,3,5,0,-,5.0,0,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Left arm Medium
5,H Masakadza,Sohail Tanvir,V Sibanda,0,0,0,7,172,0,1,0,-,6.0,0,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Left arm Medium
6,V Sibanda,Asad Ali,H Masakadza,0,0,0,7,172,3,6,0,-,1.0,1,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Right arm Medium
7,V Sibanda,Asad Ali,H Masakadza,0,0,0,7,172,3,7,0,-,2.0,1,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Right arm Medium
8,V Sibanda,Asad Ali,H Masakadza,1,0,1,8,171,4,8,0,-,3.0,1,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Right arm Medium
9,H Masakadza,Asad Ali,V Sibanda,0,0,0,8,171,0,2,0,-,4.0,1,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Right arm Medium
10,H Masakadza,Asad Ali,V Sibanda,1,0,1,9,170,1,3,0,-,5.0,1,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Right arm Medium
11,V Sibanda,Asad Ali,H Masakadza,0,0,0,9,170,4,9,0,-,6.0,1,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Right arm Medium
12,H Masakadza,Sohail Tanvir,V Sibanda,0,1,1,10,169,1,4,0,legbyes,1.0,2,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Left arm Medium
13,V Sibanda,Sohail Tanvir,H Masakadza,0,1,1,11,168,4,10,0,legbyes,2.0,2,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Left arm Medium
14,H Masakadza,Sohail Tanvir,V Sibanda,4,0,4,15,164,5,5,0,-,3.0,2,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Left arm Medium
15,H Masakadza,Sohail Tanvir,V Sibanda,1,0,1,16,163,6,6,0,-,4.0,2,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Left arm Medium
16,V Sibanda,Sohail Tanvir,H Masakadza,1,0,1,17,162,5,11,0,-,5.0,2,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Left arm Medium
17,H Masakadza,Sohail Tanvir,V Sibanda,0,0,0,17,162,6,7,0,-,6.0,2,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Left arm Medium
18,V Sibanda,Asad Ali,H Masakadza,0,1,1,18,161,5,12,0,wides,0.0,3,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Right arm Medium
19,V Sibanda,Asad Ali,H Masakadza,0,0,0,18,161,5,13,0,-,1.0,3,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Right arm Medium
20,V Sibanda,Asad Ali,H Masakadza,2,0,2,20,159,7,14,0,-,2.0,3,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Right arm Medium
21,V Sibanda,Asad Ali,H Masakadza,4,0,4,24,155,11,15,0,-,3.0,3,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Right arm Medium
22,V Sibanda,Asad Ali,H Masakadza,0,1,1,25,154,11,16,0,noballs,3.0,3,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Right arm Medium
23,V Sibanda,Asad Ali,H Masakadza,0,1,1,26,153,11,17,0,wides,3.0,3,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Right arm Medium
24,V Sibanda,Asad Ali,H Masakadza,4,0,4,30,149,15,18,0,-,4.0,3,0,,,field,Zimbabwe,2,Harare Sports Club,2013,08,Zimbabwe_Pakistan_2013-08-24,Pakistan,Zimbabwe,Pakistan,False,160,Right hand Bat,Right hand Bat,Right arm Medium
