,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
10,ST Doheny,R Ngarava,A Balbirnie,2,0,2,8,185,2,1,1,5,2,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
11,ST Doheny,R Ngarava,A Balbirnie,0,0,0,8,185,2,2,1,6,2,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
12,A Balbirnie,TL Chatara,ST Doheny,4,0,4,12,181,5,5,1,1,3,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
13,A Balbirnie,TL Chatara,ST Doheny,0,0,0,12,181,5,6,1,2,3,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
14,A Balbirnie,TL Chatara,ST Doheny,0,0,0,12,181,5,7,2,3,3,caught,A Balbirnie,RP Burl,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
15,HT Tector,TL Chatara,ST Doheny,0,0,0,12,181,0,1,2,4,3,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
16,HT Tector,TL Chatara,ST Doheny,0,0,0,12,181,0,2,2,5,3,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
17,HT Tector,TL Chatara,ST Doheny,0,0,0,12,181,0,3,2,6,3,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
18,ST Doheny,B Evans,HT Tector,0,0,0,12,181,2,3,2,1,4,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
19,ST Doheny,B Evans,HT Tector,0,0,0,12,181,2,4,2,2,4,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
20,ST Doheny,B Evans,HT Tector,0,0,0,12,181,2,5,2,3,4,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
21,ST Doheny,B Evans,HT Tector,0,0,0,12,181,2,6,2,4,4,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
22,ST Doheny,B Evans,HT Tector,1,0,1,13,180,3,7,2,5,4,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
23,HT Tector,B Evans,ST Doheny,1,0,1,14,179,1,4,2,6,4,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
24,HT Tector,R Ngarava,ST Doheny,0,0,0,14,179,1,5,2,1,5,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
25,HT Tector,R Ngarava,ST Doheny,0,0,0,14,179,1,6,2,2,5,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
26,HT Tector,R Ngarava,ST Doheny,0,0,0,14,179,1,7,2,3,5,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
27,HT Tector,R Ngarava,ST Doheny,1,0,1,15,178,2,8,2,4,5,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
28,ST Doheny,R Ngarava,HT Tector,4,0,4,19,174,7,8,2,5,5,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
29,ST Doheny,R Ngarava,HT Tector,1,0,1,20,173,8,9,2,6,5,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
30,ST Doheny,B Evans,HT Tector,4,0,4,24,169,12,10,2,1,6,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
31,ST Doheny,B Evans,HT Tector,1,0,1,25,168,13,11,2,2,6,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
32,HT Tector,B Evans,ST Doheny,0,0,0,25,168,2,9,2,3,6,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
33,HT Tector,B Evans,ST Doheny,0,1,1,26,167,2,10,2,4,6,0,,,legbyes,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
34,ST Doheny,B Evans,HT Tector,2,0,2,28,165,15,12,2,5,6,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
35,ST Doheny,B Evans,HT Tector,0,0,0,28,165,15,13,3,6,6,caught,ST Doheny,C Madande,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
36,HT Tector,RP Burl,C Campher,0,0,0,28,165,2,11,3,1,7,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
37,HT Tector,RP Burl,C Campher,1,0,1,29,164,3,12,3,2,7,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
38,C Campher,RP Burl,HT Tector,0,0,0,29,164,0,1,3,3,7,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
39,C Campher,RP Burl,HT Tector,4,0,4,33,160,4,2,3,4,7,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
40,C Campher,RP Burl,HT Tector,0,0,0,33,160,4,3,3,5,7,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
41,C Campher,RP Burl,HT Tector,0,0,0,33,160,4,4,3,6,7,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
42,HT Tector,SC Williams,C Campher,1,0,1,34,159,4,13,3,1,8,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
43,C Campher,SC Williams,HT Tector,1,0,1,35,158,5,5,3,2,8,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
44,HT Tector,SC Williams,C Campher,1,0,1,36,157,5,14,3,3,8,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
45,C Campher,SC Williams,HT Tector,0,0,0,36,157,5,6,3,4,8,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
46,C Campher,SC Williams,HT Tector,2,0,2,38,155,7,7,3,5,8,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
47,C Campher,SC Williams,HT Tector,0,0,0,38,155,7,8,3,6,8,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
48,HT Tector,RP Burl,C Campher,0,0,0,38,155,5,15,3,1,9,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
49,HT Tector,RP Burl,C Campher,0,0,0,38,155,5,16,4,2,9,bowled,HT Tector,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
50,GH Dockrell,RP Burl,C Campher,0,0,0,38,155,0,1,4,3,9,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
51,GH Dockrell,RP Burl,C Campher,0,0,0,38,155,0,2,4,4,9,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
52,GH Dockrell,RP Burl,C Campher,1,0,1,39,154,1,3,4,5,9,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
53,C Campher,RP Burl,GH Dockrell,2,0,2,41,152,9,9,4,6,9,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
54,GH Dockrell,WP Masakadza,C Campher,1,0,1,42,151,2,4,4,1,10,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
55,C Campher,WP Masakadza,GH Dockrell,0,0,0,42,151,9,10,4,2,10,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
56,C Campher,WP Masakadza,GH Dockrell,1,0,1,43,150,10,11,4,3,10,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
57,GH Dockrell,WP Masakadza,C Campher,1,0,1,44,149,3,5,4,4,10,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
58,C Campher,WP Masakadza,GH Dockrell,0,1,1,45,148,10,12,4,5,10,0,,,legbyes,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
59,GH Dockrell,WP Masakadza,C Campher,0,0,0,45,148,3,6,4,6,10,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
60,C Campher,RP Burl,GH Dockrell,4,0,4,49,144,14,13,4,1,11,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
61,C Campher,RP Burl,GH Dockrell,2,0,2,51,142,16,14,4,2,11,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
62,C Campher,RP Burl,GH Dockrell,1,0,1,52,141,17,15,4,3,11,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
63,GH Dockrell,RP Burl,C Campher,6,0,6,58,135,9,7,4,4,11,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
64,GH Dockrell,RP Burl,C Campher,0,0,0,58,135,9,8,5,5,11,bowled,GH Dockrell,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
65,TE Kane,RP Burl,C Campher,1,0,1,59,134,1,1,5,6,11,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
66,TE Kane,WP Masakadza,C Campher,0,0,0,59,134,1,2,5,1,12,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
67,TE Kane,WP Masakadza,C Campher,1,0,1,60,133,2,3,5,2,12,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
68,C Campher,WP Masakadza,TE Kane,1,0,1,61,132,18,16,5,3,12,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
69,TE Kane,WP Masakadza,C Campher,0,0,0,61,132,2,4,5,4,12,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
70,TE Kane,WP Masakadza,C Campher,0,0,0,61,132,2,5,5,5,12,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
71,TE Kane,WP Masakadza,C Campher,0,0,0,61,132,2,6,5,6,12,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
72,C Campher,SC Williams,TE Kane,1,0,1,62,131,19,17,5,1,13,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
73,TE Kane,SC Williams,C Campher,2,0,2,64,129,4,7,5,2,13,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
74,TE Kane,SC Williams,C Campher,4,0,4,68,125,8,8,5,3,13,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
75,TE Kane,SC Williams,C Campher,1,0,1,69,124,9,9,5,4,13,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
76,C Campher,SC Williams,TE Kane,1,0,1,70,123,20,18,5,5,13,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
77,TE Kane,SC Williams,C Campher,0,0,0,70,123,9,10,5,6,13,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
78,C Campher,WP Masakadza,TE Kane,0,0,0,70,123,20,19,5,1,14,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
79,C Campher,WP Masakadza,TE Kane,0,0,0,70,123,20,20,6,2,14,caught,C Campher,C Madande,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
80,GJ Delany,WP Masakadza,TE Kane,0,0,0,70,123,0,1,6,3,14,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
81,GJ Delany,WP Masakadza,TE Kane,1,0,1,71,122,1,2,6,4,14,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
82,TE Kane,WP Masakadza,GJ Delany,0,0,0,71,122,9,11,7,5,14,caught,TE Kane,W Madhevere,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
83,MR Adair,WP Masakadza,GJ Delany,0,0,0,71,122,0,1,7,6,14,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
84,GJ Delany,RP Burl,MR Adair,1,0,1,72,121,2,3,7,1,15,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
85,MR Adair,RP Burl,GJ Delany,2,0,2,74,119,2,2,7,2,15,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
86,MR Adair,RP Burl,GJ Delany,0,0,0,74,119,2,3,7,3,15,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
87,MR Adair,RP Burl,GJ Delany,0,0,0,74,119,2,4,7,4,15,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
88,MR Adair,RP Burl,GJ Delany,0,0,0,74,119,2,5,8,5,15,caught,MR Adair,CR Ervine,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
89,F Hand,RP Burl,GJ Delany,4,0,4,78,115,4,1,8,6,15,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
90,GJ Delany,WP Masakadza,F Hand,0,0,0,78,115,2,4,8,1,16,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
91,GJ Delany,WP Masakadza,F Hand,2,0,2,80,113,4,5,8,2,16,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
92,GJ Delany,WP Masakadza,F Hand,0,0,0,80,113,4,6,8,3,16,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
93,GJ Delany,WP Masakadza,F Hand,0,0,0,80,113,4,7,8,4,16,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
94,GJ Delany,WP Masakadza,F Hand,1,0,1,81,112,5,8,8,5,16,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
95,F Hand,WP Masakadza,GJ Delany,4,0,4,85,108,8,2,8,6,16,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
96,GJ Delany,SC Williams,F Hand,1,0,1,86,107,6,9,8,1,17,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
97,F Hand,SC Williams,GJ Delany,1,0,1,87,106,9,3,8,2,17,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
98,GJ Delany,SC Williams,F Hand,4,0,4,91,102,10,10,8,3,17,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
99,GJ Delany,SC Williams,F Hand,0,0,0,91,102,10,11,8,4,17,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
100,GJ Delany,SC Williams,F Hand,2,0,2,93,100,12,12,8,5,17,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
101,GJ Delany,SC Williams,F Hand,1,0,1,94,99,13,13,8,6,17,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
102,GJ Delany,TL Chatara,F Hand,2,0,2,96,97,15,14,8,1,18,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
103,GJ Delany,TL Chatara,F Hand,2,0,2,98,95,17,15,8,2,18,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
104,GJ Delany,TL Chatara,F Hand,4,0,4,102,91,21,16,8,3,18,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
105,GJ Delany,TL Chatara,F Hand,2,0,2,104,89,23,17,8,4,18,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
106,GJ Delany,TL Chatara,F Hand,0,0,0,104,89,23,18,8,5,18,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
107,GJ Delany,TL Chatara,F Hand,1,0,1,105,88,24,19,8,6,18,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
108,GJ Delany,R Ngarava,F Hand,0,0,0,105,88,24,20,9,1,19,bowled,GJ Delany,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
109,BJ McCarthy,R Ngarava,F Hand,2,0,2,107,86,2,1,9,2,19,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
110,BJ McCarthy,R Ngarava,F Hand,4,0,4,111,82,6,2,9,3,19,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
111,BJ McCarthy,R Ngarava,F Hand,1,0,1,112,81,7,3,9,4,19,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
112,F Hand,R Ngarava,BJ McCarthy,0,1,1,113,80,9,4,9,5,19,0,,,legbyes,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
113,BJ McCarthy,R Ngarava,F Hand,1,0,1,114,79,8,4,9,6,19,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
114,BJ McCarthy,TL Chatara,F Hand,0,0,0,114,79,8,5,9,1,20,0,,,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
115,BJ McCarthy,TL Chatara,F Hand,0,0,0,114,79,8,6,10,2,20,caught,BJ McCarthy,CR Ervine,-,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-12,Zimbabwe,Ireland,Zimbabwe,114
