,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
33,LMP Simmons,A Nortje,E Lewis,0,0,0,48,119,20,15,0,2,6,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
34,LMP Simmons,A Nortje,E Lewis,0,0,0,48,119,20,16,0,3,6,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
35,LMP Simmons,A Nortje,E Lewis,0,0,0,48,119,20,17,0,4,6,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
36,LMP Simmons,A Nortje,E Lewis,0,0,0,48,119,20,18,0,5,6,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
37,LMP Simmons,A Nortje,E Lewis,0,0,0,48,119,20,19,0,6,6,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
38,E Lewis,GF Linde,LMP Simmons,4,0,4,52,115,26,20,0,1,7,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
39,E Lewis,GF Linde,LMP Simmons,1,0,1,53,114,27,21,0,2,7,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
40,LMP Simmons,GF Linde,E Lewis,2,0,2,55,112,22,20,0,3,7,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
41,LMP Simmons,GF Linde,E Lewis,0,0,0,55,112,22,21,0,4,7,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
42,LMP Simmons,GF Linde,E Lewis,0,0,0,55,112,22,22,1,5,7,-,caught,LMP Simmons,Q de Kock,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
43,JO Holder,GF Linde,E Lewis,1,0,1,56,111,1,1,1,6,7,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
44,JO Holder,T Shamsi,E Lewis,0,0,0,56,111,1,2,1,1,8,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
45,JO Holder,T Shamsi,E Lewis,1,0,1,57,110,2,3,1,2,8,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
46,E Lewis,T Shamsi,JO Holder,0,0,0,57,110,27,22,1,3,8,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
47,E Lewis,T Shamsi,JO Holder,0,0,0,57,110,27,23,2,4,8,-,caught,E Lewis,HE van der Dussen,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
48,SO Hetmyer,T Shamsi,JO Holder,1,0,1,58,109,1,1,2,5,8,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
49,JO Holder,T Shamsi,SO Hetmyer,0,1,1,59,108,2,4,2,6,8,legbyes,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
50,JO Holder,GF Linde,SO Hetmyer,4,0,4,63,104,6,5,2,1,9,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
51,JO Holder,GF Linde,SO Hetmyer,1,0,1,64,103,7,6,2,2,9,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
52,SO Hetmyer,GF Linde,JO Holder,6,0,6,70,97,7,2,2,3,9,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
53,SO Hetmyer,GF Linde,JO Holder,1,0,1,71,96,8,3,2,4,9,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
54,JO Holder,GF Linde,SO Hetmyer,1,0,1,72,95,8,7,2,5,9,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
55,SO Hetmyer,GF Linde,JO Holder,1,0,1,73,94,9,4,2,6,9,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
56,SO Hetmyer,AK Markram,JO Holder,6,0,6,79,88,15,5,2,1,10,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
57,SO Hetmyer,AK Markram,JO Holder,0,1,1,80,87,15,6,2,2,10,byes,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
58,JO Holder,AK Markram,SO Hetmyer,6,0,6,86,81,14,8,2,3,10,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
59,JO Holder,AK Markram,SO Hetmyer,1,0,1,87,80,15,9,2,4,10,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
60,SO Hetmyer,AK Markram,JO Holder,1,0,1,88,79,16,7,2,5,10,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
61,JO Holder,AK Markram,SO Hetmyer,1,0,1,89,78,16,10,2,6,10,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
62,JO Holder,L Ngidi,SO Hetmyer,0,1,1,90,77,16,11,2,1,11,wides,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
63,JO Holder,L Ngidi,SO Hetmyer,0,0,0,90,77,16,12,3,2,11,-,caught,JO Holder,AK Markram,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
64,SO Hetmyer,L Ngidi,N Pooran,0,1,1,91,76,16,8,3,3,11,wides,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
65,SO Hetmyer,L Ngidi,N Pooran,0,1,1,92,75,16,9,3,4,11,legbyes,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
66,N Pooran,L Ngidi,SO Hetmyer,0,0,0,92,75,0,1,3,5,11,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
67,N Pooran,L Ngidi,SO Hetmyer,0,1,1,93,74,0,2,3,6,11,wides,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
68,N Pooran,L Ngidi,SO Hetmyer,1,0,1,94,73,1,3,3,7,11,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
69,SO Hetmyer,L Ngidi,N Pooran,1,0,1,95,72,17,10,3,8,11,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
70,N Pooran,L Ngidi,SO Hetmyer,0,1,1,96,71,1,4,3,9,11,legbyes,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
71,N Pooran,T Shamsi,SO Hetmyer,0,0,0,96,71,1,5,3,1,12,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
72,N Pooran,T Shamsi,SO Hetmyer,0,0,0,96,71,1,6,3,2,12,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
73,N Pooran,T Shamsi,SO Hetmyer,1,0,1,97,70,2,7,3,3,12,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
74,SO Hetmyer,T Shamsi,N Pooran,0,0,0,97,70,17,11,4,4,12,-,caught,SO Hetmyer,K Rabada,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
75,KA Pollard,T Shamsi,N Pooran,1,0,1,98,69,1,1,4,5,12,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
76,N Pooran,T Shamsi,KA Pollard,1,0,1,99,68,3,8,4,6,12,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
77,N Pooran,K Rabada,KA Pollard,4,0,4,103,64,7,9,4,1,13,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
78,N Pooran,K Rabada,KA Pollard,1,0,1,104,63,8,10,4,2,13,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
79,KA Pollard,K Rabada,N Pooran,0,0,0,104,63,1,2,5,3,13,-,bowled,KA Pollard,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
80,AD Russell,K Rabada,N Pooran,1,0,1,105,62,1,1,5,4,13,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
81,N Pooran,K Rabada,AD Russell,0,0,0,105,62,8,11,5,5,13,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
82,N Pooran,K Rabada,AD Russell,1,0,1,106,61,9,12,5,6,13,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
83,N Pooran,T Shamsi,AD Russell,1,0,1,107,60,10,13,5,1,14,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
84,AD Russell,T Shamsi,N Pooran,0,0,0,107,60,1,2,5,2,14,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
85,AD Russell,T Shamsi,N Pooran,1,0,1,108,59,2,3,5,3,14,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
86,N Pooran,T Shamsi,AD Russell,1,0,1,109,58,11,14,5,4,14,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
87,AD Russell,T Shamsi,N Pooran,0,0,0,109,58,2,4,5,5,14,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
88,AD Russell,T Shamsi,N Pooran,1,0,1,110,57,3,5,5,6,14,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
89,AD Russell,K Rabada,N Pooran,6,0,6,116,51,9,6,5,1,15,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
90,AD Russell,K Rabada,N Pooran,0,1,1,117,50,9,7,5,2,15,wides,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
91,AD Russell,K Rabada,N Pooran,1,0,1,118,49,10,8,5,3,15,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
92,N Pooran,K Rabada,AD Russell,0,0,0,118,49,11,15,5,4,15,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
93,N Pooran,K Rabada,AD Russell,0,0,0,118,49,11,16,5,5,15,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
94,N Pooran,K Rabada,AD Russell,1,0,1,119,48,12,17,5,6,15,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
95,AD Russell,K Rabada,N Pooran,0,1,1,120,47,10,9,5,7,15,wides,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
96,AD Russell,K Rabada,N Pooran,0,0,0,120,47,10,10,5,8,15,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
97,N Pooran,T Shamsi,AD Russell,1,0,1,121,46,13,18,5,1,16,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
98,AD Russell,T Shamsi,N Pooran,1,0,1,122,45,11,11,5,2,16,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
99,N Pooran,T Shamsi,AD Russell,0,0,0,122,45,13,19,5,3,16,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
100,N Pooran,T Shamsi,AD Russell,1,0,1,123,44,14,20,5,4,16,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
101,AD Russell,T Shamsi,N Pooran,0,0,0,123,44,11,12,5,5,16,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
102,AD Russell,T Shamsi,N Pooran,1,0,1,124,43,12,13,5,6,16,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
103,AD Russell,A Nortje,N Pooran,6,0,6,130,37,18,14,5,1,17,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
104,AD Russell,A Nortje,N Pooran,6,0,6,136,31,24,15,5,2,17,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
105,AD Russell,A Nortje,N Pooran,0,1,1,137,30,24,16,5,3,17,wides,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
106,AD Russell,A Nortje,N Pooran,1,0,1,138,29,25,17,5,4,17,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
107,N Pooran,A Nortje,AD Russell,1,0,1,139,28,15,21,5,5,17,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
108,AD Russell,A Nortje,N Pooran,0,1,1,140,27,25,18,5,6,17,wides,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
109,AD Russell,A Nortje,N Pooran,0,0,0,140,27,25,19,5,7,17,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
110,AD Russell,A Nortje,N Pooran,0,0,0,140,27,25,20,6,8,17,-,caught,AD Russell,AK Markram,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
111,N Pooran,L Ngidi,FA Allen,0,0,0,140,27,15,22,6,1,18,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
112,N Pooran,L Ngidi,FA Allen,6,0,6,146,21,21,23,6,2,18,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
113,N Pooran,L Ngidi,FA Allen,1,0,1,147,20,22,24,6,3,18,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
114,FA Allen,L Ngidi,N Pooran,0,0,0,147,20,0,1,6,4,18,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
115,FA Allen,L Ngidi,N Pooran,1,0,1,148,19,1,2,6,5,18,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
116,N Pooran,L Ngidi,FA Allen,1,0,1,149,18,23,25,6,6,18,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
117,N Pooran,A Nortje,FA Allen,1,0,1,150,17,24,26,6,1,19,-,0,,,,field,West Indies,2,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-29,South Africa,West Indies,South Africa
