,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Imrul Kayes,TS Chisoro,Soumya Sarkar,1,0,1,1,186,1,1,0,-,1.0,0,,,0,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Left hand Bat,Left hand Bat,Left arm Orthodox
1,Soumya Sarkar,TS Chisoro,Imrul Kayes,0,0,0,1,186,0,1,0,-,2.0,0,,,0,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Left hand Bat,Left hand Bat,Left arm Orthodox
2,Soumya Sarkar,TS Chisoro,Imrul Kayes,0,0,0,1,186,0,2,0,-,3.0,0,,,0,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Left hand Bat,Left hand Bat,Left arm Orthodox
3,Soumya Sarkar,TS Chisoro,Imrul Kayes,1,0,1,2,185,1,3,0,-,4.0,0,,,0,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Left hand Bat,Left hand Bat,Left arm Orthodox
4,Imrul Kayes,TS Chisoro,Soumya Sarkar,0,0,0,2,185,1,2,0,-,5.0,0,,,0,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Left hand Bat,Left hand Bat,Left arm Orthodox
5,Imrul Kayes,TS Chisoro,Soumya Sarkar,0,0,0,2,185,1,3,1,-,6.0,bowled,Imrul Kayes,,0,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Left hand Bat,Left hand Bat,Left arm Orthodox
6,Soumya Sarkar,BV Vitori,Sabbir Rahman,4,0,4,6,181,5,4,1,-,1.0,0,,,1,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Left hand Bat,Right hand Bat,Left arm Fast
7,Soumya Sarkar,BV Vitori,Sabbir Rahman,3,0,3,9,178,8,5,1,-,2.0,0,,,1,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Left hand Bat,Right hand Bat,Left arm Fast
8,Sabbir Rahman,BV Vitori,Soumya Sarkar,0,0,0,9,178,0,1,1,-,3.0,0,,,1,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Right hand Bat,Left hand Bat,Left arm Fast
9,Sabbir Rahman,BV Vitori,Soumya Sarkar,0,1,1,10,177,0,1,1,wides,3.0,0,,,1,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Right hand Bat,Left hand Bat,Left arm Fast
10,Sabbir Rahman,BV Vitori,Soumya Sarkar,0,0,0,10,177,0,2,1,-,4.0,0,,,1,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Right hand Bat,Left hand Bat,Left arm Fast
11,Sabbir Rahman,BV Vitori,Soumya Sarkar,1,0,1,11,176,1,3,1,-,5.0,0,,,1,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Right hand Bat,Left hand Bat,Left arm Fast
12,Soumya Sarkar,BV Vitori,Sabbir Rahman,4,0,4,15,172,12,6,1,-,6.0,0,,,1,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Left hand Bat,Right hand Bat,Left arm Fast
13,Sabbir Rahman,TS Chisoro,Soumya Sarkar,1,0,1,16,171,2,4,1,-,1.0,0,,,2,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Right hand Bat,Left hand Bat,Left arm Orthodox
14,Soumya Sarkar,TS Chisoro,Sabbir Rahman,0,0,0,16,171,12,7,1,-,2.0,0,,,2,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Left hand Bat,Right hand Bat,Left arm Orthodox
15,Soumya Sarkar,TS Chisoro,Sabbir Rahman,1,0,1,17,170,13,8,1,-,3.0,0,,,2,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Left hand Bat,Right hand Bat,Left arm Orthodox
16,Sabbir Rahman,TS Chisoro,Soumya Sarkar,0,1,1,18,169,2,5,1,legbyes,4.0,0,,,2,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Right hand Bat,Left hand Bat,Left arm Orthodox
17,Soumya Sarkar,TS Chisoro,Sabbir Rahman,4,0,4,22,165,17,9,1,-,5.0,0,,,2,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Left hand Bat,Right hand Bat,Left arm Orthodox
18,Soumya Sarkar,TS Chisoro,Sabbir Rahman,0,0,0,22,165,17,10,1,-,6.0,0,,,2,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Left hand Bat,Right hand Bat,Left arm Orthodox
19,Sabbir Rahman,T Muzarabani,Soumya Sarkar,4,0,4,26,161,6,6,1,-,1.0,0,,,3,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Right hand Bat,Left hand Bat,Right arm Fast
20,Sabbir Rahman,T Muzarabani,Soumya Sarkar,4,0,4,30,157,10,7,1,-,2.0,0,,,3,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Right hand Bat,Left hand Bat,Right arm Fast
21,Sabbir Rahman,T Muzarabani,Soumya Sarkar,2,0,2,32,155,12,8,1,-,3.0,0,,,3,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Right hand Bat,Left hand Bat,Right arm Fast
22,Sabbir Rahman,T Muzarabani,Soumya Sarkar,1,0,1,33,154,13,9,1,-,4.0,0,,,3,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Right hand Bat,Left hand Bat,Right arm Fast
23,Soumya Sarkar,T Muzarabani,Sabbir Rahman,0,0,0,33,154,17,11,1,-,5.0,0,,,3,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Left hand Bat,Right hand Bat,Right arm Fast
24,Soumya Sarkar,T Muzarabani,Sabbir Rahman,0,0,0,33,154,17,12,1,-,6.0,0,,,3,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Left hand Bat,Right hand Bat,Right arm Fast
25,Sabbir Rahman,BV Vitori,Soumya Sarkar,0,0,0,33,154,13,10,1,-,1.0,0,,,4,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Right hand Bat,Left hand Bat,Left arm Fast
26,Sabbir Rahman,BV Vitori,Soumya Sarkar,0,0,0,33,154,13,11,1,-,2.0,0,,,4,bat,Zimbabwe,2,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Bangladesh,Zimbabwe,False,156,Right hand Bat,Left hand Bat,Left arm Fast
