,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,DPMD Jayawardene,DP Nannes,ST Jayasuriya,1,0,1,1,167,1,1,0,-,1.0,0,0,,,bat,Australia,2,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Sri Lanka,Australia,False,87,Right hand Bat,Left hand Bat,Left arm Fast
1,ST Jayasuriya,DP Nannes,DPMD Jayawardene,2,0,2,3,165,2,1,0,-,2.0,0,0,,,bat,Australia,2,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Sri Lanka,Australia,False,87,Left hand Bat,Right hand Bat,Left arm Fast
2,ST Jayasuriya,DP Nannes,DPMD Jayawardene,0,0,0,3,165,2,2,0,-,3.0,0,0,,,bat,Australia,2,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Sri Lanka,Australia,False,87,Left hand Bat,Right hand Bat,Left arm Fast
3,ST Jayasuriya,DP Nannes,DPMD Jayawardene,0,1,1,4,164,2,3,0,legbyes,4.0,0,0,,,bat,Australia,2,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Sri Lanka,Australia,False,87,Left hand Bat,Right hand Bat,Left arm Fast
4,DPMD Jayawardene,DP Nannes,ST Jayasuriya,1,0,1,5,163,2,2,0,-,5.0,0,0,,,bat,Australia,2,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Sri Lanka,Australia,False,87,Right hand Bat,Left hand Bat,Left arm Fast
5,ST Jayasuriya,DP Nannes,DPMD Jayawardene,1,0,1,6,162,3,4,0,-,6.0,0,0,,,bat,Australia,2,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Sri Lanka,Australia,False,87,Left hand Bat,Right hand Bat,Left arm Fast
6,ST Jayasuriya,SW Tait,DPMD Jayawardene,0,1,1,7,161,3,5,0,wides,0.0,1,0,,,bat,Australia,2,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Sri Lanka,Australia,False,87,Left hand Bat,Right hand Bat,Right arm Fast
7,ST Jayasuriya,SW Tait,DPMD Jayawardene,0,0,0,7,161,3,6,0,-,1.0,1,0,,,bat,Australia,2,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Sri Lanka,Australia,False,87,Left hand Bat,Right hand Bat,Right arm Fast
8,ST Jayasuriya,SW Tait,DPMD Jayawardene,0,0,0,7,161,3,7,0,-,2.0,1,0,,,bat,Australia,2,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Sri Lanka,Australia,False,87,Left hand Bat,Right hand Bat,Right arm Fast
9,ST Jayasuriya,SW Tait,DPMD Jayawardene,1,0,1,8,160,4,8,0,-,3.0,1,0,,,bat,Australia,2,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Sri Lanka,Australia,False,87,Left hand Bat,Right hand Bat,Right arm Fast
10,DPMD Jayawardene,SW Tait,ST Jayasuriya,0,1,1,9,159,2,3,0,wides,3.0,1,0,,,bat,Australia,2,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Sri Lanka,Australia,False,87,Right hand Bat,Left hand Bat,Right arm Fast
11,DPMD Jayawardene,SW Tait,ST Jayasuriya,1,0,1,10,158,3,4,0,-,4.0,1,0,,,bat,Australia,2,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Sri Lanka,Australia,False,87,Right hand Bat,Left hand Bat,Right arm Fast
12,ST Jayasuriya,SW Tait,DPMD Jayawardene,0,0,0,10,158,4,9,0,-,5.0,1,0,,,bat,Australia,2,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Sri Lanka,Australia,False,87,Left hand Bat,Right hand Bat,Right arm Fast
13,ST Jayasuriya,SW Tait,DPMD Jayawardene,0,0,0,10,158,4,10,0,-,6.0,1,0,,,bat,Australia,2,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Sri Lanka,Australia,False,87,Left hand Bat,Right hand Bat,Right arm Fast
14,DPMD Jayawardene,DP Nannes,ST Jayasuriya,0,0,0,10,158,3,5,0,-,1.0,2,0,,,bat,Australia,2,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Sri Lanka,Australia,False,87,Right hand Bat,Left hand Bat,Left arm Fast
15,DPMD Jayawardene,DP Nannes,ST Jayasuriya,6,0,6,16,152,9,6,0,-,2.0,2,0,,,bat,Australia,2,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Sri Lanka,Australia,False,87,Right hand Bat,Left hand Bat,Left arm Fast
16,DPMD Jayawardene,DP Nannes,ST Jayasuriya,0,0,0,16,152,9,7,1,-,3.0,2,caught,DPMD Jayawardene,SPD Smith,bat,Australia,2,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Sri Lanka,Australia,False,87,Right hand Bat,Left hand Bat,Left arm Fast
17,ST Jayasuriya,DP Nannes,KC Sangakkara,0,0,0,16,152,4,11,1,-,4.0,2,0,,,bat,Australia,2,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Sri Lanka,Australia,False,87,Left hand Bat,Left hand Bat,Left arm Fast
18,ST Jayasuriya,DP Nannes,KC Sangakkara,0,0,0,16,152,4,12,1,-,5.0,2,0,,,bat,Australia,2,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Sri Lanka,Australia,False,87,Left hand Bat,Left hand Bat,Left arm Fast
