,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,LMP Simmons,Simi Singh,E Lewis,0,0,0,0,208,0,1,0,-,1.0,0,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,Right hand Bat,,Right arm Offbreak
1,LMP Simmons,Simi Singh,E Lewis,1,0,1,1,207,1,2,0,-,2.0,0,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,Right hand Bat,,Right arm Offbreak
2,E Lewis,Simi Singh,LMP Simmons,1,0,1,2,206,1,1,0,-,3.0,0,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,Right hand Bat,Right arm Offbreak
3,LMP Simmons,Simi Singh,E Lewis,0,0,0,2,206,1,3,0,-,4.0,0,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,Right hand Bat,,Right arm Offbreak
4,LMP Simmons,Simi Singh,E Lewis,1,0,1,3,205,2,4,0,-,5.0,0,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,Right hand Bat,,Right arm Offbreak
5,E Lewis,Simi Singh,LMP Simmons,1,0,1,4,204,2,2,0,-,6.0,0,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,Right hand Bat,Right arm Offbreak
6,E Lewis,BJ McCarthy,LMP Simmons,0,1,1,5,203,2,3,0,wides,0.0,1,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,Right hand Bat,Right arm Fast
7,E Lewis,BJ McCarthy,LMP Simmons,4,0,4,9,199,6,4,0,-,1.0,1,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,Right hand Bat,Right arm Fast
8,E Lewis,BJ McCarthy,LMP Simmons,1,0,1,10,198,7,5,0,-,2.0,1,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,Right hand Bat,Right arm Fast
9,LMP Simmons,BJ McCarthy,E Lewis,0,0,0,10,198,2,5,0,-,3.0,1,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,Right hand Bat,,Right arm Fast
10,LMP Simmons,BJ McCarthy,E Lewis,0,0,0,10,198,2,6,0,-,4.0,1,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,Right hand Bat,,Right arm Fast
11,LMP Simmons,BJ McCarthy,E Lewis,1,0,1,11,197,3,7,0,-,5.0,1,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,Right hand Bat,,Right arm Fast
12,E Lewis,BJ McCarthy,LMP Simmons,6,0,6,17,191,13,6,0,-,6.0,1,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,Right hand Bat,Right arm Fast
13,LMP Simmons,Simi Singh,E Lewis,4,0,4,21,187,7,8,0,-,1.0,2,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,Right hand Bat,,Right arm Offbreak
14,LMP Simmons,Simi Singh,E Lewis,4,0,4,25,183,11,9,0,-,2.0,2,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,Right hand Bat,,Right arm Offbreak
15,LMP Simmons,Simi Singh,E Lewis,6,0,6,31,177,17,10,0,-,3.0,2,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,Right hand Bat,,Right arm Offbreak
16,LMP Simmons,Simi Singh,E Lewis,0,1,1,32,176,17,11,0,wides,3.0,2,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,Right hand Bat,,Right arm Offbreak
17,LMP Simmons,Simi Singh,E Lewis,1,0,1,33,175,18,12,0,-,4.0,2,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,Right hand Bat,,Right arm Offbreak
18,E Lewis,Simi Singh,LMP Simmons,0,0,0,33,175,13,7,0,-,5.0,2,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,Right hand Bat,Right arm Offbreak
19,E Lewis,Simi Singh,LMP Simmons,0,0,0,33,175,13,8,0,-,6.0,2,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,Right hand Bat,Right arm Offbreak
20,LMP Simmons,J Little,E Lewis,4,0,4,37,171,22,13,0,-,1.0,3,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,Right hand Bat,,Left arm Fast
21,LMP Simmons,J Little,E Lewis,0,0,0,37,171,22,14,0,-,2.0,3,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,Right hand Bat,,Left arm Fast
22,LMP Simmons,J Little,E Lewis,0,0,0,37,171,22,15,1,-,3.0,3,caught,LMP Simmons,GH Dockrell,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,Right hand Bat,,Left arm Fast
23,E Lewis,J Little,SO Hetmyer,4,0,4,41,167,17,9,1,-,4.0,3,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,,Left arm Fast
24,E Lewis,J Little,SO Hetmyer,0,0,0,41,167,17,10,1,-,5.0,3,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,,Left arm Fast
25,E Lewis,J Little,SO Hetmyer,1,0,1,42,166,18,11,1,-,6.0,3,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,,Left arm Fast
26,E Lewis,CA Young,SO Hetmyer,4,0,4,46,162,22,12,1,-,1.0,4,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,,Right arm Fast
27,E Lewis,CA Young,SO Hetmyer,2,0,2,48,160,24,13,1,-,2.0,4,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,,Right arm Fast
28,E Lewis,CA Young,SO Hetmyer,4,0,4,52,156,28,14,1,-,3.0,4,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,,Right arm Fast
29,E Lewis,CA Young,SO Hetmyer,0,0,0,52,156,28,15,1,-,4.0,4,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,,Right arm Fast
30,E Lewis,CA Young,SO Hetmyer,0,0,0,52,156,28,16,1,-,5.0,4,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,,Right arm Fast
31,E Lewis,CA Young,SO Hetmyer,4,0,4,56,152,32,17,1,-,6.0,4,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,,Right arm Fast
32,SO Hetmyer,J Little,E Lewis,1,0,1,57,151,1,1,1,-,1.0,5,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,,Left arm Fast
33,E Lewis,J Little,SO Hetmyer,4,0,4,61,147,36,18,1,-,2.0,5,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,,Left arm Fast
34,E Lewis,J Little,SO Hetmyer,1,0,1,62,146,37,19,1,-,3.0,5,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,,Left arm Fast
35,SO Hetmyer,J Little,E Lewis,0,0,0,62,146,1,2,1,-,4.0,5,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,,Left arm Fast
36,SO Hetmyer,J Little,E Lewis,1,0,1,63,145,2,3,1,-,5.0,5,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,,Left arm Fast
37,E Lewis,J Little,SO Hetmyer,0,0,0,63,145,37,20,1,-,6.0,5,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,,Left arm Fast
38,SO Hetmyer,BJ McCarthy,E Lewis,1,0,1,64,144,3,4,1,-,1.0,6,0,,,,bat,Ireland,2,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,West Indies,Ireland,False,204,,,Right arm Fast
