,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
19,DJ Malan,TG Southee,WG Jacks,4,0,4,20,119,8,13,1,4,-,0,,,2,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
20,DJ Malan,TG Southee,WG Jacks,0,0,0,20,119,8,14,1,5,-,0,,,2,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
21,DJ Malan,TG Southee,WG Jacks,0,0,0,20,119,8,15,1,6,-,0,,,2,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
22,WG Jacks,LH Ferguson,DJ Malan,4,0,4,24,115,8,5,1,1,-,0,,,3,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
23,WG Jacks,LH Ferguson,DJ Malan,4,0,4,28,111,12,6,1,2,-,0,,,3,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
24,WG Jacks,LH Ferguson,DJ Malan,6,0,6,34,105,18,7,1,3,-,0,,,3,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
25,WG Jacks,LH Ferguson,DJ Malan,2,0,2,36,103,20,8,1,4,-,0,,,3,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
26,WG Jacks,LH Ferguson,DJ Malan,0,0,0,36,103,20,9,1,5,-,0,,,3,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
27,WG Jacks,LH Ferguson,DJ Malan,0,0,0,36,103,20,10,1,6,-,0,,,3,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
28,DJ Malan,MJ Santner,WG Jacks,0,0,0,36,103,8,16,1,1,-,0,,,4,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
29,DJ Malan,MJ Santner,WG Jacks,4,0,4,40,99,12,17,1,2,-,0,,,4,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
30,DJ Malan,MJ Santner,WG Jacks,4,0,4,44,95,16,18,1,3,-,0,,,4,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
31,DJ Malan,MJ Santner,WG Jacks,4,0,4,48,91,20,19,1,4,-,0,,,4,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
32,DJ Malan,MJ Santner,WG Jacks,1,0,1,49,90,21,20,1,5,-,0,,,4,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
33,WG Jacks,MJ Santner,DJ Malan,2,0,2,51,88,22,11,1,6,-,0,,,4,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
34,DJ Malan,AF Milne,WG Jacks,0,0,0,51,88,21,21,1,1,-,0,,,5,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
35,DJ Malan,AF Milne,WG Jacks,1,0,1,52,87,22,22,1,2,-,0,,,5,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
36,WG Jacks,AF Milne,DJ Malan,0,2,2,54,85,22,12,1,3,wides,0,,,5,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
37,DJ Malan,AF Milne,WG Jacks,0,0,0,54,85,22,23,1,4,-,0,,,5,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
38,DJ Malan,AF Milne,WG Jacks,4,0,4,58,81,26,24,1,5,-,0,,,5,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
39,DJ Malan,AF Milne,WG Jacks,2,0,2,60,79,28,25,1,6,-,0,,,5,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
40,DJ Malan,AF Milne,WG Jacks,1,0,1,61,78,29,26,1,7,-,0,,,5,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
41,DJ Malan,IS Sodhi,WG Jacks,0,0,0,61,78,29,27,1,1,-,0,,,6,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
42,DJ Malan,IS Sodhi,WG Jacks,1,0,1,62,77,30,28,1,2,-,0,,,6,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
43,WG Jacks,IS Sodhi,DJ Malan,0,0,0,62,77,22,13,2,3,-,caught,WG Jacks,FH Allen,6,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
44,HC Brook,IS Sodhi,DJ Malan,1,0,1,63,76,1,1,2,4,-,0,,,6,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
45,DJ Malan,IS Sodhi,HC Brook,0,0,0,63,76,30,29,2,5,-,0,,,6,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
46,DJ Malan,IS Sodhi,HC Brook,6,0,6,69,70,36,30,2,6,-,0,,,6,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
47,HC Brook,MJ Santner,DJ Malan,1,0,1,70,69,2,2,2,1,-,0,,,7,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
48,DJ Malan,MJ Santner,HC Brook,1,0,1,71,68,37,31,2,2,-,0,,,7,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
49,HC Brook,MJ Santner,DJ Malan,0,0,0,71,68,2,3,2,3,-,0,,,7,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
50,HC Brook,MJ Santner,DJ Malan,0,1,1,72,67,2,4,2,4,byes,0,,,7,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
51,DJ Malan,MJ Santner,HC Brook,1,0,1,73,66,38,32,2,5,-,0,,,7,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
52,HC Brook,MJ Santner,DJ Malan,0,0,0,73,66,2,5,2,6,-,0,,,7,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
53,DJ Malan,IS Sodhi,HC Brook,1,0,1,74,65,39,33,2,1,-,0,,,8,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
54,HC Brook,IS Sodhi,DJ Malan,0,0,0,74,65,2,6,2,2,-,0,,,8,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
55,HC Brook,IS Sodhi,DJ Malan,6,0,6,80,59,8,7,2,3,-,0,,,8,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
56,HC Brook,IS Sodhi,DJ Malan,6,0,6,86,53,14,8,2,4,-,0,,,8,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
57,HC Brook,IS Sodhi,DJ Malan,2,0,2,88,51,16,9,2,5,-,0,,,8,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
58,HC Brook,IS Sodhi,DJ Malan,0,0,0,88,51,16,10,2,6,-,0,,,8,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
59,DJ Malan,LH Ferguson,HC Brook,0,0,0,88,51,39,34,2,1,-,0,,,9,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
60,DJ Malan,LH Ferguson,HC Brook,0,0,0,88,51,39,35,2,2,-,0,,,9,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
61,DJ Malan,LH Ferguson,HC Brook,2,0,2,90,49,41,36,2,3,-,0,,,9,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
62,DJ Malan,LH Ferguson,HC Brook,2,0,2,92,47,43,37,2,4,-,0,,,9,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
63,DJ Malan,LH Ferguson,HC Brook,1,0,1,93,46,44,38,2,5,-,0,,,9,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
64,HC Brook,LH Ferguson,DJ Malan,1,0,1,94,45,17,11,2,6,-,0,,,9,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
65,HC Brook,MJ Santner,DJ Malan,1,0,1,95,44,18,12,2,1,-,0,,,10,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
66,DJ Malan,MJ Santner,HC Brook,0,0,0,95,44,44,39,2,2,-,0,,,10,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
67,DJ Malan,MJ Santner,HC Brook,0,1,1,96,43,44,40,2,3,wides,0,,,10,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
68,DJ Malan,MJ Santner,HC Brook,2,0,2,98,41,46,41,2,4,-,0,,,10,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
69,DJ Malan,MJ Santner,HC Brook,1,0,1,99,40,47,42,2,5,-,0,,,10,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
70,HC Brook,MJ Santner,DJ Malan,1,0,1,100,39,19,13,2,6,-,0,,,10,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
71,DJ Malan,MJ Santner,HC Brook,6,0,6,106,33,53,43,2,7,-,0,,,10,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
72,HC Brook,TG Southee,DJ Malan,0,0,0,106,33,19,14,2,1,-,0,,,11,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
73,HC Brook,TG Southee,DJ Malan,6,0,6,112,27,25,15,2,2,-,0,,,11,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
74,HC Brook,TG Southee,DJ Malan,0,0,0,112,27,25,16,2,3,-,0,,,11,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
75,HC Brook,TG Southee,DJ Malan,2,0,2,114,25,27,17,2,4,-,0,,,11,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
76,HC Brook,TG Southee,DJ Malan,1,0,1,115,24,28,18,2,5,-,0,,,11,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
77,DJ Malan,TG Southee,HC Brook,1,0,1,116,23,54,44,2,6,-,0,,,11,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
78,DJ Malan,LH Ferguson,HC Brook,0,0,0,116,23,54,45,3,1,-,caught,DJ Malan,DJ Mitchell,12,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
79,LS Livingstone,LH Ferguson,HC Brook,2,0,2,118,21,2,1,3,2,-,0,,,12,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
80,LS Livingstone,LH Ferguson,HC Brook,1,1,2,120,19,3,2,3,3,noballs,0,,,12,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
81,HC Brook,LH Ferguson,LS Livingstone,2,1,3,123,16,30,19,3,4,noballs,0,,,12,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
82,HC Brook,LH Ferguson,LS Livingstone,1,0,1,124,15,31,20,3,5,-,0,,,12,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
83,LS Livingstone,LH Ferguson,HC Brook,1,0,1,125,14,4,3,3,6,-,0,,,12,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
84,HC Brook,LH Ferguson,LS Livingstone,2,0,2,127,12,33,21,3,7,-,0,,,12,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
85,HC Brook,LH Ferguson,LS Livingstone,1,0,1,128,11,34,22,3,8,-,0,,,12,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
86,HC Brook,AF Milne,LS Livingstone,0,0,0,128,11,34,23,3,1,-,0,,,13,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
87,HC Brook,AF Milne,LS Livingstone,0,0,0,128,11,34,24,3,2,-,0,,,13,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
88,HC Brook,AF Milne,LS Livingstone,4,0,4,132,7,38,25,3,3,-,0,,,13,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
89,HC Brook,AF Milne,LS Livingstone,4,0,4,136,3,42,26,3,4,-,0,,,13,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
90,HC Brook,AF Milne,LS Livingstone,1,0,1,137,2,43,27,3,5,-,0,,,13,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
91,LS Livingstone,AF Milne,HC Brook,6,0,6,143,-4,10,4,3,6,-,0,,,13,field,England,2,"Riverside Ground, Chester-le-Street",2023,08,New Zealand_England_2023-08-30,England,England,New Zealand,143
