,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
11,KR Mayers,JR Hazlewood,BA King,4,0,4,19,,13,8,1,-,4.0,1,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
12,KR Mayers,JR Hazlewood,BA King,4,0,4,23,,17,9,1,-,5.0,1,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
13,KR Mayers,JR Hazlewood,BA King,1,0,1,24,,18,10,1,-,6.0,1,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
14,KR Mayers,PJ Cummins,BA King,0,0,0,24,,18,11,1,-,1.0,2,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
15,KR Mayers,PJ Cummins,BA King,0,0,0,24,,18,12,1,-,2.0,2,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
16,KR Mayers,PJ Cummins,BA King,1,0,1,25,,19,13,1,-,3.0,2,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
17,BA King,PJ Cummins,KR Mayers,0,0,0,25,,1,2,1,-,4.0,2,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
18,BA King,PJ Cummins,KR Mayers,0,0,0,25,,1,3,1,-,5.0,2,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
19,BA King,PJ Cummins,KR Mayers,4,0,4,29,,5,4,1,-,6.0,2,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
20,KR Mayers,C Green,BA King,0,0,0,29,,19,14,1,-,1.0,3,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
21,KR Mayers,C Green,BA King,0,1,1,30,,19,15,1,wides,1.0,3,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
22,KR Mayers,C Green,BA King,0,1,1,31,,19,16,1,wides,1.0,3,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
23,KR Mayers,C Green,BA King,0,0,0,31,,19,17,1,-,2.0,3,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
24,KR Mayers,C Green,BA King,6,0,6,37,,25,18,1,-,3.0,3,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
25,KR Mayers,C Green,BA King,0,0,0,37,,25,19,1,-,4.0,3,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
26,KR Mayers,C Green,BA King,1,0,1,38,,26,20,1,-,5.0,3,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
27,BA King,C Green,KR Mayers,0,0,0,38,,5,5,1,-,6.0,3,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
28,KR Mayers,A Zampa,BA King,1,0,1,39,,27,21,1,-,1.0,4,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
29,BA King,A Zampa,KR Mayers,6,0,6,45,,11,6,1,-,2.0,4,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
30,BA King,A Zampa,KR Mayers,0,0,0,45,,11,7,1,-,3.0,4,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
31,BA King,A Zampa,KR Mayers,1,0,1,46,,12,8,1,-,4.0,4,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
32,KR Mayers,A Zampa,BA King,0,0,0,46,,27,22,1,-,5.0,4,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
33,KR Mayers,A Zampa,BA King,1,0,1,47,,28,23,1,-,6.0,4,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
34,KR Mayers,JR Hazlewood,BA King,1,0,1,48,,29,24,1,-,1.0,5,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
35,BA King,JR Hazlewood,KR Mayers,0,0,0,48,,12,9,2,-,2.0,5,lbw,BA King,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
36,RA Reifer,JR Hazlewood,KR Mayers,1,0,1,49,,1,1,2,-,3.0,5,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
37,KR Mayers,JR Hazlewood,RA Reifer,4,0,4,53,,33,25,2,-,4.0,5,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
38,KR Mayers,JR Hazlewood,RA Reifer,0,0,0,53,,33,26,2,-,5.0,5,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
39,KR Mayers,JR Hazlewood,RA Reifer,0,0,0,53,,33,27,2,-,6.0,5,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
40,RA Reifer,GJ Maxwell,KR Mayers,1,0,1,54,,2,2,2,-,1.0,6,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
41,KR Mayers,GJ Maxwell,RA Reifer,0,0,0,54,,33,28,2,-,2.0,6,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
42,KR Mayers,GJ Maxwell,RA Reifer,1,0,1,55,,34,29,2,-,3.0,6,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
43,RA Reifer,GJ Maxwell,KR Mayers,1,0,1,56,,3,3,2,-,4.0,6,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
44,KR Mayers,GJ Maxwell,RA Reifer,0,0,0,56,,34,30,2,-,5.0,6,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
45,KR Mayers,GJ Maxwell,RA Reifer,0,0,0,56,,34,31,2,-,6.0,6,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
46,RA Reifer,A Zampa,KR Mayers,1,0,1,57,,4,4,2,-,1.0,7,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
47,KR Mayers,A Zampa,RA Reifer,0,0,0,57,,34,32,2,-,2.0,7,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
48,KR Mayers,A Zampa,RA Reifer,1,0,1,58,,35,33,2,-,3.0,7,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
49,RA Reifer,A Zampa,KR Mayers,0,0,0,58,,4,5,2,-,4.0,7,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
50,RA Reifer,A Zampa,KR Mayers,0,1,1,59,,4,6,2,wides,4.0,7,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
51,RA Reifer,A Zampa,KR Mayers,1,0,1,60,,5,7,2,-,5.0,7,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
52,KR Mayers,A Zampa,RA Reifer,1,0,1,61,,36,34,2,-,6.0,7,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
53,KR Mayers,GJ Maxwell,RA Reifer,1,0,1,62,,37,35,2,-,1.0,8,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
54,RA Reifer,GJ Maxwell,KR Mayers,1,0,1,63,,6,8,2,-,2.0,8,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
55,KR Mayers,GJ Maxwell,RA Reifer,0,0,0,63,,37,36,2,-,3.0,8,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
56,KR Mayers,GJ Maxwell,RA Reifer,1,0,1,64,,38,37,2,-,4.0,8,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
57,RA Reifer,GJ Maxwell,KR Mayers,1,0,1,65,,7,9,2,-,5.0,8,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
58,KR Mayers,GJ Maxwell,RA Reifer,1,0,1,66,,39,38,2,-,6.0,8,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
59,KR Mayers,PJ Cummins,RA Reifer,0,0,0,66,,39,39,3,-,1.0,9,bowled,KR Mayers,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
60,N Pooran,PJ Cummins,RA Reifer,0,0,0,66,,0,1,3,-,2.0,9,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
61,N Pooran,PJ Cummins,RA Reifer,1,0,1,67,,1,2,3,-,3.0,9,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
62,RA Reifer,PJ Cummins,N Pooran,0,0,0,67,,7,10,3,-,4.0,9,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
63,RA Reifer,PJ Cummins,N Pooran,1,0,1,68,,8,11,3,-,5.0,9,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
64,N Pooran,PJ Cummins,RA Reifer,0,0,0,68,,1,3,3,-,6.0,9,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
65,RA Reifer,MA Starc,N Pooran,1,0,1,69,,9,12,3,-,1.0,10,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
66,N Pooran,MA Starc,RA Reifer,0,1,1,70,,1,4,3,wides,1.0,10,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
67,N Pooran,MA Starc,RA Reifer,1,0,1,71,,2,5,3,-,2.0,10,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
68,RA Reifer,MA Starc,N Pooran,2,0,2,73,,11,13,3,-,3.0,10,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
69,RA Reifer,MA Starc,N Pooran,0,1,1,74,,11,14,3,wides,3.0,10,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
70,RA Reifer,MA Starc,N Pooran,1,0,1,75,,12,15,3,-,4.0,10,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
71,N Pooran,MA Starc,RA Reifer,0,0,0,75,,2,6,4,-,5.0,10,lbw,N Pooran,,"{'by': 'Australia', 'umpire': 'DM Koch', 'batter': 'N Pooran', 'decision': 'upheld'}",field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
72,R Powell,MA Starc,RA Reifer,0,0,0,75,,0,1,4,-,6.0,10,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
73,RA Reifer,A Zampa,R Powell,0,0,0,75,,12,16,4,-,1.0,11,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
74,RA Reifer,A Zampa,R Powell,2,0,2,77,,14,17,4,-,2.0,11,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
75,RA Reifer,A Zampa,R Powell,1,0,1,78,,15,18,4,-,3.0,11,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
76,R Powell,A Zampa,RA Reifer,0,0,0,78,,0,2,4,-,4.0,11,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
77,R Powell,A Zampa,RA Reifer,1,0,1,79,,1,3,4,-,5.0,11,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
78,RA Reifer,A Zampa,R Powell,1,0,1,80,,16,19,4,-,6.0,11,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
79,RA Reifer,MA Starc,R Powell,1,0,1,81,,17,20,4,-,1.0,12,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
80,R Powell,MA Starc,RA Reifer,1,0,1,82,,2,4,4,-,2.0,12,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
81,RA Reifer,MA Starc,R Powell,1,0,1,83,,18,21,4,-,3.0,12,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
82,R Powell,MA Starc,RA Reifer,2,0,2,85,,4,5,4,-,4.0,12,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
83,R Powell,MA Starc,RA Reifer,0,0,0,85,,4,6,4,-,5.0,12,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
84,R Powell,MA Starc,RA Reifer,1,0,1,86,,5,7,4,-,6.0,12,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
85,R Powell,A Zampa,RA Reifer,1,0,1,87,,6,8,4,-,1.0,13,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
86,RA Reifer,A Zampa,R Powell,0,0,0,87,,18,22,4,-,2.0,13,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
87,RA Reifer,A Zampa,R Powell,0,0,0,87,,18,23,4,-,3.0,13,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
88,RA Reifer,A Zampa,R Powell,1,0,1,88,,19,24,4,-,4.0,13,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
89,R Powell,A Zampa,RA Reifer,0,0,0,88,,6,9,4,-,5.0,13,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
90,R Powell,A Zampa,RA Reifer,0,0,0,88,,6,10,4,-,6.0,13,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
91,RA Reifer,C Green,R Powell,0,0,0,88,,19,25,5,-,1.0,14,caught,RA Reifer,MS Wade,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
92,JO Holder,C Green,R Powell,0,0,0,88,,0,1,5,-,2.0,14,0,,,"{'by': 'Australia', 'umpire': 'DM Koch', 'batter': 'JO Holder', 'decision': 'struck down'}",field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
93,JO Holder,C Green,R Powell,0,0,0,88,,0,2,5,-,3.0,14,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
94,JO Holder,C Green,R Powell,6,0,6,94,,6,3,5,-,4.0,14,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
95,JO Holder,C Green,R Powell,0,0,0,94,,6,4,5,-,5.0,14,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
96,JO Holder,C Green,R Powell,1,0,1,95,,7,5,5,-,6.0,14,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
97,JO Holder,PJ Cummins,R Powell,6,0,6,101,,13,6,5,-,1.0,15,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
98,JO Holder,PJ Cummins,R Powell,0,0,0,101,,13,7,6,-,2.0,15,bowled,JO Holder,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
99,OF Smith,PJ Cummins,R Powell,1,0,1,102,,1,1,6,-,3.0,15,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
100,R Powell,PJ Cummins,OF Smith,1,0,1,103,,7,11,6,-,4.0,15,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
101,OF Smith,PJ Cummins,R Powell,0,1,1,104,,1,2,6,wides,4.0,15,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
102,OF Smith,PJ Cummins,R Powell,1,0,1,105,,2,3,6,-,5.0,15,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
103,R Powell,PJ Cummins,OF Smith,0,0,0,105,,7,12,6,-,6.0,15,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
104,OF Smith,JR Hazlewood,R Powell,1,0,1,106,,3,4,6,-,1.0,16,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
105,R Powell,JR Hazlewood,OF Smith,0,0,0,106,,7,13,7,-,2.0,16,caught and bowled,R Powell,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
106,AS Joseph,JR Hazlewood,OF Smith,0,2,2,108,,0,1,7,legbyes,3.0,16,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
107,AS Joseph,JR Hazlewood,OF Smith,0,0,0,108,,0,2,7,-,4.0,16,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
108,AS Joseph,JR Hazlewood,OF Smith,0,1,1,109,,0,3,7,legbyes,5.0,16,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
109,OF Smith,JR Hazlewood,AS Joseph,0,0,0,109,,3,5,7,-,6.0,16,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
110,AS Joseph,MA Starc,OF Smith,6,0,6,115,,6,4,7,-,1.0,17,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
111,AS Joseph,MA Starc,OF Smith,1,0,1,116,,7,5,7,-,2.0,17,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
112,OF Smith,MA Starc,AS Joseph,4,0,4,120,,7,6,7,-,3.0,17,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
113,OF Smith,MA Starc,AS Joseph,1,0,1,121,,8,7,7,-,4.0,17,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
114,AS Joseph,MA Starc,OF Smith,0,1,1,122,,7,6,7,wides,4.0,17,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
115,AS Joseph,MA Starc,OF Smith,0,0,0,122,,7,7,7,-,5.0,17,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
116,AS Joseph,MA Starc,OF Smith,0,0,0,122,,7,8,8,-,6.0,17,caught,AS Joseph,TH David,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
117,OF Smith,JR Hazlewood,Y Cariah,6,0,6,128,,14,8,8,-,1.0,18,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
118,OF Smith,JR Hazlewood,Y Cariah,0,0,0,128,,14,9,8,-,2.0,18,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
119,OF Smith,JR Hazlewood,Y Cariah,4,0,4,132,,18,10,8,-,3.0,18,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
120,OF Smith,JR Hazlewood,Y Cariah,0,1,1,133,,18,11,8,noballs,3.0,18,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
121,OF Smith,JR Hazlewood,Y Cariah,2,0,2,135,,20,12,8,-,4.0,18,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
122,OF Smith,JR Hazlewood,Y Cariah,4,0,4,139,,24,13,8,-,5.0,18,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
123,OF Smith,JR Hazlewood,Y Cariah,1,0,1,140,,25,14,8,-,6.0,18,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
124,OF Smith,PJ Cummins,Y Cariah,0,1,1,141,,25,15,8,wides,0.0,19,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
125,OF Smith,PJ Cummins,Y Cariah,0,1,1,142,,25,16,8,wides,0.0,19,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
126,OF Smith,PJ Cummins,Y Cariah,1,0,1,143,,26,17,8,-,1.0,19,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
127,Y Cariah,PJ Cummins,OF Smith,1,0,1,144,,1,1,8,-,2.0,19,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
128,OF Smith,PJ Cummins,Y Cariah,0,0,0,144,,26,18,8,-,3.0,19,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
129,OF Smith,PJ Cummins,Y Cariah,0,0,0,144,,26,19,8,-,4.0,19,0,,,,field,Australia,1,Carrara Oval,2022,10,West Indies_Australia_2022-10-05,Australia,West Indies,Australia,False,145
