,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,TL Seifert,CJ Jordan,MJ Guptill,2,0,2,2,,2,1,0,1,-,0,,,0,field,England,4,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,New Zealand,,8
1,TL Seifert,CJ Jordan,MJ Guptill,0,1,1,3,,2,2,0,2,wides,0,,,0,field,England,4,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,New Zealand,,8
2,TL Seifert,CJ Jordan,MJ Guptill,4,0,4,7,,6,3,0,3,-,0,,,0,field,England,4,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,New Zealand,,8
3,TL Seifert,CJ Jordan,MJ Guptill,0,0,0,7,,6,4,0,4,-,0,,,0,field,England,4,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,New Zealand,,8
4,TL Seifert,CJ Jordan,MJ Guptill,0,0,0,7,,6,5,1,5,-,caught,TL Seifert,EJG Morgan,0,field,England,4,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,New Zealand,,8
5,MJ Guptill,CJ Jordan,C de Grandhomme,1,0,1,8,,1,1,1,6,-,0,,,0,field,England,4,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,New Zealand,,8
6,C de Grandhomme,CJ Jordan,MJ Guptill,0,0,0,8,,0,1,1,7,-,0,,,0,field,England,4,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,New Zealand,,8
