,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
28,AD Hales,TG Southee,JC Buttler,0,0,0,39,105,30,21,0,5,5,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
29,AD Hales,TG Southee,JC Buttler,1,0,1,40,104,31,22,0,6,5,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
30,AD Hales,MJ Santner,JC Buttler,4,0,4,44,100,35,23,0,1,6,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
31,AD Hales,MJ Santner,JC Buttler,1,0,1,45,99,36,24,0,2,6,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
32,JC Buttler,MJ Santner,AD Hales,0,0,0,45,99,8,9,0,3,6,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
33,JC Buttler,MJ Santner,AD Hales,1,0,1,46,98,9,10,0,4,6,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
34,AD Hales,MJ Santner,JC Buttler,1,0,1,47,97,37,25,0,5,6,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
35,JC Buttler,MJ Santner,AD Hales,1,0,1,48,96,10,11,0,6,6,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
36,JC Buttler,LH Ferguson,AD Hales,1,0,1,49,95,11,12,0,1,7,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
37,AD Hales,LH Ferguson,JC Buttler,1,0,1,50,94,38,26,0,2,7,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
38,JC Buttler,LH Ferguson,AD Hales,6,0,6,56,88,17,13,0,3,7,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
39,JC Buttler,LH Ferguson,AD Hales,1,0,1,57,87,18,14,0,4,7,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
40,AD Hales,LH Ferguson,JC Buttler,0,0,0,57,87,38,27,0,5,7,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
41,AD Hales,LH Ferguson,JC Buttler,1,0,1,58,86,39,28,0,6,7,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
42,AD Hales,IS Sodhi,JC Buttler,0,0,0,58,86,39,29,0,1,8,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
43,AD Hales,IS Sodhi,JC Buttler,1,0,1,59,85,40,30,0,2,8,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
44,JC Buttler,IS Sodhi,AD Hales,0,1,1,60,84,18,15,0,3,8,legbyes,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
45,AD Hales,IS Sodhi,JC Buttler,1,0,1,61,83,41,31,0,4,8,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
46,JC Buttler,IS Sodhi,AD Hales,0,0,0,61,83,18,16,0,5,8,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
47,JC Buttler,IS Sodhi,AD Hales,0,0,0,61,83,18,17,0,6,8,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
48,AD Hales,MJ Santner,JC Buttler,2,0,2,63,81,43,32,0,1,9,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
49,AD Hales,MJ Santner,JC Buttler,0,0,0,63,81,43,33,0,2,9,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
50,AD Hales,MJ Santner,JC Buttler,0,0,0,63,81,43,34,0,3,9,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
51,AD Hales,MJ Santner,JC Buttler,1,0,1,64,80,44,35,0,4,9,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
52,JC Buttler,MJ Santner,AD Hales,1,0,1,65,79,19,18,0,5,9,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
53,AD Hales,MJ Santner,JC Buttler,2,0,2,67,77,46,36,0,6,9,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
54,JC Buttler,IS Sodhi,AD Hales,2,0,2,69,75,21,19,0,1,10,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
55,JC Buttler,IS Sodhi,AD Hales,4,0,4,73,71,25,20,0,2,10,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
56,JC Buttler,IS Sodhi,AD Hales,1,0,1,74,70,26,21,0,3,10,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
57,AD Hales,IS Sodhi,JC Buttler,1,0,1,75,69,47,37,0,4,10,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
58,JC Buttler,IS Sodhi,AD Hales,1,0,1,76,68,27,22,0,5,10,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
59,AD Hales,IS Sodhi,JC Buttler,1,0,1,77,67,48,38,0,6,10,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
60,AD Hales,MJ Santner,JC Buttler,4,0,4,81,63,52,39,0,1,11,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
61,AD Hales,MJ Santner,JC Buttler,0,0,0,81,63,52,40,1,2,11,-,stumped,AD Hales,DP Conway,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
62,MM Ali,MJ Santner,JC Buttler,1,0,1,82,62,1,1,1,3,11,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
63,JC Buttler,MJ Santner,MM Ali,1,0,1,83,61,28,23,1,4,11,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
64,MM Ali,MJ Santner,JC Buttler,1,0,1,84,60,2,2,1,5,11,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
65,JC Buttler,MJ Santner,MM Ali,1,0,1,85,59,29,24,1,6,11,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
66,JC Buttler,IS Sodhi,MM Ali,0,0,0,85,59,29,25,1,1,12,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
67,JC Buttler,IS Sodhi,MM Ali,2,0,2,87,57,31,26,1,2,12,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
68,JC Buttler,IS Sodhi,MM Ali,4,0,4,91,53,35,27,1,3,12,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
69,JC Buttler,IS Sodhi,MM Ali,1,0,1,92,52,36,28,1,4,12,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
70,MM Ali,IS Sodhi,JC Buttler,2,0,2,94,50,4,3,1,5,12,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
71,MM Ali,IS Sodhi,JC Buttler,0,0,0,94,50,4,4,1,6,12,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
72,JC Buttler,LH Ferguson,MM Ali,0,0,0,94,50,36,29,1,1,13,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
73,JC Buttler,LH Ferguson,MM Ali,4,0,4,98,46,40,30,1,2,13,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
74,JC Buttler,LH Ferguson,MM Ali,1,0,1,99,45,41,31,1,3,13,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
75,MM Ali,LH Ferguson,JC Buttler,1,0,1,100,44,5,5,1,4,13,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
76,JC Buttler,LH Ferguson,MM Ali,4,0,4,104,40,45,32,1,5,13,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
77,JC Buttler,LH Ferguson,MM Ali,4,0,4,108,36,49,33,1,6,13,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
78,MM Ali,IS Sodhi,JC Buttler,0,0,0,108,36,5,6,2,1,14,-,caught,MM Ali,TA Boult,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
79,LS Livingstone,IS Sodhi,JC Buttler,0,0,0,108,36,0,1,2,2,14,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
80,LS Livingstone,IS Sodhi,JC Buttler,0,0,0,108,36,0,2,2,3,14,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
81,LS Livingstone,IS Sodhi,JC Buttler,1,0,1,109,35,1,3,2,4,14,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
82,JC Buttler,IS Sodhi,LS Livingstone,0,0,0,109,35,49,34,2,5,14,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
83,JC Buttler,IS Sodhi,LS Livingstone,1,0,1,110,34,50,35,2,6,14,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
84,JC Buttler,TA Boult,LS Livingstone,2,0,2,112,32,52,36,2,1,15,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
85,JC Buttler,TA Boult,LS Livingstone,4,0,4,116,28,56,37,2,2,15,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
86,JC Buttler,TA Boult,LS Livingstone,4,0,4,120,24,60,38,2,3,15,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
87,JC Buttler,TA Boult,LS Livingstone,0,1,1,121,23,60,39,2,4,15,wides,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
88,JC Buttler,TA Boult,LS Livingstone,1,0,1,122,22,61,40,2,5,15,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
89,LS Livingstone,TA Boult,JC Buttler,2,0,2,124,20,3,4,2,6,15,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
90,LS Livingstone,TA Boult,JC Buttler,1,0,1,125,19,4,5,2,7,15,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
91,LS Livingstone,TG Southee,JC Buttler,1,0,1,126,18,5,6,2,1,16,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
92,JC Buttler,TG Southee,LS Livingstone,2,0,2,128,16,63,41,2,2,16,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
93,JC Buttler,TG Southee,LS Livingstone,1,0,1,129,15,64,42,2,3,16,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
94,LS Livingstone,TG Southee,JC Buttler,0,0,0,129,15,5,7,2,4,16,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
95,LS Livingstone,TG Southee,JC Buttler,6,0,6,135,9,11,8,2,5,16,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
96,LS Livingstone,TG Southee,JC Buttler,2,0,2,137,7,13,9,2,6,16,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
97,JC Buttler,TA Boult,LS Livingstone,1,0,1,138,6,65,43,2,1,17,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
98,LS Livingstone,TA Boult,JC Buttler,1,0,1,139,5,14,10,2,2,17,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
99,JC Buttler,TA Boult,LS Livingstone,6,0,6,145,-1,71,44,2,3,17,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
100,JC Buttler,TA Boult,LS Livingstone,0,0,0,145,-1,71,45,2,4,17,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
101,JC Buttler,TA Boult,LS Livingstone,1,0,1,146,-2,72,46,2,5,17,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
102,LS Livingstone,TA Boult,JC Buttler,2,0,2,148,-4,16,11,2,6,17,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
103,JC Buttler,LH Ferguson,LS Livingstone,1,0,1,149,-5,73,47,2,1,18,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
104,LS Livingstone,LH Ferguson,JC Buttler,0,0,0,149,-5,16,12,2,2,18,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
105,LS Livingstone,LH Ferguson,JC Buttler,4,0,4,153,-9,20,13,2,3,18,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
106,LS Livingstone,LH Ferguson,JC Buttler,0,0,0,153,-9,20,14,3,4,18,-,bowled,LS Livingstone,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
107,HC Brook,LH Ferguson,JC Buttler,1,0,1,154,-10,1,1,3,5,18,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
108,JC Buttler,LH Ferguson,HC Brook,0,0,0,154,-10,73,48,3,6,18,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
109,HC Brook,TG Southee,JC Buttler,6,0,6,160,-16,7,2,3,1,19,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
110,HC Brook,TG Southee,JC Buttler,0,0,0,160,-16,7,3,4,2,19,-,caught,HC Brook,FH Allen,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
111,BA Stokes,TG Southee,JC Buttler,2,0,2,162,-18,2,1,4,3,19,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
112,BA Stokes,TG Southee,JC Buttler,0,0,0,162,-18,2,2,5,4,19,-,run out,JC Buttler,KS Williamson;TG Southee,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
113,BA Stokes,TG Southee,SM Curran,1,0,1,163,-19,3,3,5,5,19,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
114,SM Curran,TG Southee,BA Stokes,0,0,0,163,-19,0,1,5,6,19,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
115,BA Stokes,LH Ferguson,SM Curran,2,0,2,165,-21,5,4,5,1,20,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
116,BA Stokes,LH Ferguson,SM Curran,1,0,1,166,-22,6,5,5,2,20,-,0,,,,bat,England,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,England_New Zealand_2022-11-01,England,England,New Zealand,179
