,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,batter_runs,balls_faced,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,date,winning_team,batting_team,bowling_team
29,BJ Haddin,SE Bond,MJ Clarke,1,0,1,40,13,15,5,5,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
30,MJ Clarke,SE Bond,BJ Haddin,1,0,1,41,7,5,6,5,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
31,MJ Clarke,JDP Oram,BJ Haddin,0,0,0,41,7,6,1,6,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
32,MJ Clarke,JDP Oram,BJ Haddin,4,0,4,45,11,7,2,6,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
33,MJ Clarke,JDP Oram,BJ Haddin,0,0,0,45,11,8,3,6,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
34,MJ Clarke,JDP Oram,BJ Haddin,2,0,2,47,13,9,4,6,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
35,MJ Clarke,JDP Oram,BJ Haddin,0,0,0,47,13,10,5,6,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
36,MJ Clarke,JDP Oram,BJ Haddin,6,0,6,53,19,11,6,6,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
37,BJ Haddin,DL Vettori,MJ Clarke,1,0,1,54,14,16,1,7,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
38,MJ Clarke,DL Vettori,BJ Haddin,1,0,1,55,20,12,2,7,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
39,BJ Haddin,DL Vettori,MJ Clarke,4,0,4,59,18,17,3,7,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
40,BJ Haddin,DL Vettori,MJ Clarke,1,0,1,60,19,18,4,7,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
41,MJ Clarke,DL Vettori,BJ Haddin,1,0,1,61,21,13,5,7,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
42,BJ Haddin,DL Vettori,MJ Clarke,1,0,1,62,20,19,6,7,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
43,BJ Haddin,JDP Oram,MJ Clarke,6,0,6,68,26,20,1,8,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
44,BJ Haddin,JDP Oram,MJ Clarke,1,0,1,69,27,21,2,8,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
45,MJ Clarke,JDP Oram,BJ Haddin,1,0,1,70,22,14,3,8,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
46,BJ Haddin,JDP Oram,MJ Clarke,1,0,1,71,28,22,4,8,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
47,MJ Clarke,JDP Oram,BJ Haddin,1,1,2,73,23,15,5,8,noballs,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
48,BJ Haddin,JDP Oram,MJ Clarke,0,0,0,73,28,23,6,8,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
49,BJ Haddin,JDP Oram,MJ Clarke,1,0,1,74,29,24,7,8,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
50,BJ Haddin,DL Vettori,MJ Clarke,0,0,0,74,29,25,1,9,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
51,BJ Haddin,DL Vettori,MJ Clarke,2,0,2,76,31,26,2,9,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
52,BJ Haddin,DL Vettori,MJ Clarke,1,0,1,77,32,27,3,9,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
53,MJ Clarke,DL Vettori,BJ Haddin,1,0,1,78,24,16,4,9,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
54,BJ Haddin,DL Vettori,MJ Clarke,1,0,1,79,33,28,5,9,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
55,MJ Clarke,DL Vettori,BJ Haddin,1,0,1,80,25,17,6,9,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
56,MJ Clarke,JDP Oram,BJ Haddin,1,0,1,81,26,18,1,10,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
57,BJ Haddin,JDP Oram,MJ Clarke,1,0,1,82,34,29,2,10,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
58,MJ Clarke,JDP Oram,BJ Haddin,1,0,1,83,27,19,3,10,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
59,BJ Haddin,JDP Oram,MJ Clarke,4,0,4,87,38,30,4,10,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
60,BJ Haddin,JDP Oram,MJ Clarke,0,0,0,87,38,31,5,10,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
61,BJ Haddin,JDP Oram,MJ Clarke,1,1,2,89,39,32,6,10,noballs,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
62,MJ Clarke,JDP Oram,BJ Haddin,1,0,1,90,28,20,7,10,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
63,MJ Clarke,DL Vettori,BJ Haddin,0,0,0,90,28,21,1,11,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
64,MJ Clarke,DL Vettori,BJ Haddin,1,0,1,91,29,22,2,11,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
65,BJ Haddin,DL Vettori,MJ Clarke,6,0,6,97,45,33,3,11,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
66,BJ Haddin,DL Vettori,MJ Clarke,1,0,1,98,46,34,4,11,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
67,MJ Clarke,DL Vettori,BJ Haddin,1,0,1,99,30,23,5,11,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
68,BJ Haddin,DL Vettori,MJ Clarke,1,0,1,100,47,35,6,11,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
69,BJ Haddin,JEC Franklin,MJ Clarke,0,0,0,100,47,36,1,12,-,caught,BJ Haddin,PJ Ingram,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
70,MJ Clarke,JEC Franklin,DJ Hussey,1,0,1,101,31,24,2,12,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
71,DJ Hussey,JEC Franklin,MJ Clarke,1,1,2,103,1,1,3,12,noballs,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
72,MJ Clarke,JEC Franklin,DJ Hussey,2,0,2,105,33,25,4,12,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
73,MJ Clarke,JEC Franklin,DJ Hussey,1,0,1,106,34,26,5,12,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
74,DJ Hussey,JEC Franklin,MJ Clarke,0,0,0,106,1,2,6,12,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
75,DJ Hussey,JEC Franklin,MJ Clarke,4,0,4,110,5,3,7,12,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
76,MJ Clarke,NL McCullum,DJ Hussey,1,0,1,111,35,27,1,13,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
77,DJ Hussey,NL McCullum,MJ Clarke,1,0,1,112,6,4,2,13,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
78,MJ Clarke,NL McCullum,DJ Hussey,4,0,4,116,39,28,3,13,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
79,MJ Clarke,NL McCullum,DJ Hussey,6,0,6,122,45,29,4,13,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
80,MJ Clarke,NL McCullum,DJ Hussey,4,0,4,126,49,30,5,13,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
81,MJ Clarke,NL McCullum,DJ Hussey,1,0,1,127,50,31,6,13,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
82,MJ Clarke,JEC Franklin,DJ Hussey,0,1,1,128,50,32,1,14,legbyes,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
83,DJ Hussey,JEC Franklin,MJ Clarke,4,0,4,132,10,5,2,14,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
84,DJ Hussey,JEC Franklin,MJ Clarke,0,0,0,132,10,6,3,14,-,bowled,DJ Hussey,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
85,CL White,JEC Franklin,MJ Clarke,0,0,0,132,0,1,4,14,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
86,CL White,JEC Franklin,MJ Clarke,0,0,0,132,0,2,5,14,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
87,CL White,JEC Franklin,MJ Clarke,1,0,1,133,1,3,6,14,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
88,CL White,DL Vettori,MJ Clarke,6,0,6,139,7,4,1,15,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
89,CL White,DL Vettori,MJ Clarke,1,0,1,140,8,5,2,15,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
90,MJ Clarke,DL Vettori,CL White,1,0,1,141,51,33,3,15,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
91,CL White,DL Vettori,MJ Clarke,6,0,6,147,14,6,4,15,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
92,CL White,DL Vettori,MJ Clarke,1,0,1,148,15,7,5,15,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
93,MJ Clarke,DL Vettori,CL White,1,0,1,149,52,34,6,15,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
94,MJ Clarke,JEC Franklin,CL White,1,0,1,150,53,35,1,16,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
95,CL White,JEC Franklin,MJ Clarke,4,0,4,154,19,8,2,16,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
96,CL White,JEC Franklin,MJ Clarke,1,0,1,155,20,9,3,16,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
97,MJ Clarke,JEC Franklin,CL White,1,0,1,156,54,36,4,16,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
98,CL White,JEC Franklin,MJ Clarke,6,0,6,162,26,10,5,16,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
99,CL White,JEC Franklin,MJ Clarke,4,0,4,166,30,11,6,16,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
100,MJ Clarke,SE Bond,CL White,1,0,1,167,55,37,1,17,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
101,CL White,SE Bond,MJ Clarke,0,0,0,167,30,12,2,17,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
102,CL White,SE Bond,MJ Clarke,6,0,6,173,36,13,3,17,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
103,CL White,SE Bond,MJ Clarke,1,0,1,174,37,14,4,17,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
104,MJ Clarke,SE Bond,CL White,4,0,4,178,59,38,5,17,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
105,MJ Clarke,SE Bond,CL White,1,0,1,179,60,39,6,17,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
106,MJ Clarke,TG Southee,CL White,1,0,1,180,61,40,1,18,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
107,CL White,TG Southee,MJ Clarke,1,0,1,181,38,15,2,18,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
108,MJ Clarke,TG Southee,CL White,1,0,1,182,62,41,3,18,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
109,CL White,TG Southee,MJ Clarke,1,0,1,183,39,16,4,18,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
110,MJ Clarke,TG Southee,CL White,1,0,1,184,63,42,5,18,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
111,CL White,TG Southee,MJ Clarke,1,0,1,185,40,17,6,18,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
112,CL White,JDP Oram,MJ Clarke,1,0,1,186,41,18,1,19,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
113,MJ Clarke,JDP Oram,CL White,1,0,1,187,64,43,2,19,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
114,CL White,JDP Oram,MJ Clarke,4,0,4,191,45,19,3,19,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
115,CL White,JDP Oram,MJ Clarke,4,0,4,195,49,20,4,19,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
116,CL White,JDP Oram,MJ Clarke,0,1,1,196,49,21,5,19,wides,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
117,CL White,JDP Oram,MJ Clarke,6,0,6,202,55,22,6,19,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
118,CL White,JDP Oram,MJ Clarke,1,0,1,203,56,23,7,19,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
119,CL White,TG Southee,MJ Clarke,1,0,1,204,57,24,1,20,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
120,MJ Clarke,TG Southee,CL White,1,0,1,205,65,44,2,20,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
121,CL White,TG Southee,MJ Clarke,2,0,2,207,59,25,3,20,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
122,CL White,TG Southee,MJ Clarke,4,0,4,211,63,26,4,20,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
123,CL White,TG Southee,MJ Clarke,1,0,1,212,64,27,5,20,-,0,,,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
124,MJ Clarke,TG Southee,CL White,2,0,2,214,67,45,6,20,-,run out,MJ Clarke,NL McCullum;TG Southee,bat,New Zealand,2,AMI Stadium,2010-02-28,tie,Australia,New Zealand
