,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,Ahmed Shehzad,P Utseya,Mukhtar Ahmed,0,0,0,0,,0,1,0,1,0,-,0,,,bat,Pakistan,1,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Pakistan,Zimbabwe,True,136
1,Ahmed Shehzad,P Utseya,Mukhtar Ahmed,4,0,4,4,,4,2,0,2,0,-,0,,,bat,Pakistan,1,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Pakistan,Zimbabwe,True,136
2,Ahmed Shehzad,P Utseya,Mukhtar Ahmed,0,0,0,4,,4,3,0,3,0,-,0,,,bat,Pakistan,1,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Pakistan,Zimbabwe,True,136
3,Ahmed Shehzad,P Utseya,Mukhtar Ahmed,0,0,0,4,,4,4,0,4,0,-,0,,,bat,Pakistan,1,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Pakistan,Zimbabwe,True,136
4,Ahmed Shehzad,P Utseya,Mukhtar Ahmed,0,0,0,4,,4,5,0,5,0,-,0,,,bat,Pakistan,1,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Pakistan,Zimbabwe,True,136
5,Ahmed Shehzad,P Utseya,Mukhtar Ahmed,2,0,2,6,,6,6,0,6,0,-,0,,,bat,Pakistan,1,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Pakistan,Zimbabwe,True,136
6,Mukhtar Ahmed,CJ Chibhabha,Ahmed Shehzad,1,0,1,7,,1,1,0,1,1,-,0,,,bat,Pakistan,1,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Pakistan,Zimbabwe,True,136
7,Ahmed Shehzad,CJ Chibhabha,Mukhtar Ahmed,1,0,1,8,,7,7,0,2,1,-,0,,,bat,Pakistan,1,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Pakistan,Zimbabwe,True,136
8,Mukhtar Ahmed,CJ Chibhabha,Ahmed Shehzad,2,0,2,10,,3,2,0,3,1,-,0,,,bat,Pakistan,1,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Pakistan,Zimbabwe,True,136
9,Mukhtar Ahmed,CJ Chibhabha,Ahmed Shehzad,1,0,1,11,,4,3,0,4,1,-,0,,,bat,Pakistan,1,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Pakistan,Zimbabwe,True,136
10,Ahmed Shehzad,CJ Chibhabha,Mukhtar Ahmed,4,0,4,15,,11,8,0,5,1,-,0,,,bat,Pakistan,1,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Pakistan,Zimbabwe,True,136
11,Ahmed Shehzad,CJ Chibhabha,Mukhtar Ahmed,1,0,1,16,,12,9,0,6,1,-,0,,,bat,Pakistan,1,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Pakistan,Zimbabwe,True,136
12,Ahmed Shehzad,T Panyangara,Mukhtar Ahmed,0,0,0,16,,12,10,0,1,2,-,0,,,bat,Pakistan,1,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Pakistan,Zimbabwe,True,136
13,Ahmed Shehzad,T Panyangara,Mukhtar Ahmed,0,0,0,16,,12,11,0,2,2,-,0,,,bat,Pakistan,1,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Pakistan,Zimbabwe,True,136
14,Ahmed Shehzad,T Panyangara,Mukhtar Ahmed,4,0,4,20,,16,12,0,3,2,-,0,,,bat,Pakistan,1,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Pakistan,Zimbabwe,True,136
