,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,DPMD Jayawardene,Sohail Tanvir,TM Dilshan,2,0,2,2,,2,1,0,1,0,,,0,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
1,DPMD Jayawardene,Sohail Tanvir,TM Dilshan,0,0,0,2,,2,2,0,2,0,,,0,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
2,DPMD Jayawardene,Sohail Tanvir,TM Dilshan,0,0,0,2,,2,3,1,3,caught,DPMD Jayawardene,Shoaib Malik,0,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
3,TM Dilshan,Sohail Tanvir,KC Sangakkara,0,0,0,2,,0,1,1,4,0,,,0,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
4,TM Dilshan,Sohail Tanvir,KC Sangakkara,0,0,0,2,,0,2,1,5,0,,,0,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
5,TM Dilshan,Sohail Tanvir,KC Sangakkara,1,0,1,3,,1,3,1,6,0,,,0,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
6,TM Dilshan,Umar Gul,KC Sangakkara,3,0,3,6,,4,4,1,1,0,,,1,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
7,KC Sangakkara,Umar Gul,TM Dilshan,0,0,0,6,,0,1,1,2,0,,,1,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
8,KC Sangakkara,Umar Gul,TM Dilshan,1,0,1,7,,1,2,1,3,0,,,1,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
9,TM Dilshan,Umar Gul,KC Sangakkara,0,1,1,8,,4,5,1,4,0,,,1,wides,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
10,TM Dilshan,Umar Gul,KC Sangakkara,1,0,1,9,,5,6,1,5,0,,,1,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
11,KC Sangakkara,Umar Gul,TM Dilshan,0,0,0,9,,1,3,1,6,0,,,1,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
12,KC Sangakkara,Umar Gul,TM Dilshan,2,0,2,11,,3,4,1,7,0,,,1,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
13,TM Dilshan,Sohail Tanvir,KC Sangakkara,0,0,0,11,,5,7,1,1,0,,,2,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
14,TM Dilshan,Sohail Tanvir,KC Sangakkara,0,0,0,11,,5,8,1,2,0,,,2,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
15,TM Dilshan,Sohail Tanvir,KC Sangakkara,0,0,0,11,,5,9,2,3,caught,TM Dilshan,Umar Gul,2,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
16,LD Chandimal,Sohail Tanvir,KC Sangakkara,0,0,0,11,,0,1,2,4,0,,,2,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
17,LD Chandimal,Sohail Tanvir,KC Sangakkara,0,0,0,11,,0,2,2,5,0,,,2,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
18,LD Chandimal,Sohail Tanvir,KC Sangakkara,1,0,1,12,,1,3,2,6,0,,,2,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
19,LD Chandimal,Mohammad Sami,KC Sangakkara,1,0,1,13,,2,4,2,1,0,,,3,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
20,KC Sangakkara,Mohammad Sami,LD Chandimal,4,0,4,17,,7,5,2,2,0,,,3,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
21,KC Sangakkara,Mohammad Sami,LD Chandimal,4,0,4,21,,11,6,2,3,0,,,3,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
22,KC Sangakkara,Mohammad Sami,LD Chandimal,4,0,4,25,,15,7,2,4,0,,,3,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
23,KC Sangakkara,Mohammad Sami,LD Chandimal,0,0,0,25,,15,8,2,5,0,,,3,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
24,KC Sangakkara,Mohammad Sami,LD Chandimal,1,0,1,26,,16,9,2,6,0,,,3,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
25,KC Sangakkara,Sohail Tanvir,LD Chandimal,3,0,3,29,,19,10,2,1,0,,,4,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
26,LD Chandimal,Sohail Tanvir,KC Sangakkara,1,0,1,30,,3,5,2,2,0,,,4,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
27,KC Sangakkara,Sohail Tanvir,LD Chandimal,0,0,0,30,,19,11,2,3,0,,,4,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
28,KC Sangakkara,Sohail Tanvir,LD Chandimal,0,1,1,31,,19,12,2,4,0,,,4,wides,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
29,KC Sangakkara,Sohail Tanvir,LD Chandimal,0,0,0,31,,19,13,3,5,bowled,KC Sangakkara,,4,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
30,AD Mathews,Sohail Tanvir,LD Chandimal,0,0,0,31,,0,1,3,6,0,,,4,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
31,AD Mathews,Sohail Tanvir,LD Chandimal,0,0,0,31,,0,2,3,7,0,,,4,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
32,LD Chandimal,Umar Gul,AD Mathews,0,0,0,31,,3,6,3,1,0,,,5,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
33,LD Chandimal,Umar Gul,AD Mathews,1,0,1,32,,4,7,3,2,0,,,5,-,bat,Sri Lanka,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Sri Lanka,Pakistan,True,132
