,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
10,AJ Finch,PVD Chameera,DA Warner,4,0,4,12,,10,7,0,5,1,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
11,AJ Finch,PVD Chameera,DA Warner,3,0,3,15,,13,8,0,6,1,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
12,AJ Finch,M Theekshana,DA Warner,0,0,0,15,,13,9,0,1,2,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
13,AJ Finch,M Theekshana,DA Warner,4,0,4,19,,17,10,0,2,2,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
14,AJ Finch,M Theekshana,DA Warner,4,0,4,23,,21,11,0,3,2,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
15,AJ Finch,M Theekshana,DA Warner,0,0,0,23,,21,12,0,4,2,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
16,AJ Finch,M Theekshana,DA Warner,0,0,0,23,,21,13,0,5,2,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
17,AJ Finch,M Theekshana,DA Warner,0,0,0,23,,21,14,0,6,2,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
18,DA Warner,C Karunaratne,AJ Finch,4,0,4,27,,6,5,0,1,3,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
19,DA Warner,C Karunaratne,AJ Finch,0,0,0,27,,6,6,0,2,3,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
20,DA Warner,C Karunaratne,AJ Finch,0,0,0,27,,6,7,0,3,3,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
21,DA Warner,C Karunaratne,AJ Finch,0,0,0,27,,6,8,0,4,3,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
22,DA Warner,C Karunaratne,AJ Finch,0,0,0,27,,6,9,0,5,3,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
23,DA Warner,C Karunaratne,AJ Finch,0,0,0,27,,6,10,0,6,3,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
24,AJ Finch,PVD Chameera,DA Warner,4,0,4,31,,25,15,0,1,4,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
25,AJ Finch,PVD Chameera,DA Warner,1,0,1,32,,26,16,0,2,4,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
26,DA Warner,PVD Chameera,AJ Finch,4,0,4,36,,10,11,0,3,4,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
27,DA Warner,PVD Chameera,AJ Finch,1,0,1,37,,11,12,0,4,4,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
28,AJ Finch,PVD Chameera,DA Warner,1,1,2,39,,27,17,0,5,4,noballs,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
29,DA Warner,PVD Chameera,AJ Finch,1,0,1,40,,12,13,0,6,4,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
30,AJ Finch,PVD Chameera,DA Warner,0,0,0,40,,27,18,0,7,4,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
31,DA Warner,M Theekshana,AJ Finch,0,0,0,40,,12,14,0,1,5,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
32,DA Warner,M Theekshana,AJ Finch,1,0,1,41,,13,15,0,2,5,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
33,AJ Finch,M Theekshana,DA Warner,2,0,2,43,,29,19,0,3,5,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
34,AJ Finch,M Theekshana,DA Warner,0,0,0,43,,29,20,1,4,5,-,bowled,AJ Finch,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
35,GJ Maxwell,M Theekshana,DA Warner,0,0,0,43,,0,1,1,5,5,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
36,GJ Maxwell,M Theekshana,DA Warner,6,0,6,49,,6,2,1,6,5,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
37,DA Warner,MD Shanaka,GJ Maxwell,1,0,1,50,,14,16,1,1,6,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
38,GJ Maxwell,MD Shanaka,DA Warner,1,0,1,51,,7,3,1,2,6,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
39,DA Warner,MD Shanaka,GJ Maxwell,0,0,0,51,,14,17,1,3,6,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
40,DA Warner,MD Shanaka,GJ Maxwell,4,0,4,55,,18,18,1,4,6,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
41,DA Warner,MD Shanaka,GJ Maxwell,0,0,0,55,,18,19,1,5,6,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
42,DA Warner,MD Shanaka,GJ Maxwell,4,0,4,59,,22,20,1,6,6,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
43,GJ Maxwell,PWH de Silva,DA Warner,6,0,6,65,,13,4,1,1,7,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
44,GJ Maxwell,PWH de Silva,DA Warner,0,0,0,65,,13,5,1,2,7,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
45,GJ Maxwell,PWH de Silva,DA Warner,1,0,1,66,,14,6,1,3,7,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
46,DA Warner,PWH de Silva,GJ Maxwell,0,0,0,66,,22,21,1,4,7,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
47,DA Warner,PWH de Silva,GJ Maxwell,0,0,0,66,,22,22,1,5,7,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
48,DA Warner,PWH de Silva,GJ Maxwell,2,0,2,68,,24,23,1,6,7,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
49,GJ Maxwell,P Jayawickrama,DA Warner,1,0,1,69,,15,7,1,1,8,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
50,DA Warner,P Jayawickrama,GJ Maxwell,4,0,4,73,,28,24,1,2,8,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
51,DA Warner,P Jayawickrama,GJ Maxwell,2,0,2,75,,30,25,1,3,8,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
52,DA Warner,P Jayawickrama,GJ Maxwell,4,0,4,79,,34,26,1,4,8,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
53,DA Warner,P Jayawickrama,GJ Maxwell,2,0,2,81,,36,27,1,5,8,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
54,DA Warner,P Jayawickrama,GJ Maxwell,1,0,1,82,,37,28,1,6,8,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
55,DA Warner,PWH de Silva,GJ Maxwell,1,0,1,83,,38,29,1,1,9,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
56,GJ Maxwell,PWH de Silva,DA Warner,1,0,1,84,,16,8,1,2,9,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
57,DA Warner,PWH de Silva,GJ Maxwell,0,0,0,84,,38,30,1,3,9,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
58,DA Warner,PWH de Silva,GJ Maxwell,0,0,0,84,,38,31,1,4,9,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
59,DA Warner,PWH de Silva,GJ Maxwell,1,0,1,85,,39,32,1,5,9,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
60,GJ Maxwell,PWH de Silva,DA Warner,0,0,0,85,,16,9,2,6,9,-,caught,GJ Maxwell,MD Gunathilaka,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
61,DA Warner,M Theekshana,SPD Smith,0,0,0,85,,39,33,3,1,10,-,lbw,DA Warner,,"{'by': 'Sri Lanka', 'umpire': 'RR Wimalasiri', 'batter': 'DA Warner', 'decision': 'upheld'}",bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
62,JP Inglis,M Theekshana,SPD Smith,0,0,0,85,,0,1,4,2,10,-,run out,JP Inglis,KIC Asalanka,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
63,MP Stoinis,M Theekshana,SPD Smith,1,0,1,86,,1,1,4,3,10,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
64,SPD Smith,M Theekshana,MP Stoinis,1,0,1,87,,1,1,4,4,10,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
65,MP Stoinis,M Theekshana,SPD Smith,1,0,1,88,,2,2,4,5,10,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
66,SPD Smith,M Theekshana,MP Stoinis,0,0,0,88,,1,2,4,6,10,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
67,MP Stoinis,P Jayawickrama,SPD Smith,1,0,1,89,,3,3,4,1,11,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
68,SPD Smith,P Jayawickrama,MP Stoinis,1,0,1,90,,2,3,4,2,11,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
69,MP Stoinis,P Jayawickrama,SPD Smith,2,0,2,92,,5,4,4,3,11,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
70,MP Stoinis,P Jayawickrama,SPD Smith,1,0,1,93,,6,5,4,4,11,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
71,SPD Smith,P Jayawickrama,MP Stoinis,0,0,0,93,,2,4,4,5,11,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
72,SPD Smith,P Jayawickrama,MP Stoinis,0,0,0,93,,2,5,4,6,11,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
73,MP Stoinis,PWH de Silva,SPD Smith,2,0,2,95,,8,6,4,1,12,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
74,MP Stoinis,PWH de Silva,SPD Smith,2,0,2,97,,10,7,4,2,12,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
75,MP Stoinis,PWH de Silva,SPD Smith,4,0,4,101,,14,8,4,3,12,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
76,MP Stoinis,PWH de Silva,SPD Smith,1,0,1,102,,15,9,4,4,12,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
77,SPD Smith,PWH de Silva,MP Stoinis,1,0,1,103,,3,6,4,5,12,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
78,MP Stoinis,PWH de Silva,SPD Smith,0,0,0,103,,15,10,4,6,12,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
79,SPD Smith,P Jayawickrama,MP Stoinis,1,0,1,104,,4,7,4,1,13,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
80,MP Stoinis,P Jayawickrama,SPD Smith,1,0,1,105,,16,11,4,2,13,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
81,SPD Smith,P Jayawickrama,MP Stoinis,1,0,1,106,,5,8,4,3,13,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
82,MP Stoinis,P Jayawickrama,SPD Smith,2,0,2,108,,18,12,4,4,13,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
83,MP Stoinis,P Jayawickrama,SPD Smith,1,0,1,109,,19,13,4,5,13,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
84,SPD Smith,P Jayawickrama,MP Stoinis,2,0,2,111,,7,9,4,6,13,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
85,MP Stoinis,PVD Chameera,SPD Smith,1,0,1,112,,20,14,4,1,14,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
86,SPD Smith,PVD Chameera,MP Stoinis,1,0,1,113,,8,10,4,2,14,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
87,MP Stoinis,PVD Chameera,SPD Smith,1,0,1,114,,21,15,4,3,14,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
88,SPD Smith,PVD Chameera,MP Stoinis,1,0,1,115,,9,11,4,4,14,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
89,MP Stoinis,PVD Chameera,SPD Smith,0,1,1,116,,21,16,4,5,14,wides,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
90,MP Stoinis,PVD Chameera,SPD Smith,0,0,0,116,,21,17,4,6,14,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
91,MP Stoinis,PVD Chameera,SPD Smith,1,0,1,117,,22,18,4,7,14,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
92,MP Stoinis,P Jayawickrama,SPD Smith,6,0,6,123,,28,19,4,1,15,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
93,MP Stoinis,P Jayawickrama,SPD Smith,4,0,4,127,,32,20,4,2,15,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
94,MP Stoinis,P Jayawickrama,SPD Smith,4,0,4,131,,36,21,4,3,15,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
95,MP Stoinis,P Jayawickrama,SPD Smith,2,0,2,133,,38,22,4,4,15,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
96,MP Stoinis,P Jayawickrama,SPD Smith,0,0,0,133,,38,23,4,5,15,-,0,,,"{'by': 'Australia', 'umpire': 'HDPK Dharmasena', 'batter': 'MP Stoinis', 'decision': 'upheld'}",bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
97,MP Stoinis,P Jayawickrama,SPD Smith,0,0,0,133,,38,24,5,6,15,-,stumped,MP Stoinis,BKG Mendis,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
98,SPD Smith,M Theekshana,MS Wade,0,0,0,133,,9,12,5,1,16,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
99,SPD Smith,M Theekshana,MS Wade,1,0,1,134,,10,13,5,2,16,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
100,MS Wade,M Theekshana,SPD Smith,1,0,1,135,,1,1,5,3,16,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
101,SPD Smith,M Theekshana,MS Wade,1,0,1,136,,11,14,5,4,16,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
102,MS Wade,M Theekshana,SPD Smith,1,0,1,137,,2,2,5,5,16,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
103,SPD Smith,M Theekshana,MS Wade,1,0,1,138,,12,15,5,6,16,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
104,SPD Smith,PWH de Silva,MS Wade,2,0,2,140,,14,16,5,1,17,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
105,SPD Smith,PWH de Silva,MS Wade,1,0,1,141,,15,17,5,2,17,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
106,MS Wade,PWH de Silva,SPD Smith,0,0,0,141,,2,3,5,3,17,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
107,MS Wade,PWH de Silva,SPD Smith,1,0,1,142,,3,4,5,4,17,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
108,SPD Smith,PWH de Silva,MS Wade,6,0,6,148,,21,18,5,5,17,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
109,SPD Smith,PWH de Silva,MS Wade,1,0,1,149,,22,19,5,6,17,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
