,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,HM Amla,NL McCullum,MN van Wyk,0,0,0,0,177,0,1,0,-,1.0,0,0,,,bat,New Zealand,2,SuperSport Park,2015,08,South Africa_New Zealand_2015-08-16,New Zealand,South Africa,New Zealand,False,145
1,HM Amla,NL McCullum,MN van Wyk,1,0,1,1,176,1,2,0,-,2.0,0,0,,,bat,New Zealand,2,SuperSport Park,2015,08,South Africa_New Zealand_2015-08-16,New Zealand,South Africa,New Zealand,False,145
2,MN van Wyk,NL McCullum,HM Amla,1,0,1,2,175,1,1,0,-,3.0,0,0,,,bat,New Zealand,2,SuperSport Park,2015,08,South Africa_New Zealand_2015-08-16,New Zealand,South Africa,New Zealand,False,145
3,HM Amla,NL McCullum,MN van Wyk,1,0,1,3,174,2,3,0,-,4.0,0,0,,,bat,New Zealand,2,SuperSport Park,2015,08,South Africa_New Zealand_2015-08-16,New Zealand,South Africa,New Zealand,False,145
4,MN van Wyk,NL McCullum,HM Amla,1,0,1,4,173,2,2,0,-,5.0,0,0,,,bat,New Zealand,2,SuperSport Park,2015,08,South Africa_New Zealand_2015-08-16,New Zealand,South Africa,New Zealand,False,145
5,HM Amla,NL McCullum,MN van Wyk,1,0,1,5,172,3,4,0,-,6.0,0,0,,,bat,New Zealand,2,SuperSport Park,2015,08,South Africa_New Zealand_2015-08-16,New Zealand,South Africa,New Zealand,False,145
6,HM Amla,AF Milne,MN van Wyk,0,1,1,6,171,3,5,0,wides,0.0,1,0,,,bat,New Zealand,2,SuperSport Park,2015,08,South Africa_New Zealand_2015-08-16,New Zealand,South Africa,New Zealand,False,145
7,HM Amla,AF Milne,MN van Wyk,4,0,4,10,167,7,6,0,-,1.0,1,0,,,bat,New Zealand,2,SuperSport Park,2015,08,South Africa_New Zealand_2015-08-16,New Zealand,South Africa,New Zealand,False,145
8,HM Amla,AF Milne,MN van Wyk,0,0,0,10,167,7,7,0,-,2.0,1,0,,,bat,New Zealand,2,SuperSport Park,2015,08,South Africa_New Zealand_2015-08-16,New Zealand,South Africa,New Zealand,False,145
9,HM Amla,AF Milne,MN van Wyk,0,0,0,10,167,7,8,0,-,3.0,1,0,,,bat,New Zealand,2,SuperSport Park,2015,08,South Africa_New Zealand_2015-08-16,New Zealand,South Africa,New Zealand,False,145
10,HM Amla,AF Milne,MN van Wyk,2,0,2,12,165,9,9,0,-,4.0,1,0,,,bat,New Zealand,2,SuperSport Park,2015,08,South Africa_New Zealand_2015-08-16,New Zealand,South Africa,New Zealand,False,145
11,HM Amla,AF Milne,MN van Wyk,0,0,0,12,165,9,10,0,-,5.0,1,0,,,bat,New Zealand,2,SuperSport Park,2015,08,South Africa_New Zealand_2015-08-16,New Zealand,South Africa,New Zealand,False,145
12,HM Amla,AF Milne,MN van Wyk,0,0,0,12,165,9,11,0,-,6.0,1,0,,,bat,New Zealand,2,SuperSport Park,2015,08,South Africa_New Zealand_2015-08-16,New Zealand,South Africa,New Zealand,False,145
13,MN van Wyk,MJ McClenaghan,HM Amla,0,0,0,12,165,2,3,0,-,1.0,2,0,,,bat,New Zealand,2,SuperSport Park,2015,08,South Africa_New Zealand_2015-08-16,New Zealand,South Africa,New Zealand,False,145
14,MN van Wyk,MJ McClenaghan,HM Amla,0,1,1,13,164,2,4,0,wides,1.0,2,0,,,bat,New Zealand,2,SuperSport Park,2015,08,South Africa_New Zealand_2015-08-16,New Zealand,South Africa,New Zealand,False,145
15,MN van Wyk,MJ McClenaghan,HM Amla,1,0,1,14,163,3,5,0,-,2.0,2,0,,,bat,New Zealand,2,SuperSport Park,2015,08,South Africa_New Zealand_2015-08-16,New Zealand,South Africa,New Zealand,False,145
