,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,RE Levi,ST Finn,JH Kallis,0,0,0,0,118,0,1,0,-,1.0,0,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
1,RE Levi,ST Finn,JH Kallis,0,0,0,0,118,0,2,0,-,2.0,0,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
2,RE Levi,ST Finn,JH Kallis,4,0,4,4,114,4,3,0,-,3.0,0,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
3,RE Levi,ST Finn,JH Kallis,4,0,4,8,110,8,4,0,-,4.0,0,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
4,RE Levi,ST Finn,JH Kallis,0,0,0,8,110,8,5,0,-,5.0,0,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
5,RE Levi,ST Finn,JH Kallis,0,0,0,8,110,8,6,0,-,6.0,0,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
6,JH Kallis,JW Dernbach,RE Levi,0,0,0,8,110,0,1,0,-,1.0,1,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
7,JH Kallis,JW Dernbach,RE Levi,0,0,0,8,110,0,2,0,-,2.0,1,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
8,JH Kallis,JW Dernbach,RE Levi,1,0,1,9,109,1,3,0,-,3.0,1,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
9,RE Levi,JW Dernbach,JH Kallis,0,0,0,9,109,8,7,1,-,4.0,1,caught,RE Levi,GP Swann,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
10,F du Plessis,JW Dernbach,JH Kallis,2,0,2,11,107,2,1,1,-,5.0,1,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
11,F du Plessis,JW Dernbach,JH Kallis,2,0,2,13,105,4,2,1,-,6.0,1,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
12,JH Kallis,ST Finn,F du Plessis,0,0,0,13,105,1,4,1,-,1.0,2,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
13,JH Kallis,ST Finn,F du Plessis,0,0,0,13,105,1,5,1,-,2.0,2,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
14,JH Kallis,ST Finn,F du Plessis,1,0,1,14,104,2,6,1,-,3.0,2,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
15,F du Plessis,ST Finn,JH Kallis,0,0,0,14,104,4,3,2,-,4.0,2,lbw,F du Plessis,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
16,AB de Villiers,ST Finn,JH Kallis,0,0,0,14,104,0,1,2,-,5.0,2,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
17,AB de Villiers,ST Finn,JH Kallis,0,0,0,14,104,0,2,2,-,6.0,2,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
18,JH Kallis,JW Dernbach,AB de Villiers,4,0,4,18,100,6,7,2,-,1.0,3,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
19,JH Kallis,JW Dernbach,AB de Villiers,1,0,1,19,99,7,8,2,-,2.0,3,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
20,AB de Villiers,JW Dernbach,JH Kallis,4,0,4,23,95,4,3,2,-,3.0,3,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
21,AB de Villiers,JW Dernbach,JH Kallis,2,0,2,25,93,6,4,2,-,4.0,3,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
22,AB de Villiers,JW Dernbach,JH Kallis,4,0,4,29,89,10,5,2,-,5.0,3,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
23,AB de Villiers,JW Dernbach,JH Kallis,0,0,0,29,89,10,6,3,-,6.0,3,caught,AB de Villiers,C Kieswetter,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Right hand Bat,Right arm Fast
24,JH Kallis,ST Finn,JP Duminy,1,0,1,30,88,8,9,3,-,1.0,4,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Left hand Bat,Right arm Fast
25,JP Duminy,ST Finn,JH Kallis,0,0,0,30,88,0,1,3,-,2.0,4,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Left hand Bat,Right hand Bat,Right arm Fast
26,JP Duminy,ST Finn,JH Kallis,0,0,0,30,88,0,2,3,-,3.0,4,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Left hand Bat,Right hand Bat,Right arm Fast
27,JP Duminy,ST Finn,JH Kallis,4,0,4,34,84,4,3,3,-,4.0,4,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Left hand Bat,Right hand Bat,Right arm Fast
28,JP Duminy,ST Finn,JH Kallis,0,0,0,34,84,4,4,3,-,5.0,4,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Left hand Bat,Right hand Bat,Right arm Fast
29,JP Duminy,ST Finn,JH Kallis,0,0,0,34,84,4,5,3,-,6.0,4,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Left hand Bat,Right hand Bat,Right arm Fast
30,JH Kallis,SCJ Broad,JP Duminy,1,0,1,35,83,9,10,3,-,1.0,5,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Left hand Bat,Right arm Fast
31,JP Duminy,SCJ Broad,JH Kallis,1,0,1,36,82,5,6,3,-,2.0,5,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Left hand Bat,Right hand Bat,Right arm Fast
32,JH Kallis,SCJ Broad,JP Duminy,0,0,0,36,82,9,11,3,-,3.0,5,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Left hand Bat,Right arm Fast
33,JH Kallis,SCJ Broad,JP Duminy,0,0,0,36,82,9,12,3,-,4.0,5,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Left hand Bat,Right arm Fast
34,JH Kallis,SCJ Broad,JP Duminy,4,0,4,40,78,13,13,3,-,5.0,5,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Left hand Bat,Right arm Fast
35,JH Kallis,SCJ Broad,JP Duminy,0,0,0,40,78,13,14,3,-,6.0,5,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Left hand Bat,Right arm Fast
36,JP Duminy,RS Bopara,JH Kallis,0,1,1,41,77,5,7,3,wides,0.0,6,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Left hand Bat,Right hand Bat,Right arm Medium
37,JP Duminy,RS Bopara,JH Kallis,0,0,0,41,77,5,8,3,-,1.0,6,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Left hand Bat,Right hand Bat,Right arm Medium
38,JP Duminy,RS Bopara,JH Kallis,1,0,1,42,76,6,9,3,-,2.0,6,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Left hand Bat,Right hand Bat,Right arm Medium
39,JH Kallis,RS Bopara,JP Duminy,0,0,0,42,76,13,15,3,-,3.0,6,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Left hand Bat,Right arm Medium
40,JH Kallis,RS Bopara,JP Duminy,4,0,4,46,72,17,16,3,-,4.0,6,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Left hand Bat,Right arm Medium
41,JH Kallis,RS Bopara,JP Duminy,4,0,4,50,68,21,17,3,-,5.0,6,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Left hand Bat,Right arm Medium
42,JH Kallis,RS Bopara,JP Duminy,0,0,0,50,68,21,18,3,-,6.0,6,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Left hand Bat,Right arm Medium
43,JP Duminy,GP Swann,JH Kallis,0,0,0,50,68,6,10,3,-,1.0,7,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Left hand Bat,Right hand Bat,Right arm Offbreak
44,JP Duminy,GP Swann,JH Kallis,1,0,1,51,67,7,11,3,-,2.0,7,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Left hand Bat,Right hand Bat,Right arm Offbreak
45,JH Kallis,GP Swann,JP Duminy,1,0,1,52,66,22,19,3,-,3.0,7,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Left hand Bat,Right arm Offbreak
46,JP Duminy,GP Swann,JH Kallis,0,0,0,52,66,7,12,3,-,4.0,7,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Left hand Bat,Right hand Bat,Right arm Offbreak
47,JP Duminy,GP Swann,JH Kallis,1,0,1,53,65,8,13,3,-,5.0,7,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Left hand Bat,Right hand Bat,Right arm Offbreak
48,JH Kallis,GP Swann,JP Duminy,0,0,0,53,65,22,20,3,-,6.0,7,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Left hand Bat,Right arm Offbreak
49,JP Duminy,SCJ Broad,JH Kallis,0,0,0,53,65,8,14,3,-,1.0,8,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Left hand Bat,Right hand Bat,Right arm Fast
50,JP Duminy,SCJ Broad,JH Kallis,0,0,0,53,65,8,15,3,-,2.0,8,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Left hand Bat,Right hand Bat,Right arm Fast
51,JP Duminy,SCJ Broad,JH Kallis,0,0,0,53,65,8,16,3,-,3.0,8,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Left hand Bat,Right hand Bat,Right arm Fast
52,JP Duminy,SCJ Broad,JH Kallis,1,0,1,54,64,9,17,3,-,4.0,8,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Left hand Bat,Right hand Bat,Right arm Fast
53,JH Kallis,SCJ Broad,JP Duminy,0,0,0,54,64,22,21,3,-,5.0,8,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Left hand Bat,Right arm Fast
54,JH Kallis,SCJ Broad,JP Duminy,0,0,0,54,64,22,22,3,-,6.0,8,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Right hand Bat,Left hand Bat,Right arm Fast
55,JP Duminy,GP Swann,JH Kallis,0,0,0,54,64,9,18,3,-,1.0,9,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Left hand Bat,Right hand Bat,Right arm Offbreak
56,JP Duminy,GP Swann,JH Kallis,3,0,3,57,61,12,19,3,-,2.0,9,0,,,field,South Africa,2,Riverside Ground,2012,09,England_South Africa_2012-09-08,South Africa,South Africa,England,True,119,Left hand Bat,Right hand Bat,Right arm Offbreak
