,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
0,ME Trescothick,PDRL Perera,AJ Strauss,0,1,1,1,162,0,1,0,1,wides,1,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
1,ME Trescothick,PDRL Perera,AJ Strauss,0,0,0,1,162,0,2,0,2,-,1,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
2,ME Trescothick,PDRL Perera,AJ Strauss,0,2,2,3,160,0,3,0,3,legbyes,1,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
3,ME Trescothick,PDRL Perera,AJ Strauss,0,0,0,3,160,0,4,0,4,-,1,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
4,ME Trescothick,PDRL Perera,AJ Strauss,0,0,0,3,160,0,5,0,5,-,1,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
5,ME Trescothick,PDRL Perera,AJ Strauss,4,0,4,7,156,4,6,0,6,-,1,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
6,ME Trescothick,PDRL Perera,AJ Strauss,0,0,0,7,156,4,7,0,7,-,1,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
7,AJ Strauss,SL Malinga,ME Trescothick,0,0,0,7,156,0,1,0,1,-,2,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
8,AJ Strauss,SL Malinga,ME Trescothick,0,0,0,7,156,0,2,0,2,-,2,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
9,AJ Strauss,SL Malinga,ME Trescothick,0,1,1,8,155,0,3,0,3,wides,2,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
10,AJ Strauss,SL Malinga,ME Trescothick,0,0,0,8,155,0,4,0,4,-,2,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
11,AJ Strauss,SL Malinga,ME Trescothick,2,0,2,10,153,2,5,0,5,-,2,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
12,AJ Strauss,SL Malinga,ME Trescothick,0,0,0,10,153,2,6,0,6,-,2,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
13,AJ Strauss,SL Malinga,ME Trescothick,0,0,0,10,153,2,7,0,7,-,2,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
14,ME Trescothick,PDRL Perera,AJ Strauss,0,0,0,10,153,4,8,0,1,-,3,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
15,ME Trescothick,PDRL Perera,AJ Strauss,0,0,0,10,153,4,9,0,2,-,3,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
16,ME Trescothick,PDRL Perera,AJ Strauss,1,0,1,11,152,5,10,0,3,-,3,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
17,AJ Strauss,PDRL Perera,ME Trescothick,1,0,1,12,151,3,8,0,4,-,3,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
18,ME Trescothick,PDRL Perera,AJ Strauss,0,1,1,13,150,5,11,0,5,legbyes,3,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
19,AJ Strauss,PDRL Perera,ME Trescothick,2,0,2,15,148,5,9,0,6,-,3,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
20,ME Trescothick,SL Malinga,AJ Strauss,4,0,4,19,144,9,12,0,1,-,4,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
21,ME Trescothick,SL Malinga,AJ Strauss,0,0,0,19,144,9,13,0,2,-,4,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
22,ME Trescothick,SL Malinga,AJ Strauss,0,0,0,19,144,9,14,0,3,-,4,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
23,ME Trescothick,SL Malinga,AJ Strauss,4,0,4,23,140,13,15,0,4,-,4,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
24,ME Trescothick,SL Malinga,AJ Strauss,0,0,0,23,140,13,16,0,5,-,4,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
25,ME Trescothick,SL Malinga,AJ Strauss,0,0,0,23,140,13,17,0,6,-,4,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
26,AJ Strauss,PDRL Perera,ME Trescothick,0,0,0,23,140,5,10,0,1,-,5,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
27,AJ Strauss,PDRL Perera,ME Trescothick,4,0,4,27,136,9,11,0,2,-,5,0,,,bat,Sri Lanka,2,The Rose Bowl,2006,06,England_Sri Lanka_2006-06-15,Sri Lanka,England,Sri Lanka,161
