,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Mohammad Rizwan,AJ Hosein,Babar Azam,0,0,0,0,,0,1,0,-,1.0,0,,,0,field,West Indies,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-13,Pakistan,Pakistan,West Indies,True,200,Right hand Bat,Right hand Bat,Left arm Orthodox
1,Mohammad Rizwan,AJ Hosein,Babar Azam,1,0,1,1,,1,2,0,-,2.0,0,,,0,field,West Indies,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-13,Pakistan,Pakistan,West Indies,True,200,Right hand Bat,Right hand Bat,Left arm Orthodox
2,Babar Azam,AJ Hosein,Mohammad Rizwan,0,0,0,1,,0,1,0,-,3.0,0,,,0,field,West Indies,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-13,Pakistan,Pakistan,West Indies,True,200,Right hand Bat,Right hand Bat,Left arm Orthodox
3,Babar Azam,AJ Hosein,Mohammad Rizwan,0,0,0,1,,0,2,1,-,4.0,caught,Babar Azam,SD Hope,0,field,West Indies,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-13,Pakistan,Pakistan,West Indies,True,200,Right hand Bat,Right hand Bat,Left arm Orthodox
4,Fakhar Zaman,AJ Hosein,Mohammad Rizwan,2,0,2,3,,2,1,1,-,5.0,0,,,0,field,West Indies,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-13,Pakistan,Pakistan,West Indies,True,200,Left hand Bat,Right hand Bat,Left arm Orthodox
5,Fakhar Zaman,AJ Hosein,Mohammad Rizwan,0,0,0,3,,2,2,1,-,6.0,0,,,0,field,West Indies,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-13,Pakistan,Pakistan,West Indies,True,200,Left hand Bat,Right hand Bat,Left arm Orthodox
6,Mohammad Rizwan,O Thomas,Fakhar Zaman,0,0,0,3,,1,3,1,-,1.0,0,,,1,field,West Indies,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-13,Pakistan,Pakistan,West Indies,True,200,Right hand Bat,Left hand Bat,Right arm Fast
7,Mohammad Rizwan,O Thomas,Fakhar Zaman,1,0,1,4,,2,4,1,-,2.0,0,,,1,field,West Indies,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-13,Pakistan,Pakistan,West Indies,True,200,Right hand Bat,Left hand Bat,Right arm Fast
8,Fakhar Zaman,O Thomas,Mohammad Rizwan,0,0,0,4,,2,3,1,-,3.0,0,,,1,field,West Indies,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-13,Pakistan,Pakistan,West Indies,True,200,Left hand Bat,Right hand Bat,Right arm Fast
9,Fakhar Zaman,O Thomas,Mohammad Rizwan,0,0,0,4,,2,4,1,-,4.0,0,,,1,field,West Indies,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-13,Pakistan,Pakistan,West Indies,True,200,Left hand Bat,Right hand Bat,Right arm Fast
10,Fakhar Zaman,O Thomas,Mohammad Rizwan,0,0,0,4,,2,5,1,-,5.0,0,,,1,field,West Indies,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-13,Pakistan,Pakistan,West Indies,True,200,Left hand Bat,Right hand Bat,Right arm Fast
11,Fakhar Zaman,O Thomas,Mohammad Rizwan,4,0,4,8,,6,6,1,-,6.0,0,,,1,field,West Indies,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-13,Pakistan,Pakistan,West Indies,True,200,Left hand Bat,Right hand Bat,Right arm Fast
12,Mohammad Rizwan,DC Drakes,Fakhar Zaman,2,0,2,10,,4,5,1,-,1.0,0,,,2,field,West Indies,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-13,Pakistan,Pakistan,West Indies,True,200,Right hand Bat,Left hand Bat,Left arm Medium
