,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,LMP Simmons,Mujeeb Ur Rahman,E Lewis,0,0,0,0,156,0,1,0,-,1.0,0,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,Right hand Bat,,Right arm Offbreak
1,LMP Simmons,Mujeeb Ur Rahman,E Lewis,0,1,1,1,155,0,2,0,wides,1.0,0,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,Right hand Bat,,Right arm Offbreak
2,LMP Simmons,Mujeeb Ur Rahman,E Lewis,0,0,0,1,155,0,3,0,-,2.0,0,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,Right hand Bat,,Right arm Offbreak
3,LMP Simmons,Mujeeb Ur Rahman,E Lewis,0,0,0,1,155,0,4,0,-,3.0,0,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,Right hand Bat,,Right arm Offbreak
4,LMP Simmons,Mujeeb Ur Rahman,E Lewis,0,0,0,1,155,0,5,0,-,4.0,0,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,Right hand Bat,,Right arm Offbreak
5,LMP Simmons,Mujeeb Ur Rahman,E Lewis,0,0,0,1,155,0,6,0,-,5.0,0,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,Right hand Bat,,Right arm Offbreak
6,LMP Simmons,Mujeeb Ur Rahman,E Lewis,1,0,1,2,154,1,7,0,-,6.0,0,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,Right hand Bat,,Right arm Offbreak
7,LMP Simmons,Naveen-ul-Haq,E Lewis,0,0,0,2,154,1,8,0,-,1.0,1,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,Right hand Bat,,Right arm Medium
8,LMP Simmons,Naveen-ul-Haq,E Lewis,4,0,4,6,150,5,9,0,-,2.0,1,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,Right hand Bat,,Right arm Medium
9,LMP Simmons,Naveen-ul-Haq,E Lewis,1,0,1,7,149,6,10,0,-,3.0,1,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,Right hand Bat,,Right arm Medium
10,E Lewis,Naveen-ul-Haq,LMP Simmons,4,0,4,11,145,4,1,0,-,4.0,1,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,,Right hand Bat,Right arm Medium
11,E Lewis,Naveen-ul-Haq,LMP Simmons,1,0,1,12,144,5,2,0,-,5.0,1,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,,Right hand Bat,Right arm Medium
12,LMP Simmons,Naveen-ul-Haq,E Lewis,1,0,1,13,143,7,11,0,-,6.0,1,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,Right hand Bat,,Right arm Medium
13,LMP Simmons,Mujeeb Ur Rahman,E Lewis,0,0,0,13,143,7,12,1,-,1.0,2,bowled,LMP Simmons,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,Right hand Bat,,Right arm Offbreak
14,BA King,Mujeeb Ur Rahman,E Lewis,0,0,0,13,143,0,1,1,-,2.0,2,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,,,Right arm Offbreak
15,BA King,Mujeeb Ur Rahman,E Lewis,1,0,1,14,142,1,2,1,-,3.0,2,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,,,Right arm Offbreak
16,E Lewis,Mujeeb Ur Rahman,BA King,0,0,0,14,142,5,3,1,-,4.0,2,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,,,Right arm Offbreak
17,E Lewis,Mujeeb Ur Rahman,BA King,1,0,1,15,141,6,4,1,-,5.0,2,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,,,Right arm Offbreak
18,BA King,Mujeeb Ur Rahman,E Lewis,0,0,0,15,141,1,3,1,-,6.0,2,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,,,Right arm Offbreak
19,E Lewis,Naveen-ul-Haq,BA King,0,0,0,15,141,6,5,1,-,1.0,3,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,,,Right arm Medium
20,E Lewis,Naveen-ul-Haq,BA King,0,0,0,15,141,6,6,1,-,2.0,3,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,,,Right arm Medium
21,E Lewis,Naveen-ul-Haq,BA King,1,0,1,16,140,7,7,1,-,3.0,3,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,,,Right arm Medium
22,BA King,Naveen-ul-Haq,E Lewis,0,0,0,16,140,1,4,1,-,4.0,3,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,,,Right arm Medium
23,BA King,Naveen-ul-Haq,E Lewis,0,0,0,16,140,1,5,2,-,5.0,3,bowled,BA King,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,,,Right arm Medium
24,SD Hope,Naveen-ul-Haq,E Lewis,1,0,1,17,139,1,1,2,-,6.0,3,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,,,Right arm Medium
25,SD Hope,Mujeeb Ur Rahman,E Lewis,1,0,1,18,138,2,2,2,-,1.0,4,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,,,Right arm Offbreak
26,E Lewis,Mujeeb Ur Rahman,SD Hope,0,0,0,18,138,7,8,2,-,2.0,4,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,,,Right arm Offbreak
27,E Lewis,Mujeeb Ur Rahman,SD Hope,0,0,0,18,138,7,9,2,-,3.0,4,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,,,Right arm Offbreak
28,E Lewis,Mujeeb Ur Rahman,SD Hope,0,0,0,18,138,7,10,2,-,4.0,4,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,,,Right arm Offbreak
29,E Lewis,Mujeeb Ur Rahman,SD Hope,0,0,0,18,138,7,11,2,-,5.0,4,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-17,Afghanistan,West Indies,Afghanistan,False,127,,,Right arm Offbreak
