,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
13,JC Buttler,L Ngidi,JJ Roy,1,0,1,20,171,9,6,0,2,3,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
14,JJ Roy,L Ngidi,JC Buttler,0,0,0,20,171,11,9,0,3,3,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
15,JJ Roy,L Ngidi,JC Buttler,0,0,0,20,171,11,10,0,4,3,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
16,JJ Roy,L Ngidi,JC Buttler,1,0,1,21,170,12,11,0,5,3,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
17,JC Buttler,L Ngidi,JJ Roy,0,0,0,21,170,9,7,0,6,3,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
18,JJ Roy,KA Maharaj,JC Buttler,1,0,1,22,169,13,12,0,1,4,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
19,JC Buttler,KA Maharaj,JJ Roy,1,0,1,23,168,10,8,0,2,4,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
20,JJ Roy,KA Maharaj,JC Buttler,1,0,1,24,167,14,13,0,3,4,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
21,JC Buttler,KA Maharaj,JJ Roy,4,0,4,28,163,14,9,0,4,4,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
22,JC Buttler,KA Maharaj,JJ Roy,0,0,0,28,163,14,10,1,5,4,caught,JC Buttler,L Ngidi,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
23,DJ Malan,KA Maharaj,JJ Roy,0,0,0,28,163,0,1,1,6,4,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
24,JJ Roy,L Ngidi,DJ Malan,0,0,0,28,163,14,14,1,1,5,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
25,JJ Roy,L Ngidi,DJ Malan,1,0,1,29,162,15,15,1,2,5,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
26,DJ Malan,L Ngidi,JJ Roy,1,0,1,30,161,1,2,1,3,5,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
27,JJ Roy,L Ngidi,DJ Malan,1,0,1,31,160,16,16,1,4,5,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
28,DJ Malan,L Ngidi,JJ Roy,0,1,1,32,159,1,3,1,5,5,0,,,legbyes,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
29,JJ Roy,L Ngidi,DJ Malan,1,0,1,33,158,17,17,1,6,5,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
30,JJ Roy,A Nortje,DJ Malan,0,0,0,33,158,17,18,2,1,6,caught,JJ Roy,Q de Kock,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
31,JM Bairstow,A Nortje,DJ Malan,0,4,4,37,154,0,1,2,2,6,0,,,byes,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
32,JM Bairstow,A Nortje,DJ Malan,0,0,0,37,154,0,2,2,3,6,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
33,JM Bairstow,A Nortje,DJ Malan,0,0,0,37,154,0,3,2,4,6,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
34,JM Bairstow,A Nortje,DJ Malan,0,1,1,38,153,0,4,2,5,6,0,,,noballs,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
35,JM Bairstow,A Nortje,DJ Malan,1,0,1,39,152,1,5,2,6,6,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
36,DJ Malan,A Nortje,JM Bairstow,0,0,0,39,152,1,4,2,7,6,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
37,JM Bairstow,KA Maharaj,DJ Malan,0,0,0,39,152,1,6,2,1,7,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
38,JM Bairstow,KA Maharaj,DJ Malan,0,0,0,39,152,1,7,2,2,7,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
39,JM Bairstow,KA Maharaj,DJ Malan,1,0,1,40,151,2,8,2,3,7,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
40,DJ Malan,KA Maharaj,JM Bairstow,1,0,1,41,150,2,5,2,4,7,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
41,JM Bairstow,KA Maharaj,DJ Malan,1,0,1,42,149,3,9,2,5,7,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
42,DJ Malan,KA Maharaj,JM Bairstow,2,0,2,44,147,4,6,2,6,7,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
43,JM Bairstow,T Shamsi,DJ Malan,2,0,2,46,145,5,10,2,1,8,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
44,JM Bairstow,T Shamsi,DJ Malan,1,0,1,47,144,6,11,2,2,8,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
45,DJ Malan,T Shamsi,JM Bairstow,0,0,0,47,144,4,7,2,3,8,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
46,DJ Malan,T Shamsi,JM Bairstow,1,0,1,48,143,5,8,2,4,8,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
47,JM Bairstow,T Shamsi,DJ Malan,1,0,1,49,142,7,12,2,5,8,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
48,DJ Malan,T Shamsi,JM Bairstow,1,0,1,50,141,6,9,2,6,8,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
49,DJ Malan,AL Phehlukwayo,JM Bairstow,1,0,1,51,140,7,10,2,1,9,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
50,JM Bairstow,AL Phehlukwayo,DJ Malan,1,0,1,52,139,8,13,2,2,9,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
51,DJ Malan,AL Phehlukwayo,JM Bairstow,0,0,0,52,139,7,11,3,3,9,caught,DJ Malan,A Nortje,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
52,MM Ali,AL Phehlukwayo,JM Bairstow,0,0,0,52,139,0,1,3,4,9,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
53,MM Ali,AL Phehlukwayo,JM Bairstow,1,0,1,53,138,1,2,3,5,9,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
54,JM Bairstow,AL Phehlukwayo,MM Ali,1,0,1,54,137,9,14,3,6,9,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
55,JM Bairstow,AK Markram,MM Ali,1,0,1,55,136,10,15,3,1,10,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
56,MM Ali,AK Markram,JM Bairstow,1,0,1,56,135,2,3,3,2,10,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
57,JM Bairstow,AK Markram,MM Ali,1,0,1,57,134,11,16,3,3,10,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
58,MM Ali,AK Markram,JM Bairstow,1,0,1,58,133,3,4,3,4,10,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
59,JM Bairstow,AK Markram,MM Ali,1,0,1,59,132,12,17,3,5,10,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
60,MM Ali,AK Markram,JM Bairstow,0,0,0,59,132,3,5,4,6,10,caught,MM Ali,T Stubbs,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
61,JM Bairstow,AL Phehlukwayo,LS Livingstone,1,0,1,60,131,13,18,4,1,11,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
62,LS Livingstone,AL Phehlukwayo,JM Bairstow,0,0,0,60,131,0,1,4,2,11,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
63,LS Livingstone,AL Phehlukwayo,JM Bairstow,1,0,1,61,130,1,2,4,3,11,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
64,JM Bairstow,AL Phehlukwayo,LS Livingstone,0,0,0,61,130,13,19,4,4,11,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
65,JM Bairstow,AL Phehlukwayo,LS Livingstone,1,0,1,62,129,14,20,4,5,11,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
66,LS Livingstone,AL Phehlukwayo,JM Bairstow,1,0,1,63,128,2,3,4,6,11,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
67,LS Livingstone,T Shamsi,JM Bairstow,0,0,0,63,128,2,4,4,1,12,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
68,LS Livingstone,T Shamsi,JM Bairstow,1,0,1,64,127,3,5,4,2,12,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
69,JM Bairstow,T Shamsi,LS Livingstone,1,0,1,65,126,15,21,4,3,12,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
70,LS Livingstone,T Shamsi,JM Bairstow,0,0,0,65,126,3,6,4,4,12,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
71,LS Livingstone,T Shamsi,JM Bairstow,0,0,0,65,126,3,7,5,5,12,caught,LS Livingstone,KA Maharaj,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
72,SM Curran,T Shamsi,JM Bairstow,1,0,1,66,125,1,1,5,6,12,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
73,SM Curran,AL Phehlukwayo,JM Bairstow,0,0,0,66,125,1,2,5,1,13,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
74,SM Curran,AL Phehlukwayo,JM Bairstow,0,0,0,66,125,1,3,5,2,13,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
75,SM Curran,AL Phehlukwayo,JM Bairstow,1,0,1,67,124,2,4,5,3,13,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
76,JM Bairstow,AL Phehlukwayo,SM Curran,1,0,1,68,123,16,22,5,4,13,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
77,SM Curran,AL Phehlukwayo,JM Bairstow,1,0,1,69,122,3,5,5,5,13,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
78,JM Bairstow,AL Phehlukwayo,SM Curran,4,0,4,73,118,20,23,5,6,13,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
79,SM Curran,T Shamsi,JM Bairstow,6,0,6,79,112,9,6,5,1,14,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
80,SM Curran,T Shamsi,JM Bairstow,0,0,0,79,112,9,7,5,2,14,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
81,SM Curran,T Shamsi,JM Bairstow,0,0,0,79,112,9,8,6,3,14,caught,SM Curran,AK Markram,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
82,DJ Willey,T Shamsi,JM Bairstow,0,0,0,79,112,0,1,7,4,14,bowled,DJ Willey,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
83,CJ Jordan,T Shamsi,JM Bairstow,1,0,1,80,111,1,1,7,5,14,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
84,JM Bairstow,T Shamsi,CJ Jordan,2,0,2,82,109,22,24,7,6,14,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
85,CJ Jordan,AL Phehlukwayo,JM Bairstow,0,1,1,83,108,1,2,7,1,15,0,,,legbyes,"{'by': 'South Africa', 'umpire': 'MJ Saggers', 'batter': 'CJ Jordan', 'decision': 'struck down'}",field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
86,JM Bairstow,AL Phehlukwayo,CJ Jordan,1,0,1,84,107,23,25,7,2,15,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
87,CJ Jordan,AL Phehlukwayo,JM Bairstow,4,0,4,88,103,5,3,7,3,15,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
88,CJ Jordan,AL Phehlukwayo,JM Bairstow,2,0,2,90,101,7,4,7,4,15,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
89,CJ Jordan,AL Phehlukwayo,JM Bairstow,1,0,1,91,100,8,5,7,5,15,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
90,JM Bairstow,AL Phehlukwayo,CJ Jordan,0,0,0,91,100,23,26,7,6,15,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
91,CJ Jordan,T Shamsi,JM Bairstow,0,0,0,91,100,8,6,7,1,16,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
92,CJ Jordan,T Shamsi,JM Bairstow,4,0,4,95,96,12,7,7,2,16,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
93,CJ Jordan,T Shamsi,JM Bairstow,2,0,2,97,94,14,8,7,3,16,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
94,CJ Jordan,T Shamsi,JM Bairstow,0,0,0,97,94,14,9,8,4,16,lbw,CJ Jordan,,-,"{'by': 'England', 'umpire': 'AG Wharf', 'batter': 'CJ Jordan', 'decision': 'struck down', 'umpires_call': True}",field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
95,AU Rashid,T Shamsi,JM Bairstow,0,0,0,97,94,0,1,8,5,16,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
96,AU Rashid,T Shamsi,JM Bairstow,0,0,0,97,94,0,2,9,6,16,caught,AU Rashid,AK Markram,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
97,JM Bairstow,KA Maharaj,RJW Topley,0,0,0,97,94,23,27,9,1,17,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
98,JM Bairstow,KA Maharaj,RJW Topley,0,0,0,97,94,23,28,9,2,17,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
99,JM Bairstow,KA Maharaj,RJW Topley,4,0,4,101,90,27,29,9,3,17,0,,,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
100,JM Bairstow,KA Maharaj,RJW Topley,0,0,0,101,90,27,30,10,4,17,caught,JM Bairstow,DA Miller,-,,field,England,2,"The Rose Bowl, Southampton",2022,07,South Africa_England_2022-07-31,South Africa,England,South Africa,101
