,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,A Balbirnie,Fazalhaq Farooqi,PR Stirling,1,0,1,1,,1,1,0,-,1.0,0,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Left arm Fast
1,PR Stirling,Fazalhaq Farooqi,A Balbirnie,0,0,0,1,,0,1,0,-,2.0,0,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Left arm Fast
2,PR Stirling,Fazalhaq Farooqi,A Balbirnie,0,0,0,1,,0,2,0,-,3.0,0,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Left arm Fast
3,PR Stirling,Fazalhaq Farooqi,A Balbirnie,1,0,1,2,,1,3,0,-,4.0,0,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Left arm Fast
4,A Balbirnie,Fazalhaq Farooqi,PR Stirling,1,0,1,3,,2,2,0,-,5.0,0,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Left arm Fast
5,PR Stirling,Fazalhaq Farooqi,A Balbirnie,0,0,0,3,,1,4,0,-,6.0,0,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Left arm Fast
6,A Balbirnie,Azmatullah Omarzai,PR Stirling,2,0,2,5,,4,3,0,-,1.0,1,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Right arm Medium
7,A Balbirnie,Azmatullah Omarzai,PR Stirling,4,0,4,9,,8,4,0,-,2.0,1,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Right arm Medium
8,A Balbirnie,Azmatullah Omarzai,PR Stirling,4,0,4,13,,12,5,0,-,3.0,1,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Right arm Medium
9,A Balbirnie,Azmatullah Omarzai,PR Stirling,0,0,0,13,,12,6,0,-,4.0,1,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Right arm Medium
10,A Balbirnie,Azmatullah Omarzai,PR Stirling,0,0,0,13,,12,7,0,-,5.0,1,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Right arm Medium
11,A Balbirnie,Azmatullah Omarzai,PR Stirling,2,0,2,15,,14,8,0,-,6.0,1,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Right arm Medium
12,PR Stirling,Fazalhaq Farooqi,A Balbirnie,0,4,4,19,,1,5,0,byes,1.0,2,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Left arm Fast
13,PR Stirling,Fazalhaq Farooqi,A Balbirnie,4,0,4,23,,5,6,0,-,2.0,2,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Left arm Fast
14,PR Stirling,Fazalhaq Farooqi,A Balbirnie,0,0,0,23,,5,7,0,-,3.0,2,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Left arm Fast
15,PR Stirling,Fazalhaq Farooqi,A Balbirnie,0,0,0,23,,5,8,0,-,4.0,2,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Left arm Fast
16,PR Stirling,Fazalhaq Farooqi,A Balbirnie,0,0,0,23,,5,9,0,-,5.0,2,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Left arm Fast
17,PR Stirling,Fazalhaq Farooqi,A Balbirnie,4,0,4,27,,9,10,0,-,6.0,2,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Left arm Fast
18,A Balbirnie,Naveen-ul-Haq,PR Stirling,1,0,1,28,,15,9,0,-,1.0,3,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Right arm Medium
19,PR Stirling,Naveen-ul-Haq,A Balbirnie,1,0,1,29,,10,11,0,-,2.0,3,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Right arm Medium
20,A Balbirnie,Naveen-ul-Haq,PR Stirling,1,0,1,30,,16,10,0,-,3.0,3,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Right arm Medium
21,PR Stirling,Naveen-ul-Haq,A Balbirnie,1,0,1,31,,11,12,0,-,4.0,3,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Right arm Medium
22,A Balbirnie,Naveen-ul-Haq,PR Stirling,0,0,0,31,,16,11,0,-,5.0,3,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Right arm Medium
23,A Balbirnie,Naveen-ul-Haq,PR Stirling,6,0,6,37,,22,12,0,-,6.0,3,0,,,field,Afghanistan,1,Sharjah Cricket Stadium,2024,03,Ireland_Afghanistan_2024-03-15,Ireland,Ireland,Afghanistan,True,149,Right hand Bat,Right hand Bat,Right arm Medium
