,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
32,RV Uthappa,MG Johnson,G Gambhir,1,0,1,31,112,1,1,1,3,6,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
33,G Gambhir,MG Johnson,RV Uthappa,1,0,1,32,111,21,20,1,4,6,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
34,RV Uthappa,MG Johnson,G Gambhir,0,0,0,32,111,1,2,1,5,6,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
35,RV Uthappa,MG Johnson,G Gambhir,4,0,4,36,107,5,3,1,6,6,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
36,G Gambhir,SR Clark,RV Uthappa,1,0,1,37,106,22,21,1,1,7,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
37,RV Uthappa,SR Clark,G Gambhir,0,0,0,37,106,5,4,1,2,7,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
38,RV Uthappa,SR Clark,G Gambhir,0,0,0,37,106,5,5,1,3,7,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
39,RV Uthappa,SR Clark,G Gambhir,1,0,1,38,105,6,6,1,4,7,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
40,G Gambhir,SR Clark,RV Uthappa,0,0,0,38,105,22,22,1,5,7,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
41,G Gambhir,SR Clark,RV Uthappa,1,0,1,39,104,23,23,1,6,7,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
42,G Gambhir,MG Johnson,RV Uthappa,1,0,1,40,103,24,24,1,1,8,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
43,RV Uthappa,MG Johnson,G Gambhir,0,0,0,40,103,6,7,1,2,8,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
44,RV Uthappa,MG Johnson,G Gambhir,0,0,0,40,103,6,8,1,3,8,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
45,RV Uthappa,MG Johnson,G Gambhir,0,0,0,40,103,6,9,1,4,8,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
46,RV Uthappa,MG Johnson,G Gambhir,1,0,1,41,102,7,10,1,5,8,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
47,G Gambhir,MG Johnson,RV Uthappa,0,0,0,41,102,24,25,2,6,8,-,caught,G Gambhir,BJ Hodge,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
48,Yuvraj Singh,SR Clark,RV Uthappa,0,0,0,41,102,0,1,2,1,9,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
49,Yuvraj Singh,SR Clark,RV Uthappa,6,0,6,47,96,6,2,2,2,9,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
50,Yuvraj Singh,SR Clark,RV Uthappa,1,0,1,48,95,7,3,2,3,9,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
51,RV Uthappa,SR Clark,Yuvraj Singh,0,0,0,48,95,7,11,2,4,9,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
52,RV Uthappa,SR Clark,Yuvraj Singh,0,0,0,48,95,7,12,2,5,9,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
53,RV Uthappa,SR Clark,Yuvraj Singh,0,0,0,48,95,7,13,2,6,9,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
54,Yuvraj Singh,B Lee,RV Uthappa,0,0,0,48,95,7,4,2,1,10,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
55,Yuvraj Singh,B Lee,RV Uthappa,2,0,2,50,93,9,5,2,2,10,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
56,Yuvraj Singh,B Lee,RV Uthappa,1,0,1,51,92,10,6,2,3,10,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
57,RV Uthappa,B Lee,Yuvraj Singh,2,0,2,53,90,9,14,2,4,10,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
58,RV Uthappa,B Lee,Yuvraj Singh,1,0,1,54,89,10,15,2,5,10,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
59,Yuvraj Singh,B Lee,RV Uthappa,6,0,6,60,83,16,7,2,6,10,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
60,RV Uthappa,A Symonds,Yuvraj Singh,1,0,1,61,82,11,16,2,1,11,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
61,Yuvraj Singh,A Symonds,RV Uthappa,4,0,4,65,78,20,8,2,2,11,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
62,Yuvraj Singh,A Symonds,RV Uthappa,1,0,1,66,77,21,9,2,3,11,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
63,RV Uthappa,A Symonds,Yuvraj Singh,6,0,6,72,71,17,17,2,4,11,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
64,RV Uthappa,A Symonds,Yuvraj Singh,1,0,1,73,70,18,18,2,5,11,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
65,Yuvraj Singh,A Symonds,RV Uthappa,6,0,6,79,64,27,10,2,6,11,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
66,RV Uthappa,NW Bracken,Yuvraj Singh,0,1,1,80,63,18,19,2,1,12,legbyes,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
67,Yuvraj Singh,NW Bracken,RV Uthappa,1,0,1,81,62,28,11,2,2,12,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
68,RV Uthappa,NW Bracken,Yuvraj Singh,1,0,1,82,61,19,20,2,3,12,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
69,Yuvraj Singh,NW Bracken,RV Uthappa,4,0,4,86,57,32,12,2,4,12,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
70,Yuvraj Singh,NW Bracken,RV Uthappa,1,0,1,87,56,33,13,2,5,12,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
71,RV Uthappa,NW Bracken,Yuvraj Singh,1,0,1,88,55,20,21,2,6,12,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
72,RV Uthappa,A Symonds,Yuvraj Singh,0,0,0,88,55,20,22,2,1,13,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
73,RV Uthappa,A Symonds,Yuvraj Singh,0,0,0,88,55,20,23,2,2,13,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
74,RV Uthappa,A Symonds,Yuvraj Singh,1,0,1,89,54,21,24,2,3,13,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
75,Yuvraj Singh,A Symonds,RV Uthappa,1,0,1,90,53,34,14,2,4,13,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
76,RV Uthappa,A Symonds,Yuvraj Singh,1,0,1,91,52,22,25,2,5,13,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
77,Yuvraj Singh,A Symonds,RV Uthappa,1,0,1,92,51,35,15,2,6,13,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
78,Yuvraj Singh,SR Clark,RV Uthappa,4,0,4,96,47,39,16,2,1,14,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
79,Yuvraj Singh,SR Clark,RV Uthappa,0,1,1,97,46,39,17,2,2,14,wides,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
80,Yuvraj Singh,SR Clark,RV Uthappa,2,0,2,99,44,41,18,2,3,14,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
81,Yuvraj Singh,SR Clark,RV Uthappa,2,0,2,101,42,43,19,2,4,14,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
82,Yuvraj Singh,SR Clark,RV Uthappa,2,0,2,103,40,45,20,2,5,14,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
83,Yuvraj Singh,SR Clark,RV Uthappa,6,0,6,109,34,51,21,2,6,14,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
84,Yuvraj Singh,SR Clark,RV Uthappa,4,0,4,113,30,55,22,2,7,14,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
85,RV Uthappa,MG Johnson,Yuvraj Singh,6,0,6,119,24,28,26,2,1,15,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
86,RV Uthappa,MG Johnson,Yuvraj Singh,6,0,6,125,18,34,27,2,2,15,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
87,RV Uthappa,MG Johnson,Yuvraj Singh,0,0,0,125,18,34,28,3,3,15,-,run out,RV Uthappa,A Symonds,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
88,MS Dhoni,MG Johnson,Yuvraj Singh,1,0,1,126,17,1,1,3,4,15,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
89,Yuvraj Singh,MG Johnson,MS Dhoni,1,0,1,127,16,56,23,3,5,15,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
90,MS Dhoni,MG Johnson,Yuvraj Singh,0,0,0,127,16,1,2,3,6,15,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
91,Yuvraj Singh,A Symonds,MS Dhoni,1,0,1,128,15,57,24,3,1,16,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
92,MS Dhoni,A Symonds,Yuvraj Singh,4,0,4,132,11,5,3,3,2,16,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
93,MS Dhoni,A Symonds,Yuvraj Singh,4,0,4,136,7,9,4,3,3,16,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
94,MS Dhoni,A Symonds,Yuvraj Singh,1,0,1,137,6,10,5,3,4,16,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
95,Yuvraj Singh,A Symonds,MS Dhoni,4,0,4,141,2,61,25,3,5,16,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
96,Yuvraj Singh,A Symonds,MS Dhoni,0,0,0,141,2,61,26,3,6,16,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
97,MS Dhoni,B Lee,Yuvraj Singh,2,0,2,143,0,12,6,3,1,17,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
98,MS Dhoni,B Lee,Yuvraj Singh,1,0,1,144,-1,13,7,3,2,17,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
99,Yuvraj Singh,B Lee,MS Dhoni,0,0,0,144,-1,61,27,3,3,17,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
100,Yuvraj Singh,B Lee,MS Dhoni,1,0,1,145,-2,62,28,3,4,17,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
101,MS Dhoni,B Lee,Yuvraj Singh,1,0,1,146,-3,14,8,3,5,17,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
102,Yuvraj Singh,B Lee,MS Dhoni,2,0,2,148,-5,64,29,3,6,17,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
103,MS Dhoni,MJ Clarke,Yuvraj Singh,1,0,1,149,-6,15,9,3,1,18,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
104,Yuvraj Singh,MJ Clarke,MS Dhoni,6,0,6,155,-12,70,30,3,2,18,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
105,Yuvraj Singh,MJ Clarke,MS Dhoni,0,0,0,155,-12,70,31,4,3,18,-,caught,Yuvraj Singh,MEK Hussey,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
106,MS Dhoni,MJ Clarke,RG Sharma,1,0,1,156,-13,16,10,4,4,18,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
107,RG Sharma,MJ Clarke,MS Dhoni,1,0,1,157,-14,1,1,4,5,18,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
108,MS Dhoni,MJ Clarke,RG Sharma,4,0,4,161,-18,20,11,4,6,18,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
109,RG Sharma,NW Bracken,MS Dhoni,0,0,0,161,-18,1,2,4,1,19,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
110,RG Sharma,NW Bracken,MS Dhoni,1,0,1,162,-19,2,3,4,2,19,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
111,MS Dhoni,NW Bracken,RG Sharma,6,0,6,168,-25,26,12,4,3,19,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
112,MS Dhoni,NW Bracken,RG Sharma,4,0,4,172,-29,30,13,4,4,19,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
113,MS Dhoni,NW Bracken,RG Sharma,1,0,1,173,-30,31,14,4,5,19,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
114,RG Sharma,NW Bracken,MS Dhoni,6,0,6,179,-36,8,4,4,6,19,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
115,MS Dhoni,MG Johnson,RG Sharma,2,0,2,181,-38,33,15,4,1,20,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
116,MS Dhoni,MG Johnson,RG Sharma,2,0,2,183,-40,35,16,4,2,20,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
117,MS Dhoni,MG Johnson,RG Sharma,0,0,0,183,-40,35,17,4,3,20,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
118,MS Dhoni,MG Johnson,RG Sharma,1,0,1,184,-41,36,18,4,4,20,-,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
119,RG Sharma,MG Johnson,MS Dhoni,0,0,0,184,-41,8,5,5,5,20,-,run out,MS Dhoni,AC Gilchrist,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
120,IK Pathan,MG Johnson,RG Sharma,0,4,4,188,-45,0,1,5,6,20,legbyes,0,,,bat,India,1,Kingsmead,2007,09,Australia_India_2007-09-22,India,India,Australia,188
