,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
10,PD Salt,AJ Hosein,JC Buttler,1,0,1,14,208,12,5,0,5,2,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
11,JC Buttler,AJ Hosein,PD Salt,0,0,0,14,208,2,7,0,6,2,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
12,PD Salt,KR Mayers,JC Buttler,0,0,0,14,208,12,6,0,1,3,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
13,PD Salt,KR Mayers,JC Buttler,0,0,0,14,208,12,7,0,2,3,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
14,PD Salt,KR Mayers,JC Buttler,1,0,1,15,207,13,8,0,3,3,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
15,JC Buttler,KR Mayers,PD Salt,0,0,0,15,207,2,8,0,4,3,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
16,JC Buttler,KR Mayers,PD Salt,4,0,4,19,203,6,9,0,5,3,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
17,JC Buttler,KR Mayers,PD Salt,2,0,2,21,201,8,10,0,6,3,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
18,PD Salt,AJ Hosein,JC Buttler,0,0,0,21,201,13,9,0,1,4,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
19,PD Salt,AJ Hosein,JC Buttler,1,0,1,22,200,14,10,0,2,4,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
20,JC Buttler,AJ Hosein,PD Salt,4,0,4,26,196,12,11,0,3,4,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
21,JC Buttler,AJ Hosein,PD Salt,0,0,0,26,196,12,12,0,4,4,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
22,JC Buttler,AJ Hosein,PD Salt,6,0,6,32,190,18,13,0,5,4,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
23,JC Buttler,AJ Hosein,PD Salt,4,0,4,36,186,22,14,0,6,4,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
24,PD Salt,MW Forde,JC Buttler,1,0,1,37,185,15,11,0,1,5,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
25,JC Buttler,MW Forde,PD Salt,4,0,4,41,181,26,15,0,2,5,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
26,JC Buttler,MW Forde,PD Salt,1,0,1,42,180,27,16,0,3,5,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
27,PD Salt,MW Forde,JC Buttler,4,0,4,46,176,19,12,0,4,5,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
28,PD Salt,MW Forde,JC Buttler,6,0,6,52,170,25,13,0,5,5,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
29,PD Salt,MW Forde,JC Buttler,6,0,6,58,164,31,14,0,6,5,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
30,JC Buttler,JO Holder,PD Salt,1,0,1,59,163,28,17,0,1,6,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
31,PD Salt,JO Holder,JC Buttler,0,0,0,59,163,31,15,0,2,6,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
32,PD Salt,JO Holder,JC Buttler,2,0,2,61,161,33,16,0,3,6,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
33,PD Salt,JO Holder,JC Buttler,0,1,1,62,160,33,17,0,4,6,wides,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
34,PD Salt,JO Holder,JC Buttler,2,0,2,64,158,35,18,0,5,6,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
35,PD Salt,JO Holder,JC Buttler,0,0,0,64,158,35,19,0,6,6,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
36,PD Salt,JO Holder,JC Buttler,4,0,4,68,154,39,20,0,7,6,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
37,JC Buttler,G Motie,PD Salt,1,0,1,69,153,29,18,0,1,7,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
38,PD Salt,G Motie,JC Buttler,2,0,2,71,151,41,21,0,2,7,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
39,PD Salt,G Motie,JC Buttler,1,0,1,72,150,42,22,0,3,7,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
40,JC Buttler,G Motie,PD Salt,4,0,4,76,146,33,19,0,4,7,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
41,JC Buttler,G Motie,PD Salt,0,0,0,76,146,33,20,0,5,7,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
42,JC Buttler,G Motie,PD Salt,4,0,4,80,142,37,21,0,6,7,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
43,PD Salt,AD Russell,JC Buttler,4,0,4,84,138,46,23,0,1,8,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
44,PD Salt,AD Russell,JC Buttler,4,0,4,88,134,50,24,0,2,8,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
45,PD Salt,AD Russell,JC Buttler,1,0,1,89,133,51,25,0,3,8,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
46,JC Buttler,AD Russell,PD Salt,1,0,1,90,132,38,22,0,4,8,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
47,PD Salt,AD Russell,JC Buttler,1,0,1,91,131,52,26,0,5,8,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
48,JC Buttler,AD Russell,PD Salt,0,0,0,91,131,38,23,0,6,8,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
49,PD Salt,G Motie,JC Buttler,6,0,6,97,125,58,27,0,1,9,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
50,PD Salt,G Motie,JC Buttler,0,0,0,97,125,58,28,0,2,9,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
51,PD Salt,G Motie,JC Buttler,1,0,1,98,124,59,29,0,3,9,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
52,JC Buttler,G Motie,PD Salt,2,0,2,100,122,40,24,0,4,9,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
53,JC Buttler,G Motie,PD Salt,6,0,6,106,116,46,25,0,5,9,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
54,JC Buttler,G Motie,PD Salt,6,0,6,112,110,52,26,0,6,9,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
55,PD Salt,JO Holder,JC Buttler,1,0,1,113,109,60,30,0,1,10,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
56,JC Buttler,JO Holder,PD Salt,2,0,2,115,107,54,27,0,2,10,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
57,JC Buttler,JO Holder,PD Salt,1,0,1,116,106,55,28,0,3,10,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
58,PD Salt,JO Holder,JC Buttler,1,0,1,117,105,61,31,0,4,10,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
59,JC Buttler,JO Holder,PD Salt,0,0,0,117,105,55,29,1,5,10,-,caught,JC Buttler,R Powell,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
60,WG Jacks,JO Holder,PD Salt,2,0,2,119,103,2,1,1,6,10,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
61,PD Salt,SE Rutherford,WG Jacks,6,0,6,125,97,67,32,1,1,11,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
62,PD Salt,SE Rutherford,WG Jacks,6,0,6,131,91,73,33,1,2,11,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
63,PD Salt,SE Rutherford,WG Jacks,6,0,6,137,85,79,34,1,3,11,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
64,PD Salt,SE Rutherford,WG Jacks,1,0,1,138,84,80,35,1,4,11,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
65,WG Jacks,SE Rutherford,PD Salt,4,0,4,142,80,6,2,1,5,11,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
66,WG Jacks,SE Rutherford,PD Salt,0,0,0,142,80,6,3,1,6,11,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
67,PD Salt,AJ Hosein,WG Jacks,1,0,1,143,79,81,36,1,1,12,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
68,WG Jacks,AJ Hosein,PD Salt,4,0,4,147,75,10,4,1,2,12,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
69,WG Jacks,AJ Hosein,PD Salt,6,0,6,153,69,16,5,1,3,12,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
70,WG Jacks,AJ Hosein,PD Salt,1,0,1,154,68,17,6,1,4,12,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
71,PD Salt,AJ Hosein,WG Jacks,2,0,2,156,66,83,37,1,5,12,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
72,PD Salt,AJ Hosein,WG Jacks,2,0,2,158,64,85,38,1,6,12,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
73,WG Jacks,AD Russell,PD Salt,1,0,1,159,63,18,7,1,1,13,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
74,PD Salt,AD Russell,WG Jacks,0,0,0,159,63,85,39,1,2,13,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
75,PD Salt,AD Russell,WG Jacks,0,0,0,159,63,85,40,1,3,13,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
76,PD Salt,AD Russell,WG Jacks,6,0,6,165,57,91,41,1,4,13,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
77,PD Salt,AD Russell,WG Jacks,1,0,1,166,56,92,42,1,5,13,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
78,WG Jacks,AD Russell,PD Salt,6,0,6,172,50,24,8,1,6,13,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
79,PD Salt,AJ Hosein,WG Jacks,0,0,0,172,50,92,43,1,1,14,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
80,PD Salt,AJ Hosein,WG Jacks,0,0,0,172,50,92,44,1,2,14,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
81,PD Salt,AJ Hosein,WG Jacks,1,0,1,173,49,93,45,1,3,14,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
82,WG Jacks,AJ Hosein,PD Salt,0,0,0,173,49,24,9,2,4,14,-,lbw,WG Jacks,,"{'by': 'England', 'umpire': 'GO Brathwaite', 'batter': 'WG Jacks', 'decision': 'struck down', 'type': 'wicket'}",field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
83,LS Livingstone,AJ Hosein,PD Salt,1,0,1,174,48,1,1,2,5,14,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
84,PD Salt,AJ Hosein,LS Livingstone,1,0,1,175,47,94,46,2,6,14,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
85,PD Salt,G Motie,LS Livingstone,4,0,4,179,43,98,47,2,1,15,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
86,PD Salt,G Motie,LS Livingstone,1,0,1,180,42,99,48,2,2,15,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
87,LS Livingstone,G Motie,PD Salt,0,0,0,180,42,1,2,2,3,15,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
88,LS Livingstone,G Motie,PD Salt,1,0,1,181,41,2,3,2,4,15,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
89,PD Salt,G Motie,LS Livingstone,1,0,1,182,40,100,49,2,5,15,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
90,LS Livingstone,G Motie,PD Salt,1,0,1,183,39,3,4,2,6,15,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
91,LS Livingstone,JO Holder,PD Salt,4,0,4,187,35,7,5,2,1,16,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
92,LS Livingstone,JO Holder,PD Salt,0,1,1,188,34,7,6,2,2,16,wides,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
93,LS Livingstone,JO Holder,PD Salt,6,0,6,194,28,13,7,2,3,16,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
94,LS Livingstone,JO Holder,PD Salt,2,0,2,196,26,15,8,2,4,16,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
95,LS Livingstone,JO Holder,PD Salt,1,0,1,197,25,16,9,2,5,16,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
96,PD Salt,JO Holder,LS Livingstone,6,0,6,203,19,106,50,2,6,16,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
97,PD Salt,JO Holder,LS Livingstone,1,0,1,204,18,107,51,2,7,16,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
98,PD Salt,G Motie,LS Livingstone,4,0,4,208,14,111,52,2,1,17,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
99,PD Salt,G Motie,LS Livingstone,1,0,1,209,13,112,53,2,2,17,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
100,LS Livingstone,G Motie,PD Salt,1,0,1,210,12,17,10,2,3,17,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
101,PD Salt,G Motie,LS Livingstone,1,0,1,211,11,113,54,2,4,17,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
102,LS Livingstone,G Motie,PD Salt,1,0,1,212,10,18,11,2,5,17,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
103,PD Salt,G Motie,LS Livingstone,6,0,6,218,4,119,55,2,6,17,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
104,LS Livingstone,MW Forde,PD Salt,0,1,1,219,3,18,12,2,1,18,wides,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
105,LS Livingstone,MW Forde,PD Salt,6,0,6,225,-3,24,13,2,2,18,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
106,LS Livingstone,MW Forde,PD Salt,6,0,6,231,-9,30,14,2,3,18,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
107,LS Livingstone,MW Forde,PD Salt,6,0,6,237,-15,36,15,2,4,18,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
108,LS Livingstone,MW Forde,PD Salt,1,0,1,238,-16,37,16,2,5,18,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
109,PD Salt,MW Forde,LS Livingstone,0,0,0,238,-16,119,56,2,6,18,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
110,PD Salt,MW Forde,LS Livingstone,0,0,0,238,-16,119,57,2,7,18,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
111,LS Livingstone,AD Russell,PD Salt,0,5,5,243,-21,37,17,2,1,19,wides,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
112,LS Livingstone,AD Russell,PD Salt,2,0,2,245,-23,39,18,2,2,19,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
113,LS Livingstone,AD Russell,PD Salt,1,0,1,246,-24,40,19,2,3,19,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
114,PD Salt,AD Russell,LS Livingstone,0,0,0,246,-24,119,58,3,4,19,-,bowled,PD Salt,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
115,HC Brook,AD Russell,LS Livingstone,1,0,1,247,-25,1,1,3,5,19,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
116,LS Livingstone,AD Russell,HC Brook,1,0,1,248,-26,41,20,3,6,19,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
117,HC Brook,AD Russell,LS Livingstone,2,0,2,250,-28,3,2,3,7,19,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
118,LS Livingstone,JO Holder,HC Brook,4,0,4,254,-32,45,21,3,1,20,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
119,LS Livingstone,JO Holder,HC Brook,1,0,1,255,-33,46,22,3,2,20,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
120,HC Brook,JO Holder,LS Livingstone,2,0,2,257,-35,5,3,3,3,20,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
121,HC Brook,JO Holder,LS Livingstone,1,0,1,258,-36,6,4,3,4,20,-,0,,,,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-19,England,England,West Indies,267
