,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,RE Levi,MJ McClenaghan,H Davids,0,0,0,0,86,0,1,0,-,1.0,0,,,0,bat,New Zealand,2,Kingsmead,2012,12,South Africa_New Zealand_2012-12-21,South Africa,South Africa,New Zealand,True,87,Right hand Bat,Right hand Bat,Left arm Fast
1,RE Levi,MJ McClenaghan,H Davids,0,0,0,0,86,0,2,0,-,2.0,0,,,0,bat,New Zealand,2,Kingsmead,2012,12,South Africa_New Zealand_2012-12-21,South Africa,South Africa,New Zealand,True,87,Right hand Bat,Right hand Bat,Left arm Fast
2,RE Levi,MJ McClenaghan,H Davids,0,0,0,0,86,0,3,0,-,3.0,0,,,0,bat,New Zealand,2,Kingsmead,2012,12,South Africa_New Zealand_2012-12-21,South Africa,South Africa,New Zealand,True,87,Right hand Bat,Right hand Bat,Left arm Fast
3,RE Levi,MJ McClenaghan,H Davids,0,0,0,0,86,0,4,0,-,4.0,0,,,0,bat,New Zealand,2,Kingsmead,2012,12,South Africa_New Zealand_2012-12-21,South Africa,South Africa,New Zealand,True,87,Right hand Bat,Right hand Bat,Left arm Fast
4,RE Levi,MJ McClenaghan,H Davids,0,0,0,0,86,0,5,1,-,5.0,caught,RE Levi,PG Fulton,0,bat,New Zealand,2,Kingsmead,2012,12,South Africa_New Zealand_2012-12-21,South Africa,South Africa,New Zealand,True,87,Right hand Bat,Right hand Bat,Left arm Fast
5,F du Plessis,MJ McClenaghan,H Davids,0,0,0,0,86,0,1,1,-,6.0,0,,,0,bat,New Zealand,2,Kingsmead,2012,12,South Africa_New Zealand_2012-12-21,South Africa,South Africa,New Zealand,True,87,Right hand Bat,Right hand Bat,Left arm Fast
6,H Davids,DAJ Bracewell,F du Plessis,0,1,1,1,85,0,0,1,wides,0.0,0,,,1,bat,New Zealand,2,Kingsmead,2012,12,South Africa_New Zealand_2012-12-21,South Africa,South Africa,New Zealand,True,87,Right hand Bat,Right hand Bat,Right arm Fast
7,H Davids,DAJ Bracewell,F du Plessis,0,0,0,1,85,0,1,1,-,1.0,0,,,1,bat,New Zealand,2,Kingsmead,2012,12,South Africa_New Zealand_2012-12-21,South Africa,South Africa,New Zealand,True,87,Right hand Bat,Right hand Bat,Right arm Fast
8,H Davids,DAJ Bracewell,F du Plessis,0,0,0,1,85,0,2,1,-,2.0,0,,,1,bat,New Zealand,2,Kingsmead,2012,12,South Africa_New Zealand_2012-12-21,South Africa,South Africa,New Zealand,True,87,Right hand Bat,Right hand Bat,Right arm Fast
9,H Davids,DAJ Bracewell,F du Plessis,0,0,0,1,85,0,3,1,-,3.0,0,,,1,bat,New Zealand,2,Kingsmead,2012,12,South Africa_New Zealand_2012-12-21,South Africa,South Africa,New Zealand,True,87,Right hand Bat,Right hand Bat,Right arm Fast
