,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
53,Nazmul Hossain Shanto,Sikandar Raza,Mahmudullah,0,0,0,59,97,16,19,3,6,9,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
54,Mahmudullah,SC Williams,Nazmul Hossain Shanto,1,0,1,60,96,9,11,3,1,10,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
55,Nazmul Hossain Shanto,SC Williams,Mahmudullah,0,0,0,60,96,16,20,4,2,10,caught,Nazmul Hossain Shanto,LM Jongwe,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
56,Afif Hossain,SC Williams,Mahmudullah,1,0,1,61,95,1,1,4,3,10,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
57,Mahmudullah,SC Williams,Afif Hossain,1,0,1,62,94,10,12,4,4,10,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
58,Afif Hossain,SC Williams,Mahmudullah,3,0,3,65,91,4,2,4,5,10,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
59,Mahmudullah,SC Williams,Afif Hossain,1,0,1,66,90,11,13,4,6,10,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
60,Mahmudullah,Sikandar Raza,Afif Hossain,0,0,0,66,90,11,14,4,1,11,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
61,Mahmudullah,Sikandar Raza,Afif Hossain,1,0,1,67,89,12,15,4,2,11,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
62,Afif Hossain,Sikandar Raza,Mahmudullah,2,0,2,69,87,6,3,4,3,11,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
63,Afif Hossain,Sikandar Raza,Mahmudullah,2,0,2,71,85,8,4,4,4,11,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
64,Afif Hossain,Sikandar Raza,Mahmudullah,1,0,1,72,84,9,5,4,5,11,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
65,Mahmudullah,Sikandar Raza,Afif Hossain,0,0,0,72,84,12,16,4,6,11,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
66,Afif Hossain,SC Williams,Mahmudullah,1,0,1,73,83,10,6,4,1,12,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
67,Mahmudullah,SC Williams,Afif Hossain,4,0,4,77,79,16,17,4,2,12,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
68,Mahmudullah,SC Williams,Afif Hossain,1,0,1,78,78,17,18,4,3,12,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
69,Afif Hossain,SC Williams,Mahmudullah,1,0,1,79,77,11,7,4,4,12,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
70,Mahmudullah,SC Williams,Afif Hossain,1,0,1,80,76,18,19,4,5,12,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
71,Afif Hossain,SC Williams,Mahmudullah,1,0,1,81,75,12,8,4,6,12,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
72,Afif Hossain,Sikandar Raza,Mahmudullah,1,0,1,82,74,13,9,4,1,13,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
73,Mahmudullah,Sikandar Raza,Afif Hossain,2,0,2,84,72,20,20,4,2,13,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
74,Mahmudullah,Sikandar Raza,Afif Hossain,0,1,1,85,71,20,21,4,3,13,0,,,legbyes,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
75,Afif Hossain,Sikandar Raza,Mahmudullah,4,0,4,89,67,17,10,4,4,13,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
76,Afif Hossain,Sikandar Raza,Mahmudullah,0,0,0,89,67,17,11,4,5,13,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
77,Afif Hossain,Sikandar Raza,Mahmudullah,0,0,0,89,67,17,12,4,6,13,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
78,Mahmudullah,LM Jongwe,Afif Hossain,1,0,1,90,66,21,22,4,1,14,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
79,Afif Hossain,LM Jongwe,Mahmudullah,1,0,1,91,65,18,13,4,2,14,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
80,Mahmudullah,LM Jongwe,Afif Hossain,1,0,1,92,64,22,23,4,3,14,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
81,Afif Hossain,LM Jongwe,Mahmudullah,1,0,1,93,63,19,14,4,4,14,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
82,Mahmudullah,LM Jongwe,Afif Hossain,0,1,1,94,62,22,24,4,5,14,0,,,wides,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
83,Mahmudullah,LM Jongwe,Afif Hossain,2,0,2,96,60,24,25,4,6,14,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
84,Mahmudullah,LM Jongwe,Afif Hossain,1,0,1,97,59,25,26,4,7,14,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
85,Mahmudullah,B Evans,Afif Hossain,2,0,2,99,57,27,27,4,1,15,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
86,Mahmudullah,B Evans,Afif Hossain,0,0,0,99,57,27,28,5,2,15,caught,Mahmudullah,RW Chakabva,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
87,Mosaddek Hossain,B Evans,Afif Hossain,0,0,0,99,57,0,1,6,3,15,caught,Mosaddek Hossain,RW Chakabva,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
88,Mahedi Hasan,B Evans,Afif Hossain,0,0,0,99,57,0,1,6,4,15,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
89,Mahedi Hasan,B Evans,Afif Hossain,0,0,0,99,57,0,2,6,5,15,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
90,Mahedi Hasan,B Evans,Afif Hossain,0,0,0,99,57,0,3,6,6,15,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
91,Afif Hossain,LM Jongwe,Mahedi Hasan,1,0,1,100,56,20,15,6,1,16,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
92,Mahedi Hasan,LM Jongwe,Afif Hossain,1,0,1,101,55,1,4,6,2,16,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
93,Afif Hossain,LM Jongwe,Mahedi Hasan,4,0,4,105,51,24,16,6,3,16,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
94,Afif Hossain,LM Jongwe,Mahedi Hasan,4,0,4,109,47,28,17,6,4,16,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
95,Afif Hossain,LM Jongwe,Mahedi Hasan,1,0,1,110,46,29,18,6,5,16,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
96,Mahedi Hasan,LM Jongwe,Afif Hossain,1,0,1,111,45,2,5,6,6,16,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
97,Mahedi Hasan,VM Nyauchi,Afif Hossain,0,0,0,111,45,2,6,6,1,17,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
98,Mahedi Hasan,VM Nyauchi,Afif Hossain,4,0,4,115,41,6,7,6,2,17,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
99,Mahedi Hasan,VM Nyauchi,Afif Hossain,1,0,1,116,40,7,8,6,3,17,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
100,Afif Hossain,VM Nyauchi,Mahedi Hasan,1,0,1,117,39,30,19,6,4,17,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
101,Mahedi Hasan,VM Nyauchi,Afif Hossain,2,0,2,119,37,9,9,6,5,17,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
102,Mahedi Hasan,VM Nyauchi,Afif Hossain,1,0,1,120,36,10,10,6,6,17,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
103,Mahedi Hasan,B Evans,Afif Hossain,0,0,0,120,36,10,11,6,1,18,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
104,Mahedi Hasan,B Evans,Afif Hossain,0,0,0,120,36,10,12,6,2,18,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
105,Mahedi Hasan,B Evans,Afif Hossain,6,0,6,126,30,16,13,6,3,18,0,,,-,bat,Zimbabwe,2,Harare Sports Club,2022,08,Zimbabwe_Bangladesh_2022-08-02,Zimbabwe,Bangladesh,Zimbabwe,146
