,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
40,Shakib Al Hasan,P Utseya,Shamsur Rahman,1,0,1,51,117,35,21,1,-,3.0,0,,,6,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Left hand Bat,Right hand Bat,Right arm Offbreak
41,Shamsur Rahman,P Utseya,Shakib Al Hasan,0,0,0,51,117,10,17,1,-,4.0,0,,,6,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Offbreak
42,Shamsur Rahman,P Utseya,Shakib Al Hasan,0,0,0,51,117,10,18,1,-,5.0,0,,,6,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Offbreak
43,Shamsur Rahman,P Utseya,Shakib Al Hasan,1,0,1,52,116,11,19,1,-,6.0,0,,,6,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Offbreak
44,Shamsur Rahman,CT Mutombodzi,Shakib Al Hasan,1,0,1,53,115,12,20,1,-,1.0,0,,,7,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Legbreak
45,Shakib Al Hasan,CT Mutombodzi,Shamsur Rahman,1,0,1,54,114,36,22,1,-,2.0,0,,,7,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Left hand Bat,Right hand Bat,Right arm Legbreak
46,Shamsur Rahman,CT Mutombodzi,Shakib Al Hasan,1,0,1,55,113,13,21,1,-,3.0,0,,,7,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Legbreak
47,Shakib Al Hasan,CT Mutombodzi,Shamsur Rahman,1,0,1,56,112,37,23,1,-,4.0,0,,,7,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Left hand Bat,Right hand Bat,Right arm Legbreak
48,Shamsur Rahman,CT Mutombodzi,Shakib Al Hasan,1,0,1,57,111,14,22,1,-,5.0,0,,,7,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Legbreak
49,Shakib Al Hasan,CT Mutombodzi,Shamsur Rahman,1,0,1,58,110,38,24,1,-,6.0,0,,,7,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Left hand Bat,Right hand Bat,Right arm Legbreak
50,Shakib Al Hasan,P Utseya,Shamsur Rahman,1,0,1,59,109,39,25,1,-,1.0,0,,,8,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Left hand Bat,Right hand Bat,Right arm Offbreak
51,Shamsur Rahman,P Utseya,Shakib Al Hasan,6,0,6,65,103,20,23,1,-,2.0,0,,,8,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Offbreak
52,Shamsur Rahman,P Utseya,Shakib Al Hasan,2,0,2,67,101,22,24,1,-,3.0,0,,,8,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Offbreak
53,Shamsur Rahman,P Utseya,Shakib Al Hasan,4,0,4,71,97,26,25,1,-,4.0,0,,,8,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Offbreak
54,Shamsur Rahman,P Utseya,Shakib Al Hasan,4,0,4,75,93,30,26,1,-,5.0,0,,,8,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Offbreak
55,Shamsur Rahman,P Utseya,Shakib Al Hasan,1,0,1,76,92,31,27,1,-,6.0,0,,,8,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Offbreak
56,Shamsur Rahman,CT Mutombodzi,Shakib Al Hasan,0,0,0,76,92,31,28,1,-,1.0,0,,,9,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Legbreak
57,Shamsur Rahman,CT Mutombodzi,Shakib Al Hasan,0,0,0,76,92,31,29,1,-,2.0,0,,,9,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Legbreak
58,Shamsur Rahman,CT Mutombodzi,Shakib Al Hasan,4,0,4,80,88,35,30,1,-,3.0,0,,,9,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Legbreak
59,Shamsur Rahman,CT Mutombodzi,Shakib Al Hasan,1,0,1,81,87,36,31,1,-,4.0,0,,,9,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Legbreak
60,Shakib Al Hasan,CT Mutombodzi,Shamsur Rahman,1,0,1,82,86,40,26,1,-,5.0,0,,,9,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Left hand Bat,Right hand Bat,Right arm Legbreak
61,Shamsur Rahman,CT Mutombodzi,Shakib Al Hasan,0,0,0,82,86,36,32,1,-,6.0,0,,,9,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Legbreak
62,Shakib Al Hasan,H Masakadza,Shamsur Rahman,1,0,1,83,85,41,27,1,-,1.0,0,,,10,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Left hand Bat,Right hand Bat,Right arm Medium
63,Shamsur Rahman,H Masakadza,Shakib Al Hasan,1,0,1,84,84,37,33,1,-,2.0,0,,,10,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Medium
64,Shakib Al Hasan,H Masakadza,Shamsur Rahman,1,0,1,85,83,42,28,1,-,3.0,0,,,10,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Left hand Bat,Right hand Bat,Right arm Medium
65,Shamsur Rahman,H Masakadza,Shakib Al Hasan,0,0,0,85,83,37,34,1,-,4.0,0,,,10,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Medium
66,Shamsur Rahman,H Masakadza,Shakib Al Hasan,4,0,4,89,79,41,35,1,-,5.0,0,,,10,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Medium
67,Shamsur Rahman,H Masakadza,Shakib Al Hasan,0,0,0,89,79,41,36,1,-,6.0,0,,,10,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Medium
68,Shakib Al Hasan,T Panyangara,Shamsur Rahman,0,0,0,89,79,42,29,1,-,1.0,0,,,11,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Left hand Bat,Right hand Bat,Right arm Fast
69,Shakib Al Hasan,T Panyangara,Shamsur Rahman,1,0,1,90,78,43,30,1,-,2.0,0,,,11,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Left hand Bat,Right hand Bat,Right arm Fast
70,Shamsur Rahman,T Panyangara,Shakib Al Hasan,4,0,4,94,74,45,37,1,-,3.0,0,,,11,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Fast
71,Shamsur Rahman,T Panyangara,Shakib Al Hasan,1,0,1,95,73,46,38,1,-,4.0,0,,,11,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Fast
72,Shakib Al Hasan,T Panyangara,Shamsur Rahman,4,0,4,99,69,47,31,1,-,5.0,0,,,11,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Left hand Bat,Right hand Bat,Right arm Fast
73,Shakib Al Hasan,T Panyangara,Shamsur Rahman,0,0,0,99,69,47,32,1,-,6.0,0,,,11,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Left hand Bat,Right hand Bat,Right arm Fast
74,Shamsur Rahman,BV Vitori,Shakib Al Hasan,1,0,1,100,68,47,39,1,-,1.0,0,,,12,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Left arm Fast
75,Shakib Al Hasan,BV Vitori,Shamsur Rahman,1,0,1,101,67,48,33,1,-,2.0,0,,,12,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Left hand Bat,Right hand Bat,Left arm Fast
76,Shamsur Rahman,BV Vitori,Shakib Al Hasan,0,0,0,101,67,47,40,1,-,3.0,0,,,12,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Left arm Fast
77,Shamsur Rahman,BV Vitori,Shakib Al Hasan,0,0,0,101,67,47,41,1,-,4.0,0,,,12,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Left arm Fast
78,Shamsur Rahman,BV Vitori,Shakib Al Hasan,0,0,0,101,67,47,42,1,-,5.0,0,,,12,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Left arm Fast
79,Shamsur Rahman,BV Vitori,Shakib Al Hasan,0,0,0,101,67,47,43,1,-,6.0,0,,,12,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Left arm Fast
80,Shakib Al Hasan,CT Mutombodzi,Shamsur Rahman,2,0,2,103,65,50,34,1,-,1.0,0,,,13,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Left hand Bat,Right hand Bat,Right arm Legbreak
81,Shakib Al Hasan,CT Mutombodzi,Shamsur Rahman,0,0,0,103,65,50,35,1,-,2.0,0,,,13,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Left hand Bat,Right hand Bat,Right arm Legbreak
82,Shakib Al Hasan,CT Mutombodzi,Shamsur Rahman,6,0,6,109,59,56,36,1,-,3.0,0,,,13,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Left hand Bat,Right hand Bat,Right arm Legbreak
83,Shakib Al Hasan,CT Mutombodzi,Shamsur Rahman,1,0,1,110,58,57,37,1,-,4.0,0,,,13,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Left hand Bat,Right hand Bat,Right arm Legbreak
84,Shamsur Rahman,CT Mutombodzi,Shakib Al Hasan,1,0,1,111,57,48,44,1,-,5.0,0,,,13,bat,Zimbabwe,2,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,False,162,Right hand Bat,Left hand Bat,Right arm Legbreak
