,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
18,Ahmed Shehzad,BV Vitori,Mukhtar Ahmed,1,0,1,37,135,2,5,0,1,4,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
19,Mukhtar Ahmed,BV Vitori,Ahmed Shehzad,0,0,0,37,135,30,15,0,2,4,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
20,Mukhtar Ahmed,BV Vitori,Ahmed Shehzad,0,0,0,37,135,30,16,0,3,4,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
21,Mukhtar Ahmed,BV Vitori,Ahmed Shehzad,4,0,4,41,131,34,17,0,4,4,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
22,Mukhtar Ahmed,BV Vitori,Ahmed Shehzad,4,0,4,45,127,38,18,0,5,4,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
23,Mukhtar Ahmed,BV Vitori,Ahmed Shehzad,4,0,4,49,123,42,19,0,6,4,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
24,Ahmed Shehzad,SC Williams,Mukhtar Ahmed,0,0,0,49,123,2,6,0,1,5,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
25,Ahmed Shehzad,SC Williams,Mukhtar Ahmed,4,0,4,53,119,6,7,0,2,5,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
26,Ahmed Shehzad,SC Williams,Mukhtar Ahmed,6,0,6,59,113,12,8,0,3,5,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
27,Ahmed Shehzad,SC Williams,Mukhtar Ahmed,0,0,0,59,113,12,9,0,4,5,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
28,Ahmed Shehzad,SC Williams,Mukhtar Ahmed,1,0,1,60,112,13,10,0,5,5,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
29,Mukhtar Ahmed,SC Williams,Ahmed Shehzad,0,0,0,60,112,42,20,0,6,5,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
30,Ahmed Shehzad,T Panyangara,Mukhtar Ahmed,1,0,1,61,111,14,11,0,1,6,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
31,Mukhtar Ahmed,T Panyangara,Ahmed Shehzad,1,0,1,62,110,43,21,0,2,6,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
32,Ahmed Shehzad,T Panyangara,Mukhtar Ahmed,4,0,4,66,106,18,12,0,3,6,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
33,Ahmed Shehzad,T Panyangara,Mukhtar Ahmed,1,0,1,67,105,19,13,0,4,6,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
34,Mukhtar Ahmed,T Panyangara,Ahmed Shehzad,4,0,4,71,101,47,22,0,5,6,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
35,Mukhtar Ahmed,T Panyangara,Ahmed Shehzad,0,0,0,71,101,47,23,0,6,6,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
36,Ahmed Shehzad,SC Williams,Mukhtar Ahmed,1,0,1,72,100,20,14,0,1,7,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
37,Mukhtar Ahmed,SC Williams,Ahmed Shehzad,1,0,1,73,99,48,24,0,2,7,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
38,Ahmed Shehzad,SC Williams,Mukhtar Ahmed,0,0,0,73,99,20,15,0,3,7,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
39,Ahmed Shehzad,SC Williams,Mukhtar Ahmed,1,0,1,74,98,21,16,0,4,7,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
40,Mukhtar Ahmed,SC Williams,Ahmed Shehzad,1,0,1,75,97,49,25,0,5,7,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
41,Ahmed Shehzad,SC Williams,Mukhtar Ahmed,4,0,4,79,93,25,17,0,6,7,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
42,Mukhtar Ahmed,AG Cremer,Ahmed Shehzad,6,0,6,85,87,55,26,0,1,8,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
43,Mukhtar Ahmed,AG Cremer,Ahmed Shehzad,0,0,0,85,87,55,27,0,2,8,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
44,Mukhtar Ahmed,AG Cremer,Ahmed Shehzad,1,0,1,86,86,56,28,0,3,8,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
45,Ahmed Shehzad,AG Cremer,Mukhtar Ahmed,0,0,0,86,86,25,18,0,4,8,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
46,Ahmed Shehzad,AG Cremer,Mukhtar Ahmed,2,0,2,88,84,27,19,0,5,8,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
47,Ahmed Shehzad,AG Cremer,Mukhtar Ahmed,1,0,1,89,83,28,20,0,6,8,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
48,Ahmed Shehzad,Sikandar Raza,Mukhtar Ahmed,1,0,1,90,82,29,21,0,1,9,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
49,Mukhtar Ahmed,Sikandar Raza,Ahmed Shehzad,1,0,1,91,81,57,29,0,2,9,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
50,Ahmed Shehzad,Sikandar Raza,Mukhtar Ahmed,1,0,1,92,80,30,22,0,3,9,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
51,Mukhtar Ahmed,Sikandar Raza,Ahmed Shehzad,1,0,1,93,79,58,30,0,4,9,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
52,Ahmed Shehzad,Sikandar Raza,Mukhtar Ahmed,4,0,4,97,75,34,23,0,5,9,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
53,Ahmed Shehzad,Sikandar Raza,Mukhtar Ahmed,1,0,1,98,74,35,24,0,6,9,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
54,Ahmed Shehzad,AG Cremer,Mukhtar Ahmed,1,0,1,99,73,36,25,0,1,10,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
55,Mukhtar Ahmed,AG Cremer,Ahmed Shehzad,1,0,1,100,72,59,31,0,2,10,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
56,Ahmed Shehzad,AG Cremer,Mukhtar Ahmed,2,0,2,102,70,38,26,0,3,10,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
57,Ahmed Shehzad,AG Cremer,Mukhtar Ahmed,2,0,2,104,68,40,27,0,4,10,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
58,Ahmed Shehzad,AG Cremer,Mukhtar Ahmed,1,0,1,105,67,41,28,0,5,10,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
59,Mukhtar Ahmed,AG Cremer,Ahmed Shehzad,4,0,4,109,63,63,32,0,6,10,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
60,Ahmed Shehzad,Sikandar Raza,Mukhtar Ahmed,1,0,1,110,62,42,29,0,1,11,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
61,Mukhtar Ahmed,Sikandar Raza,Ahmed Shehzad,1,0,1,111,61,64,33,0,2,11,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
62,Ahmed Shehzad,Sikandar Raza,Mukhtar Ahmed,1,0,1,112,60,43,30,0,3,11,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
63,Mukhtar Ahmed,Sikandar Raza,Ahmed Shehzad,6,0,6,118,54,70,34,0,4,11,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
64,Mukhtar Ahmed,Sikandar Raza,Ahmed Shehzad,1,0,1,119,53,71,35,0,5,11,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
65,Ahmed Shehzad,Sikandar Raza,Mukhtar Ahmed,4,0,4,123,49,47,31,0,6,11,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
66,Mukhtar Ahmed,BV Vitori,Ahmed Shehzad,0,0,0,123,49,71,36,0,1,12,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
67,Mukhtar Ahmed,BV Vitori,Ahmed Shehzad,1,0,1,124,48,72,37,0,2,12,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
68,Ahmed Shehzad,BV Vitori,Mukhtar Ahmed,0,0,0,124,48,47,32,0,3,12,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
69,Ahmed Shehzad,BV Vitori,Mukhtar Ahmed,0,0,0,124,48,47,33,0,4,12,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
70,Ahmed Shehzad,BV Vitori,Mukhtar Ahmed,4,0,4,128,44,51,34,0,5,12,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
71,Ahmed Shehzad,BV Vitori,Mukhtar Ahmed,1,0,1,129,43,52,35,0,6,12,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
72,Ahmed Shehzad,CB Mpofu,Mukhtar Ahmed,1,0,1,130,42,53,36,0,1,13,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
73,Mukhtar Ahmed,CB Mpofu,Ahmed Shehzad,0,0,0,130,42,72,38,0,2,13,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
74,Mukhtar Ahmed,CB Mpofu,Ahmed Shehzad,0,0,0,130,42,72,39,0,3,13,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
75,Mukhtar Ahmed,CB Mpofu,Ahmed Shehzad,4,0,4,134,38,76,40,0,4,13,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
76,Mukhtar Ahmed,CB Mpofu,Ahmed Shehzad,6,0,6,140,32,82,41,0,5,13,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
77,Mukhtar Ahmed,CB Mpofu,Ahmed Shehzad,0,0,0,140,32,82,42,0,6,13,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
78,Ahmed Shehzad,SC Williams,Mukhtar Ahmed,0,0,0,140,32,53,37,0,1,14,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
79,Ahmed Shehzad,SC Williams,Mukhtar Ahmed,2,0,2,142,30,55,38,0,2,14,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
80,Ahmed Shehzad,SC Williams,Mukhtar Ahmed,0,0,0,142,30,55,39,1,3,14,-,caught,Ahmed Shehzad,R Mutumbami,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
81,Mohammad Hafeez,SC Williams,Mukhtar Ahmed,0,0,0,142,30,0,1,1,4,14,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
82,Mohammad Hafeez,SC Williams,Mukhtar Ahmed,0,0,0,142,30,0,2,1,5,14,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
83,Mohammad Hafeez,SC Williams,Mukhtar Ahmed,0,0,0,142,30,0,3,1,6,14,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
84,Mukhtar Ahmed,AG Cremer,Mohammad Hafeez,0,0,0,142,30,82,43,1,1,15,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
85,Mukhtar Ahmed,AG Cremer,Mohammad Hafeez,1,0,1,143,29,83,44,1,2,15,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
86,Mohammad Hafeez,AG Cremer,Mukhtar Ahmed,1,0,1,144,28,1,4,1,3,15,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
87,Mukhtar Ahmed,AG Cremer,Mohammad Hafeez,0,0,0,144,28,83,45,2,4,15,-,caught,Mukhtar Ahmed,R Mutumbami,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
88,Shoaib Malik,AG Cremer,Mohammad Hafeez,0,0,0,144,28,0,1,2,5,15,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
89,Shoaib Malik,AG Cremer,Mohammad Hafeez,0,0,0,144,28,0,2,2,6,15,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
90,Mohammad Hafeez,SC Williams,Shoaib Malik,4,0,4,148,24,5,5,2,1,16,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
91,Mohammad Hafeez,SC Williams,Shoaib Malik,6,0,6,154,18,11,6,2,2,16,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
92,Mohammad Hafeez,SC Williams,Shoaib Malik,1,0,1,155,17,12,7,2,3,16,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
93,Shoaib Malik,SC Williams,Mohammad Hafeez,1,0,1,156,16,1,3,2,4,16,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
94,Mohammad Hafeez,SC Williams,Shoaib Malik,0,0,0,156,16,12,8,2,5,16,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
95,Mohammad Hafeez,SC Williams,Shoaib Malik,0,0,0,156,16,12,9,2,6,16,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
96,Shoaib Malik,AG Cremer,Mohammad Hafeez,0,0,0,156,16,1,4,2,1,17,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
97,Shoaib Malik,AG Cremer,Mohammad Hafeez,0,0,0,156,16,1,5,2,2,17,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
98,Shoaib Malik,AG Cremer,Mohammad Hafeez,1,0,1,157,15,2,6,2,3,17,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
99,Mohammad Hafeez,AG Cremer,Shoaib Malik,0,0,0,157,15,12,10,2,4,17,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
100,Mohammad Hafeez,AG Cremer,Shoaib Malik,0,0,0,157,15,12,11,3,5,17,-,caught,Mohammad Hafeez,CK Coventry,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
101,Umar Akmal,AG Cremer,Shoaib Malik,4,0,4,161,11,4,1,3,6,17,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
102,Shoaib Malik,BV Vitori,Umar Akmal,0,0,0,161,11,2,7,3,1,18,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
103,Shoaib Malik,BV Vitori,Umar Akmal,0,0,0,161,11,2,8,3,2,18,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
104,Shoaib Malik,BV Vitori,Umar Akmal,1,0,1,162,10,3,9,3,3,18,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
