,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,batter_runs,balls_faced,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,date,winning_team,batting_team,bowling_team
19,NJ O'Brien,KMDN Kulasekara,WTS Porterfield,0,0,0,20,5,6,2,4,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
20,NJ O'Brien,KMDN Kulasekara,WTS Porterfield,1,0,1,21,6,7,3,4,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
21,WTS Porterfield,KMDN Kulasekara,NJ O'Brien,0,0,0,21,15,15,4,4,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
22,WTS Porterfield,KMDN Kulasekara,NJ O'Brien,4,0,4,25,19,16,5,4,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
23,WTS Porterfield,KMDN Kulasekara,NJ O'Brien,4,0,4,29,23,17,6,4,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
24,NJ O'Brien,BAW Mendis,WTS Porterfield,0,0,0,29,6,8,1,5,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
25,NJ O'Brien,BAW Mendis,WTS Porterfield,1,0,1,30,7,9,2,5,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
26,WTS Porterfield,BAW Mendis,NJ O'Brien,1,0,1,31,24,18,3,5,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
27,NJ O'Brien,BAW Mendis,WTS Porterfield,0,0,0,31,7,10,4,5,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
28,NJ O'Brien,BAW Mendis,WTS Porterfield,0,0,0,31,7,11,5,5,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
29,NJ O'Brien,BAW Mendis,WTS Porterfield,0,1,1,32,7,12,6,5,wides,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
30,NJ O'Brien,BAW Mendis,WTS Porterfield,0,0,0,32,7,13,7,5,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
31,WTS Porterfield,SL Malinga,NJ O'Brien,0,0,0,32,24,19,1,6,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
32,WTS Porterfield,SL Malinga,NJ O'Brien,0,0,0,32,24,20,2,6,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
33,WTS Porterfield,SL Malinga,NJ O'Brien,0,0,0,32,24,21,3,6,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
34,WTS Porterfield,SL Malinga,NJ O'Brien,0,1,1,33,24,22,4,6,wides,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
35,WTS Porterfield,SL Malinga,NJ O'Brien,4,0,4,37,28,23,5,6,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
36,WTS Porterfield,SL Malinga,NJ O'Brien,0,0,0,37,28,24,6,6,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
37,WTS Porterfield,SL Malinga,NJ O'Brien,0,0,0,37,28,25,7,6,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
38,NJ O'Brien,BAW Mendis,WTS Porterfield,0,1,1,38,7,14,1,7,legbyes,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
39,WTS Porterfield,BAW Mendis,NJ O'Brien,1,0,1,39,29,26,2,7,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
40,NJ O'Brien,BAW Mendis,WTS Porterfield,0,0,0,39,7,15,3,7,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
41,NJ O'Brien,BAW Mendis,WTS Porterfield,0,0,0,39,7,16,4,7,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
42,NJ O'Brien,BAW Mendis,WTS Porterfield,4,0,4,43,11,17,5,7,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
43,NJ O'Brien,BAW Mendis,WTS Porterfield,1,0,1,44,12,18,6,7,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
44,NJ O'Brien,M Muralitharan,WTS Porterfield,1,0,1,45,13,19,1,8,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
45,WTS Porterfield,M Muralitharan,NJ O'Brien,0,0,0,45,29,27,2,8,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
46,WTS Porterfield,M Muralitharan,NJ O'Brien,1,0,1,46,30,28,3,8,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
47,NJ O'Brien,M Muralitharan,WTS Porterfield,1,0,1,47,14,20,4,8,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
48,WTS Porterfield,M Muralitharan,NJ O'Brien,1,0,1,48,31,29,5,8,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
49,NJ O'Brien,M Muralitharan,WTS Porterfield,1,0,1,49,15,21,6,8,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
50,NJ O'Brien,AD Mathews,WTS Porterfield,0,0,0,49,15,22,1,9,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
51,NJ O'Brien,AD Mathews,WTS Porterfield,2,0,2,51,17,23,2,9,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
52,NJ O'Brien,AD Mathews,WTS Porterfield,0,0,0,51,17,24,3,9,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
53,NJ O'Brien,AD Mathews,WTS Porterfield,4,0,4,55,21,25,4,9,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
54,NJ O'Brien,AD Mathews,WTS Porterfield,4,0,4,59,25,26,5,9,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
55,NJ O'Brien,AD Mathews,WTS Porterfield,0,0,0,59,25,27,6,9,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
56,WTS Porterfield,M Muralitharan,NJ O'Brien,0,0,0,59,31,30,1,10,-,caught,WTS Porterfield,KC Sangakkara,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
57,AR White,M Muralitharan,NJ O'Brien,0,0,0,59,0,1,2,10,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
58,AR White,M Muralitharan,NJ O'Brien,0,0,0,59,0,2,3,10,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
59,AR White,M Muralitharan,NJ O'Brien,0,0,0,59,0,3,4,10,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
60,AR White,M Muralitharan,NJ O'Brien,1,0,1,60,1,4,5,10,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
61,NJ O'Brien,M Muralitharan,AR White,0,0,0,60,25,28,6,10,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
62,AR White,ST Jayasuriya,NJ O'Brien,0,0,0,60,1,5,1,11,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
63,AR White,ST Jayasuriya,NJ O'Brien,1,0,1,61,2,6,2,11,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
64,NJ O'Brien,ST Jayasuriya,AR White,3,0,3,64,28,29,3,11,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
65,AR White,ST Jayasuriya,NJ O'Brien,2,0,2,66,4,7,4,11,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
66,AR White,ST Jayasuriya,NJ O'Brien,1,0,1,67,5,8,5,11,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
67,NJ O'Brien,ST Jayasuriya,AR White,0,0,0,67,28,30,6,11,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
68,AR White,M Muralitharan,NJ O'Brien,1,0,1,68,6,9,1,12,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
69,NJ O'Brien,M Muralitharan,AR White,1,0,1,69,29,31,2,12,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
70,AR White,M Muralitharan,NJ O'Brien,1,0,1,70,7,10,3,12,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
71,NJ O'Brien,M Muralitharan,AR White,0,1,1,71,29,32,4,12,legbyes,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
72,AR White,M Muralitharan,NJ O'Brien,1,0,1,72,8,11,5,12,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
73,NJ O'Brien,M Muralitharan,AR White,0,0,0,72,29,33,6,12,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
74,AR White,SL Malinga,NJ O'Brien,0,0,0,72,8,12,1,13,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
75,AR White,SL Malinga,NJ O'Brien,1,0,1,73,9,13,2,13,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
76,NJ O'Brien,SL Malinga,AR White,0,1,1,74,29,34,3,13,byes,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
77,AR White,SL Malinga,NJ O'Brien,0,0,0,74,9,14,4,13,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
78,AR White,SL Malinga,NJ O'Brien,0,0,0,74,9,15,5,13,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
79,AR White,SL Malinga,NJ O'Brien,1,0,1,75,10,16,6,13,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
80,AR White,KMDN Kulasekara,NJ O'Brien,2,0,2,77,12,17,1,14,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
81,AR White,KMDN Kulasekara,NJ O'Brien,6,0,6,83,18,18,2,14,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
82,AR White,KMDN Kulasekara,NJ O'Brien,4,0,4,87,22,19,3,14,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
83,AR White,KMDN Kulasekara,NJ O'Brien,0,0,0,87,22,20,4,14,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
84,AR White,KMDN Kulasekara,NJ O'Brien,0,0,0,87,22,21,5,14,-,caught,AR White,KC Sangakkara,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
85,NJ O'Brien,KMDN Kulasekara,KJ O'Brien,1,0,1,88,30,35,6,14,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
86,NJ O'Brien,BAW Mendis,KJ O'Brien,0,1,1,89,30,36,1,15,legbyes,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
87,KJ O'Brien,BAW Mendis,NJ O'Brien,0,0,0,89,0,1,2,15,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
88,KJ O'Brien,BAW Mendis,NJ O'Brien,0,0,0,89,0,2,3,15,-,caught,KJ O'Brien,TM Dilshan,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
89,NJ O'Brien,BAW Mendis,JF Mooney,1,0,1,90,31,37,4,15,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
90,JF Mooney,BAW Mendis,NJ O'Brien,1,0,1,91,1,1,5,15,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
91,NJ O'Brien,BAW Mendis,JF Mooney,0,0,0,91,31,38,6,15,-,stumped,NJ O'Brien,KC Sangakkara,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
92,JF Mooney,M Muralitharan,DT Johnston,0,0,0,91,1,2,1,16,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
93,JF Mooney,M Muralitharan,DT Johnston,0,0,0,91,1,3,2,16,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
94,JF Mooney,M Muralitharan,DT Johnston,2,0,2,93,3,4,3,16,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
95,JF Mooney,M Muralitharan,DT Johnston,1,0,1,94,4,5,4,16,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
96,DT Johnston,M Muralitharan,JF Mooney,0,0,0,94,0,1,5,16,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
97,DT Johnston,M Muralitharan,JF Mooney,0,0,0,94,0,2,6,16,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
98,JF Mooney,BAW Mendis,DT Johnston,0,0,0,94,4,6,1,17,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
99,JF Mooney,BAW Mendis,DT Johnston,1,0,1,95,5,7,2,17,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
100,DT Johnston,BAW Mendis,JF Mooney,1,0,1,96,1,3,3,17,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
101,JF Mooney,BAW Mendis,DT Johnston,1,0,1,97,6,8,4,17,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
102,DT Johnston,BAW Mendis,JF Mooney,6,0,6,103,7,4,5,17,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
103,DT Johnston,BAW Mendis,JF Mooney,2,0,2,105,9,5,6,17,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
104,JF Mooney,SL Malinga,DT Johnston,1,0,1,106,7,9,1,18,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
105,DT Johnston,SL Malinga,JF Mooney,0,0,0,106,9,6,2,18,-,bowled,DT Johnston,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
106,AC Botha,SL Malinga,JF Mooney,0,0,0,106,0,1,3,18,-,bowled,AC Botha,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
107,AR Cusack,SL Malinga,JF Mooney,2,0,2,108,2,1,4,18,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
108,AR Cusack,SL Malinga,JF Mooney,0,0,0,108,2,2,5,18,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
109,AR Cusack,SL Malinga,JF Mooney,0,1,1,109,2,3,6,18,wides,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
110,AR Cusack,SL Malinga,JF Mooney,0,0,0,109,2,4,7,18,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
111,JF Mooney,KMDN Kulasekara,AR Cusack,4,0,4,113,11,10,1,19,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
112,JF Mooney,KMDN Kulasekara,AR Cusack,0,0,0,113,11,11,2,19,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
113,JF Mooney,KMDN Kulasekara,AR Cusack,4,0,4,117,15,12,3,19,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
114,JF Mooney,KMDN Kulasekara,AR Cusack,2,0,2,119,17,13,4,19,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
115,JF Mooney,KMDN Kulasekara,AR Cusack,4,0,4,123,21,14,5,19,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
116,JF Mooney,KMDN Kulasekara,AR Cusack,2,1,3,126,23,15,6,19,noballs,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
117,JF Mooney,KMDN Kulasekara,AR Cusack,1,0,1,127,24,16,7,19,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
118,JF Mooney,SL Malinga,AR Cusack,0,0,0,127,24,17,1,20,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
119,JF Mooney,SL Malinga,AR Cusack,2,0,2,129,26,18,2,20,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
120,JF Mooney,SL Malinga,AR Cusack,0,0,0,129,26,19,3,20,-,run out,AR Cusack,KC Sangakkara,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
121,RM West,SL Malinga,JF Mooney,1,0,1,130,1,1,4,20,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
122,JF Mooney,SL Malinga,RM West,4,0,4,134,30,20,5,20,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
123,JF Mooney,SL Malinga,RM West,1,0,1,135,31,21,6,20,-,0,,,bat,Sri Lanka,2,Lord's,2009-06-14,Sri Lanka,Ireland,Sri Lanka
