,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
71,JC Buttler,KA Pollard,JM Bairstow,0,0,0,100,76,23,19,4,-,5.0,0,,,11,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
72,JC Buttler,KA Pollard,JM Bairstow,1,0,1,101,75,24,20,4,-,6.0,0,,,11,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
73,JC Buttler,KOK Williams,JM Bairstow,0,0,0,101,75,24,21,4,-,1.0,0,,,12,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
74,JC Buttler,KOK Williams,JM Bairstow,2,0,2,103,73,26,22,4,-,2.0,0,,,12,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
75,JC Buttler,KOK Williams,JM Bairstow,1,0,1,104,72,27,23,4,-,3.0,0,,,12,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
76,JM Bairstow,KOK Williams,JC Buttler,1,0,1,105,71,10,10,4,-,4.0,0,,,12,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
77,JC Buttler,KOK Williams,JM Bairstow,0,1,1,106,70,27,24,4,wides,4.0,0,,,12,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
78,JC Buttler,KOK Williams,JM Bairstow,1,0,1,107,69,28,25,4,-,5.0,0,,,12,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
79,JM Bairstow,KOK Williams,JC Buttler,1,0,1,108,68,11,11,4,-,6.0,0,,,12,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
80,JM Bairstow,KA Pollard,JC Buttler,0,0,0,108,68,11,12,4,-,1.0,0,,,13,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
81,JM Bairstow,KA Pollard,JC Buttler,1,0,1,109,67,12,13,4,-,2.0,0,,,13,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
82,JC Buttler,KA Pollard,JM Bairstow,1,0,1,110,66,29,26,4,-,3.0,0,,,13,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
83,JM Bairstow,KA Pollard,JC Buttler,1,0,1,111,65,13,14,4,-,4.0,0,,,13,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
84,JC Buttler,KA Pollard,JM Bairstow,1,0,1,112,64,30,27,4,-,5.0,0,,,13,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
85,JM Bairstow,KA Pollard,JC Buttler,6,0,6,118,58,19,15,4,-,6.0,0,,,13,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
86,JC Buttler,KOK Williams,JM Bairstow,0,0,0,118,58,30,28,5,-,1.0,caught,JC Buttler,R Powell,14,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
87,JM Bairstow,KOK Williams,AU Rashid,0,1,1,119,57,19,16,5,wides,1.0,0,,,14,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
88,JM Bairstow,KOK Williams,AU Rashid,2,0,2,121,55,21,17,5,-,2.0,0,,,14,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
89,JM Bairstow,KOK Williams,AU Rashid,1,0,1,122,54,22,18,5,-,3.0,0,,,14,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
90,AU Rashid,KOK Williams,JM Bairstow,1,0,1,123,53,1,1,5,-,4.0,0,,,14,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
91,JM Bairstow,KOK Williams,AU Rashid,1,0,1,124,52,23,19,5,-,5.0,0,,,14,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
92,AU Rashid,KOK Williams,JM Bairstow,0,0,0,124,52,1,2,6,-,6.0,caught,AU Rashid,CAK Walton,14,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
93,JM Bairstow,SP Narine,DJ Willey,1,0,1,125,51,24,20,6,-,1.0,0,,,15,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
94,DJ Willey,SP Narine,JM Bairstow,1,0,1,126,50,1,1,6,-,2.0,0,,,15,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
95,JM Bairstow,SP Narine,DJ Willey,1,0,1,127,49,25,21,6,-,3.0,0,,,15,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
96,DJ Willey,SP Narine,JM Bairstow,0,0,0,127,49,1,2,6,-,4.0,0,,,15,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
97,DJ Willey,SP Narine,JM Bairstow,0,0,0,127,49,1,3,7,-,5.0,stumped,DJ Willey,CAK Walton,15,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
98,LE Plunkett,SP Narine,JM Bairstow,0,0,0,127,49,0,1,7,-,6.0,0,,,15,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
99,JM Bairstow,CR Brathwaite,LE Plunkett,2,0,2,129,47,27,22,7,-,1.0,0,,,16,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
100,JM Bairstow,CR Brathwaite,LE Plunkett,0,0,0,129,47,27,23,8,-,2.0,caught,JM Bairstow,JN Mohammed,16,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
101,CJ Jordan,CR Brathwaite,LE Plunkett,0,0,0,129,47,0,1,8,-,3.0,0,,,16,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
102,CJ Jordan,CR Brathwaite,LE Plunkett,1,0,1,130,46,1,2,8,-,4.0,0,,,16,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
103,LE Plunkett,CR Brathwaite,CJ Jordan,1,0,1,131,45,1,2,8,-,5.0,0,,,16,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
104,CJ Jordan,CR Brathwaite,LE Plunkett,1,0,1,132,44,2,3,8,-,6.0,0,,,16,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
105,CJ Jordan,JE Taylor,LE Plunkett,1,0,1,133,43,3,4,8,-,1.0,0,,,17,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
106,LE Plunkett,JE Taylor,CJ Jordan,4,0,4,137,39,5,3,8,-,2.0,0,,,17,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
107,LE Plunkett,JE Taylor,CJ Jordan,2,0,2,139,37,7,4,8,-,3.0,0,,,17,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
108,LE Plunkett,JE Taylor,CJ Jordan,4,0,4,143,33,11,5,8,-,4.0,0,,,17,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
109,LE Plunkett,JE Taylor,CJ Jordan,1,0,1,144,32,12,6,8,-,5.0,0,,,17,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
110,CJ Jordan,JE Taylor,LE Plunkett,1,0,1,145,31,4,5,8,-,6.0,0,,,17,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
111,CJ Jordan,KOK Williams,LE Plunkett,0,1,1,146,30,4,6,8,wides,0.0,0,,,18,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
112,CJ Jordan,KOK Williams,LE Plunkett,2,0,2,148,28,6,7,8,-,1.0,0,,,18,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
113,CJ Jordan,KOK Williams,LE Plunkett,0,0,0,148,28,6,8,9,-,2.0,caught,CJ Jordan,R Powell,18,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
114,LE Plunkett,KOK Williams,TK Curran,1,0,1,149,27,13,7,9,-,3.0,0,,,18,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
115,TK Curran,KOK Williams,LE Plunkett,0,0,0,149,27,0,1,9,-,4.0,0,,,18,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
116,TK Curran,KOK Williams,LE Plunkett,1,0,1,150,26,1,2,9,-,5.0,0,,,18,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
117,LE Plunkett,KOK Williams,TK Curran,1,0,1,151,25,14,8,9,-,6.0,0,,,18,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
118,LE Plunkett,CR Brathwaite,TK Curran,2,0,2,153,23,16,9,9,-,1.0,0,,,19,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
119,LE Plunkett,CR Brathwaite,TK Curran,2,0,2,155,21,18,10,9,-,2.0,0,,,19,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
120,LE Plunkett,CR Brathwaite,TK Curran,0,0,0,155,21,18,11,10,-,3.0,bowled,LE Plunkett,,19,field,England,2,Riverside Ground,2017,09,West Indies_England_2017-09-16,West Indies,England,West Indies,False,155
