,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,H Masakadza,Sohag Gazi,V Sibanda,1,0,1,1,,1,1,0,-,1.0,0,,,0,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Offbreak
1,V Sibanda,Sohag Gazi,H Masakadza,0,0,0,1,,0,1,0,-,2.0,0,,,0,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Offbreak
2,V Sibanda,Sohag Gazi,H Masakadza,0,0,0,1,,0,2,1,-,3.0,caught,V Sibanda,Sajedul Islam,0,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Offbreak
3,BRM Taylor,Sohag Gazi,H Masakadza,0,0,0,1,,0,1,1,-,4.0,0,,,0,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Offbreak
4,BRM Taylor,Sohag Gazi,H Masakadza,4,0,4,5,,4,2,1,-,5.0,0,,,0,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Offbreak
5,BRM Taylor,Sohag Gazi,H Masakadza,0,0,0,5,,4,3,1,-,6.0,0,,,0,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Offbreak
6,H Masakadza,Shafiul Islam,BRM Taylor,0,1,1,6,,1,1,1,wides,0.0,0,,,1,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Fast
7,H Masakadza,Shafiul Islam,BRM Taylor,0,0,0,6,,1,2,1,-,1.0,0,,,1,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Fast
8,H Masakadza,Shafiul Islam,BRM Taylor,4,0,4,10,,5,3,1,-,2.0,0,,,1,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Fast
9,H Masakadza,Shafiul Islam,BRM Taylor,4,0,4,14,,9,4,1,-,3.0,0,,,1,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Fast
10,H Masakadza,Shafiul Islam,BRM Taylor,0,0,0,14,,9,5,1,-,4.0,0,,,1,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Fast
11,H Masakadza,Shafiul Islam,BRM Taylor,1,0,1,15,,10,6,1,-,5.0,0,,,1,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Fast
12,BRM Taylor,Shafiul Islam,H Masakadza,4,0,4,19,,8,4,1,-,6.0,0,,,1,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Fast
13,H Masakadza,Sohag Gazi,BRM Taylor,2,0,2,21,,12,7,1,-,1.0,0,,,2,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Offbreak
14,H Masakadza,Sohag Gazi,BRM Taylor,1,0,1,22,,13,8,1,-,2.0,0,,,2,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Offbreak
15,BRM Taylor,Sohag Gazi,H Masakadza,1,0,1,23,,9,5,1,-,3.0,0,,,2,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Offbreak
16,H Masakadza,Sohag Gazi,BRM Taylor,2,0,2,25,,15,9,1,-,4.0,0,,,2,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Offbreak
17,H Masakadza,Sohag Gazi,BRM Taylor,0,0,0,25,,15,10,1,-,5.0,0,,,2,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Offbreak
18,H Masakadza,Sohag Gazi,BRM Taylor,0,0,0,25,,15,11,1,-,6.0,0,,,2,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Offbreak
19,BRM Taylor,Abdur Razzak,H Masakadza,1,0,1,26,,10,6,1,-,1.0,0,,,3,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Orthodox
20,H Masakadza,Abdur Razzak,BRM Taylor,0,0,0,26,,15,12,1,-,2.0,0,,,3,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Orthodox
21,H Masakadza,Abdur Razzak,BRM Taylor,1,0,1,27,,16,13,1,-,3.0,0,,,3,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Orthodox
22,BRM Taylor,Abdur Razzak,H Masakadza,1,0,1,28,,11,7,1,-,4.0,0,,,3,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Orthodox
23,H Masakadza,Abdur Razzak,BRM Taylor,0,0,0,28,,16,14,1,-,5.0,0,,,3,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Orthodox
24,H Masakadza,Abdur Razzak,BRM Taylor,4,0,4,32,,20,15,1,-,6.0,0,,,3,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Orthodox
25,BRM Taylor,Sohag Gazi,H Masakadza,1,0,1,33,,12,8,1,-,1.0,0,,,4,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Offbreak
26,H Masakadza,Sohag Gazi,BRM Taylor,1,0,1,34,,21,16,1,-,2.0,0,,,4,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Offbreak
27,BRM Taylor,Sohag Gazi,H Masakadza,1,0,1,35,,13,9,1,-,3.0,0,,,4,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Offbreak
28,H Masakadza,Sohag Gazi,BRM Taylor,4,0,4,39,,25,17,1,-,4.0,0,,,4,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Offbreak
29,H Masakadza,Sohag Gazi,BRM Taylor,0,0,0,39,,25,18,1,-,5.0,0,,,4,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Offbreak
30,H Masakadza,Sohag Gazi,BRM Taylor,0,0,0,39,,25,19,1,-,6.0,0,,,4,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Right arm Offbreak
31,BRM Taylor,Abdur Razzak,H Masakadza,0,0,0,39,,13,10,1,-,1.0,0,,,5,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Orthodox
32,BRM Taylor,Abdur Razzak,H Masakadza,0,0,0,39,,13,11,1,-,2.0,0,,,5,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Orthodox
33,BRM Taylor,Abdur Razzak,H Masakadza,4,0,4,43,,17,12,1,-,3.0,0,,,5,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Orthodox
34,BRM Taylor,Abdur Razzak,H Masakadza,4,0,4,47,,21,13,1,-,4.0,0,,,5,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Orthodox
35,BRM Taylor,Abdur Razzak,H Masakadza,0,0,0,47,,21,14,1,-,5.0,0,,,5,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Orthodox
36,BRM Taylor,Abdur Razzak,H Masakadza,1,0,1,48,,22,15,1,-,6.0,0,,,5,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Orthodox
37,BRM Taylor,Shakib Al Hasan,H Masakadza,4,0,4,52,,26,16,1,-,1.0,0,,,6,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Orthodox
38,BRM Taylor,Shakib Al Hasan,H Masakadza,1,0,1,53,,27,17,1,-,2.0,0,,,6,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Orthodox
39,H Masakadza,Shakib Al Hasan,BRM Taylor,0,0,0,53,,25,20,1,-,3.0,0,,,6,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Orthodox
40,H Masakadza,Shakib Al Hasan,BRM Taylor,1,0,1,54,,26,21,1,-,4.0,0,,,6,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Orthodox
41,BRM Taylor,Shakib Al Hasan,H Masakadza,0,4,4,58,,27,18,1,byes,5.0,0,,,6,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Orthodox
42,BRM Taylor,Shakib Al Hasan,H Masakadza,0,0,0,58,,27,19,1,-,6.0,0,,,6,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Orthodox
43,H Masakadza,Sajedul Islam,BRM Taylor,1,0,1,59,,27,22,1,-,1.0,0,,,7,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Medium
44,BRM Taylor,Sajedul Islam,H Masakadza,6,0,6,65,,33,20,1,-,2.0,0,,,7,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Medium
45,BRM Taylor,Sajedul Islam,H Masakadza,1,0,1,66,,34,21,1,-,3.0,0,,,7,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Medium
46,H Masakadza,Sajedul Islam,BRM Taylor,1,0,1,67,,28,23,1,-,4.0,0,,,7,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Medium
47,BRM Taylor,Sajedul Islam,H Masakadza,4,0,4,71,,38,22,1,-,5.0,0,,,7,bat,Zimbabwe,1,Queens Sports Club,2013,05,Zimbabwe_Bangladesh_2013-05-11,Zimbabwe,Zimbabwe,Bangladesh,True,168,Right hand Bat,Right hand Bat,Left arm Medium
