,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
100,L Ngidi,FA Allen,RR Hendricks,0,0,0,111,64,1,2,8,-,2.0,0,,,16,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Left arm Orthodox
101,L Ngidi,FA Allen,RR Hendricks,0,0,0,111,64,1,3,8,-,3.0,0,,,16,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Left arm Orthodox
102,L Ngidi,FA Allen,RR Hendricks,4,0,4,115,60,5,4,8,-,4.0,0,,,16,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Left arm Orthodox
103,L Ngidi,FA Allen,RR Hendricks,0,0,0,115,60,5,5,8,-,5.0,0,,,16,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Left arm Orthodox
104,L Ngidi,FA Allen,RR Hendricks,0,0,0,115,60,5,6,8,-,6.0,0,,,16,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Left arm Orthodox
105,RR Hendricks,S Joseph,L Ngidi,4,0,4,119,56,59,38,8,-,1.0,0,,,17,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Right arm Fast
106,RR Hendricks,S Joseph,L Ngidi,0,0,0,119,56,59,39,8,-,2.0,0,,,17,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Right arm Fast
107,RR Hendricks,S Joseph,L Ngidi,0,0,0,119,56,59,40,8,-,3.0,0,,,17,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Right arm Fast
108,RR Hendricks,S Joseph,L Ngidi,4,0,4,123,52,63,41,8,-,4.0,0,,,17,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Right arm Fast
109,RR Hendricks,S Joseph,L Ngidi,1,0,1,124,51,64,42,8,-,5.0,0,,,17,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Right arm Fast
110,L Ngidi,S Joseph,RR Hendricks,0,0,0,124,51,5,7,8,-,6.0,0,,,17,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Right arm Fast
111,RR Hendricks,FA Allen,L Ngidi,0,0,0,124,51,64,43,8,-,1.0,0,,,18,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Left arm Orthodox
112,RR Hendricks,FA Allen,L Ngidi,0,0,0,124,51,64,44,8,-,2.0,0,,,18,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Left arm Orthodox
113,RR Hendricks,FA Allen,L Ngidi,6,0,6,130,45,70,45,8,-,3.0,0,,,18,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Left arm Orthodox
114,RR Hendricks,FA Allen,L Ngidi,6,0,6,136,39,76,46,8,-,4.0,0,,,18,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Left arm Orthodox
115,RR Hendricks,FA Allen,L Ngidi,1,0,1,137,38,77,47,8,-,5.0,0,,,18,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Left arm Orthodox
116,L Ngidi,FA Allen,RR Hendricks,0,0,0,137,38,5,8,8,-,6.0,0,,,18,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Left arm Orthodox
117,RR Hendricks,MW Forde,L Ngidi,4,0,4,141,34,81,48,8,-,1.0,0,,,19,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Right arm Medium
118,RR Hendricks,MW Forde,L Ngidi,6,0,6,147,28,87,49,8,-,2.0,0,,,19,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Right arm Medium
119,RR Hendricks,MW Forde,L Ngidi,0,0,0,147,28,87,50,8,-,3.0,0,,,19,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Right arm Medium
120,RR Hendricks,MW Forde,L Ngidi,0,0,0,147,28,87,51,9,-,4.0,caught,RR Hendricks,KR Mayers,19,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Right arm Medium
121,OEG Baartman,MW Forde,L Ngidi,0,0,0,147,28,0,1,10,-,5.0,bowled,OEG Baartman,,19,,field,South Africa,2,"Sabina Park, Kingston, Jamaica",2024,05,West Indies_South Africa_2024-05-23,West Indies,South Africa,West Indies,False,147,Right hand Bat,Right hand Bat,Right arm Medium
