,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,MJ Guptill,SM Curran,C Munro,0,0,0,0,,0,1,0,-,1.0,0,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
1,MJ Guptill,SM Curran,C Munro,4,0,4,4,,4,2,0,-,2.0,0,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
2,MJ Guptill,SM Curran,C Munro,1,0,1,5,,5,3,0,-,3.0,0,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
3,C Munro,SM Curran,MJ Guptill,2,0,2,7,,2,1,0,-,4.0,0,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
4,C Munro,SM Curran,MJ Guptill,4,0,4,11,,6,2,0,-,5.0,0,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
5,C Munro,SM Curran,MJ Guptill,6,0,6,17,,12,3,0,-,6.0,0,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
6,MJ Guptill,TK Curran,C Munro,4,0,4,21,,9,4,0,-,1.0,1,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
7,MJ Guptill,TK Curran,C Munro,6,0,6,27,,15,5,0,-,2.0,1,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
8,MJ Guptill,TK Curran,C Munro,2,0,2,29,,17,6,0,-,3.0,1,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
9,MJ Guptill,TK Curran,C Munro,6,0,6,35,,23,7,0,-,4.0,1,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
10,MJ Guptill,TK Curran,C Munro,2,0,2,37,,25,8,0,-,5.0,1,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
11,MJ Guptill,TK Curran,C Munro,0,0,0,37,,25,9,0,-,6.0,1,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
12,C Munro,CJ Jordan,MJ Guptill,6,0,6,43,,18,4,0,-,1.0,2,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
13,C Munro,CJ Jordan,MJ Guptill,1,0,1,44,,19,5,0,-,2.0,2,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
14,MJ Guptill,CJ Jordan,C Munro,4,0,4,48,,29,10,0,-,3.0,2,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
15,MJ Guptill,CJ Jordan,C Munro,6,0,6,54,,35,11,0,-,4.0,2,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
16,MJ Guptill,CJ Jordan,C Munro,0,0,0,54,,35,12,0,-,5.0,2,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
17,MJ Guptill,CJ Jordan,C Munro,1,0,1,55,,36,13,0,-,6.0,2,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
18,MJ Guptill,AU Rashid,C Munro,0,0,0,55,,36,14,0,-,1.0,3,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
19,MJ Guptill,AU Rashid,C Munro,6,0,6,61,,42,15,0,-,2.0,3,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
20,MJ Guptill,AU Rashid,C Munro,6,0,6,67,,48,16,0,-,3.0,3,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
21,MJ Guptill,AU Rashid,C Munro,0,1,1,68,,48,17,0,legbyes,4.0,3,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
22,C Munro,AU Rashid,MJ Guptill,0,0,0,68,,19,6,0,-,5.0,3,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
23,C Munro,AU Rashid,MJ Guptill,2,0,2,70,,21,7,0,-,6.0,3,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
24,MJ Guptill,S Mahmood,C Munro,1,0,1,71,,49,18,0,-,1.0,4,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
25,C Munro,S Mahmood,MJ Guptill,4,0,4,75,,25,8,0,-,2.0,4,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
26,C Munro,S Mahmood,MJ Guptill,1,0,1,76,,26,9,0,-,3.0,4,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
27,MJ Guptill,S Mahmood,C Munro,1,0,1,77,,50,19,0,-,4.0,4,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
28,C Munro,S Mahmood,MJ Guptill,0,0,0,77,,26,10,0,-,5.0,4,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
29,C Munro,S Mahmood,MJ Guptill,6,0,6,83,,32,11,0,-,6.0,4,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
30,MJ Guptill,AU Rashid,C Munro,0,0,0,83,,50,20,1,-,1.0,5,caught,MJ Guptill,T Banton,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
31,C Munro,AU Rashid,C de Grandhomme,1,0,1,84,,33,12,1,-,2.0,5,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
32,C de Grandhomme,AU Rashid,C Munro,1,0,1,85,,1,1,1,-,3.0,5,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
33,C Munro,AU Rashid,C de Grandhomme,1,0,1,86,,34,13,1,-,4.0,5,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
34,C de Grandhomme,AU Rashid,C Munro,1,0,1,87,,2,2,1,-,5.0,5,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
35,C Munro,AU Rashid,C de Grandhomme,1,0,1,88,,35,14,1,-,6.0,5,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
36,C Munro,S Mahmood,C de Grandhomme,1,0,1,89,,36,15,1,-,1.0,6,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
37,C de Grandhomme,S Mahmood,C Munro,4,0,4,93,,6,3,1,-,2.0,6,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
38,C de Grandhomme,S Mahmood,C Munro,0,0,0,93,,6,4,1,-,3.0,6,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
39,C de Grandhomme,S Mahmood,C Munro,0,0,0,93,,6,5,2,-,4.0,6,caught,C de Grandhomme,JM Vince,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
40,C Munro,S Mahmood,TL Seifert,1,0,1,94,,37,16,2,-,5.0,6,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
41,TL Seifert,S Mahmood,C Munro,1,0,1,95,,1,1,2,-,6.0,6,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
42,TL Seifert,AU Rashid,C Munro,1,0,1,96,,2,2,2,-,1.0,7,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
43,C Munro,AU Rashid,TL Seifert,1,0,1,97,,38,17,2,-,2.0,7,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
44,TL Seifert,AU Rashid,C Munro,6,0,6,103,,8,3,2,-,3.0,7,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
45,TL Seifert,AU Rashid,C Munro,0,0,0,103,,8,4,2,-,4.0,7,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
46,TL Seifert,AU Rashid,C Munro,6,0,6,109,,14,5,2,-,5.0,7,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
47,TL Seifert,AU Rashid,C Munro,1,0,1,110,,15,6,2,-,6.0,7,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
48,TL Seifert,CJ Jordan,C Munro,1,0,1,111,,16,7,2,-,1.0,8,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
49,C Munro,CJ Jordan,TL Seifert,6,0,6,117,,44,18,2,-,2.0,8,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
50,C Munro,CJ Jordan,TL Seifert,1,0,1,118,,45,19,2,-,3.0,8,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
51,TL Seifert,CJ Jordan,C Munro,0,0,0,118,,16,8,2,-,4.0,8,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
52,TL Seifert,CJ Jordan,C Munro,1,0,1,119,,17,9,2,-,5.0,8,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
53,C Munro,CJ Jordan,TL Seifert,1,0,1,120,,46,20,2,-,6.0,8,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
54,C Munro,SM Curran,TL Seifert,0,0,0,120,,46,21,3,-,1.0,9,caught,C Munro,JM Vince,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
55,TL Seifert,SM Curran,JDS Neesham,0,0,0,120,,17,10,3,-,2.0,9,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
56,TL Seifert,SM Curran,JDS Neesham,0,0,0,120,,17,11,3,-,3.0,9,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
57,TL Seifert,SM Curran,JDS Neesham,6,0,6,126,,23,12,3,-,4.0,9,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
58,TL Seifert,SM Curran,JDS Neesham,6,0,6,132,,29,13,3,-,5.0,9,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
59,TL Seifert,SM Curran,JDS Neesham,4,0,4,136,,33,14,3,-,6.0,9,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
60,JDS Neesham,TK Curran,TL Seifert,1,0,1,137,,1,1,3,-,1.0,10,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
61,TL Seifert,TK Curran,JDS Neesham,6,0,6,143,,39,15,3,-,2.0,10,0,,,field,England,1,Eden Park,2019,11,New Zealand_England_2019-11-10,tie,New Zealand,England,,146
