,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,MS Wade,JC Archer,AJ Finch,1,0,1,1,144,1,1,0,-,1.0,0,0,,,,field,Australia,2,The Rose Bowl,2020,09,England_Australia_2020-09-08,Australia,Australia,England,True,146,Left hand Bat,Right hand Bat,Right arm Fast
1,AJ Finch,JC Archer,MS Wade,4,0,4,5,140,4,1,0,-,2.0,0,0,,,,field,Australia,2,The Rose Bowl,2020,09,England_Australia_2020-09-08,Australia,Australia,England,True,146,Right hand Bat,Left hand Bat,Right arm Fast
2,AJ Finch,JC Archer,MS Wade,1,0,1,6,139,5,2,0,-,3.0,0,0,,,,field,Australia,2,The Rose Bowl,2020,09,England_Australia_2020-09-08,Australia,Australia,England,True,146,Right hand Bat,Left hand Bat,Right arm Fast
3,MS Wade,JC Archer,AJ Finch,4,0,4,10,135,5,2,0,-,4.0,0,0,,,,field,Australia,2,The Rose Bowl,2020,09,England_Australia_2020-09-08,Australia,Australia,England,True,146,Left hand Bat,Right hand Bat,Right arm Fast
4,MS Wade,JC Archer,AJ Finch,0,0,0,10,135,5,3,0,-,5.0,0,0,,,,field,Australia,2,The Rose Bowl,2020,09,England_Australia_2020-09-08,Australia,Australia,England,True,146,Left hand Bat,Right hand Bat,Right arm Fast
5,MS Wade,JC Archer,AJ Finch,6,0,6,16,129,11,4,0,-,6.0,0,0,,,,field,Australia,2,The Rose Bowl,2020,09,England_Australia_2020-09-08,Australia,Australia,England,True,146,Left hand Bat,Right hand Bat,Right arm Fast
6,AJ Finch,MA Wood,MS Wade,1,0,1,17,128,6,3,0,-,1.0,1,0,,,,field,Australia,2,The Rose Bowl,2020,09,England_Australia_2020-09-08,Australia,Australia,England,True,146,Right hand Bat,Left hand Bat,Right arm Fast
7,MS Wade,MA Wood,AJ Finch,1,0,1,18,127,12,5,0,-,2.0,1,0,,,,field,Australia,2,The Rose Bowl,2020,09,England_Australia_2020-09-08,Australia,Australia,England,True,146,Left hand Bat,Right hand Bat,Right arm Fast
8,AJ Finch,MA Wood,MS Wade,0,0,0,18,127,6,4,0,-,3.0,1,0,,,,field,Australia,2,The Rose Bowl,2020,09,England_Australia_2020-09-08,Australia,Australia,England,True,146,Right hand Bat,Left hand Bat,Right arm Fast
9,AJ Finch,MA Wood,MS Wade,0,0,0,18,127,6,5,0,-,4.0,1,0,,,,field,Australia,2,The Rose Bowl,2020,09,England_Australia_2020-09-08,Australia,Australia,England,True,146,Right hand Bat,Left hand Bat,Right arm Fast
10,AJ Finch,MA Wood,MS Wade,0,0,0,18,127,6,6,0,-,5.0,1,0,,,,field,Australia,2,The Rose Bowl,2020,09,England_Australia_2020-09-08,Australia,Australia,England,True,146,Right hand Bat,Left hand Bat,Right arm Fast
11,AJ Finch,MA Wood,MS Wade,4,0,4,22,123,10,7,0,-,6.0,1,0,,,,field,Australia,2,The Rose Bowl,2020,09,England_Australia_2020-09-08,Australia,Australia,England,True,146,Right hand Bat,Left hand Bat,Right arm Fast
12,MS Wade,JC Archer,AJ Finch,1,0,1,23,122,13,6,0,-,1.0,2,0,,,,field,Australia,2,The Rose Bowl,2020,09,England_Australia_2020-09-08,Australia,Australia,England,True,146,Left hand Bat,Right hand Bat,Right arm Fast
13,AJ Finch,JC Archer,MS Wade,1,0,1,24,121,11,8,0,-,2.0,2,0,,,,field,Australia,2,The Rose Bowl,2020,09,England_Australia_2020-09-08,Australia,Australia,England,True,146,Right hand Bat,Left hand Bat,Right arm Fast
14,MS Wade,JC Archer,AJ Finch,0,0,0,24,121,13,7,0,-,3.0,2,0,,,,field,Australia,2,The Rose Bowl,2020,09,England_Australia_2020-09-08,Australia,Australia,England,True,146,Left hand Bat,Right hand Bat,Right arm Fast
15,MS Wade,JC Archer,AJ Finch,1,0,1,25,120,14,8,0,-,4.0,2,0,,,,field,Australia,2,The Rose Bowl,2020,09,England_Australia_2020-09-08,Australia,Australia,England,True,146,Left hand Bat,Right hand Bat,Right arm Fast
