,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,review,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
27,AC Agar,M Theekshana,AJ Finch,1,0,1,21,118,11,17,1,-,4.0,4,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Left hand Bat,Right hand Bat,Right arm Offbreak
28,AJ Finch,M Theekshana,AC Agar,0,1,1,22,117,1,2,1,legbyes,5.0,4,"{'by': 'Sri Lanka', 'umpire': 'SJ Nogajski', 'batter': 'AJ Finch', 'decision': 'struck down'}",0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Left hand Bat,Right arm Offbreak
29,AC Agar,M Theekshana,AJ Finch,0,0,0,22,117,11,18,1,-,6.0,4,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Left hand Bat,Right hand Bat,Right arm Offbreak
30,AJ Finch,PVD Chameera,AC Agar,1,0,1,23,116,2,3,1,-,1.0,5,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Left hand Bat,Right arm Fast
31,AC Agar,PVD Chameera,AJ Finch,0,1,1,24,115,11,18,1,wides,1.0,5,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Left hand Bat,Right hand Bat,Right arm Fast
32,AC Agar,PVD Chameera,AJ Finch,0,0,0,24,115,11,19,1,-,2.0,5,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Left hand Bat,Right hand Bat,Right arm Fast
33,AC Agar,PVD Chameera,AJ Finch,0,0,0,24,115,11,20,1,-,3.0,5,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Left hand Bat,Right hand Bat,Right arm Fast
34,AC Agar,PVD Chameera,AJ Finch,2,0,2,26,113,13,21,1,-,4.0,5,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Left hand Bat,Right hand Bat,Right arm Fast
35,AC Agar,PVD Chameera,AJ Finch,2,0,2,28,111,15,22,1,-,5.0,5,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Left hand Bat,Right hand Bat,Right arm Fast
36,AC Agar,PVD Chameera,AJ Finch,2,0,2,30,109,17,23,1,-,6.0,5,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Left hand Bat,Right hand Bat,Right arm Fast
37,AJ Finch,CBRLS Kumara,AC Agar,0,0,0,30,109,2,4,1,-,1.0,6,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Left hand Bat,Right arm Fast
38,AJ Finch,CBRLS Kumara,AC Agar,0,1,1,31,108,2,4,1,wides,1.0,6,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Left hand Bat,Right arm Fast
39,AJ Finch,CBRLS Kumara,AC Agar,0,1,1,32,107,2,4,1,wides,1.0,6,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Left hand Bat,Right arm Fast
40,AJ Finch,CBRLS Kumara,AC Agar,0,0,0,32,107,2,5,2,-,2.0,6,,caught,AJ Finch,MD Gunathilaka,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Left hand Bat,Right arm Fast
41,AC Agar,CBRLS Kumara,GJ Maxwell,1,0,1,33,106,18,24,2,-,3.0,6,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Left hand Bat,Right hand Bat,Right arm Fast
42,GJ Maxwell,CBRLS Kumara,AC Agar,1,0,1,34,105,1,1,2,-,4.0,6,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Left hand Bat,Right arm Fast
43,AC Agar,CBRLS Kumara,GJ Maxwell,0,1,1,35,104,18,24,2,wides,4.0,6,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Left hand Bat,Right hand Bat,Right arm Fast
44,AC Agar,CBRLS Kumara,GJ Maxwell,0,0,0,35,104,18,25,2,-,5.0,6,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Left hand Bat,Right hand Bat,Right arm Fast
45,AC Agar,CBRLS Kumara,GJ Maxwell,1,0,1,36,103,19,26,2,-,6.0,6,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Left hand Bat,Right hand Bat,Right arm Fast
46,AC Agar,C Karunaratne,GJ Maxwell,1,0,1,37,102,20,27,2,-,1.0,7,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Left hand Bat,Right hand Bat,Right arm Medium
47,GJ Maxwell,C Karunaratne,AC Agar,2,0,2,39,100,3,2,2,-,2.0,7,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Left hand Bat,Right arm Medium
48,GJ Maxwell,C Karunaratne,AC Agar,2,0,2,41,98,5,3,2,-,3.0,7,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Left hand Bat,Right arm Medium
49,GJ Maxwell,C Karunaratne,AC Agar,0,1,1,42,97,5,4,2,legbyes,4.0,7,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Left hand Bat,Right arm Medium
50,AC Agar,C Karunaratne,GJ Maxwell,4,0,4,46,93,24,28,2,-,5.0,7,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Left hand Bat,Right hand Bat,Right arm Medium
51,AC Agar,C Karunaratne,GJ Maxwell,1,0,1,47,92,25,29,2,-,6.0,7,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Left hand Bat,Right hand Bat,Right arm Medium
52,AC Agar,CBRLS Kumara,GJ Maxwell,1,0,1,48,91,26,30,2,-,1.0,8,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Left hand Bat,Right hand Bat,Right arm Fast
53,GJ Maxwell,CBRLS Kumara,AC Agar,1,0,1,49,90,6,5,2,-,2.0,8,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Left hand Bat,Right arm Fast
54,AC Agar,CBRLS Kumara,GJ Maxwell,0,0,0,49,90,26,31,3,-,3.0,8,,caught,AC Agar,BKG Mendis,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Left hand Bat,Right hand Bat,Right arm Fast
55,GJ Maxwell,CBRLS Kumara,JP Inglis,0,0,0,49,90,6,6,3,-,4.0,8,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Fast
56,GJ Maxwell,CBRLS Kumara,JP Inglis,1,0,1,50,89,7,7,3,-,5.0,8,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Fast
57,JP Inglis,CBRLS Kumara,GJ Maxwell,0,0,0,50,89,0,1,3,-,6.0,8,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Fast
58,GJ Maxwell,JDF Vandersay,JP Inglis,0,2,2,52,87,7,7,3,wides,0.0,9,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Legbreak
59,JP Inglis,JDF Vandersay,GJ Maxwell,1,0,1,53,86,1,2,3,-,1.0,9,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Legbreak
60,GJ Maxwell,JDF Vandersay,JP Inglis,1,0,1,54,85,8,8,3,-,2.0,9,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Legbreak
61,JP Inglis,JDF Vandersay,GJ Maxwell,4,0,4,58,81,5,3,3,-,3.0,9,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Legbreak
62,JP Inglis,JDF Vandersay,GJ Maxwell,4,0,4,62,77,9,4,3,-,4.0,9,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Legbreak
63,JP Inglis,JDF Vandersay,GJ Maxwell,1,0,1,63,76,10,5,3,-,5.0,9,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Legbreak
64,GJ Maxwell,JDF Vandersay,JP Inglis,1,0,1,64,75,9,9,3,-,6.0,9,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Legbreak
65,GJ Maxwell,C Karunaratne,JP Inglis,0,0,0,64,75,9,10,3,-,1.0,10,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Medium
66,GJ Maxwell,C Karunaratne,JP Inglis,0,1,1,65,74,9,11,3,legbyes,2.0,10,"{'by': 'Sri Lanka', 'umpire': 'SJ Nogajski', 'batter': 'GJ Maxwell', 'decision': 'struck down'}",0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Medium
67,JP Inglis,C Karunaratne,GJ Maxwell,4,0,4,69,70,14,6,3,-,3.0,10,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Medium
68,JP Inglis,C Karunaratne,GJ Maxwell,2,0,2,71,68,16,7,3,-,4.0,10,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Medium
69,JP Inglis,C Karunaratne,GJ Maxwell,1,0,1,72,67,17,8,3,-,5.0,10,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Medium
70,GJ Maxwell,C Karunaratne,JP Inglis,1,0,1,73,66,10,12,3,-,6.0,10,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Medium
71,GJ Maxwell,JDF Vandersay,JP Inglis,1,0,1,74,65,11,13,3,-,1.0,11,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Legbreak
72,JP Inglis,JDF Vandersay,GJ Maxwell,2,0,2,76,63,19,9,3,-,2.0,11,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Legbreak
73,JP Inglis,JDF Vandersay,GJ Maxwell,6,0,6,82,57,25,10,3,-,3.0,11,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Legbreak
74,JP Inglis,JDF Vandersay,GJ Maxwell,1,0,1,83,56,26,11,3,-,4.0,11,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Legbreak
75,GJ Maxwell,JDF Vandersay,JP Inglis,2,0,2,85,54,13,14,3,-,5.0,11,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Legbreak
76,GJ Maxwell,JDF Vandersay,JP Inglis,1,0,1,86,53,14,15,3,-,6.0,11,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Legbreak
77,GJ Maxwell,CBRLS Kumara,JP Inglis,0,0,0,86,53,14,16,3,-,1.0,12,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Fast
78,GJ Maxwell,CBRLS Kumara,JP Inglis,2,0,2,88,51,16,17,3,-,2.0,12,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Fast
79,GJ Maxwell,CBRLS Kumara,JP Inglis,0,0,0,88,51,16,18,3,-,3.0,12,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Fast
80,GJ Maxwell,CBRLS Kumara,JP Inglis,0,1,1,89,50,16,18,3,wides,3.0,12,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Fast
81,GJ Maxwell,CBRLS Kumara,JP Inglis,1,0,1,90,49,17,19,3,-,4.0,12,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Fast
82,JP Inglis,CBRLS Kumara,GJ Maxwell,1,0,1,91,48,27,12,3,-,5.0,12,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Fast
83,GJ Maxwell,CBRLS Kumara,JP Inglis,1,0,1,92,47,18,20,3,-,6.0,12,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Fast
84,GJ Maxwell,M Theekshana,JP Inglis,1,0,1,93,46,19,21,3,-,1.0,13,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Offbreak
85,JP Inglis,M Theekshana,GJ Maxwell,1,0,1,94,45,28,13,3,-,2.0,13,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Offbreak
86,GJ Maxwell,M Theekshana,JP Inglis,2,0,2,96,43,21,22,3,-,3.0,13,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Offbreak
87,GJ Maxwell,M Theekshana,JP Inglis,2,0,2,98,41,23,23,3,-,4.0,13,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Offbreak
88,GJ Maxwell,M Theekshana,JP Inglis,1,0,1,99,40,24,24,3,-,5.0,13,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Offbreak
89,JP Inglis,M Theekshana,GJ Maxwell,1,0,1,100,39,29,14,3,-,6.0,13,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Offbreak
90,JP Inglis,PVD Chameera,GJ Maxwell,2,0,2,102,37,31,15,3,-,1.0,14,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Fast
91,JP Inglis,PVD Chameera,GJ Maxwell,1,0,1,103,36,32,16,3,-,2.0,14,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Fast
92,GJ Maxwell,PVD Chameera,JP Inglis,0,0,0,103,36,24,25,3,-,3.0,14,,0,,,field,Australia,2,Melbourne Cricket Ground,2022,02,Sri Lanka_Australia_2022-02-18,Australia,Australia,Sri Lanka,True,143,Right hand Bat,Right hand Bat,Right arm Fast
