,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
28,Babar Azam,Mujeeb Ur Rahman,Fakhar Zaman,0,0,0,31,116,9,12,1,-,5.0,4,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
29,Babar Azam,Mujeeb Ur Rahman,Fakhar Zaman,0,0,0,31,116,9,13,1,-,6.0,4,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
30,Fakhar Zaman,Naveen-ul-Haq,Babar Azam,0,0,0,31,116,14,8,1,-,1.0,5,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
31,Fakhar Zaman,Naveen-ul-Haq,Babar Azam,1,0,1,32,115,15,9,1,-,2.0,5,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
32,Babar Azam,Naveen-ul-Haq,Fakhar Zaman,1,0,1,33,114,10,14,1,-,3.0,5,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
33,Fakhar Zaman,Naveen-ul-Haq,Babar Azam,4,0,4,37,110,19,10,1,-,4.0,5,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
34,Fakhar Zaman,Naveen-ul-Haq,Babar Azam,0,0,0,37,110,19,11,1,-,5.0,5,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
35,Fakhar Zaman,Naveen-ul-Haq,Babar Azam,1,0,1,38,109,20,12,1,-,6.0,5,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
36,Fakhar Zaman,Mujeeb Ur Rahman,Babar Azam,1,0,1,39,108,21,13,1,-,1.0,6,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
37,Babar Azam,Mujeeb Ur Rahman,Fakhar Zaman,0,0,0,39,108,10,15,1,-,2.0,6,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
38,Babar Azam,Mujeeb Ur Rahman,Fakhar Zaman,1,0,1,40,107,11,16,1,-,3.0,6,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
39,Fakhar Zaman,Mujeeb Ur Rahman,Babar Azam,2,0,2,42,105,23,14,1,-,4.0,6,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
40,Fakhar Zaman,Mujeeb Ur Rahman,Babar Azam,1,0,1,43,104,24,15,1,-,5.0,6,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
41,Babar Azam,Mujeeb Ur Rahman,Fakhar Zaman,0,1,1,44,103,11,17,1,legbyes,6.0,6,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
42,Babar Azam,Karim Janat,Fakhar Zaman,0,0,0,44,103,11,18,1,-,1.0,7,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
43,Babar Azam,Karim Janat,Fakhar Zaman,2,0,2,46,101,13,19,1,-,2.0,7,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
44,Babar Azam,Karim Janat,Fakhar Zaman,1,0,1,47,100,14,20,1,-,3.0,7,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
45,Fakhar Zaman,Karim Janat,Babar Azam,1,0,1,48,99,25,16,1,-,4.0,7,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
46,Babar Azam,Karim Janat,Fakhar Zaman,1,0,1,49,98,15,21,1,-,5.0,7,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
47,Fakhar Zaman,Karim Janat,Babar Azam,0,0,0,49,98,25,17,1,-,6.0,7,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
48,Babar Azam,Naveen-ul-Haq,Fakhar Zaman,4,0,4,53,94,19,22,1,-,1.0,8,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
49,Babar Azam,Naveen-ul-Haq,Fakhar Zaman,1,0,1,54,93,20,23,1,-,2.0,8,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
50,Fakhar Zaman,Naveen-ul-Haq,Babar Azam,1,0,1,55,92,26,18,1,-,3.0,8,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
51,Babar Azam,Naveen-ul-Haq,Fakhar Zaman,4,0,4,59,88,24,24,1,-,4.0,8,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
52,Babar Azam,Naveen-ul-Haq,Fakhar Zaman,2,0,2,61,86,26,25,1,-,5.0,8,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
53,Babar Azam,Naveen-ul-Haq,Fakhar Zaman,1,0,1,62,85,27,26,1,-,6.0,8,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
54,Babar Azam,Karim Janat,Fakhar Zaman,1,0,1,63,84,28,27,1,-,1.0,9,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
55,Fakhar Zaman,Karim Janat,Babar Azam,1,0,1,64,83,27,19,1,-,2.0,9,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
56,Babar Azam,Karim Janat,Fakhar Zaman,1,0,1,65,82,29,28,1,-,3.0,9,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
57,Fakhar Zaman,Karim Janat,Babar Azam,1,0,1,66,81,28,20,1,-,4.0,9,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
58,Babar Azam,Karim Janat,Fakhar Zaman,2,0,2,68,79,31,29,1,-,5.0,9,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
59,Babar Azam,Karim Janat,Fakhar Zaman,4,0,4,72,75,35,30,1,-,6.0,9,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
60,Fakhar Zaman,Rashid Khan,Babar Azam,1,0,1,73,74,29,21,1,-,1.0,10,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
61,Babar Azam,Rashid Khan,Fakhar Zaman,1,0,1,74,73,36,31,1,-,2.0,10,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
62,Fakhar Zaman,Rashid Khan,Babar Azam,0,0,0,74,73,29,22,1,-,3.0,10,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
63,Fakhar Zaman,Rashid Khan,Babar Azam,0,0,0,74,73,29,23,1,-,4.0,10,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
64,Fakhar Zaman,Rashid Khan,Babar Azam,1,0,1,75,72,30,24,1,-,5.0,10,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
65,Babar Azam,Rashid Khan,Fakhar Zaman,0,0,0,75,72,36,32,1,-,6.0,10,0,,,"{'by': 'Pakistan', 'umpire': 'JS Wilson', 'batter': 'Babar Azam', 'decision': 'upheld'}",bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
66,Fakhar Zaman,Mohammad Nabi,Babar Azam,0,0,0,75,72,30,25,2,-,1.0,11,lbw,Fakhar Zaman,,"{'by': 'Pakistan', 'umpire': 'CM Brown', 'batter': 'Fakhar Zaman', 'decision': 'struck down'}",bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
67,Mohammad Hafeez,Mohammad Nabi,Babar Azam,0,0,0,75,72,0,1,2,-,2.0,11,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
68,Mohammad Hafeez,Mohammad Nabi,Babar Azam,2,0,2,77,70,2,2,2,-,3.0,11,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
69,Mohammad Hafeez,Mohammad Nabi,Babar Azam,4,0,4,81,66,6,3,2,-,4.0,11,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
70,Mohammad Hafeez,Mohammad Nabi,Babar Azam,0,0,0,81,66,6,4,2,-,5.0,11,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
71,Mohammad Hafeez,Mohammad Nabi,Babar Azam,0,0,0,81,66,6,5,2,-,6.0,11,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
72,Babar Azam,Rashid Khan,Mohammad Hafeez,0,1,1,82,65,36,33,2,legbyes,1.0,12,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
73,Mohammad Hafeez,Rashid Khan,Babar Azam,1,0,1,83,64,7,6,2,-,2.0,12,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
74,Babar Azam,Rashid Khan,Mohammad Hafeez,1,0,1,84,63,37,34,2,-,3.0,12,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
75,Mohammad Hafeez,Rashid Khan,Babar Azam,1,0,1,85,62,8,7,2,-,4.0,12,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
76,Babar Azam,Rashid Khan,Mohammad Hafeez,4,0,4,89,58,41,35,2,-,5.0,12,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
77,Babar Azam,Rashid Khan,Mohammad Hafeez,0,0,0,89,58,41,36,2,-,6.0,12,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
78,Mohammad Hafeez,Mohammad Nabi,Babar Azam,1,0,1,90,57,9,8,2,-,1.0,13,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
79,Babar Azam,Mohammad Nabi,Mohammad Hafeez,1,1,2,92,55,42,37,2,noballs,1.0,13,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
80,Mohammad Hafeez,Mohammad Nabi,Babar Azam,1,0,1,93,54,10,9,2,-,2.0,13,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
81,Babar Azam,Mohammad Nabi,Mohammad Hafeez,2,0,2,95,52,44,38,2,-,3.0,13,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
82,Babar Azam,Mohammad Nabi,Mohammad Hafeez,0,0,0,95,52,44,39,2,-,4.0,13,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
83,Babar Azam,Mohammad Nabi,Mohammad Hafeez,2,0,2,97,50,46,40,2,-,5.0,13,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
84,Babar Azam,Mohammad Nabi,Mohammad Hafeez,0,0,0,97,50,46,41,2,-,6.0,13,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
85,Mohammad Hafeez,Rashid Khan,Babar Azam,0,0,0,97,50,10,10,3,-,1.0,14,caught,Mohammad Hafeez,Gulbadin Naib,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
86,Babar Azam,Rashid Khan,Shoaib Malik,1,0,1,98,49,47,42,3,-,2.0,14,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
87,Shoaib Malik,Rashid Khan,Babar Azam,0,0,0,98,49,0,1,3,-,3.0,14,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
88,Shoaib Malik,Rashid Khan,Babar Azam,1,0,1,99,48,1,2,3,-,4.0,14,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
89,Babar Azam,Rashid Khan,Shoaib Malik,1,0,1,100,47,48,43,3,-,5.0,14,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
90,Shoaib Malik,Rashid Khan,Babar Azam,1,0,1,101,46,2,3,3,-,6.0,14,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
91,Shoaib Malik,Karim Janat,Babar Azam,1,0,1,102,45,3,4,3,-,1.0,15,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
92,Babar Azam,Karim Janat,Shoaib Malik,1,0,1,103,44,49,44,3,-,2.0,15,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
93,Shoaib Malik,Karim Janat,Babar Azam,1,0,1,104,43,4,5,3,-,3.0,15,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
94,Babar Azam,Karim Janat,Shoaib Malik,1,0,1,105,42,50,45,3,-,4.0,15,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
95,Shoaib Malik,Karim Janat,Babar Azam,4,0,4,109,38,8,6,3,-,5.0,15,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
96,Shoaib Malik,Karim Janat,Babar Azam,1,0,1,110,37,9,7,3,-,6.0,15,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
97,Shoaib Malik,Rashid Khan,Babar Azam,0,0,0,110,37,9,8,3,-,1.0,16,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
98,Shoaib Malik,Rashid Khan,Babar Azam,6,0,6,116,31,15,9,3,-,2.0,16,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
99,Shoaib Malik,Rashid Khan,Babar Azam,2,0,2,118,29,17,10,3,-,3.0,16,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
100,Shoaib Malik,Rashid Khan,Babar Azam,0,2,2,120,27,17,11,3,wides,3.0,16,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
101,Babar Azam,Rashid Khan,Shoaib Malik,1,0,1,121,26,51,46,3,-,4.0,16,0,,,,bat,Afghanistan,2,Dubai International Cricket Stadium,2021,10,Afghanistan_Pakistan_2021-10-29,Pakistan,Pakistan,Afghanistan,True,148
