,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,N Dickwella,DW Steyn,WIA Fernando,1,0,1,1,179,1,1,0,-,1.0,0,,,0,field,Sri Lanka,2,SuperSport Park,2019,03,South Africa_Sri Lanka_2019-03-22,South Africa,Sri Lanka,South Africa,False,164,,Right hand Bat,Right arm Fast
1,WIA Fernando,DW Steyn,N Dickwella,0,0,0,1,179,0,1,0,-,2.0,0,,,0,field,Sri Lanka,2,SuperSport Park,2019,03,South Africa_Sri Lanka_2019-03-22,South Africa,Sri Lanka,South Africa,False,164,Right hand Bat,,Right arm Fast
2,WIA Fernando,DW Steyn,N Dickwella,0,0,0,1,179,0,2,1,-,3.0,caught,WIA Fernando,T Shamsi,0,field,Sri Lanka,2,SuperSport Park,2019,03,South Africa_Sri Lanka_2019-03-22,South Africa,Sri Lanka,South Africa,False,164,Right hand Bat,,Right arm Fast
3,BKG Mendis,DW Steyn,N Dickwella,0,0,0,1,179,0,1,1,-,4.0,0,,,0,field,Sri Lanka,2,SuperSport Park,2019,03,South Africa_Sri Lanka_2019-03-22,South Africa,Sri Lanka,South Africa,False,164,Right hand Bat,,Right arm Fast
4,BKG Mendis,DW Steyn,N Dickwella,4,0,4,5,175,4,2,1,-,5.0,0,,,0,field,Sri Lanka,2,SuperSport Park,2019,03,South Africa_Sri Lanka_2019-03-22,South Africa,Sri Lanka,South Africa,False,164,Right hand Bat,,Right arm Fast
5,BKG Mendis,DW Steyn,N Dickwella,0,0,0,5,175,4,3,2,-,6.0,bowled,BKG Mendis,,0,field,Sri Lanka,2,SuperSport Park,2019,03,South Africa_Sri Lanka_2019-03-22,South Africa,Sri Lanka,South Africa,False,164,Right hand Bat,,Right arm Fast
6,N Dickwella,CH Morris,NLTC Perera,0,0,0,5,175,1,2,2,-,1.0,0,,,1,field,Sri Lanka,2,SuperSport Park,2019,03,South Africa_Sri Lanka_2019-03-22,South Africa,Sri Lanka,South Africa,False,164,,Left hand Bat,Right arm Fast
7,N Dickwella,CH Morris,NLTC Perera,1,0,1,6,174,2,3,2,-,2.0,0,,,1,field,Sri Lanka,2,SuperSport Park,2019,03,South Africa_Sri Lanka_2019-03-22,South Africa,Sri Lanka,South Africa,False,164,,Left hand Bat,Right arm Fast
8,NLTC Perera,CH Morris,N Dickwella,2,0,2,8,172,2,1,2,-,3.0,0,,,1,field,Sri Lanka,2,SuperSport Park,2019,03,South Africa_Sri Lanka_2019-03-22,South Africa,Sri Lanka,South Africa,False,164,Left hand Bat,,Right arm Fast
9,NLTC Perera,CH Morris,N Dickwella,1,0,1,9,171,3,2,2,-,4.0,0,,,1,field,Sri Lanka,2,SuperSport Park,2019,03,South Africa_Sri Lanka_2019-03-22,South Africa,Sri Lanka,South Africa,False,164,Left hand Bat,,Right arm Fast
10,N Dickwella,CH Morris,NLTC Perera,4,0,4,13,167,6,4,2,-,5.0,0,,,1,field,Sri Lanka,2,SuperSport Park,2019,03,South Africa_Sri Lanka_2019-03-22,South Africa,Sri Lanka,South Africa,False,164,,Left hand Bat,Right arm Fast
11,N Dickwella,CH Morris,NLTC Perera,1,0,1,14,166,7,5,2,-,6.0,0,,,1,field,Sri Lanka,2,SuperSport Park,2019,03,South Africa_Sri Lanka_2019-03-22,South Africa,Sri Lanka,South Africa,False,164,,Left hand Bat,Right arm Fast
