,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Hazratullah,J Little,Rahmanullah Gurbaz,0,0,0,0,,0,1,0,-,1.0,0,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Left hand Bat,Right hand Bat,Left arm Fast
1,Hazratullah,J Little,Rahmanullah Gurbaz,0,1,1,1,,0,1,0,wides,1.0,0,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Left hand Bat,Right hand Bat,Left arm Fast
2,Hazratullah,J Little,Rahmanullah Gurbaz,1,0,1,2,,1,2,0,-,2.0,0,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Left hand Bat,Right hand Bat,Left arm Fast
3,Rahmanullah Gurbaz,J Little,Hazratullah,3,0,3,5,,3,1,0,-,3.0,0,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Right hand Bat,Left hand Bat,Left arm Fast
4,Hazratullah,J Little,Rahmanullah Gurbaz,1,0,1,6,,2,3,0,-,4.0,0,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Left hand Bat,Right hand Bat,Left arm Fast
5,Rahmanullah Gurbaz,J Little,Hazratullah,0,0,0,6,,3,2,0,-,5.0,0,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Right hand Bat,Left hand Bat,Left arm Fast
6,Rahmanullah Gurbaz,J Little,Hazratullah,0,0,0,6,,3,3,0,-,6.0,0,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Right hand Bat,Left hand Bat,Left arm Fast
7,Hazratullah,MR Adair,Rahmanullah Gurbaz,4,0,4,10,,6,4,0,-,1.0,1,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Left hand Bat,Right hand Bat,Right arm Fast
8,Hazratullah,MR Adair,Rahmanullah Gurbaz,4,0,4,14,,10,5,0,-,2.0,1,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Left hand Bat,Right hand Bat,Right arm Fast
9,Hazratullah,MR Adair,Rahmanullah Gurbaz,0,0,0,14,,10,6,1,-,3.0,1,caught,Hazratullah,Simi Singh,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Left hand Bat,Right hand Bat,Right arm Fast
10,Rahmanullah Gurbaz,MR Adair,Ibrahim Zadran,1,0,1,15,,4,4,1,-,4.0,1,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Right hand Bat,Right hand Bat,Right arm Fast
11,Ibrahim Zadran,MR Adair,Rahmanullah Gurbaz,1,0,1,16,,1,1,1,-,5.0,1,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Right hand Bat,Right hand Bat,Right arm Fast
12,Rahmanullah Gurbaz,MR Adair,Ibrahim Zadran,0,0,0,16,,4,5,2,-,6.0,1,caught,Rahmanullah Gurbaz,L Tucker,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Right hand Bat,Right hand Bat,Right arm Fast
13,Ibrahim Zadran,J Little,Usman Ghani,1,0,1,17,,2,2,2,-,1.0,2,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Right hand Bat,Right hand Bat,Left arm Fast
14,Usman Ghani,J Little,Ibrahim Zadran,0,0,0,17,,0,1,2,-,2.0,2,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Right hand Bat,Right hand Bat,Left arm Fast
15,Usman Ghani,J Little,Ibrahim Zadran,1,0,1,18,,1,2,2,-,3.0,2,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Right hand Bat,Right hand Bat,Left arm Fast
16,Ibrahim Zadran,J Little,Usman Ghani,0,0,0,18,,2,3,2,-,4.0,2,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Right hand Bat,Right hand Bat,Left arm Fast
17,Ibrahim Zadran,J Little,Usman Ghani,0,1,1,19,,2,3,2,wides,4.0,2,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Right hand Bat,Right hand Bat,Left arm Fast
18,Ibrahim Zadran,J Little,Usman Ghani,0,0,0,19,,2,4,2,-,5.0,2,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Right hand Bat,Right hand Bat,Left arm Fast
19,Ibrahim Zadran,J Little,Usman Ghani,1,0,1,20,,3,5,2,-,6.0,2,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Right hand Bat,Right hand Bat,Left arm Fast
20,Ibrahim Zadran,MR Adair,Usman Ghani,4,0,4,24,,7,6,2,-,1.0,3,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Right hand Bat,Right hand Bat,Right arm Fast
21,Ibrahim Zadran,MR Adair,Usman Ghani,1,0,1,25,,8,7,2,-,2.0,3,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Afghanistan,Ireland,False,95,Right hand Bat,Right hand Bat,Right arm Fast
