,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,CAK Walton,Mohammad Nawaz (3),ADS Fletcher,0,0,0,0,,0,1,0,-,1.0,0,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,,Right hand Bat,Left arm Orthodox
1,CAK Walton,Mohammad Nawaz (3),ADS Fletcher,0,0,0,0,,0,2,0,-,2.0,0,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,,Right hand Bat,Left arm Orthodox
2,CAK Walton,Mohammad Nawaz (3),ADS Fletcher,0,0,0,0,,0,3,0,-,3.0,0,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,,Right hand Bat,Left arm Orthodox
3,CAK Walton,Mohammad Nawaz (3),ADS Fletcher,0,0,0,0,,0,4,0,-,4.0,0,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,,Right hand Bat,Left arm Orthodox
4,CAK Walton,Mohammad Nawaz (3),ADS Fletcher,0,0,0,0,,0,5,0,-,5.0,0,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,,Right hand Bat,Left arm Orthodox
5,CAK Walton,Mohammad Nawaz (3),ADS Fletcher,0,0,0,0,,0,6,0,-,6.0,0,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,,Right hand Bat,Left arm Orthodox
6,ADS Fletcher,Usman Shinwari,CAK Walton,1,0,1,1,,1,1,0,-,1.0,1,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,,Left arm Medium
7,CAK Walton,Usman Shinwari,ADS Fletcher,0,0,0,1,,0,7,0,-,2.0,1,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,,Right hand Bat,Left arm Medium
8,CAK Walton,Usman Shinwari,ADS Fletcher,0,1,1,2,,0,8,0,legbyes,3.0,1,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,,Right hand Bat,Left arm Medium
9,ADS Fletcher,Usman Shinwari,CAK Walton,0,0,0,2,,1,2,0,-,4.0,1,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,,Left arm Medium
10,ADS Fletcher,Usman Shinwari,CAK Walton,0,0,0,2,,1,3,0,-,5.0,1,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,,Left arm Medium
11,ADS Fletcher,Usman Shinwari,CAK Walton,0,0,0,2,,1,4,0,-,6.0,1,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,,Left arm Medium
12,CAK Walton,Mohammad Nawaz (3),ADS Fletcher,0,0,0,2,,0,9,1,-,1.0,2,caught,CAK Walton,Babar Azam,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,,Right hand Bat,Left arm Orthodox
13,ADS Fletcher,Mohammad Nawaz (3),MN Samuels,1,0,1,3,,2,5,1,-,2.0,2,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,Right hand Bat,Left arm Orthodox
14,MN Samuels,Mohammad Nawaz (3),ADS Fletcher,1,0,1,4,,1,1,1,-,3.0,2,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,Right hand Bat,Left arm Orthodox
15,ADS Fletcher,Mohammad Nawaz (3),MN Samuels,1,0,1,5,,3,6,1,-,4.0,2,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,Right hand Bat,Left arm Orthodox
16,MN Samuels,Mohammad Nawaz (3),ADS Fletcher,4,0,4,9,,5,2,1,-,5.0,2,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,Right hand Bat,Left arm Orthodox
17,MN Samuels,Mohammad Nawaz (3),ADS Fletcher,1,0,1,10,,6,3,1,-,6.0,2,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,Right hand Bat,Left arm Orthodox
18,MN Samuels,Usman Shinwari,ADS Fletcher,1,0,1,11,,7,4,1,-,1.0,3,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,Right hand Bat,Left arm Medium
19,ADS Fletcher,Usman Shinwari,MN Samuels,0,0,0,11,,3,7,1,-,2.0,3,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,Right hand Bat,Left arm Medium
20,ADS Fletcher,Usman Shinwari,MN Samuels,0,0,0,11,,3,8,1,-,3.0,3,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,Right hand Bat,Left arm Medium
21,ADS Fletcher,Usman Shinwari,MN Samuels,4,0,4,15,,7,9,1,-,4.0,3,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,Right hand Bat,Left arm Medium
22,ADS Fletcher,Usman Shinwari,MN Samuels,0,0,0,15,,7,10,1,-,5.0,3,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,Right hand Bat,Left arm Medium
23,ADS Fletcher,Usman Shinwari,MN Samuels,1,0,1,16,,8,11,1,-,6.0,3,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,Right hand Bat,Left arm Medium
24,ADS Fletcher,Shaheen Shah Afridi,MN Samuels,0,0,0,16,,8,12,1,-,1.0,4,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,Right hand Bat,Left arm Fast
25,ADS Fletcher,Shaheen Shah Afridi,MN Samuels,1,0,1,17,,9,13,1,-,2.0,4,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,Right hand Bat,Left arm Fast
26,MN Samuels,Shaheen Shah Afridi,ADS Fletcher,0,0,0,17,,7,5,1,-,3.0,4,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,Right hand Bat,Left arm Fast
27,MN Samuels,Shaheen Shah Afridi,ADS Fletcher,0,0,0,17,,7,6,1,-,4.0,4,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,Right hand Bat,Left arm Fast
28,MN Samuels,Shaheen Shah Afridi,ADS Fletcher,1,0,1,18,,8,7,1,-,5.0,4,0,,,,bat,West Indies,1,National Stadium,2018,04,West Indies_Pakistan_2018-04-03,Pakistan,West Indies,Pakistan,False,153,Right hand Bat,Right hand Bat,Left arm Fast
