,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
28,MNK Fernando,Fareed Ahmad,SSD Arachchige,1,0,1,34,82,5,7,2,3,-,4,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
29,SSD Arachchige,Fareed Ahmad,MNK Fernando,0,0,0,34,82,2,4,2,4,-,4,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
30,SSD Arachchige,Fareed Ahmad,MNK Fernando,0,0,0,34,82,2,5,2,5,-,4,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
31,SSD Arachchige,Fareed Ahmad,MNK Fernando,1,0,1,35,81,3,6,2,6,-,4,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
32,SSD Arachchige,Gulbadin Naib,MNK Fernando,0,0,0,35,81,3,7,2,1,-,5,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
33,SSD Arachchige,Gulbadin Naib,MNK Fernando,0,0,0,35,81,3,8,2,2,-,5,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
34,SSD Arachchige,Gulbadin Naib,MNK Fernando,0,0,0,35,81,3,9,2,3,-,5,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
35,SSD Arachchige,Gulbadin Naib,MNK Fernando,1,0,1,36,80,4,10,2,4,-,5,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
36,MNK Fernando,Gulbadin Naib,SSD Arachchige,0,0,0,36,80,5,8,3,5,-,5,caught,MNK Fernando,Karim Janat,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
37,KNA Bandara,Gulbadin Naib,SSD Arachchige,0,0,0,36,80,0,1,3,6,-,5,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
38,SSD Arachchige,Sharafuddin Ashraf,KNA Bandara,6,0,6,42,74,10,11,3,1,-,6,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
39,SSD Arachchige,Sharafuddin Ashraf,KNA Bandara,0,2,2,44,72,10,12,3,2,wides,6,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
40,KNA Bandara,Sharafuddin Ashraf,SSD Arachchige,1,0,1,45,71,1,2,3,3,-,6,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
41,SSD Arachchige,Sharafuddin Ashraf,KNA Bandara,1,0,1,46,70,11,13,3,4,-,6,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
42,KNA Bandara,Sharafuddin Ashraf,SSD Arachchige,0,0,0,46,70,1,3,3,5,-,6,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
43,KNA Bandara,Sharafuddin Ashraf,SSD Arachchige,0,0,0,46,70,1,4,3,6,-,6,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
44,KNA Bandara,Sharafuddin Ashraf,SSD Arachchige,6,0,6,52,64,7,5,3,7,-,6,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
45,SSD Arachchige,Zahir Khan,KNA Bandara,0,0,0,52,64,11,14,3,1,-,7,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
46,SSD Arachchige,Zahir Khan,KNA Bandara,0,0,0,52,64,11,15,3,2,-,7,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
47,SSD Arachchige,Zahir Khan,KNA Bandara,1,0,1,53,63,12,16,3,3,-,7,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
48,KNA Bandara,Zahir Khan,SSD Arachchige,0,0,0,53,63,7,6,3,4,-,7,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
49,KNA Bandara,Zahir Khan,SSD Arachchige,0,0,0,53,63,7,7,3,5,-,7,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
50,KNA Bandara,Zahir Khan,SSD Arachchige,6,0,6,59,57,13,8,3,6,-,7,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
51,SSD Arachchige,Qais Ahmad,KNA Bandara,1,0,1,60,56,13,17,3,1,-,8,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
52,KNA Bandara,Qais Ahmad,SSD Arachchige,0,0,0,60,56,13,9,4,2,-,8,bowled,KNA Bandara,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
53,LU Igalagamage,Qais Ahmad,SSD Arachchige,0,0,0,60,56,0,1,4,3,-,8,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
54,LU Igalagamage,Qais Ahmad,SSD Arachchige,0,0,0,60,56,0,2,4,4,-,8,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
55,LU Igalagamage,Qais Ahmad,SSD Arachchige,0,0,0,60,56,0,3,5,5,-,8,bowled,LU Igalagamage,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
56,RS Fernando,Qais Ahmad,SSD Arachchige,1,0,1,61,55,1,1,5,6,-,8,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
57,RS Fernando,Zahir Khan,SSD Arachchige,0,0,0,61,55,1,2,5,1,-,9,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
58,RS Fernando,Zahir Khan,SSD Arachchige,0,0,0,61,55,1,3,5,2,-,9,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
59,RS Fernando,Zahir Khan,SSD Arachchige,1,0,1,62,54,2,4,5,3,-,9,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
60,SSD Arachchige,Zahir Khan,RS Fernando,0,0,0,62,54,13,18,5,4,-,9,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
61,SSD Arachchige,Zahir Khan,RS Fernando,1,0,1,63,53,14,19,5,5,-,9,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
62,RS Fernando,Zahir Khan,SSD Arachchige,2,0,2,65,51,4,5,5,6,-,9,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
63,SSD Arachchige,Qais Ahmad,RS Fernando,1,0,1,66,50,15,20,5,1,-,10,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
64,RS Fernando,Qais Ahmad,SSD Arachchige,0,0,0,66,50,4,6,5,2,-,10,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
65,RS Fernando,Qais Ahmad,SSD Arachchige,4,0,4,70,46,8,7,5,3,-,10,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
66,RS Fernando,Qais Ahmad,SSD Arachchige,1,0,1,71,45,9,8,5,4,-,10,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
67,SSD Arachchige,Qais Ahmad,RS Fernando,1,0,1,72,44,16,21,5,5,-,10,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
68,RS Fernando,Qais Ahmad,SSD Arachchige,0,0,0,72,44,9,9,5,6,-,10,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
69,SSD Arachchige,Zahir Khan,RS Fernando,0,0,0,72,44,16,22,5,1,-,11,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
70,SSD Arachchige,Zahir Khan,RS Fernando,0,0,0,72,44,16,23,5,2,-,11,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
71,SSD Arachchige,Zahir Khan,RS Fernando,1,0,1,73,43,17,24,5,3,-,11,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
72,RS Fernando,Zahir Khan,SSD Arachchige,0,0,0,73,43,9,10,6,4,-,11,caught,RS Fernando,Qais Ahmad,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
73,SMLD Samarakoon,Zahir Khan,SSD Arachchige,0,1,1,74,42,0,1,6,5,legbyes,11,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
74,SSD Arachchige,Zahir Khan,SMLD Samarakoon,1,0,1,75,41,18,25,6,6,-,11,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
75,SSD Arachchige,Qais Ahmad,SMLD Samarakoon,0,0,0,75,41,18,26,6,1,-,12,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
76,SSD Arachchige,Qais Ahmad,SMLD Samarakoon,1,0,1,76,40,19,27,6,2,-,12,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
77,SMLD Samarakoon,Qais Ahmad,SSD Arachchige,1,0,1,77,39,1,2,6,3,-,12,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
78,SSD Arachchige,Qais Ahmad,SMLD Samarakoon,1,0,1,78,38,20,28,6,4,-,12,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
79,SMLD Samarakoon,Qais Ahmad,SSD Arachchige,0,0,0,78,38,1,3,7,5,-,12,caught,SMLD Samarakoon,Mohammad Shahzad,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
80,V Viyaskanth,Qais Ahmad,SSD Arachchige,1,0,1,79,37,1,1,7,6,-,12,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
81,V Viyaskanth,Zahir Khan,SSD Arachchige,0,0,0,79,37,1,2,7,1,-,13,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
82,V Viyaskanth,Zahir Khan,SSD Arachchige,0,0,0,79,37,1,3,7,2,-,13,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
83,V Viyaskanth,Zahir Khan,SSD Arachchige,0,0,0,79,37,1,4,7,3,-,13,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
84,V Viyaskanth,Zahir Khan,SSD Arachchige,1,0,1,80,36,2,5,7,4,-,13,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
85,SSD Arachchige,Zahir Khan,V Viyaskanth,1,0,1,81,35,21,29,7,5,-,13,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
86,V Viyaskanth,Zahir Khan,SSD Arachchige,1,0,1,82,34,3,6,7,6,-,13,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
87,V Viyaskanth,Fareed Ahmad,SSD Arachchige,0,0,0,82,34,3,7,7,1,-,14,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
88,V Viyaskanth,Fareed Ahmad,SSD Arachchige,1,0,1,83,33,4,8,7,2,-,14,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
89,SSD Arachchige,Fareed Ahmad,V Viyaskanth,1,0,1,84,32,22,30,8,3,-,14,run out,SSD Arachchige,Mohammad Shahzad;Shahidullah,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
90,N Vimukthi,Fareed Ahmad,V Viyaskanth,0,0,0,84,32,0,1,8,4,-,14,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
91,N Vimukthi,Fareed Ahmad,V Viyaskanth,0,0,0,84,32,0,2,8,5,-,14,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
92,N Vimukthi,Fareed Ahmad,V Viyaskanth,0,0,0,84,32,0,3,8,6,-,14,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
93,V Viyaskanth,Karim Janat,N Vimukthi,1,0,1,85,31,5,9,8,1,-,15,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
94,N Vimukthi,Karim Janat,V Viyaskanth,1,0,1,86,30,1,4,8,2,-,15,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
95,V Viyaskanth,Karim Janat,N Vimukthi,1,0,1,87,29,6,10,8,3,-,15,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
96,N Vimukthi,Karim Janat,V Viyaskanth,1,0,1,88,28,2,5,8,4,-,15,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
97,V Viyaskanth,Karim Janat,N Vimukthi,1,0,1,89,27,7,11,8,5,-,15,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
98,N Vimukthi,Karim Janat,V Viyaskanth,0,1,1,90,26,2,6,8,6,wides,15,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
99,N Vimukthi,Karim Janat,V Viyaskanth,1,0,1,91,25,3,7,8,7,-,15,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
