,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,BB McCullum,SW Tait,PJ Ingram,2,0,2,2,,2,1,0,1,0,,,0,-,bat,New Zealand,1,Westpac Stadium,2010,02,New Zealand_Australia_2010-02-26,Australia,New Zealand,Australia,False,118
1,BB McCullum,SW Tait,PJ Ingram,0,0,0,2,,2,2,0,2,0,,,0,-,bat,New Zealand,1,Westpac Stadium,2010,02,New Zealand_Australia_2010-02-26,Australia,New Zealand,Australia,False,118
2,BB McCullum,SW Tait,PJ Ingram,0,0,0,2,,2,3,0,3,0,,,0,-,bat,New Zealand,1,Westpac Stadium,2010,02,New Zealand_Australia_2010-02-26,Australia,New Zealand,Australia,False,118
3,BB McCullum,SW Tait,PJ Ingram,0,0,0,2,,2,4,1,4,caught,BB McCullum,BJ Haddin,0,-,bat,New Zealand,1,Westpac Stadium,2010,02,New Zealand_Australia_2010-02-26,Australia,New Zealand,Australia,False,118
4,MJ Guptill,SW Tait,PJ Ingram,0,0,0,2,,0,1,1,5,0,,,0,-,bat,New Zealand,1,Westpac Stadium,2010,02,New Zealand_Australia_2010-02-26,Australia,New Zealand,Australia,False,118
5,MJ Guptill,SW Tait,PJ Ingram,0,0,0,2,,0,2,1,6,0,,,0,-,bat,New Zealand,1,Westpac Stadium,2010,02,New Zealand_Australia_2010-02-26,Australia,New Zealand,Australia,False,118
6,PJ Ingram,DP Nannes,MJ Guptill,1,0,1,3,,1,1,1,1,0,,,1,-,bat,New Zealand,1,Westpac Stadium,2010,02,New Zealand_Australia_2010-02-26,Australia,New Zealand,Australia,False,118
7,MJ Guptill,DP Nannes,PJ Ingram,0,0,0,3,,0,3,1,2,0,,,1,-,bat,New Zealand,1,Westpac Stadium,2010,02,New Zealand_Australia_2010-02-26,Australia,New Zealand,Australia,False,118
8,MJ Guptill,DP Nannes,PJ Ingram,0,0,0,3,,0,4,1,3,0,,,1,-,bat,New Zealand,1,Westpac Stadium,2010,02,New Zealand_Australia_2010-02-26,Australia,New Zealand,Australia,False,118
9,MJ Guptill,DP Nannes,PJ Ingram,0,0,0,3,,0,5,1,4,0,,,1,-,bat,New Zealand,1,Westpac Stadium,2010,02,New Zealand_Australia_2010-02-26,Australia,New Zealand,Australia,False,118
10,MJ Guptill,DP Nannes,PJ Ingram,4,0,4,7,,4,6,1,5,0,,,1,-,bat,New Zealand,1,Westpac Stadium,2010,02,New Zealand_Australia_2010-02-26,Australia,New Zealand,Australia,False,118
