,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
10,LD Chandimal,A Nortje,WIA Fernando,0,0,0,4,159,2,7,0,5,2,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
11,LD Chandimal,A Nortje,WIA Fernando,0,5,5,9,154,2,8,0,6,2,wides,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
12,LD Chandimal,A Nortje,WIA Fernando,4,0,4,13,150,6,9,0,7,2,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
13,WIA Fernando,BC Fortuin,LD Chandimal,2,0,2,15,148,4,5,0,1,3,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
14,WIA Fernando,BC Fortuin,LD Chandimal,2,0,2,17,146,6,6,0,2,3,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
15,WIA Fernando,BC Fortuin,LD Chandimal,1,0,1,18,145,7,7,0,3,3,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
16,LD Chandimal,BC Fortuin,WIA Fernando,0,0,0,18,145,6,10,0,4,3,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
17,LD Chandimal,BC Fortuin,WIA Fernando,1,0,1,19,144,7,11,0,5,3,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
18,WIA Fernando,BC Fortuin,LD Chandimal,1,0,1,20,143,8,8,0,6,3,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
19,WIA Fernando,K Rabada,LD Chandimal,0,0,0,20,143,8,9,0,1,4,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
20,WIA Fernando,K Rabada,LD Chandimal,1,0,1,21,142,9,10,0,2,4,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
21,LD Chandimal,K Rabada,WIA Fernando,2,0,2,23,140,9,12,0,3,4,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
22,LD Chandimal,K Rabada,WIA Fernando,2,0,2,25,138,11,13,0,4,4,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
23,LD Chandimal,K Rabada,WIA Fernando,1,0,1,26,137,12,14,0,5,4,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
24,WIA Fernando,K Rabada,LD Chandimal,1,0,1,27,136,10,11,0,6,4,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
25,WIA Fernando,A Nortje,LD Chandimal,1,0,1,28,135,11,12,0,1,5,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
26,LD Chandimal,A Nortje,WIA Fernando,0,0,0,28,135,12,15,0,2,5,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
27,LD Chandimal,A Nortje,WIA Fernando,4,0,4,32,131,16,16,0,3,5,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
28,LD Chandimal,A Nortje,WIA Fernando,0,0,0,32,131,16,17,0,4,5,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
29,LD Chandimal,A Nortje,WIA Fernando,0,0,0,32,131,16,18,0,5,5,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
30,LD Chandimal,A Nortje,WIA Fernando,1,0,1,33,130,17,19,0,6,5,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
31,LD Chandimal,K Rabada,WIA Fernando,0,0,0,33,130,17,20,0,1,6,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
32,LD Chandimal,K Rabada,WIA Fernando,0,0,0,33,130,17,21,0,2,6,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
33,LD Chandimal,K Rabada,WIA Fernando,1,0,1,34,129,18,22,0,3,6,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
34,WIA Fernando,K Rabada,LD Chandimal,0,0,0,34,129,11,13,0,4,6,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
35,WIA Fernando,K Rabada,LD Chandimal,0,0,0,34,129,11,14,1,5,6,-,run out,WIA Fernando,A Nortje,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
36,LD Chandimal,K Rabada,PBB Rajapaksa,0,0,0,34,129,18,23,1,6,6,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
37,PBB Rajapaksa,KA Maharaj,LD Chandimal,0,0,0,34,129,0,1,2,1,7,-,lbw,PBB Rajapaksa,,"{'by': 'Sri Lanka', 'umpire': 'HDPK Dharmasena', 'batter': 'PBB Rajapaksa', 'decision': 'struck down', 'umpires_call': True}",bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
38,KIC Asalanka,KA Maharaj,LD Chandimal,0,1,1,35,128,0,1,2,2,7,wides,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
39,KIC Asalanka,KA Maharaj,LD Chandimal,0,0,0,35,128,0,2,2,3,7,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
40,KIC Asalanka,KA Maharaj,LD Chandimal,0,0,0,35,128,0,3,2,4,7,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
41,KIC Asalanka,KA Maharaj,LD Chandimal,0,0,0,35,128,0,4,2,5,7,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
42,KIC Asalanka,KA Maharaj,LD Chandimal,0,1,1,36,127,0,5,2,6,7,wides,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
43,KIC Asalanka,KA Maharaj,LD Chandimal,0,0,0,36,127,0,6,2,7,7,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
44,KIC Asalanka,KA Maharaj,LD Chandimal,0,0,0,36,127,0,7,2,8,7,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
45,LD Chandimal,BC Fortuin,KIC Asalanka,1,0,1,37,126,19,24,2,1,8,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
46,KIC Asalanka,BC Fortuin,LD Chandimal,0,0,0,37,126,0,8,2,2,8,-,0,,,"{'by': 'South Africa', 'umpire': 'RMPJ Rambukwella', 'batter': 'KIC Asalanka', 'decision': 'struck down'}",bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
47,KIC Asalanka,BC Fortuin,LD Chandimal,0,0,0,37,126,0,9,2,3,8,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
48,KIC Asalanka,BC Fortuin,LD Chandimal,1,0,1,38,125,1,10,2,4,8,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
49,LD Chandimal,BC Fortuin,KIC Asalanka,6,0,6,44,119,25,25,2,5,8,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
50,LD Chandimal,BC Fortuin,KIC Asalanka,0,0,0,44,119,25,26,2,6,8,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
51,KIC Asalanka,KA Maharaj,LD Chandimal,0,0,0,44,119,1,11,2,1,9,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
52,KIC Asalanka,KA Maharaj,LD Chandimal,0,1,1,45,118,1,12,2,2,9,legbyes,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
53,LD Chandimal,KA Maharaj,KIC Asalanka,0,0,0,45,118,25,27,2,3,9,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
54,LD Chandimal,KA Maharaj,KIC Asalanka,1,0,1,46,117,26,28,2,4,9,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
55,KIC Asalanka,KA Maharaj,LD Chandimal,0,0,0,46,117,1,13,2,5,9,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
56,KIC Asalanka,KA Maharaj,LD Chandimal,1,0,1,47,116,2,14,2,6,9,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
57,KIC Asalanka,T Shamsi,LD Chandimal,1,0,1,48,115,3,15,2,1,10,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
58,LD Chandimal,T Shamsi,KIC Asalanka,6,0,6,54,109,32,29,2,2,10,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
59,LD Chandimal,T Shamsi,KIC Asalanka,1,0,1,55,108,33,30,2,3,10,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
60,KIC Asalanka,T Shamsi,LD Chandimal,1,0,1,56,107,4,16,2,4,10,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
61,LD Chandimal,T Shamsi,KIC Asalanka,1,0,1,57,106,34,31,2,5,10,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
62,KIC Asalanka,T Shamsi,LD Chandimal,0,0,0,57,106,4,17,2,6,10,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
63,LD Chandimal,KA Maharaj,KIC Asalanka,1,0,1,58,105,35,32,2,1,11,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
64,KIC Asalanka,KA Maharaj,LD Chandimal,0,0,0,58,105,4,18,2,2,11,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
65,KIC Asalanka,KA Maharaj,LD Chandimal,1,0,1,59,104,5,19,2,3,11,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
66,LD Chandimal,KA Maharaj,KIC Asalanka,4,0,4,63,100,39,33,2,4,11,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
67,LD Chandimal,KA Maharaj,KIC Asalanka,1,0,1,64,99,40,34,2,5,11,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
68,KIC Asalanka,KA Maharaj,LD Chandimal,0,3,3,67,96,5,20,2,6,11,wides,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
69,KIC Asalanka,KA Maharaj,LD Chandimal,1,0,1,68,95,6,21,2,7,11,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
70,KIC Asalanka,T Shamsi,LD Chandimal,0,0,0,68,95,6,22,3,1,12,-,caught,KIC Asalanka,D Pretorius,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
71,MD Shanaka,T Shamsi,LD Chandimal,1,0,1,69,94,1,1,3,2,12,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
72,LD Chandimal,T Shamsi,MD Shanaka,1,0,1,70,93,41,35,3,3,12,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
73,MD Shanaka,T Shamsi,LD Chandimal,2,0,2,72,91,3,2,3,4,12,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
74,MD Shanaka,T Shamsi,LD Chandimal,4,0,4,76,87,7,3,3,5,12,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
75,MD Shanaka,T Shamsi,LD Chandimal,2,0,2,78,85,9,4,3,6,12,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
76,LD Chandimal,KA Maharaj,MD Shanaka,1,0,1,79,84,42,36,3,1,13,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
77,MD Shanaka,KA Maharaj,LD Chandimal,0,0,0,79,84,9,5,3,2,13,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
78,MD Shanaka,KA Maharaj,LD Chandimal,1,0,1,80,83,10,6,3,3,13,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
79,LD Chandimal,KA Maharaj,MD Shanaka,1,0,1,81,82,43,37,3,4,13,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
80,MD Shanaka,KA Maharaj,LD Chandimal,0,0,0,81,82,10,7,3,5,13,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
81,MD Shanaka,KA Maharaj,LD Chandimal,1,0,1,82,81,11,8,3,6,13,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
82,MD Shanaka,D Pretorius,LD Chandimal,1,0,1,83,80,12,9,3,1,14,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
83,LD Chandimal,D Pretorius,MD Shanaka,1,0,1,84,79,44,38,3,2,14,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
84,MD Shanaka,D Pretorius,LD Chandimal,0,0,0,84,79,12,10,3,3,14,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
85,MD Shanaka,D Pretorius,LD Chandimal,1,0,1,85,78,13,11,3,4,14,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
86,LD Chandimal,D Pretorius,MD Shanaka,1,0,1,86,77,45,39,3,5,14,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
87,MD Shanaka,D Pretorius,LD Chandimal,2,0,2,88,75,15,12,3,6,14,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
88,LD Chandimal,BC Fortuin,MD Shanaka,4,0,4,92,71,49,40,3,1,15,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
89,LD Chandimal,BC Fortuin,MD Shanaka,1,0,1,93,70,50,41,3,2,15,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
90,MD Shanaka,BC Fortuin,LD Chandimal,1,0,1,94,69,16,13,3,3,15,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
91,LD Chandimal,BC Fortuin,MD Shanaka,0,0,0,94,69,50,42,3,4,15,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
92,LD Chandimal,BC Fortuin,MD Shanaka,1,0,1,95,68,51,43,3,5,15,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
93,MD Shanaka,BC Fortuin,LD Chandimal,0,0,0,95,68,16,14,4,6,15,-,bowled,MD Shanaka,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
94,LD Chandimal,D Pretorius,PWH de Silva,4,0,4,99,64,55,44,4,1,16,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
95,LD Chandimal,D Pretorius,PWH de Silva,2,0,2,101,62,57,45,4,2,16,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
96,LD Chandimal,D Pretorius,PWH de Silva,1,0,1,102,61,58,46,4,3,16,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
97,PWH de Silva,D Pretorius,LD Chandimal,0,0,0,102,61,0,1,4,4,16,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
98,PWH de Silva,D Pretorius,LD Chandimal,0,0,0,102,61,0,2,5,5,16,-,caught,PWH de Silva,RR Hendricks,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
99,DM de Silva,D Pretorius,LD Chandimal,0,1,1,103,60,0,1,5,6,16,wides,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
100,DM de Silva,D Pretorius,LD Chandimal,1,0,1,104,59,1,2,5,7,16,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
101,DM de Silva,A Nortje,LD Chandimal,0,0,0,104,59,1,3,6,1,17,-,bowled,DM de Silva,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
102,C Karunaratne,A Nortje,LD Chandimal,1,0,1,105,58,1,1,6,2,17,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
103,LD Chandimal,A Nortje,C Karunaratne,1,0,1,106,57,59,47,6,3,17,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
104,C Karunaratne,A Nortje,LD Chandimal,0,0,0,106,57,1,2,6,4,17,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
105,C Karunaratne,A Nortje,LD Chandimal,0,0,0,106,57,1,3,6,5,17,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
106,C Karunaratne,A Nortje,LD Chandimal,6,0,6,112,51,7,4,6,6,17,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
107,LD Chandimal,D Pretorius,C Karunaratne,2,0,2,114,49,61,48,6,1,18,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
108,LD Chandimal,D Pretorius,C Karunaratne,2,0,2,116,47,63,49,6,2,18,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
109,LD Chandimal,D Pretorius,C Karunaratne,1,0,1,117,46,64,50,6,3,18,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
