,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Q de Kock,DE Bollinger,RR Hendricks,0,0,0,0,,0,1,0,-,1.0,0,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,,Right hand Bat,Left arm Fast
1,Q de Kock,DE Bollinger,RR Hendricks,1,0,1,1,,1,2,0,-,2.0,0,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,,Right hand Bat,Left arm Fast
2,RR Hendricks,DE Bollinger,Q de Kock,0,0,0,1,,0,1,0,-,3.0,0,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,Right hand Bat,,Left arm Fast
3,RR Hendricks,DE Bollinger,Q de Kock,0,0,0,1,,0,2,0,-,4.0,0,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,Right hand Bat,,Left arm Fast
4,RR Hendricks,DE Bollinger,Q de Kock,1,0,1,2,,1,3,0,-,5.0,0,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,Right hand Bat,,Left arm Fast
5,Q de Kock,DE Bollinger,RR Hendricks,4,0,4,6,,5,3,0,-,6.0,0,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,,Right hand Bat,Left arm Fast
6,RR Hendricks,GJ Maxwell,Q de Kock,1,0,1,7,,2,4,0,-,1.0,1,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,Right hand Bat,,Right arm Offbreak
7,Q de Kock,GJ Maxwell,RR Hendricks,1,0,1,8,,6,4,0,-,2.0,1,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,,Right hand Bat,Right arm Offbreak
8,RR Hendricks,GJ Maxwell,Q de Kock,1,0,1,9,,3,5,0,-,3.0,1,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,Right hand Bat,,Right arm Offbreak
9,Q de Kock,GJ Maxwell,RR Hendricks,0,0,0,9,,6,5,0,-,4.0,1,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,,Right hand Bat,Right arm Offbreak
10,Q de Kock,GJ Maxwell,RR Hendricks,1,0,1,10,,7,6,0,-,5.0,1,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,,Right hand Bat,Right arm Offbreak
11,RR Hendricks,GJ Maxwell,Q de Kock,1,0,1,11,,4,6,0,-,6.0,1,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,Right hand Bat,,Right arm Offbreak
12,RR Hendricks,DE Bollinger,Q de Kock,1,0,1,12,,5,7,0,-,1.0,2,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,Right hand Bat,,Left arm Fast
13,Q de Kock,DE Bollinger,RR Hendricks,0,0,0,12,,7,7,0,-,2.0,2,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,,Right hand Bat,Left arm Fast
14,Q de Kock,DE Bollinger,RR Hendricks,1,0,1,13,,8,8,0,-,3.0,2,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,,Right hand Bat,Left arm Fast
15,RR Hendricks,DE Bollinger,Q de Kock,0,0,0,13,,5,8,0,-,4.0,2,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,Right hand Bat,,Left arm Fast
16,RR Hendricks,DE Bollinger,Q de Kock,0,0,0,13,,5,9,0,-,5.0,2,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,Right hand Bat,,Left arm Fast
17,RR Hendricks,DE Bollinger,Q de Kock,1,0,1,14,,6,10,0,-,6.0,2,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,Right hand Bat,,Left arm Fast
18,RR Hendricks,JP Faulkner,Q de Kock,1,0,1,15,,7,11,0,-,1.0,3,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,Right hand Bat,,Left arm Fast
19,Q de Kock,JP Faulkner,RR Hendricks,6,0,6,21,,14,9,0,-,2.0,3,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,,Right hand Bat,Left arm Fast
20,Q de Kock,JP Faulkner,RR Hendricks,0,0,0,21,,14,10,0,-,3.0,3,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,,Right hand Bat,Left arm Fast
21,Q de Kock,JP Faulkner,RR Hendricks,1,0,1,22,,15,11,0,-,4.0,3,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,,Right hand Bat,Left arm Fast
22,RR Hendricks,JP Faulkner,Q de Kock,0,0,0,22,,7,12,0,-,5.0,3,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,Right hand Bat,,Left arm Fast
23,RR Hendricks,JP Faulkner,Q de Kock,1,0,1,23,,8,13,0,-,6.0,3,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,Right hand Bat,,Left arm Fast
24,RR Hendricks,DE Bollinger,Q de Kock,4,0,4,27,,12,14,0,-,1.0,4,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,Right hand Bat,,Left arm Fast
25,RR Hendricks,DE Bollinger,Q de Kock,2,0,2,29,,14,15,0,-,2.0,4,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,Right hand Bat,,Left arm Fast
26,RR Hendricks,DE Bollinger,Q de Kock,4,0,4,33,,18,16,0,-,3.0,4,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,Right hand Bat,,Left arm Fast
27,RR Hendricks,DE Bollinger,Q de Kock,1,0,1,34,,19,17,0,-,4.0,4,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,Right hand Bat,,Left arm Fast
28,Q de Kock,DE Bollinger,RR Hendricks,4,0,4,38,,19,12,0,-,5.0,4,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,,Right hand Bat,Left arm Fast
29,Q de Kock,DE Bollinger,RR Hendricks,1,0,1,39,,20,13,0,-,6.0,4,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,,Right hand Bat,Left arm Fast
30,Q de Kock,SA Abbott,RR Hendricks,0,1,1,40,,20,14,0,wides,0.0,5,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,,Right hand Bat,Right arm Fast
31,Q de Kock,SA Abbott,RR Hendricks,0,0,0,40,,20,15,0,-,1.0,5,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,,Right hand Bat,Right arm Fast
32,Q de Kock,SA Abbott,RR Hendricks,4,0,4,44,,24,16,0,-,2.0,5,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,,Right hand Bat,Right arm Fast
33,Q de Kock,SA Abbott,RR Hendricks,4,0,4,48,,28,17,0,-,3.0,5,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,,Right hand Bat,Right arm Fast
34,Q de Kock,SA Abbott,RR Hendricks,2,0,2,50,,30,18,0,-,4.0,5,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,,Right hand Bat,Right arm Fast
35,Q de Kock,SA Abbott,RR Hendricks,2,0,2,52,,32,19,0,-,5.0,5,0,,,field,Australia,1,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,South Africa,Australia,False,145,,Right hand Bat,Right arm Fast
