,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,DA Warner,J Little,AJ Finch,0,0,0,0,,0,1,0,-,1.0,0,0,,,,field,Ireland,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Australia_Ireland_2022-10-31,Australia,Australia,Ireland,True,179,Left hand Bat,Right hand Bat,Left arm Fast
1,DA Warner,J Little,AJ Finch,1,0,1,1,,1,2,0,-,2.0,0,0,,,,field,Ireland,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Australia_Ireland_2022-10-31,Australia,Australia,Ireland,True,179,Left hand Bat,Right hand Bat,Left arm Fast
2,AJ Finch,J Little,DA Warner,2,0,2,3,,2,1,0,-,3.0,0,0,,,,field,Ireland,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Australia_Ireland_2022-10-31,Australia,Australia,Ireland,True,179,Right hand Bat,Left hand Bat,Left arm Fast
3,AJ Finch,J Little,DA Warner,0,0,0,3,,2,2,0,-,4.0,0,0,,,,field,Ireland,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Australia_Ireland_2022-10-31,Australia,Australia,Ireland,True,179,Right hand Bat,Left hand Bat,Left arm Fast
4,AJ Finch,J Little,DA Warner,2,0,2,5,,4,3,0,-,5.0,0,0,,,,field,Ireland,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Australia_Ireland_2022-10-31,Australia,Australia,Ireland,True,179,Right hand Bat,Left hand Bat,Left arm Fast
5,AJ Finch,J Little,DA Warner,0,0,0,5,,4,4,0,-,6.0,0,0,,,,field,Ireland,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Australia_Ireland_2022-10-31,Australia,Australia,Ireland,True,179,Right hand Bat,Left hand Bat,Left arm Fast
6,DA Warner,MR Adair,AJ Finch,1,0,1,6,,2,3,0,-,1.0,1,0,,,,field,Ireland,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Australia_Ireland_2022-10-31,Australia,Australia,Ireland,True,179,Left hand Bat,Right hand Bat,Right arm Fast
7,AJ Finch,MR Adair,DA Warner,0,0,0,6,,4,5,0,-,2.0,1,0,,,,field,Ireland,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Australia_Ireland_2022-10-31,Australia,Australia,Ireland,True,179,Right hand Bat,Left hand Bat,Right arm Fast
8,AJ Finch,MR Adair,DA Warner,1,0,1,7,,5,6,0,-,3.0,1,0,,,,field,Ireland,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Australia_Ireland_2022-10-31,Australia,Australia,Ireland,True,179,Right hand Bat,Left hand Bat,Right arm Fast
9,DA Warner,MR Adair,AJ Finch,0,0,0,7,,2,4,0,-,4.0,1,0,,,,field,Ireland,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Australia_Ireland_2022-10-31,Australia,Australia,Ireland,True,179,Left hand Bat,Right hand Bat,Right arm Fast
10,DA Warner,MR Adair,AJ Finch,0,0,0,7,,2,5,0,-,5.0,1,0,,,,field,Ireland,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Australia_Ireland_2022-10-31,Australia,Australia,Ireland,True,179,Left hand Bat,Right hand Bat,Right arm Fast
