,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,AC Gilchrist,RP Singh,ML Hayden,0,0,0,0,,0,1,0,-,1.0,0,,,0,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Left hand Bat,Left hand Bat,Left arm Fast
1,AC Gilchrist,RP Singh,ML Hayden,4,0,4,4,,4,2,0,-,2.0,0,,,0,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Left hand Bat,Left hand Bat,Left arm Fast
2,AC Gilchrist,RP Singh,ML Hayden,4,0,4,8,,8,3,0,-,3.0,0,,,0,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Left hand Bat,Left hand Bat,Left arm Fast
3,AC Gilchrist,RP Singh,ML Hayden,4,0,4,12,,12,4,0,-,4.0,0,,,0,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Left hand Bat,Left hand Bat,Left arm Fast
4,AC Gilchrist,RP Singh,ML Hayden,0,0,0,12,,12,5,1,-,5.0,bowled,AC Gilchrist,,0,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Left hand Bat,Left hand Bat,Left arm Fast
5,RT Ponting,RP Singh,ML Hayden,0,0,0,12,,0,1,1,-,6.0,0,,,0,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Right hand Bat,Left hand Bat,Left arm Fast
6,ML Hayden,S Sreesanth,RT Ponting,0,0,0,12,,0,1,1,-,1.0,0,,,1,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Left hand Bat,Right hand Bat,Right arm Fast
7,ML Hayden,S Sreesanth,RT Ponting,0,0,0,12,,0,2,1,-,2.0,0,,,1,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Left hand Bat,Right hand Bat,Right arm Fast
8,ML Hayden,S Sreesanth,RT Ponting,0,0,0,12,,0,3,1,-,3.0,0,,,1,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Left hand Bat,Right hand Bat,Right arm Fast
9,ML Hayden,S Sreesanth,RT Ponting,0,0,0,12,,0,4,1,-,4.0,0,,,1,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Left hand Bat,Right hand Bat,Right arm Fast
10,ML Hayden,S Sreesanth,RT Ponting,0,1,1,13,,0,5,1,wides,4.0,0,,,1,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Left hand Bat,Right hand Bat,Right arm Fast
11,ML Hayden,S Sreesanth,RT Ponting,0,0,0,13,,0,6,1,-,5.0,0,,,1,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Left hand Bat,Right hand Bat,Right arm Fast
12,ML Hayden,S Sreesanth,RT Ponting,0,0,0,13,,0,7,1,-,6.0,0,,,1,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Left hand Bat,Right hand Bat,Right arm Fast
13,RT Ponting,RP Singh,ML Hayden,4,0,4,17,,4,2,1,-,1.0,0,,,2,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Right hand Bat,Left hand Bat,Left arm Fast
14,RT Ponting,RP Singh,ML Hayden,0,0,0,17,,4,3,1,-,2.0,0,,,2,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Right hand Bat,Left hand Bat,Left arm Fast
15,RT Ponting,RP Singh,ML Hayden,0,0,0,17,,4,4,1,-,3.0,0,,,2,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Right hand Bat,Left hand Bat,Left arm Fast
16,RT Ponting,RP Singh,ML Hayden,0,0,0,17,,4,5,1,-,4.0,0,,,2,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Right hand Bat,Left hand Bat,Left arm Fast
17,RT Ponting,RP Singh,ML Hayden,4,0,4,21,,8,6,1,-,5.0,0,,,2,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Right hand Bat,Left hand Bat,Left arm Fast
18,RT Ponting,RP Singh,ML Hayden,4,0,4,25,,12,7,1,-,6.0,0,,,2,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Right hand Bat,Left hand Bat,Left arm Fast
19,ML Hayden,S Sreesanth,RT Ponting,0,0,0,25,,0,8,1,-,1.0,0,,,3,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Left hand Bat,Right hand Bat,Right arm Fast
20,ML Hayden,S Sreesanth,RT Ponting,4,0,4,29,,4,9,1,-,2.0,0,,,3,bat,Australia,1,Brabourne Stadium,2007,10,India_Australia_2007-10-20,India,Australia,India,False,166,Left hand Bat,Right hand Bat,Right arm Fast
